0,1,2
4FGL J0634.9-2335,0.1649425287356322,FSRQ
4FGL J0841.3+7053,0.1653409090909091,FSRQ
4FGL J1855.8-2028,0.16544117647058823,BCU
4FGL J0245.9-4650,0.1655011655011655,FSRQ
4FGL J2211.2-1325,0.16590649942987454,BCU
4FGL J0152.2+3714,0.16647398843930636,BCU
4FGL J1129.8-1447,0.16685584562996594,FSRQ
4FGL J0539.9-2839,0.16780432309442547,FSRQ
4FGL J1709.7+4318,0.16829865361077112,FSRQ
4FGL J0156.5+3914,0.17009132420091322,BCU
4FGL J0922.7-3959,0.17052023121387283,FSRQ
4FGL J2159.8-4751,0.17147806004618937,BCU
4FGL J0920.9+4441,0.17165898617511519,FSRQ
4FGL J2301.0-0158,0.1716589861751152,FSRQ
4FGL J2311.0+3425,0.17349260523321955,FSRQ
4FGL J2147.3-7536,0.1735294117647059,FSRQ
4FGL J1211.0-3800,0.1736842105263158,BCU
4FGL J0228.3-5547,0.17606444188722672,FSRQ
4FGL J0725.2+1425,0.17751141552511412,FSRQ
4FGL J0937.1+5008,0.17784090909090908,FSRQ
4FGL J1310.5+3221,0.1793416572077185,FSRQ
4FGL J0109.7+6133,0.18171428571428574,FSRQ
4FGL J2348.0-1630,0.18223234624145787,FSRQ
4FGL J1224.9+2122,0.18409090909090908,FSRQ
4FGL J0904.9-5734,0.1841505131128848,BCU
4FGL J1220.1+7105,0.18793503480278423,FSRQ
4FGL J2323.5-0317,0.18842224744608402,FSRQ
4FGL J1640.4+3945,0.18977272727272726,FSRQ
4FGL J1537.7-7957,0.19001148105625718,BCU
4FGL J0051.1-0648,0.1908881199538639,FSRQ
4FGL J0019.6+7327,0.1928406466512702,FSRQ
4FGL J0854.8+2006,0.1935300794551646,BLL
4FGL J2345.2-1555,0.1941913439635535,FSRQ
4FGL J0530.9+1332,0.19580022701475597,FSRQ
4FGL J1230.2+2517,0.1963677639046538,BLL
4FGL J0909.1+0121,0.19724770642201833,FSRQ
4FGL J1751.5+0938,0.19736842105263158,BLL
4FGL J0442.6-0017,0.20090805902383654,FSRQ
4FGL J2007.9-4432,0.20217640320733105,None
4FGL J1958.0-3845,0.2025028441410694,FSRQ
4FGL J0132.7-1654,0.2026106696935301,FSRQ
4FGL J1657.7+4808,0.20273348519362186,FSRQ
4FGL J1058.6-8003,0.20420932878270762,BLL
4FGL J0309.0+1029,0.20679723502304148,FSRQ
4FGL J1127.0-1857,0.20771001150747986,FSRQ
