Name,ph/s_ratio,Aeff_mean_LAT(cm2),Aeff_mean_COSI(cm2)
4FGL J0001.2-0747,0.7044694966972299,1125.6401269057162,13.015843900345542
4FGL J0001.5+2113,0.4742808207743397,951.9607247944324,11.69657122534312
4FGL J0003.3-1928,0.0006874603506923,1189.701043611732,8.13197497361988
4FGL J0004.3+4614,1.441492086094304,974.7530279264836,12.7021878519153
4FGL J0004.4-4737,0.8796342076790951,1025.6441146527563,12.720934830072956
4FGL J0004.4-4001,1.4410588262045252,1068.0069845741282,13.131162360177846
4FGL J0005.9+3824,0.1377675355068683,979.081040532183,10.890535827727485
4FGL J0007.7+4008,0.0458494942845825,1183.539554411547,11.522798477587694
4FGL J0009.1-5012,0.0684659879669047,1046.2808493126115,10.901960015438776
4FGL J0009.3+5030,0.0891207841837997,1187.8087168520608,12.063270204489768
4FGL J0010.6+2043,34.70591289399866,992.1010795413767,13.600367811258293
4FGL J0010.6-3025,0.1138893305814678,1033.7092194685554,11.250592529382873
4FGL J0011.4+0057,0.3830327510881932,1049.1199189266931,12.335380929881644
4FGL J0014.1+1910,0.0018411728352582,1160.0432071348653,8.639140149656429
4FGL J0014.3-0500,1.040621349391962,1047.0669010968993,12.9129968522818
4FGL J0014.9+3212,0.068906503451661,1006.2361291509852,10.53196761502622
4FGL J0016.2-0016,0.1237419591566793,956.5787314279444,10.532720009098451
4FGL J0017.0-0649,1.3567541644076109,1051.855235065375,13.053070224816889
4FGL J0017.5-0514,0.4346109614487675,1000.4618056684424,12.081305040016774
4FGL J0019.2-5640,4.496037281460636,1035.1385744297693,13.398219794559695
4FGL J0019.6+7327,0.6185025862196877,996.09852379811,12.306049268960445
4FGL J0021.5-2552,0.0835086009231663,1145.7098884257523,11.788874768468228
4FGL J0021.9-5140,0.200029707324031,1171.3510485676543,12.528533006035232
4FGL J0022.5+0608,0.3647894233549431,1113.3521447845071,12.639948309681278
4FGL J0023.7-6820,0.8979710282749493,922.275936472214,11.892915110513195
4FGL J0023.7+4457,0.1386576306378138,1042.585278225251,11.497362963064717
4FGL J0024.7+0349,7.894419327752192,994.6150654677256,13.446239727767631
4FGL J0025.7-4801,0.0006557117062768,1251.6334585071097,8.393540970152065
4FGL J0029.0-7044,4.813294242306023,1034.721821034197,13.412941089404914
4FGL J0030.2-1647,3.7005360752865456e-05,1585.0469588481994,7.970563166627051
4FGL J0030.3-4224,1.472193655847728,1009.5078986344934,12.912487384330284
4FGL J0030.6-0212,0.2345036284811908,1032.0388326567709,11.8496610638238
4FGL J0032.3-5522,0.016294714602399,1120.7117893197242,10.189422468484938
4FGL J0033.5-1921,0.0036283728390463,1383.159958131032,10.419882186062653
4FGL J0033.9+3858,0.0912705144524084,1106.6211274217496,11.617051990914112
4FGL J0034.0-4116,5.083776780015003,962.3362233702586,13.23095328867542
4FGL J0035.2+1514,0.00116097613688,1403.4452105615933,9.556134370412824
4FGL J0035.8+6131,0.7604729568991057,989.1760774899471,12.397566322491272
4FGL J0035.9+5950,0.0165460501687364,1356.9056746159872,11.56648094684051
4FGL J0036.9+1832,1.130479791740648,1023.6087999384214,12.847164418447043
4FGL J0037.8+1239,14.265817771203348,1044.2630871317865,13.568678493593868
4FGL J0038.2-2459,0.1958041237124205,1080.3836432038072,12.049407042350476
4FGL J0039.1+4330,0.0005559717543943,1318.0298174717557,8.587318244363505
4FGL J0043.8+3425,0.0432496573367264,1227.299941406051,11.711841843679036
4FGL J0044.2-8424,41.53418688572365,949.436087395816,13.606974795316075
4FGL J0045.1-3706,9.86055629874572,964.9688315043576,13.43272092365761
4FGL J0045.3+2128,0.0072717520882747,1348.7257750648637,10.84574598675768
4FGL J0045.7+1217,0.6599954558693033,1166.846704302482,13.100616013215769
4FGL J0047.0+5657,0.0161073129978513,1202.0527587323506,10.729330107193906
4FGL J0047.9+3947,4.03675114768013,1115.8116994536456,13.481756473593231
4FGL J0047.9+2233,14.644611278553803,994.65904124003,13.54556138932744
4FGL J0049.7+0237,0.0310603596659334,1159.960119716757,11.04491845630168
4FGL J0050.0-5736,3.803668333074208,999.6921178672604,13.264037897148896
4FGL J0050.4-0452,0.2568929367167217,1056.5670303505003,12.0974759479556
4FGL J0050.7-0929,0.158838214801004,1165.1410383709556,12.356451865838894
4FGL J0051.1-0648,0.0506510820063697,1052.548449337269,10.680523272562768
4FGL J0051.2-6242,0.0012439615250187,1431.2748943464774,9.74978536117668
4FGL J0051.5-4220,0.1114470190463128,961.3590767911724,10.49161570143714
4FGL J0055.1-1219,0.0469065411360766,1091.3307133225742,10.927917841287773
4FGL J0056.3-0935,0.1035375691518168,1242.3404551320532,12.401293828597687
4FGL J0056.4-2118,0.0011037103737492,1334.4721652771311,9.174719905941322
4FGL J0056.6-5317,0.0043110297160546,1240.0566586047769,9.792635828480815
4FGL J0058.0-0539,7.593171616959172,991.5029607088352,13.431822275513586
4FGL J0058.0-3233,0.0023135432791665,1226.4918491782591,9.19325751271776
4FGL J0058.4+3315,2.370044362506779e-05,1373.365953229479,7.134417614866917
4FGL J0059.4-5654,0.0065804894668635,1048.0043612002075,8.855233114620836
4FGL J0100.3+0745,0.0015500126005368,1321.3669658363906,9.379942654546293
4FGL J0102.4+4214,0.2766170135140691,955.9230053334196,11.268902130050918
4FGL J0102.8+5824,0.5620972377495331,1069.8667333801814,12.690122761613228
4FGL J0103.5+5337,0.005192191352671,1378.0722220935718,10.703447439056172
4FGL J0103.8+1321,0.0003045615487923,1356.8742701525011,8.352858650954968
4FGL J0104.8-2416,0.7788170979143214,966.7204999069272,12.23346421350298
4FGL J0105.1+3929,0.570656303641677,1053.4129072065596,12.616406781638148
4FGL J0107.4+0334,0.0838765131174607,1151.719882611492,11.826939770221092
4FGL J0108.6+0134,0.2058516106211489,1036.2416739938733,11.777147548063745
4FGL J0109.7+6133,0.0995359807781752,1000.952448120032,10.819651882053398
4FGL J0112.0-6634,0.753320766011815,945.5630634206371,12.007708353103622
4FGL J0112.1+2245,0.2815129469001653,1128.910271783066,12.555062600398676
4FGL J0112.8+3208,0.7311976973376335,1034.6183204484232,12.66275294107913
4FGL J0113.1-3553,0.4947656657227444,1020.8797028016008,12.327888075417402
4FGL J0113.4+4948,0.1988551121554805,1103.8949644246627,12.201157664432015
4FGL J0114.0+6418,0.0001526019416493,1433.1192280745113,8.223644849911393
4FGL J0114.8+1326,1.348138242810803,1105.7430757465486,13.209184949823497
4FGL J0115.1+2622,0.0315873896159233,1177.8998990876105,11.173245458901654
4FGL J0115.1-0129,4.535151097020845,952.8270703300236,13.145688729534571
4FGL J0115.8+2519,0.7987234721417562,1172.9471435517064,13.182555006208982
4FGL J0116.0-1136,9.419634433560812,996.2312277929942,13.483035967895365
4FGL J0117.8-2109,0.0680056253337248,1093.354503396328,11.273423811339937
4FGL J0118.3-6008,0.0435028211885329,1142.4963834059554,11.22561785927132
