,Name,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),MDP99,Start Time (MJD),Start Time (s)
166,4FGL J1512.8-0906,4.65211350605772e-08,0.02411655641540322,0.9387024699516026,51840.0,518400.0,0.8571428571428571,346852.2413902642,58407.50001157408,5046408001.0
167,4FGL J1512.8-0906,1.348251414255617e-07,0.10484002997251676,2.7204988249523296,77760.0,777600.0,1.2857142857142858,146579.4938505107,58512.50001157408,5055480001.0
168,4FGL J1512.8-0906,5.470540882123429e-08,0.02835928393292786,1.1038445711467917,51840.0,518400.0,0.8571428571428571,294961.4309889086,58524.50001157408,5056516801.0
169,4FGL J1512.8-0906,3.975834042677107e-07,0.8244289470895249,8.022429442271566,207360.0,2073600.0,3.4285714285714284,81171.02391903788,58572.50001157408,5060664001.0
170,4FGL J1512.8-0906,5.054865925332162e-07,1.1791991230614867,10.19969767118709,233280.0,2332800.0,3.857142857142857,67716.88712880247,58599.50001157408,5062996801.0
171,4FGL J1512.8-0906,4.117981955362204e-08,0.021347618456597665,0.8309255196979001,51840.0,518400.0,0.8571428571428571,391841.0369303881,58689.50001157408,5070772801.0
172,4FGL J1512.8-0906,3.687230704801304e-08,0.01911460397368996,0.744008624332011,51840.0,518400.0,0.8571428571428571,437616.4921449721,58701.50001157408,5071809601.0
173,4FGL J1256.1-0547,1.1399030181382044e-07,0.08863885869042677,2.269940675567367,77760.0,777600.0,1.2857142857142858,175673.39527226595,56628.50001157408,4892702401.0
174,4FGL J1256.1-0547,1.5664473733125006e-07,0.18271042162317006,3.1193378315861238,116640.0,1166400.0,1.9285714285714286,156568.06624831562,56645.00001157408,4894128001.0
175,4FGL J1256.1-0547,1.4267173259278172e-07,0.07396102617609804,2.8410870390972205,51840.0,518400.0,0.8571428571428571,114602.97597472397,56748.50001157408,4903070401.0
176,4FGL J1256.1-0547,1.2453134047617371e-07,0.09683557035427268,2.479849168146715,77760.0,777600.0,1.2857142857142858,160803.6201858899,56862.50001157408,4912920001.0
177,4FGL J1256.1-0547,1.257570426462148e-07,0.09778867636169664,2.5042571324001273,77760.0,777600.0,1.2857142857142858,159236.35842986108,56982.50001157408,4923288001.0
178,4FGL J1256.1-0547,1.3654322174257633e-07,0.07078400615135157,2.719047217830158,51840.0,518400.0,0.8571428571428571,119746.59517317665,57183.50001157408,4940654401.0
179,4FGL J1256.1-0547,1.6620521425757044e-07,0.12924117460668677,3.3097199527627414,77760.0,777600.0,1.2857142857142858,120484.77129240421,57840.50001157408,4997419201.0
180,4FGL J1256.1-0547,1.502710860470364e-07,0.15580106201356733,2.9924164174683785,103680.0,1036800.0,1.7142857142857142,153874.89520856916,57882.50001157408,5001048001.0
181,4FGL J1256.1-0547,7.942550061866198e-08,0.04117417952071437,1.581636083621133,51840.0,518400.0,0.8571428571428571,205858.40071814973,57924.50001157408,5004676801.0
182,4FGL J1256.1-0547,2.3337369317582165e-07,0.30245230635586484,4.647276393849749,129600.0,1296000.0,2.142857142857143,110776.54658239037,57936.50001157408,5005713601.0
183,4FGL J1256.1-0547,5.2214912443750006e-08,0.027068210610840002,1.0397792771953747,51840.0,518400.0,0.8571428571428571,313135.0857364122,58008.50001157408,5011934401.0
184,4FGL J1256.1-0547,4.535098029151996e-08,0.02350994818312395,0.9030946773762643,51840.0,518400.0,0.8571428571428571,360528.0288313107,58113.50001157408,5021006401.0
185,4FGL J1256.1-0547,1.947395607761268e-06,10.095298830634412,38.77937360582185,518400.0,5184000.0,8.571428571428571,26551.189810803317,58122.50001157408,5021784001.0
186,4FGL J1256.1-0547,1.1099958851892021e-06,2.5893984009693707,22.103852427890402,233280.0,2332800.0,3.857142857142857,31248.37174982651,58218.50001157408,5030078401.0
187,4FGL J1256.1-0547,5.295033374577466e-08,0.027449453013809584,1.054424055747422,51840.0,518400.0,0.8571428571428571,308786.03093848546,58254.50001157408,5033188801.0
188,4FGL J1256.1-0547,5.351415674399356e-07,0.5548347771217251,10.656517193039917,103680.0,1036800.0,1.7142857142857142,43210.626154601465,58263.50001157408,5033966401.0
189,4FGL J1256.1-0547,1.941512237345071e-07,0.20129598876793697,3.8662215377405476,103680.0,1036800.0,1.7142857142857142,119098.11645567024,58284.50001157408,5035780801.0
190,4FGL J1256.1-0547,9.1927662753081e-08,0.08339677564959508,1.830597319005941,90720.0,907200.0,1.5,235287.64231318934,58301.00001157408,5037206401.0
191,4FGL J1229.0+0202,1.78688552504771e-05,74.10571649477863,383.4747232519662,414720.0,4147200.0,6.857142857142857,2402.577906814339,54711.50001157408,4727073601.0
192,4FGL J1229.0+0202,4.335212160302375e-06,6.742121951702254,93.03585820731998,155520.0,1555200.0,2.5714285714285716,6063.294419360153,54768.50001157408,4731998401.0
193,4FGL J1229.0+0202,8.969164902164049e-06,23.248075426409216,192.48284125905462,259200.0,2592000.0,4.285714285714286,3783.7524034013645,54936.50001157408,4746513601.0
194,4FGL J1229.0+0202,2.0483414293736383e-06,2.123720393974588,43.958449030114586,103680.0,1036800.0,1.7142857142857142,10476.910110033736,54972.50001157408,4749624001.0
195,4FGL J1229.0+0202,8.63012907937117e-05,1051.3568449653135,1852.06960040277,1218240.0,12182400.0,20.142857142857142,852.8546786028377,55044.50001157408,4755844801.0
196,4FGL J1229.0+0202,3.4876226033201804e-06,4.519958893902953,74.846155160376,129600.0,1296000.0,2.142857142857143,6880.094645086551,55224.50001157408,4771396801.0
197,4FGL J1229.0+0202,2.1796483361520276e-05,79.09507882228478,467.7636204312475,362880.0,3628800.0,6.0,1842.7687592558727,55248.50001157408,4773470401.0
198,4FGL J1229.0+0202,8.035890062098955e-07,0.4165805408192098,17.245428845053432,51840.0,518400.0,0.8571428571428571,18882.8159875745,55374.50001157408,4784356801.0
199,4FGL J1229.0+0202,8.024310969790454e-07,0.41598028067393716,17.220579523951052,51840.0,518400.0,0.8571428571428571,18910.059387562964,55440.50001157408,4790059201.0
200,4FGL J1229.0+0202,3.2988833986916308e-06,5.130423461645224,70.79571582068765,155520.0,1555200.0,2.5714285714285716,7967.480534151549,55467.50001157408,4792392001.0
201,4FGL J1229.0+0202,8.70747741599195e-07,0.4513956292450227,18.686689468991617,51840.0,518400.0,0.8571428571428571,17426.67074764947,55548.50001157408,4799390401.0
202,4FGL J1229.0+0202,3.062669915598233e-06,4.7630642527383715,65.72645431580162,155520.0,1555200.0,2.5714285714285716,8581.845844261024,55647.50001157408,4807944001.0
203,4FGL J1229.0+0202,1.1926465077754932e-06,0.7728349370385196,25.59480073545394,64800.0,648000.0,1.0714285714285714,14225.172444978265,56166.50001157408,4852785601.0
204,4FGL J1229.0+0202,3.5976239802509295e-06,5.595024814086246,77.20684066510233,155520.0,1555200.0,2.5714285714285716,7306.025008312278,56898.50001157408,4916030401.0
205,4FGL J1229.0+0202,9.564330246820947e-07,0.49581487999519785,20.52553923056792,51840.0,518400.0,0.8571428571428571,15865.724868992917,57336.50001157408,4953873601.0
206,4FGL J1229.0+0202,1.3200165231689926e-06,0.6842965656108058,28.328226056716016,51840.0,518400.0,0.8571428571428571,11496.55663966633,57378.50001157408,4957502401.0
207,4FGL J1229.0+0202,3.1124600125247823e-06,4.033748176232118,66.79497512320407,129600.0,1296000.0,2.142857142857143,7709.152435547054,57396.50001157408,4959057601.0
208,4FGL J1229.0+0202,1.4705447231794916e-06,0.7623303844962485,31.558637800025735,51840.0,518400.0,0.8571428571428571,10320.06511230702,57879.50001157408,5000788801.0
