Name,ph/s_ratio,Aeff_mean_LAT(cm2),Aeff_mean_COSI(cm2)
4FGL J0001.2-0747,0.8865014989024319,5534.488903635097,80.48730973430519
4FGL J0001.5+2113,0.5681146216901665,4855.791803533465,71.4077071263873
4FGL J0003.3-1928,0.0008828016761027035,5774.733494001099,50.66897094619613
4FGL J0004.3+4614,1.7493727699500194,4944.20574081453,78.12821630303445
4FGL J0004.4-4737,1.0810127253560073,5141.31197131843,78.3110281377941
4FGL J0004.4-4001,1.7963238144326716,5307.745432326249,81.29512226977049
4FGL J0005.9+3824,0.16588256974969598,4959.535603746185,66.37439934624744
4FGL J0007.7+4008,0.057649400145906395,5759.38968247947,70.47215562589543
4FGL J0009.1-5012,0.08377388426205319,5219.256098313393,66.50075949737689
4FGL J0009.3+5030,0.11239845597341767,5777.978281848713,73.97403239832086
4FGL J0010.6+2043,43.11018249348951,5013.820684653099,85.3083804638345
4FGL J0010.6-3025,0.13903246117661935,5170.833058070479,68.65733531108687
4FGL J0011.4+0057,0.47160919794550976,5232.0979035521505,75.6952080974746
4FGL J0014.1+1910,0.0023332392153411607,5659.696164465505,53.39128716675486
4FGL J0014.3-0500,1.287685738205634,5225.163088817038,79.68578085077654
4FGL J0014.9+3212,0.08353930782973862,5063.918097895179,64.21363139779517
4FGL J0016.2-0016,0.1481179879419764,4872.909377628369,64.173591051497
4FGL J0017.0-0649,1.683622716728501,5244.228048467689,80.70390455747788
4FGL J0017.5-0514,0.5282398175171958,5042.887191162729,73.96177559722487
4FGL J0019.2-5640,5.592938237232597,5180.065020156864,83.34668080282277
4FGL J0019.6+7327,0.7520812743041053,5026.2359853828975,75.45036711536075
4FGL J0021.5-2552,0.10444139012570818,5610.166552922571,72.16033068544924
4FGL J0021.9-5140,0.2524166817509745,5714.045257618611,77.08522934517767
4FGL J0022.5+0608,0.4561415829246215,5484.612484527473,77.81681210974132
4FGL J0023.7-6820,1.0675977069068727,4742.173804470079,72.63816502429549
4FGL J0023.7+4457,0.169723898984712,5205.558477982393,70.2221469572282
4FGL J0024.7+0349,9.739332685280283,5022.380220454095,83.70028873691328
4FGL J0025.7-4801,0.0008461192429358938,6020.377738659513,52.080080798020575
4FGL J0029.0-7044,5.989198770433784,5178.507221315731,83.46895700828604
4FGL J0030.2-1647,4.9761579180454824e-05,7376.518552376427,49.875294044766434
4FGL J0030.3-4224,1.8062510123539837,5078.94264894499,79.64712900043823
4FGL J0030.6-0212,0.28678248753090707,5164.995282343431,72.47586067299883
4FGL J0032.3-5522,0.020258018894180024,5508.614268649216,62.23426470005032
4FGL J0033.5-1921,0.004679754718579419,6559.172888513788,63.71537255043277
4FGL J0033.9+3858,0.11325523080401288,5455.82801383586,71.03097175666569
4FGL J0034.0-4116,6.19196002437177,4896.966974516109,81.93569661926904
4FGL J0035.2+1514,0.0015061147309656168,6637.659433778158,58.619433106552975
4FGL J0035.8+6131,0.9237704906023093,4999.575591534757,76.05866013005587
4FGL J0035.9+5950,0.02129468775423078,6457.405927786697,70.82135953905549
4FGL J0036.9+1832,1.3905127779438566,5133.611799537609,79.19604209677681
4FGL J0037.8+1239,17.893948545406268,5217.273449299834,84.9716138119128
4FGL J0038.2-2459,0.24221334966727232,5353.750246102026,73.81835958267848
4FGL J0039.1+4330,0.0007216172996410038,6286.449420808779,53.14674052634335
4FGL J0043.8+3425,0.05478265342341289,5934.49072558031,71.7040246097594
4FGL J0044.2-8424,50.97394468846783,4848.296410888102,85.20103762857815
4FGL J0045.1-3706,12.068517622449102,4907.5285308052225,83.54190636214541
4FGL J0045.3+2128,0.0093398196578861,6420.89532620748,66.29951049304896
4FGL J0045.7+1217,0.8373801256311763,5698.68227913365,81.13631176122735
4FGL J0047.0+5657,0.02028913787847997,5830.79981599442,65.52971083056602
4FGL J0047.9+3947,5.116447012943892,5498.619335572123,84.15679909242927
4FGL J0047.9+2233,18.128008557456226,5023.056218265918,84.6100467478159
4FGL J0049.7+0237,0.0388614776828898,5664.7569036354735,67.45444170653872
4FGL J0050.0-5736,4.679766109389773,5041.543086284111,82.23659496458974
4FGL J0050.4-0452,0.3162997050887762,5260.770502941069,74.11731909752294
4FGL J0050.7-0929,0.19996612088648555,5688.756134003558,75.91424049950102
4FGL J0051.1-0648,0.06205891836852505,5243.356308673991,65.14922399693245
4FGL J0051.2-6242,0.0016162133447585679,6752.622874065997,59.751410204958255
4FGL J0051.5-4220,0.1335798369701481,4891.223543599577,63.930600575838376
4FGL J0055.1-1219,0.05794128645510043,5394.796416515349,66.69124742706407
4FGL J0056.3-0935,0.13192908159555053,5997.518398327329,76.2547122323145
4FGL J0056.4-2118,0.0014254904648340133,6355.58991579642,56.42012871027455
4FGL J0056.6-5317,0.00547503259725458,5979.315629224126,59.945954860021665
4FGL J0058.0-0539,9.356884293793374,5010.247163144861,83.57349694552879
4FGL J0058.0-3233,0.00294487383559422,5923.436520111471,56.49511202383848
4FGL J0058.4+3315,3.201743322898602e-05,6498.476629777518,45.59655235630186
4FGL J0059.4-5654,0.008135777307881382,5223.738796971457,54.53868675932853
4FGL J0100.3+0745,0.0019952280638506703,6303.682262092707,57.58481987027985
4FGL J0102.4+4214,0.33122416233575463,4870.769261720322,68.69911130272573
4FGL J0102.8+5824,0.6972317139373747,5313.827407863755,78.13374948051609
4FGL J0103.5+5337,0.006690576501335369,6539.739837849517,65.43577233846486
4FGL J0103.8+1321,0.00039856390282593906,6441.552943251002,51.88104019790106
4FGL J0104.8-2416,0.9394573042203684,4912.854484472646,74.93392723479617
