Name,Duration_(s),Source_Counts(ph)_(0.2-5_MeV),Asymmetry,Coverage,Background_Counts,MDP99_(%),Class,Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Start_Time_(MJD),Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV),StarttimeMJD,EndtimeMJD,Threshold,QuiescentBkg,QuiescentBkgErr,ThresholdPercent
4FGL J0221.1+3556,3326400.0,4398.928428189848,0.2727272727272727,0.9166666666666666,831600.0,297.22956227587923,FSRQ,1076.5269771745925,0.00032363124614435805,56202.00001157408,0.0002848504075289683,0.0004478672070184382,56200.0,56250.0,1.24e-06,1.24e-06,3.749038209994665e-08,0.5
4FGL J0319.8+4130,604800.0,340.55688385898907,0.0,0.010101010101010102,151200.0,1634.5974367833687,FSRQ,82.9925701396334,0.00013722316491341502,57906.50001157408,6.677603818625278e-05,0.00013722316491341502,57700.0,58400.0,8e-07,5.675764705882353e-07,7.239857043908049e-09,0.5
4FGL J0319.8+4130,3024000.0,1178.054372645015,0.0,0.050505050505050504,756000.0,1056.2572694952069,FSRQ,287.08789862701985,9.493647441369705e-05,57948.50001157408,6.677603818625278e-05,0.00010264292735523443,57700.0,58400.0,8e-07,5.675764705882353e-07,7.239857043908049e-09,0.5
4FGL J0319.8+4130,1209600.0,457.7084519064812,0.0,0.020202020202020204,302400.0,1719.3584263478194,FSRQ,111.54201426766728,9.221396682181489e-05,57997.50001157408,6.677603818625278e-05,9.715400075869782e-05,57700.0,58400.0,8e-07,5.675764705882353e-07,7.239857043908049e-09,0.5
4FGL J0319.8+4130,5140800.0,2610.6636640784955,0.0,0.08585858585858586,1285200.0,621.6001653904427,FSRQ,636.209977014411,0.0001237569983299119,58211.00001157408,6.677603818625278e-05,0.000192112430878781,57700.0,58400.0,8e-07,5.675764705882353e-07,7.239857043908049e-09,0.5
4FGL J0403.9-3605,4233600.0,11442.858582604227,0.42857142857142855,0.16666666666666666,1058400.0,129.25921162693078,FSRQ,2820.4955581551512,0.0006662168268507066,59978.50001157408,0.0002429256657851313,0.0008367799969634696,59900.0,60200.0,1e-06,4.967222222222222e-07,8.256947845800458e-09,0.5
4FGL J0403.9-3605,604800.0,1135.1048630446205,0.0,0.023809523809523808,151200.0,491.69982203405914,FSRQ,279.78657615543443,0.0004626100796220807,60041.50001157408,0.0002429256657851313,0.0004626100796220807,59900.0,60200.0,1e-06,4.967222222222222e-07,8.256947845800458e-09,0.5
4FGL J0442.6-0017,604800.0,277.6997670786872,0.0,0.07692307692307693,151200.0,2004.1714573669192,FSRQ,69.0899958812963,0.00011423610430108517,56457.50001157408,7.031515312118544e-05,0.00011423610430108517,56450.0,56550.0,6e-07,3.5899999999999997e-07,1.8142805873366933e-08,0.5
4FGL J0442.6-0017,1209600.0,782.8016393417075,0.0,0.15384615384615385,302400.0,1005.8578089621142,FSRQ,194.7562383898786,0.00016100879496517743,56492.50001157408,7.031515312118544e-05,0.00017485118005268135,56450.0,56550.0,6e-07,3.5899999999999997e-07,1.8142805873366933e-08,0.5
4FGL J0442.6-0017,4233600.0,2173.7799369412032,-0.5714285714285714,0.1,1058400.0,677.471304168996,FSRQ,540.823092759586,0.00012774543952182209,60384.50001157408,5.362284991594784e-05,0.00020107885706058357,60300.0,60800.0,6e-07,2.609576923076923e-07,7.598897729737727e-09,0.5
4FGL J0442.6-0017,1209600.0,623.7618492673063,-0.5,0.02857142857142857,302400.0,1261.9890056640286,FSRQ,155.18811574867703,0.00012829705336365495,60447.50001157408,5.362284991594784e-05,0.00014862350304477916,60300.0,60800.0,6e-07,2.609576923076923e-07,7.598897729737727e-09,0.5
4FGL J0442.6-0017,1814400.0,854.7060433174391,0.0,0.04285714285714286,453600.0,1127.8843361203428,FSRQ,212.64561232342857,0.00011719886040753337,60734.50001157408,5.362284991594784e-05,0.00012108444218648184,60300.0,60800.0,6e-07,2.609576923076923e-07,7.598897729737727e-09,0.5
4FGL J0538.8-4405,4233600.0,5795.645375667101,0.0,0.0546875,1058400.0,254.53351339810536,FSRQ,1379.7878307338135,0.0003259136032534518,55267.50001157408,0.00015079309422816559,0.00035760806485656736,55200.0,56100.0,7e-07,2.6952717391304346e-07,4.445774052474568e-09,0.5
4FGL J0539.9-2839,1814400.0,11527.65025646382,0.3333333333333333,0.04477611940298507,453600.0,84.60213531612094,FSRQ,2777.6763458061196,0.0015309062752458772,59194.50001157408,0.0006097443937043497,0.0019210541348653248,59100.0,59600.0,2e-07,1.44418e-07,5.463458000017446e-09,0.5
4FGL J0539.9-2839,9676800.0,42550.12179151811,-0.6875,0.23880597014925373,2419200.0,52.72993233113884,FSRQ,10252.780417691562,0.0010595217858890916,59299.50001157408,0.0006097443937043497,0.0018192764323559036,59100.0,59600.0,2e-07,1.44418e-07,5.463458000017446e-09,0.5
4FGL J0841.3+7053,1209600.0,7463.24541332475,-0.5,0.014084507042253521,302400.0,106.65797829344939,FSRQ,1804.3725946230363,0.001491710147671161,57227.50001157408,0.00033540383721497905,0.002291752748851575,57000.0,58000.0,4e-07,2.0058288288288291e-07,3.5470838797165335e-09,0.5
4FGL J0841.3+7053,6652800.0,32795.45508789071,0.0,0.07746478873239436,1663200.0,56.78514220720975,FSRQ,7928.885774428667,0.0011918118347806438,57297.50001157408,0.00033540383721497905,0.0035894922572374073,57000.0,58000.0,4e-07,2.0058288288288291e-07,3.5470838797165335e-09,0.5
4FGL J0841.3+7053,1209600.0,3422.524851737541,0.0,0.014084507042253521,302400.0,231.05967698940714,FSRQ,827.4563818933034,0.0006840743897927442,57451.50001157408,0.00033540383721497905,0.0007054732859416595,57000.0,58000.0,4e-07,2.0058288288288291e-07,3.5470838797165335e-09,0.5
4FGL J0904.9-5734,2419200.0,1859.8641428639628,0.0,0.0975609756097561,604800.0,598.8629532519207,FSRQ,467.7568959145588,0.0001933518914990736,58928.50001157408,4.122791244129078e-05,0.00025356678227959163,58800.0,59100.0,2e-06,4.916000000000001e-07,9.110224656608946e-09,0.5
4FGL J1129.8-1447,604800.0,2281.5235782032983,0.0,0.0070921985815602835,151200.0,245.54954119869902,FSRQ,544.6380181929225,0.000900525823731684,59656.50001157408,0.0005771518056044648,0.000900525823731684,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,3024000.0,17971.777906517596,-0.4,0.03546099290780142,756000.0,70.00153395955813,FSRQ,4290.165394704026,0.0014187054876666752,59698.50001157408,0.0005771518056044648,0.0019285003673955988,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,1209600.0,5952.354810172849,0.0,0.014184397163120567,302400.0,133.40461728227976,FSRQ,1420.9271200899152,0.0011747082672701019,59747.50001157408,0.0005771518056044648,0.001274487199322309,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,1209600.0,6079.814227949571,0.5,0.014184397163120567,302400.0,130.6348657928041,FSRQ,1451.353825016894,0.0011998626198883053,59789.50001157408,0.0005771518056044648,0.0014555985381733737,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,1814400.0,20618.68514901416,-0.6666666666666666,0.02127659574468085,453600.0,47.7600091756225,FSRQ,4922.026633687621,0.002712757183469809,59873.50001157408,0.0005771518056044648,0.003622226777021299,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,1209600.0,4686.257926924091,0.0,0.014184397163120567,302400.0,169.09861111093377,FSRQ,1118.688517815258,0.0009248416979292806,59922.50001157408,0.0005771518056044648,0.0010464210689172641,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,1814400.0,9737.899518141452,0.0,0.02127659574468085,453600.0,99.95848410428326,FSRQ,2324.600256421189,0.0012811950266871633,59943.50001157408,0.0005771518056044648,0.001744035114862107,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,604800.0,6542.916779204988,0.0,0.0070921985815602835,151200.0,86.80396726514671,FSRQ,1561.9041862515842,0.002582513535468889,60013.50001157408,0.0005771518056044648,0.002582513535468889,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,3024000.0,13408.730750111,-0.4,0.03546099290780142,756000.0,93.5463662706918,FSRQ,3200.889358318181,0.0010584951581740017,60027.50001157408,0.0005771518056044648,0.001601493783358954,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,604800.0,2510.950530201395,0.0,0.0070921985815602835,151200.0,223.28023731458097,FSRQ,599.4060870614846,0.0009910814931572167,60069.50001157408,0.0005771518056044648,0.0009910814931572167,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,1209600.0,5586.9711458795855,0.0,0.014184397163120567,302400.0,142.0449445037254,FSRQ,1333.7038992992425,0.0011025991230979187,60104.50001157408,0.0005771518056044648,0.0012677793719574548,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1153.4+4931,3628800.0,6712.6674112845985,0.16666666666666666,0.11538461538461539,907200.0,203.65414603468602,FSRQ,1606.435127344277,0.00044269045616850665,55666.50001157408,0.00016147491016731784,0.0008978642526590015,55500.0,55900.0,2e-07,1.4498749999999996e-07,5.4662236898723415e-09,0.5
4FGL J1153.4+4931,1814400.0,2034.8586442385458,0.0,0.057692307692307696,453600.0,474.3624062225264,FSRQ,486.97011262463104,0.0002683918169227464,55729.50001157408,0.00016147491016731784,0.0002818114077688837,55500.0,55900.0,2e-07,1.4498749999999996e-07,5.4662236898723415e-09,0.5
4FGL J1159.5+2914,4838400.0,7518.8969659251425,-0.625,0.11267605633802817,1209600.0,209.8207362200092,FSRQ,1834.7474546790745,0.00037920540977990134,59943.50001157408,0.00013408229953152084,0.0006721380646210295,59700.0,60200.0,1.3e-06,5.407544117647059e-07,7.12034708248757e-09,0.5
