Name,Duration_(s),Source_Counts(ph)_(0.2-5_MeV),Asymmetry,Coverage,Background_Counts,MDP99_(%),Class,Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Start_Time_(MJD),Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV),StarttimeMJD,EndtimeMJD,Threshold,QuiescentBkg,QuiescentBkgErr,ThresholdPercent
4FGL J1229.0+0202,4233600.0,326991.2408914371,-0.5714285714285714,0.0603448275862069,1058400.0,5.147378886584486,FSRQ,77563.98806543049,0.01832104782346714,55078.50001157408,0.005865082127424696,0.036214920956749816,54500.0,55500.0,1e-06,6.018198198198198e-07,6.482875794848192e-09,0.5
4FGL J1229.0+0202,1209600.0,76029.69914509452,-0.5,0.017241379310344827,302400.0,11.570320036241128,FSRQ,18034.631940083906,0.014909583283799524,55134.50001157408,0.005865082127424696,0.017858275242433972,54500.0,55500.0,1e-06,6.018198198198198e-07,6.482875794848192e-09,0.5
4FGL J1229.0+0202,604800.0,26472.736471133187,0.0,0.008620689655172414,151200.0,22.76919081763116,FSRQ,6279.467945711666,0.010382718164205797,55197.50001157408,0.005865082127424696,0.010382718164205797,54500.0,55500.0,1e-06,6.018198198198198e-07,6.482875794848192e-09,0.5
4FGL J1229.0+0202,1814400.0,126222.00749436305,0.0,0.02586206896551724,453600.0,8.626771640464838,FSRQ,29940.503165153226,0.01650160006897775,55253.50001157408,0.005865082127424696,0.020765436328411595,54500.0,55500.0,1e-06,6.018198198198198e-07,6.482875794848192e-09,0.5
4FGL J1256.1-0547,1209600.0,10177.798306803184,-0.5,0.023529411764705882,302400.0,78.55272605141404,FSRQ,2435.9631700086265,0.00201385844081401,57836.50001157408,0.001253290356534895,0.0023796785979527018,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,604800.0,4332.567352620805,0.0,0.011764705882352941,151200.0,130.1671466940093,FSRQ,1036.9604687009198,0.0017145510395187168,57885.50001157408,0.001253290356534895,0.0017145510395187168,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,604800.0,4407.266789734957,0.0,0.011764705882352941,151200.0,127.99164882140184,FSRQ,1054.8390974716253,0.001744112264338005,57920.50001157408,0.001253290356534895,0.001744112264338005,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,604800.0,5453.058909333082,0.0,0.011764705882352941,151200.0,103.79233633025675,FSRQ,1305.1399002615028,0.0021579694118080404,57934.50001157408,0.001253290356534895,0.0021579694118080404,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,604800.0,3977.7450263285837,0.0,0.011764705882352941,151200.0,141.61648618462428,FSRQ,952.0369820400687,0.0015741352216270977,58109.50001157408,0.001253290356534895,0.0015741352216270977,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,4838400.0,64446.93937023446,-0.625,0.09411764705882353,1209600.0,25.045312486016545,FSRQ,15424.786971926182,0.0031879933391051134,58123.50001157408,0.001253290356534895,0.009829107252413333,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,2419200.0,40262.99660452783,-0.25,0.047058823529411764,604800.0,28.525351711244156,FSRQ,9636.580907410274,0.0039833750443990885,58214.50001157408,0.001253290356534895,0.008203239887352482,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,604800.0,4444.616508292032,0.0,0.011764705882352941,151200.0,126.9313193848895,FSRQ,1063.7784118569782,0.0017588928767476493,58249.50001157408,0.001253290356534895,0.0017588928767476493,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,604800.0,16060.37897954264,0.0,0.011764705882352941,151200.0,36.41470420229387,FSRQ,3843.905185701686,0.006355663336146968,58263.50001157408,0.001253290356534895,0.006355663336146968,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1256.1-0547,604800.0,4874.138271698405,0.0,0.011764705882352941,151200.0,115.90539865683564,FSRQ,1166.580527288535,0.0019288699194585565,58284.50001157408,0.001253290356534895,0.0019288699194585565,57700.0,58300.0,2e-06,1.3513999999999999e-06,1.0321513513687306e-08,0.5
4FGL J1332.0-0509,2419200.0,30251.918788447485,0.75,0.047619047619047616,604800.0,37.66931543992033,FSRQ,7188.391429816576,0.0029713919600762966,55435.50001157408,0.0005921646617460246,0.006220370485805818,55000.0,55600.0,7e-07,2.601556962025317e-07,5.906975220025898e-09,0.5
4FGL J1332.0-0509,604800.0,4667.232612264742,0.0,0.011904761904761904,151200.0,120.96340502624837,FSRQ,1109.017088984658,0.001833692276760347,55498.50001157408,0.0005921646617460246,0.001833692276760347,55000.0,55600.0,7e-07,2.601556962025317e-07,5.906975220025898e-09,0.5
4FGL J1512.8-0906,3628800.0,30121.39083555841,0.8333333333333334,0.010526315789473684,907200.0,45.962673298095325,FSRQ,7189.487264668471,0.0019812299560925018,55169.50001157408,0.0008287509046693094,0.0024422951552221105,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,604800.0,9561.415201939672,0.0,0.0017543859649122807,151200.0,59.965957148921966,FSRQ,2282.154672134295,0.003773403889110938,55736.50001157408,0.0008287509046693094,0.003773403889110938,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,604800.0,5660.592435504162,0.0,0.0017543859649122807,151200.0,100.0532214339243,FSRQ,1351.091569699138,0.00223394770122212,55757.50001157408,0.0008287509046693094,0.00223394770122212,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,1209600.0,24666.1048614456,0.5,0.0035087719298245615,302400.0,33.15532072829353,FSRQ,5887.399016150131,0.004867228022610888,55841.50001157408,0.0008287509046693094,0.0065050705082219246,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,1814400.0,35078.07540343511,-0.6666666666666666,0.005263157894736842,453600.0,28.497824496963727,FSRQ,8372.567447462017,0.00461451027748127,55862.50001157408,0.0008287509046693094,0.007546807778221876,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,4233600.0,77312.54746108272,0.14285714285714285,0.012280701754385965,1058400.0,19.71152684671988,FSRQ,18453.250661797552,0.004358761021777577,55953.50001157408,0.0008287509046693094,0.006192549327221937,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,604800.0,5249.979512721477,0.0,0.0017543859649122807,151200.0,107.7373239693696,FSRQ,1253.0849273375425,0.002071899681444349,56352.50001157408,0.0008287509046693094,0.002071899681444349,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,604800.0,6393.829797616099,0.0,0.0017543859649122807,151200.0,88.78601646622718,FSRQ,1526.10343105913,0.002523319165110995,56534.50001157408,0.0008287509046693094,0.002523319165110995,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,2419200.0,27687.042793346776,-0.75,0.007017543859649123,604800.0,41.07572919544036,FSRQ,6608.447884953297,0.002731666619110986,56548.50001157408,0.0008287509046693094,0.003842853040444268,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,1209600.0,11907.774760697874,-0.5,0.0035087719298245615,302400.0,67.32602719688398,FSRQ,2842.1926284862693,0.00234969628677767,56583.50001157408,0.0008287509046693094,0.002812690628999871,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,6652800.0,83178.44635797823,-0.5454545454545454,0.01929824561403509,1663200.0,22.719272188805768,FSRQ,19853.345552677485,0.0029842089875958223,57094.50001157408,0.0008287509046693094,0.004965614320333105,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,1209600.0,14107.486847033684,0.5,0.0035087719298245615,302400.0,57.02671792025089,FSRQ,3367.2282125662455,0.002783753482610983,57206.50001157408,0.0008287509046693094,0.0031599363856665216,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,1209600.0,19562.772821146504,0.5,0.0035087719298245615,302400.0,41.477106842760406,FSRQ,4669.316461084586,0.0038602153282776006,57234.50001157408,0.0008287509046693094,0.00474569200777756,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
