Name,Duration_(s),Source_Counts(ph)_(0.2-5_MeV),Asymmetry,Coverage,Background_Counts,MDP99_(%),Class,Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Start_Time_(MJD),Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV),StarttimeMJD,EndtimeMJD,Threshold,QuiescentBkg,QuiescentBkgErr,ThresholdPercent
4FGL J1512.8-0906,1209600.0,22535.00422013031,0.5,0.0035087719298245615,3024000.0,110.75962583652917,FSRQ,2198.2938630187236,0.0018173725719400824,55841.50001157408,0.0003094470109309983,0.0024289260057796104,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,1814400.0,32047.40195871088,-0.6666666666666666,0.005263157894736842,4536000.0,95.3692815178764,FSRQ,3126.2300358744274,0.0017230103813240891,55862.50001157408,0.0003094470109309983,0.002817899921295918,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,4233600.0,70632.90264478418,0.14285714285714285,0.012280701754385965,10584000.0,66.08429011415573,FSRQ,6890.252821542633,0.0016275162560333127,55953.50001157408,0.0003094470109309983,0.002312233831124718,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,604800.0,4796.392099171612,0.0,0.0017543859649122807,1512000.0,367.1850597334208,FSRQ,467.8889434962562,0.0007736258986379898,56352.50001157408,0.0003094470109309983,0.0007736258986379898,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,604800.0,5841.416076086098,0.0,0.0017543859649122807,1512000.0,301.5998320557222,FSRQ,569.8312272747701,0.0009421812620283897,56534.50001157408,0.0003094470109309983,0.0009421812620283897,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,2419200.0,25294.93933864805,-0.75,0.007017543859649123,6048000.0,139.32035789627608,FSRQ,2467.526048382491,0.0010199760451316514,56548.50001157408,0.0003094470109309983,0.001434881555015713,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,1209600.0,10878.967554545668,-0.5,0.0035087719298245615,3024000.0,228.99133230086025,FSRQ,1061.2453131814527,0.0008773522761090052,56583.50001157408,0.0003094470109309983,0.0010502295718940308,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,6652800.0,75991.99996229436,-0.5454545454545454,0.01929824561403509,16632000.0,76.91840895330625,FSRQ,7413.033763996549,0.0011142727519234832,57094.50001157408,0.0003094470109309983,0.0018541089972944,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,1209600.0,12888.629048611983,0.5,0.0035087719298245615,3024000.0,193.34980832560558,FSRQ,1257.2881666016717,0.0010394247409074666,57206.50001157408,0.0003094470109309983,0.0011798875437328,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,1209600.0,17872.589553896454,0.5,0.0035087719298245615,3024000.0,139.54653759929684,FSRQ,1743.474443083815,0.0014413644536076513,57234.50001157408,0.0003094470109309983,0.0017719922817965128,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,2419200.0,23981.96049585806,0.25,0.007017543859649123,6048000.0,146.9320677941756,FSRQ,2339.444717481281,0.0009670323732974872,57626.50001157408,0.0003094470109309983,0.0011366682197865435,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1512.8-0906,3628800.0,25160.9619057103,0.6666666666666666,0.010526315789473684,9072000.0,171.42009710162407,FSRQ,2454.456524821143,0.0006763824197589129,58571.50001157408,0.0003094470109309983,0.0010026883155531488,55000.0,59000.0,1.5e-06,5.70787213740458e-07,3.376956968536457e-09,0.3
4FGL J1522.1+3144,2116800.0,1810.769927389311,0.42857142857142855,0.04929577464788732,5292000.0,1817.0085494313505,FSRQ,180.20785374623736,8.513220604036157e-05,55502.00001157408,4.145522513060031e-05,0.00010519118594226494,55500.0,56000.0,5e-07,3.056571428571428e-07,7.972021387327056e-09,0.3
4FGL J1522.1+3144,1814400.0,1173.1370290247633,0.0,0.04225352112676056,4536000.0,2596.450039596232,FSRQ,116.75061693541019,6.434668040972784e-05,55575.50001157408,4.145522513060031e-05,9.30610311669407e-05,55500.0,56000.0,5e-07,3.056571428571428e-07,7.972021387327056e-09,0.3
4FGL J1522.1+3144,604800.0,406.0194430350801,0.0,0.014084507042253521,1512000.0,4331.351257740734,FSRQ,40.40706182595197,6.681061809846556e-05,55666.50001157408,4.145522513060031e-05,6.681061809846556e-05,55500.0,56000.0,5e-07,3.056571428571428e-07,7.972021387327056e-09,0.3
4FGL J1522.1+3144,4233600.0,2284.0753348611734,-0.7142857142857143,0.09859154929577464,10584000.0,2037.029813906647,FSRQ,227.31121588897238,5.369218062381245e-05,55708.50001157408,4.145522513060031e-05,6.946408945556775e-05,55500.0,56000.0,5e-07,3.056571428571428e-07,7.972021387327056e-09,0.3
4FGL J1522.1+3144,3024000.0,1566.4863617807343,0.0,0.07042253521126761,7560000.0,2510.2403537643318,FSRQ,155.8967491724672,5.155315779512804e-05,55869.50001157408,4.145522513060031e-05,6.595771659082558e-05,55500.0,56000.0,5e-07,3.056571428571428e-07,7.972021387327056e-09,0.3
4FGL J1522.1+3144,1814400.0,1122.4565879083275,0.0,0.04225352112676056,4536000.0,2713.66813317501,FSRQ,111.70689857983035,6.156685327371602e-05,55932.50001157408,4.145522513060031e-05,6.700015176683001e-05,55500.0,56000.0,5e-07,3.056571428571428e-07,7.972021387327056e-09,0.3
4FGL J1642.9+3948,604800.0,6371.09269989088,0.0,0.005917159763313609,1512000.0,276.5738254884193,FSRQ,599.0226279261092,0.000990447466809043,59670.50001157408,0.0003274469793931425,0.000990447466809043,59300.0,60500.0,5e-07,1.688333333333333e-07,3.003839333817381e-09,0.3
