,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s),Asymmetry
0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0,0
1,4FGL J1104.4+3812,BLL,1.063422457386492e-07,0.7717894826728204,0.8332004060099859,362880.0,7257600.0,12.0,0.01362088535754824,1033876.2992127322,54952.50001157408,4747896001.0,0.0
2,4FGL J1104.4+3812,BLL,1.361048711626581e-07,1.2347433911876342,1.0663930700821032,453600.0,9072000.0,15.0,0.0170261066969353,903141.4123744455,55043.50001157408,4755758401.0,0.0
3,4FGL J1104.4+3812,BLL,5.9360208562856944e-08,0.2154063248328953,0.4650922080107474,181440.0,3628800.0,6.0,0.00681044267877412,1309676.5429863043,55162.50001157408,4766040001.0,0.0
4,4FGL J1104.4+3812,BLL,1.0881788001606213e-07,0.7239435921708581,0.8525972080122877,332640.0,6652800.0,11.0,0.012485811577752554,967341.7316926818,55309.50001157408,4778740801.0,-0.9090909090909091
5,4FGL J1104.4+3812,BLL,4.5276600229129996e-08,0.13691643909288911,0.354745956619875,151200.0,3024000.0,5.0,0.0056753688989784334,1567454.6639559688,55463.50001157408,4792046401.0,0.0
6,4FGL J1104.4+3812,BLL,6.332122340671766e-08,0.22978005549829703,0.49612709121443027,181440.0,3628800.0,6.0,0.00681044267877412,1227750.7478185236,55610.50001157408,4804747201.0,0.0
7,4FGL J1104.4+3812,BLL,1.9887595361883952e-07,3.48812512571155,1.5582097608515775,876960.0,17539200.0,29.0,0.032917139614074914,859409.9849166241,55988.50001157408,4837406401.0,0.6206896551724138
8,4FGL J1104.4+3812,BLL,6.656155360537593e-07,20.530778086470995,5.215153498352208,1542240.0,30844800.0,51.0,0.05788876276958002,340522.37803200196,56219.50001157408,4857364801.0,-0.0392156862745098
9,4FGL J1104.4+3812,BLL,3.069786503992046e-08,0.07426427510457558,0.24052034482854223,120960.0,2419200.0,4.0,0.004540295119182747,2067785.7615334953,56590.50001157408,4889419201.0,0.0
10,4FGL J1104.4+3812,BLL,2.2231195811168205e-07,3.4958110789145778,1.7418328198067008,786240.0,15724800.0,26.0,0.029511918274687854,727960.1681071828,56632.50001157408,4893048001.0,0.38461538461538464
11,4FGL J1104.4+3812,BLL,3.641933092549703e-08,0.08810564537496242,0.28534850945608414,120960.0,2419200.0,4.0,0.004540295119182747,1742937.5660736717,56842.50001157408,4911192001.0,0.0
12,4FGL J1104.4+3812,BLL,3.8713418689233025e-07,7.9607177119043655,3.033228793115504,1028160.0,20563200.0,34.0,0.03859250851305335,478037.3829051414,56905.50001157408,4916635201.0,-0.2647058823529412
13,4FGL J1104.4+3812,BLL,1.6619758115698875e-07,1.4072281591724551,1.3021719744211935,423360.0,8467200.0,14.0,0.015891032917139614,714534.6147070354,57164.50001157408,4939012801.0,0.0
14,4FGL J1104.4+3812,BLL,7.146330947465355e-08,0.30254706699189327,0.5599210177997783,211680.0,4233600.0,7.0,0.007945516458569807,1175032.1657999277,57360.50001157408,4955947201.0,0.42857142857142855
15,4FGL J1104.4+3812,BLL,3.586918997496082e-08,0.08677474438742522,0.28103810901112825,120960.0,2419200.0,4.0,0.004540295119182747,1769669.7058015205,57423.50001157408,4961390401.0,0.0
16,4FGL J1104.4+3812,BLL,1.2911808109084826e-07,1.0151780007686855,1.0116509844311623,393120.0,7862400.0,13.0,0.014755959137343927,886274.9151942582,57493.50001157408,4967438401.0,0.0
17,4FGL J1104.4+3812,BLL,7.63595639344258e-08,0.3694581141403258,0.5982835817598864,241920.0,4838400.0,8.0,0.009080590238365494,1175615.6975284843,57745.50001157408,4989211201.0,0.0
18,4FGL J1104.4+3812,BLL,1.5624002995228335e-08,0.018898794023028194,0.12241537263674905,60480.0,1209600.0,2.0,0.0022701475595913734,2872806.7285941173,57850.50001157408,4998283201.0,0.0
19,4FGL J1104.4+3812,BLL,2.6721996390395277e-07,5.494897561749761,2.0936908081284558,1028160.0,20563200.0,34.0,0.03859250851305335,692555.0257366312,58074.50001157408,5017636801.0,-0.3235294117647059
20,4FGL J1104.4+3812,BLL,9.291880654556569e-08,0.5900715890869603,0.7280266351530607,317520.0,6350400.0,10.5,0.01191827468785471,1106814.4230467728,58809.50001157408,5081140801.0,0.0
21,4FGL J1104.4+3812,BLL,3.487893626399565e-08,0.08437912260985828,0.2732793882102075,120960.0,2419200.0,4.0,0.004540295119182747,1819912.6359272373,58921.50001157408,5090817601.0,0.0
22,4FGL J1104.4+3812,BLL,7.916528278216048e-08,0.3351541411865546,0.6202666240291617,211680.0,4233600.0,7.0,0.007945516458569807,1060713.6907167297,59040.50001157408,5101099201.0,0.0
23,4FGL J1104.4+3812,BLL,1.0590213297822021e-07,0.6404961002522759,0.829752085654021,302400.0,6048000.0,10.0,0.011350737797956867,947718.0976169575,59096.50001157408,5105937601.0,0.0
24,4FGL J1104.4+3812,BLL,3.2403301986582706e-08,0.07839006816594088,0.25388258620790566,120960.0,2419200.0,4.0,0.004540295119182747,1958955.0401800598,59180.50001157408,5113195201.0,0.0
25,4FGL J1104.4+3812,BLL,2.387611725327147e-08,0.04332082714433575,0.1870713793110884,90720.0,1814400.0,3.0,0.00340522133938706,2302399.369301347,59292.50001157408,5122872001.0,0.0
26,4FGL J1104.4+3812,BLL,1.3753523763405224e-08,0.01663626234421496,0.10776001112389885,60480.0,1209600.0,2.0,0.0022701475595913734,3263508.0482811127,59705.50001157408,5158555201.0,0.0
27,4FGL J1104.4+3812,BLL,9.665976500921191e-08,0.4676786070205709,0.757337358178761,241920.0,4838400.0,8.0,0.009080590238365494,928716.6332261579,59747.50001157408,5162184001.0,0.0
28,4FGL J1104.4+3812,BLL,3.5209020834317376e-08,0.0851776632023806,0.2758656284771811,120960.0,2419200.0,4.0,0.004540295119182747,1802850.9742387123,59852.50001157408,5171256001.0,0.0
29,4FGL J1104.4+3812,BLL,4.324107871214602e-07,10.199359717991307,3.387974749735379,1179360.0,23587200.0,39.0,0.04426787741203178,458373.7021322554,59908.50001157408,5176094401.0,-0.7435897435897436
30,4FGL J1104.4+3812,BLL,1.9684043210185557e-07,2.023834586698438,1.5422612792052404,514080.0,10281600.0,17.0,0.019296254256526674,664804.7103700133,60188.50001157408,5200286401.0,0.0
31,4FGL J1104.4+3812,BLL,2.8827385808097348e-08,0.06102181027858047,0.22586498331569196,105840.0,2116800.0,3.5,0.003972758229284903,2059740.5100813564,60325.00001157408,5212080001.0,0.0
32,4FGL J1800.6+7828,BLL,2.7802535134444243e-06,5.885240637259157,22.787080188112284,105840.0,2116800.0,3.5,0.003972758229284903,20418.273584984378,54963.00001157408,4748803201.0,0.0
33,4FGL J1800.6+7828,BLL,1.9706777777288064e-06,2.383731839940764,16.151761819160047,60480.0,1209600.0,2.0,0.0022701475595913734,21776.095401975315,55057.50001157408,4756968001.0,0.0
34,4FGL J1800.6+7828,BLL,6.316821201044228e-06,15.281653849566197,51.77294464195625,120960.0,2419200.0,4.0,0.004540295119182747,9608.309472331133,55183.50001157408,4767854401.0,0.5
35,4FGL J1800.6+7828,BLL,2.439379519458901e-06,2.9506734667374865,19.99326192750081,60480.0,1209600.0,2.0,0.0022701475595913734,17592.600674634337,55673.50001157408,4810190401.0,0.0
36,4FGL J1800.6+7828,BLL,1.4913237236866644e-06,1.8039051761713893,12.22295489017517,60480.0,1209600.0,2.0,0.0022701475595913734,28774.620236459872,55883.50001157408,4828334401.0,0.5
37,4FGL J1800.6+7828,BLL,1.4380621621264262e-06,1.7394799913081251,11.786420786954627,60480.0,1209600.0,2.0,0.0022701475595913734,29840.239242237352,55911.50001157408,4830753601.0,0.0
38,4FGL J1800.6+7828,BLL,6.860089128958656e-06,12.446945715582585,56.22559249480578,90720.0,1814400.0,3.0,0.00340522133938706,7662.810001189347,55974.50001157408,4836196801.0,-0.3333333333333333
39,4FGL J1800.6+7828,BLL,2.151767087033616e-06,2.6027774684758618,17.63597777010989,60480.0,1209600.0,2.0,0.0022701475595913734,19943.698355130433,56317.50001157408,4865832001.0,0.0
40,4FGL J1800.6+7828,BLL,1.795979855811226e-05,92.32773242754351,147.1992996059667,257040.0,5140800.0,8.5,0.009648127128263337,4926.6869625096615,56846.00001157408,4911494401.0,-0.7058823529411765
41,4FGL J1800.6+7828,BLL,1.7256745945517115e-06,2.609219986962188,14.143704944345554,75600.0,1512000.0,2.5,0.0028376844494892167,27801.89308014253,56912.50001157408,4917240001.0,0.0
42,4FGL J1800.6+7828,BLL,8.856332456236377e-06,42.850478956254086,72.5868906835117,241920.0,4838400.0,8.0,0.009080590238365494,9691.229428264789,56947.50001157408,4920264001.0,0.0
43,4FGL J1800.6+7828,BLL,4.452666546435898e-06,8.078918181853293,36.49425102923729,90720.0,1814400.0,3.0,0.00340522133938706,11804.57723959461,57073.50001157408,4931150401.0,0.0
44,4FGL J1800.6+7828,BLL,1.4497797056696786e-05,52.609605959341295,118.82458289663148,181440.0,3628800.0,6.0,0.00681044267877412,5127.88669128763,57248.50001157408,4946270401.0,-0.6666666666666666
45,4FGL J1800.6+7828,BLL,3.7922231830889463e-06,4.58707316226439,31.081228149302575,60480.0,1209600.0,2.0,0.0022701475595913734,11317.625596689846,57339.50001157408,4954132801.0,0.0
46,4FGL J1800.6+7828,BLL,3.41939225216728e-06,6.204145302332313,28.02548942675878,90720.0,1814400.0,3.0,0.00340522133938706,15370.975274045652,57836.50001157408,4997073601.0,0.0
47,4FGL J1800.6+7828,BLL,2.9613428227492333e-06,10.746120835192418,24.271296139062116,181440.0,3628800.0,6.0,0.00681044267877412,25097.97213511528,58207.50001157408,5029128001.0,0.0
48,4FGL J1800.6+7828,BLL,2.062287663612416e-05,99.78172631622313,169.0260047669938,241920.0,4838400.0,8.0,0.009080590238365494,4162.651593890851,58536.50001157408,5057553601.0,0.375
49,4FGL J1800.6+7828,BLL,2.2966385344774634e-05,55.56027942607879,188.23350530869763,120960.0,2419200.0,4.0,0.004540295119182747,2644.2203950080684,58935.50001157408,5092027201.0,0.0
50,4FGL J1800.6+7828,BLL,0.0001868383622596213,7118.990014160994,1531.335442051467,1905120.0,38102400.0,63.0,0.07150964812712826,1289.4406111333237,58970.50001157408,5095051201.0,0.4444444444444444
51,4FGL J1800.6+7828,BLL,9.692432449608993e-05,2520.652752575113,794.3960303586776,1300320.0,26006400.0,43.0,0.04880817253121453,2053.3203587217267,59607.50001157408,5150088001.0,-0.6976744186046512
52,4FGL J1800.6+7828,BLL,1.501976035998712e-06,1.8167902131440419,12.310261710819278,60480.0,1209600.0,2.0,0.0022701475595913734,28570.565533181252,60027.50001157408,5186376001.0,0.0
53,4FGL J1800.6+7828,BLL,6.497910510349037e-06,15.71974510663639,53.257160592906104,120960.0,2419200.0,4.0,0.004540295119182747,9340.594194186157,60048.50001157408,5188190401.0,0.0
54,4FGL J1800.6+7828,BLL,5.233481038908987e-05,474.7813998498233,428.93840982450445,453600.0,9072000.0,15.0,0.0170261066969353,2246.37815529325,60090.50001157408,5191819201.0,-0.4666666666666667
55,4FGL J1800.6+7828,BLL,1.9834605525032636e-05,143.95163305847686,162.56530003932977,362880.0,7257600.0,12.0,0.01362088535754824,5300.135360245716,60216.50001157408,5202705601.0,-0.6666666666666666
56,4FGL J1800.6+7828,BLL,9.970564324076556e-06,36.181183819209004,81.71918412288542,181440.0,3628800.0,6.0,0.00681044267877412,7455.4920849651835,60461.50001157408,5223873601.0,0.0
57,4FGL J1800.6+7828,BLL,2.630588525460155e-05,326.15088774065185,215.60419358062563,619920.0,12398400.0,20.5,0.023269012485811577,5223.025749457382,60556.00001157408,5232038401.0,0.8536585365853658
