,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s),Asymmetry
0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0,0
1,4FGL J0001.5+2113,FSRQ,1.4892417772314265e-07,0.40531204209130506,1.0535024819578265,1360800.0,2721600.0,4.5,0.005136986301369863,1583426.0764059203,56765.50001157408,4904539201.0,0.0
2,4FGL J0001.5+2113,FSRQ,7.635921214466869e-08,0.09236410301019125,0.5401716547618154,604800.0,1209600.0,2.0,0.00228310502283105,2058781.8532719838,56814.50001157408,4908772801.0,0.0
3,4FGL J0001.5+2113,FSRQ,1.3611859556223547e-07,1.3171924255366403,0.9629146889232363,4838400.0,9676800.0,16.0,0.0182648401826484,3266624.0386612737,56870.50001157408,4913611201.0,0.0
4,4FGL J0001.5+2113,FSRQ,7.873061624854039e-08,0.26188952188914477,0.5569471719904433,1663200.0,3326400.0,5.5,0.006278538812785388,3311268.1001928416,57280.00001157408,4948992001.0,0.0
5,4FGL J0001.5+2113,FSRQ,5.22183183672548e-07,4.105613063307041,3.693968893743843,3931200.0,7862400.0,13.0,0.014840182648401826,767548.0577662956,57465.50001157408,4965019201.0,0.8461538461538461
6,4FGL J0001.5+2113,FSRQ,9.011335594712454e-08,0.13625139419205232,0.6374696546878568,756000.0,1512000.0,2.5,0.0028538812785388126,1950462.4885101279,57570.50001157408,4974091201.0,0.0
7,4FGL J0001.5+2113,FSRQ,8.094076487334881e-07,6.11912182442517,5.725819540475243,3780000.0,7560000.0,12.5,0.014269406392694063,485561.90876594116,57644.00001157408,4980441601.0,0.0
8,4FGL J0001.5+2113,FSRQ,5.94748149251022e-07,2.5179257646691267,4.207299720939855,2116800.0,4233600.0,7.0,0.007990867579908675,494507.55488379946,57801.50001157408,4994049601.0,0.0
9,4FGL J0001.5+2113,FSRQ,1.4767207635629843e-06,44.65603589014464,10.44645008861111,15120000.0,30240000.0,50.0,0.05707762557077625,532283.9235282177,57990.50001157408,5010379201.0,0.98
10,4FGL J0001.5+2113,FSRQ,3.8108463949218196e-07,3.4571998494730747,2.6958256186404888,4536000.0,9072000.0,15.0,0.017123287671232876,1129746.2106996337,58393.00001157408,5045155201.0,0.7666666666666667
11,4FGL J0001.5+2113,FSRQ,2.717629103036967e-07,0.6574488326067031,1.922474274400747,1209600.0,2419200.0,4.0,0.0045662100456621,818081.8070054342,60706.50001157408,5245041601.0,0.0
12,4FGL J0019.2-5640,BCU,3.5199475876555327e-06,538.6026681565587,28.522991817778145,76507200.0,153014400.0,253.0,0.29282407407407407,438522.81679374055,55120.50001157408,4762411201.0,0.0
13,4FGL J0019.2-5640,BCU,2.4328057729983503e-06,147.87177361669492,19.713617157491065,30391200.0,60782400.0,100.5,0.11631944444444445,399892.9837830952,57448.00001157408,4963507201.0,0.0
14,4FGL J0019.2-5640,BCU,8.554610135435152e-06,1221.0234575390384,69.32008753568333,71366400.0,142732800.0,236.0,0.27314814814814814,174270.5656457141,58662.50001157408,5068440001.0,0.9915254237288136
15,4FGL J0019.6+7327,FSRQ,5.842993932017389e-06,590.1517359240476,43.487642745172835,50500800.0,101001600.0,167.0,0.1928406466512702,233678.89275528883,56275.50001157408,4862203201.0,0.9940119760479041
16,4FGL J0021.9-5140,BLL,1.1085646379897801e-07,12.00123208570632,0.8399878899377689,54129600.0,108259200.0,179.0,0.20410490307867732,12525077.587998357,58386.00001157408,5044550401.0,0.0
17,4FGL J0021.9-5140,BLL,4.398653264055442e-08,0.34583971423309506,0.33329725188977877,3931200.0,7862400.0,13.0,0.014823261117445839,8506813.128097486,60241.00001157408,5204822401.0,0.0
18,4FGL J0021.9-5140,BLL,7.3024845252784e-08,2.4953465921019324,0.5533280024893203,17085600.0,34171200.0,56.5,0.06442417331812998,10682392.043926045,60395.00001157408,5218128001.0,0.8849557522123894
19,4FGL J0024.7+0349,FSRQ,1.2429763231545826e-05,1830.5163153938759,101.08238686807375,73634400.0,147268800.0,243.5,0.2808535178777393,121395.11848720588,55085.50001157408,4759387201.0,0.0
20,4FGL J0024.7+0349,FSRQ,7.697848286491162e-06,1182.5372954921431,62.60110221343838,76809600.0,153619200.0,254.0,0.29296424452133796,200199.03801276363,56856.50001157408,4912401601.0,0.952755905511811
21,4FGL J0024.7+0349,FSRQ,9.59014059935336e-06,814.9164433456922,77.9897640948466,42487200.0,84974400.0,140.5,0.16205305651672433,119516.5050705883,58911.00001157408,5089910401.0,-0.9110320284697508
22,4FGL J0024.7+0349,FSRQ,5.7834515995112564e-06,327.0472478104421,47.032681244554354,28274400.0,56548800.0,93.5,0.10784313725490197,161671.45980085066,60111.50001157408,5193633601.0,0.9411764705882353
23,4FGL J0030.3-4224,FSRQ,8.37825409542942e-07,3.547017653840999,6.54297438674553,2116800.0,4233600.0,7.0,0.007954545454545454,317981.16919284774,55257.00001157408,4774204801.0,0.0
24,4FGL J0030.3-4224,FSRQ,5.090551223190274e-06,329.4278956370461,39.75451912579281,32356800.0,64713600.0,107.0,0.1215909090909091,204612.69799398858,56849.50001157408,4911796801.0,0.0
25,4FGL J0030.3-4224,FSRQ,2.2966221031224557e-07,0.5555988191873845,1.793540685876476,1209600.0,2419200.0,4.0,0.004545454545454545,876891.8134321697,57619.50001157408,4978324801.0,0.0
26,4FGL J0030.3-4224,FSRQ,5.168283048219035e-06,248.49931821124835,40.36156366562793,24040800.0,48081600.0,79.5,0.0903409090909091,173717.22238328497,58907.50001157408,5089608001.0,0.5974842767295597
27,4FGL J0030.3-4224,FSRQ,8.176710783943866e-06,440.12944670950327,63.8557969450419,26913600.0,53827200.0,89.0,0.10113636363636364,116177.524940883,59845.50001157408,5170651201.0,-0.9775280898876404
28,4FGL J0032.3-5522,BCU,1.4303500477985843e-08,0.39360944755340566,0.08814621865293659,13759200.0,27518400.0,45.5,0.054819277108433734,60176779.83660804,55197.50001157408,4769064001.0,-0.23076923076923078
29,4FGL J0034.0-4116,BCU,1.3271707661907167e-05,1115.7153023550823,106.20127373324077,42033600.0,84067200.0,139.0,0.16087962962962962,87298.17287084021,59051.00001157408,5102006401.0,0.24820143884892087
30,4FGL J0035.8+6131,BCU,2.784851968164525e-06,248.43107437602097,20.880954041657503,44604000.0,89208000.0,147.5,0.16993087557603687,457375.29771263554,56307.00001157408,4864924801.0,0.0
31,4FGL J0035.8+6131,BCU,1.1559188944866405e-06,125.13885478200811,8.667135484248881,54129600.0,108259200.0,179.0,0.20622119815668202,1213885.9804640613,59397.50001157408,5131944001.0,0.8603351955307262
32,4FGL J0045.3+2128,BLL,8.049465974115678e-09,0.5598564574316937,0.052800529794349266,34776000.0,69552000.0,115.0,0.13097949886104784,159712008.45250043,56391.00001157408,4872182401.0,0.0
33,4FGL J0045.3+2128,BLL,3.824287140744548e-09,0.1734696647041727,0.025085438930526414,22680000.0,45360000.0,75.0,0.08542141230068337,271478760.93805194,60325.00001157408,5212080001.0,-0.9266666666666666
34,4FGL J0056.3-0935,BLL,7.538570409943783e-08,4.422547562415979,0.5654155854893714,29332800.0,58665600.0,97.0,0.11022727272727273,13697617.252110027,54959.50001157408,4748500801.0,0.0
35,4FGL J0056.3-0935,BLL,2.2685081401163063e-08,0.6654169557240359,0.17014497291679886,14666400.0,29332800.0,48.5,0.055113636363636365,32186865.164534688,55960.50001157408,4834987201.0,0.0
36,4FGL J0056.3-0935,BLL,9.688010345535498e-08,8.02725286006242,0.7266300828765345,41428800.0,82857600.0,137.0,0.15568181818181817,12667002.15231849,59541.00001157408,5144342401.0,0.0
37,4FGL J0056.3-0935,BLL,1.3356346420584367e-09,0.03473504875522853,0.010017663854982681,13003200.0,26006400.0,43.0,0.048863636363636366,514748042.90956354,60542.00001157408,5230828801.0,-0.29069767441860467
38,4FGL J0056.4-2118,BLL,2.1411981250734477e-10,0.002071994601671074,0.00118812313230966,4838400.0,9676800.0,16.0,0.018306636155606407,2647436003.782887,58277.50001157408,5035176001.0,0.0
39,4FGL J0058.4+3315,FSRQ,6.664564747369063e-12,0.0012817717454284012,2.8756902260449998e-05,96163200.0,192326400.0,318.0,0.3689095127610209,487638952333.61035,58498.00001157408,5054227201.0,-0.4748427672955975
40,4FGL J0100.3+0745,BLL,2.0757458743868717e-09,0.14876621592225783,0.011775684171178313,35834400.0,71668800.0,118.5,0.1345062429057889,726942327.1312958,55257.00001157408,4774204801.0,-0.9451476793248945
41,4FGL J0100.3+0745,BLL,2.415152133526414e-09,0.2132598655120892,0.013701132253559256,44150400.0,88300800.0,146.0,0.16572077185017026,693500694.5445869,56142.50001157408,4850712001.0,0.11643835616438356
