0,1,2
4FGL J1740.5+5211,0.23890784982935154,FSRQ
4FGL J1427.6-3305,0.24004550625711035,BLL
4FGL J2211.2-1325,0.24061433447098973,BCU
4FGL J0242.3+5216,0.2406143344709898,BCU
4FGL J1728.3+5013,0.24114285714285713,BLL
4FGL J1631.2+1046,0.2437214611872146,BCU
4FGL J2258.1-2759,0.24431818181818182,FSRQ
4FGL J0734.0+5021,0.24769585253456222,FSRQ
4FGL J1517.7+6525,0.24796747967479674,BLL
4FGL J1700.0+6830,0.24799999999999997,FSRQ
4FGL J1751.5+0938,0.24914675767918087,BLL
4FGL J0422.1-0644,0.24914675767918087,FSRQ
4FGL J2321.9+3204,0.24942129629629628,FSRQ
4FGL J1239.5+0443,0.2525539160045403,FSRQ
4FGL J0137.6-2430,0.2539954337899544,FSRQ
4FGL J0228.3-5547,0.2543153049482163,FSRQ
4FGL J0852.5-5755,0.25455580865603644,BCU
4FGL J0442.6-0017,0.25539160045402953,FSRQ
4FGL J1724.9+7654,0.2574200913242009,FSRQ
4FGL J0221.1+3556,0.2579545454545454,FSRQ
4FGL J2147.3-7536,0.25878220140515223,FSRQ
4FGL J1734.3+3858,0.25879682179341656,FSRQ
4FGL J2217.5+6346,0.25881683731513083,None
4FGL J2007.9-4432,0.25881683731513083,None
4FGL J1332.6-1256,0.2608200455580865,FSRQ
4FGL J0036.9+1832,0.261795166858458,BCU
4FGL J1753.7+2847,0.26193181818181815,FSRQ
4FGL J2345.2-1555,0.2619589977220957,FSRQ
4FGL J0019.6+7327,0.26239907727797,FSRQ
4FGL J1849.2+6705,0.2625,FSRQ
4FGL J0921.6+6216,0.26390465380249717,FSRQ
4FGL J2025.6-0735,0.26507394766780434,FSRQ
4FGL J0205.2+3212,0.26678043230944254,FSRQ
4FGL J0808.2-0751,0.2681818181818182,FSRQ
4FGL J0324.8+3412,0.2693181818181818,None
4FGL J1650.3-5045,0.26966932725199544,BLL
4FGL J1704.2+1234,0.2706422018348624,BLL
4FGL J0723.5+2900,0.2717889908256881,FSRQ
4FGL J0455.7-4617,0.2761363636363636,FSRQ
4FGL J2158.1-1501,0.27695800227014755,FSRQ
4FGL J2253.9+1609,0.2775255391600454,FSRQ
4FGL J0854.8+2006,0.2775255391600454,BLL
4FGL J1800.6+7828,0.2797956867196368,BLL
4FGL J1321.1+2216,0.28489702517162474,FSRQ
4FGL J2216.9+2421,0.28506271379703535,BLL
4FGL J1858.3-2511,0.2852272727272727,BCU
