Name,ph/s_ratio,Aeff_mean_LAT(cm2),Aeff_mean_COSI(cm2)
4FGL J0538.8-4405,0.3438036699306338,5449.182919013176,76.35359965830767
4FGL J1104.4+3812,1.202340378672335,5913.637939828317,82.81501419246675
4FGL J1653.8+3945,0.4269442466640812,5964.610299698629,80.34951683061604
4FGL J0136.5+3906,0.0005266949387618328,6993.495144149652,56.21213452249575
4FGL J0156.9-5301,0.00953042697290393,6523.682939603699,67.1682946584303
4FGL J0244.6-5819,0.008079417537868314,6636.446761243225,67.12330466890226
4FGL J0710.4+5908,0.002943563966132289,6858.657351306861,63.48980412863799
4FGL J1136.4+6736,1.6133776372289756,5848.66200314067,83.1644074908257
4FGL J1221.3+3010,0.14789411877027367,6208.263021477341,77.91346771721132
4FGL J1800.6+7828,2.0476777559063177,5252.196524268923,81.3357541659558
4FGL J2000.0+6508,0.30632301003219037,5982.143276026927,79.3694684883005
4FGL J2253.9+1609,6.068910856662839,5115.45692491814,83.75568864540084
4FGL J2229.7-0832,1.622421514546934,4906.579269108044,77.34297738786857
4FGL J2147.3-7536,1.4796303116453615,5093.674721443956,79.0594613219062
4FGL J1642.9+3948,2.9466855770295455,5097.4309207286315,81.363627750506
4FGL J1626.0-2950,0.70786890347318,4999.550065828087,74.80566457157482
4FGL J1512.8-0906,4.548145201048284,5071.345663512352,82.35043343989655
4FGL J1256.1-0547,3.860859416332374,5206.1760509562455,83.12979202519642
4FGL J1229.0+0202,5.098604261823143,4795.720653062977,80.36985735903436
4FGL J1224.9+2122,4.402509122795904,5107.215444430158,82.48080267252489
4FGL J1153.4+4931,2.8923983043760093,5103.689660386224,81.3540298725356
4FGL J0841.3+7053,0.03741134442150391,4783.721515862189,55.37945531538635
4FGL J0530.9+1332,0.0127143721595883,5120.462804431667,55.31071841059023
4FGL J0403.9-3605,0.21336739875857288,4985.897961025045,68.2417829937469
4FGL J2327.5+0939,1.7812623826500207,4803.670071743346,76.27225957869234
4FGL J2151.8-3027,0.09360397718780836,4757.599771812166,59.41505867925845
4FGL J1924.8-2914,3.5590361669487023,5123.177615313645,82.04723881973743
4FGL J1357.1+1921,829.5849625974639,4689.959384524083,85.48053575443642
4FGL J1332.0-0509,0.180342854299573,5036.832102868609,68.12137226169132
4FGL J1222.5+0414,0.12882566201786436,4917.19081706332,64.1975940057991
4FGL J1159.5+2914,0.3739550843405604,5417.738005569375,76.44645102736762
4FGL J1129.8-1447,0.8173964027794169,4930.80151341578,74.52316883711543
4FGL J1044.6+8053,1.2835525172441338,4728.625782972711,73.33447506774607
4FGL J0805.4+6147,2.2257596927401724,4761.151788417915,76.60339945437096
4FGL J0746.4+2546,0.013330328383759436,4844.994916070492,51.99054911416027
4FGL J0635.6-7518,3.861364333020148,4842.667894008646,79.94537031866903
4FGL J0539.9-2839,1.7103233395844832,4816.021211239008,76.27984739346104
4FGL J0405.6-1308,355.4301523177158,4787.567066900085,85.57989555741618
4FGL J0217.4+7352,0.33472107783020394,4775.314736809113,66.87884172214933
4FGL J0304.5+3349,0.029246243731202003,5130.2701904609385,59.49310031662024
4FGL J1941.3-6210,0.9012360222316476,5114.327547504077,77.2954977773817
4FGL J0522.9-3628,2.9200348420460367,5011.523030283744,80.66928136335649
4FGL J0433.0+0522,0.2985170488882885,4804.701252320122,66.82969400123122
4FGL J0319.8+4130,0.22973014845881126,5514.849468158743,75.11819550989469
4FGL J0312.9+4119,156.6258851454794,4894.851754146997,85.58324666122225
4FGL J0324.8+3412,11.985033271614721,4708.1895139393,82.04190946796838
4FGL J1829.5+4845,7.387882938613135,4972.39890940143,82.89358419946478
4FGL J2009.4-4849,0.15123751382291792,6012.458758007628,76.91245439647284
4FGL J0507.9+6737,0.009950270048194453,6871.104316860625,69.80471682802273
4FGL J0325.5-5635,4.058533558509867,5594.66407646507,84.04636367091656
4FGL J0608.9-5456,0.27282043643983334,4955.76834279508,69.11432198249902
4FGL J0923.5+3852,0.4040831114630026,4850.9221870459305,69.44397576082898
4FGL J1849.2+6705,0.4472501771006628,5267.381783978127,75.8204578732257
4FGL J0224.9+1843,3487.270439743622,4549.899586762676,85.13804310706298
4FGL J0336.4+3224,0.0001774390958467616,5054.141139788662,43.39100698955788
4FGL J2056.2-4714,0.32255321120259595,5074.381830394466,71.86630889413156
4FGL J2148.6+0652,0.23602769107539417,4800.776836746387,65.4098302202272
4FGL J0836.5-2026,0.0034789866965967095,4790.866969545947,47.23604014089936
4FGL J1740.5+5211,10.804989173227147,4976.029989905171,83.6774902170666
4FGL J1459.0+7140,185.2452523494233,4871.739908088172,85.59082137845479
4FGL J0721.9+7120,1.8206780623946268,5533.541921726891,82.75603388725294
4FGL J2202.7+4216,0.5147388895122023,5460.844580391381,78.11261282271008
4FGL J2232.6+1143,8.48236759835302,5195.910851417863,84.3643719677239
4FGL J1337.6-1257,0.29847842647116846,5247.438972629903,73.68096131911304
4FGL J0428.6-3756,0.11663227209098607,5587.343039841258,72.50416936202801
