,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s)
0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0
1,4FGL J0136.5+3906,BLL,1.8007049192557958e-05,1535.5835325839264,927.7672438150287,8527680.0,85276800.0,141.0,0.18601583113456466,4501.28045950193,55078.50001157408,4758782401.0
2,4FGL J0136.5+3906,BLL,8.06918266955396e-07,4.636229594618923,41.574403918805636,574560.0,5745600.0,9.5,0.012532981530343008,26073.144534121555,56849.50001157408,4911796801.0
3,4FGL J0136.5+3906,BLL,6.448861970997992e-06,175.51222740268136,332.2611513189546,2721600.0,27216000.0,45.0,0.059366754617414245,7100.601312068906,57437.50001157408,4962600001.0
4,4FGL J0136.5+3906,BLL,1.385823176544573e-05,1009.9657578948601,714.0100163935331,7287840.0,72878400.0,120.5,0.15897097625329815,5406.950844947675,58690.50001157408,5070859201.0
5,4FGL J2253.9+1609,FSRQ,0.00014928612926799818,1580.0443921724927,7082.055079523101,1058400.0,10584000.0,17.5,0.02308707124010554,208.42499858618763,54683.00001157408,4724611201.0
6,4FGL J2253.9+1609,FSRQ,0.0007165829261297704,36838.09506647924,33994.31532440936,5140800.0,51408000.0,85.0,0.11213720316622691,95.6921439997726,55050.50001157408,4756363201.0
7,4FGL J2253.9+1609,FSRQ,6.178668196383243e-06,7.47371705034517,293.1127540076419,120960.0,1209600.0,2.0,0.002638522427440633,1698.8215820214248,56548.50001157408,4885790401.0
8,4FGL J2253.9+1609,FSRQ,0.00038635687514153376,10047.751437680783,18328.56597944708,2600640.0,26006400.0,43.0,0.05672823218997362,126.26200838679932,56730.50001157408,4901515201.0
9,4FGL J2253.9+1609,FSRQ,8.141583554157303e-05,443.1626760198903,3862.324212423773,544320.0,5443200.0,9.0,0.011873350923482849,274.1257448529342,57045.50001157408,4928731201.0
10,4FGL J2253.9+1609,FSRQ,3.003783307780161e-05,109.00128867272647,1424.9789271756126,362880.0,3628800.0,6.0,0.0079155672823219,605.7035915850217,57164.50001157408,4939012801.0
11,4FGL J2253.9+1609,FSRQ,0.00018507487659012573,2014.7991365107448,8779.854339275056,1088640.0,10886400.0,18.0,0.023746701846965697,170.62204116394776,57227.50001157408,4944456001.0
