,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s),Asymmetry
0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0,0
1,4FGL J0001.5+2113,FSRQ,1.7838799121071225e-07,0.48550075687907446,7.704110190413403,272160.0,2721600.0,4.5,0.005136986301369863,96834.88621328026,56765.50001157408,4904539201.0,0.0
2,4FGL J0001.5+2113,FSRQ,9.14664540921168e-08,0.11063782286982449,3.95019662629477,120960.0,1209600.0,2.0,0.00228310502283105,125905.67452939488,56814.50001157408,4908772801.0,0.0
3,4FGL J0001.5+2113,FSRQ,1.6304889642507775e-07,1.5777915609261923,7.041654855568939,967680.0,9676800.0,16.0,0.0182648401826484,199769.3082331806,56870.50001157408,4913611201.0,0.0
4,4FGL J0001.5+2113,FSRQ,9.430702720056764e-08,0.3137028952799682,4.072873540154856,332640.0,3326400.0,5.5,0.006278538812785388,202499.99016312443,57280.00001157408,4948992001.0,0.0
5,4FGL J0001.5+2113,FSRQ,6.254941984808732e-07,4.917885586136017,27.013456431990942,786240.0,7862400.0,13.0,0.014840182648401826,46939.76475502038,57465.50001157408,4965019201.0,0.8461538461538461
6,4FGL J0001.5+2113,FSRQ,1.0794177812113163e-07,0.16320796851915104,4.661722726683269,151200.0,1512000.0,2.5,0.0028538812785388126,119281.25209258465,57570.50001157408,4974091201.0,0.0
7,4FGL J0001.5+2113,FSRQ,9.69544413376438e-07,7.329755765125872,41.87208423872456,756000.0,7560000.0,12.5,0.014269406392694063,29695.072016235616,57644.00001157408,4980441601.0,0.0
8,4FGL J0001.5+2113,FSRQ,7.124157355994688e-07,3.016083258233911,30.76736999610958,423360.0,4233600.0,7.0,0.007990867579908675,30242.407079671586,57801.50001157408,4994049601.0,0.0
9,4FGL J0001.5+2113,FSRQ,1.7688816860945026e-06,53.49098218749776,76.3933677989528,3024000.0,30240000.0,50.0,0.05707762557077625,32551.931290680353,57990.50001157408,5010379201.0,0.98
10,4FGL J0001.5+2113,FSRQ,4.5648009852804876e-07,4.141187453846459,19.71418005731583,907200.0,9072000.0,15.0,0.017123287671232876,69089.73997018149,58393.00001157408,5045155201.0,0.7666666666666667
11,4FGL J0001.5+2113,FSRQ,3.255296782284654e-07,0.7875213975703035,14.058774328365862,241920.0,2419200.0,4.0,0.0045662100456621,50030.75807835499,60706.50001157408,5245041601.0,0.0
12,4FGL J0019.2-5640,BCU,4.378711345929401e-06,670.0058893705798,220.72239919913477,15301440.0,153014400.0,253.0,0.29282407407407407,25343.051927162276,55120.50001157408,4762411201.0,0.0
13,4FGL J0019.2-5640,BCU,3.026338880166558e-06,183.9481403498358,152.55190983095133,6078240.0,60782400.0,100.5,0.11631944444444445,23110.681929842165,57448.00001157408,4963507201.0,0.0
14,4FGL J0019.2-5640,BCU,1.0641683583982461e-05,1518.917294655852,536.4267581507136,14273280.0,142732800.0,236.0,0.27314814814814814,10071.534800672513,58662.50001157408,5068440001.0,0.9915254237288136
15,4FGL J0019.6+7327,FSRQ,7.104911798350883e-06,717.6074594923165,324.2140494815368,10100160.0,101001600.0,167.0,0.1928406466512702,14017.65296498682,56275.50001157408,4862203201.0,0.9940119760479041
16,4FGL J0021.9-5140,BLL,1.3988932502639008e-07,15.144306415896969,6.521800744933313,10825920.0,108259200.0,179.0,0.20410490307867732,721441.3804619183,58386.00001157408,5044550401.0,0.0
17,4FGL J0021.9-5140,BLL,5.550642831703929e-08,0.4364137419998897,2.5877733378037457,786240.0,7862400.0,13.0,0.014823261117445839,489990.98024872155,60241.00001157408,5204822401.0,0.0
18,4FGL J0021.9-5140,BLL,9.214975800682826e-08,3.1488678108029298,4.29612738713967,3417120.0,34171200.0,56.5,0.06442417331812998,615303.343782597,60395.00001157408,5218128001.0,0.8849557522123894
19,4FGL J0024.7+0349,FSRQ,1.5334579312973805e-05,2258.3050939264767,776.266071530547,14726880.0,147268800.0,243.5,0.2808535178777393,7069.557846647634,55085.50001157408,4759387201.0,0.0
20,4FGL J0024.7+0349,FSRQ,9.496823301416805e-06,1458.8943981050083,480.7475683387974,15361920.0,153619200.0,254.0,0.29296424452133796,11658.655947896894,56856.50001157408,4912401601.0,0.952755905511811
21,4FGL J0024.7+0349,FSRQ,1.1831341346078486e-05,1005.3611320782117,598.9253881837462,8497440.0,84974400.0,140.5,0.16205305651672433,6960.2152781288905,58911.00001157408,5089910401.0,-0.9110320284697508
22,4FGL J0024.7+0349,FSRQ,7.135035125236336e-06,403.4776742899645,361.1892816788051,5654880.0,56548800.0,93.5,0.10784313725490197,9415.139285450696,60111.50001157408,5193633601.0,0.9411764705882353
23,4FGL J0030.3-4224,FSRQ,1.0279374511306522e-06,4.351875993106729,49.51634694526885,423360.0,4233600.0,7.0,0.007954545454545454,18791.772566778473,55257.00001157408,4774204801.0,0.0
24,4FGL J0030.3-4224,FSRQ,6.245654750517606e-06,404.17880326309614,300.8568344181174,6471360.0,64713600.0,107.0,0.1215909090909091,12091.607213362968,56849.50001157408,4911796801.0,0.0
25,4FGL J0030.3-4224,FSRQ,2.817751579272215e-07,0.6816704620575342,13.57327380682119,241920.0,2419200.0,4.0,0.004545454545454545,51820.24923145376,57619.50001157408,4978324801.0,0.0
26,4FGL J0030.3-4224,FSRQ,6.341024803969898e-06,304.88661821455906,305.45086555273383,4808160.0,48081600.0,79.5,0.0903409090909091,10265.921223052597,58907.50001157408,5089608001.0,0.5974842767295597
27,4FGL J0030.3-4224,FSRQ,1.0032098747715262e-05,539.9997857130189,483.25205160554856,5382720.0,53827200.0,89.0,0.10113636363636364,6865.666754469617,59845.50001157408,5170651201.0,-0.9775280898876404
28,4FGL J0032.3-5522,BCU,1.7782488985311205e-08,0.4893456448933879,0.6693201405299325,2751840.0,27518400.0,45.5,0.054819277108433734,3544163.8073298745,55197.50001157408,4769064001.0,-0.23076923076923078
29,4FGL J0034.0-4116,BCU,1.6164730839624943e-05,1358.923660440918,801.0385379182276,8406720.0,84067200.0,139.0,0.16087962962962962,5176.266267422444,59051.00001157408,5102006401.0,0.24820143884892087
30,4FGL J0035.8+6131,BCU,3.3828475365856565e-06,301.7770630437332,155.61192591925254,8920800.0,89208000.0,147.5,0.16993087557603687,27447.25068759837,56307.00001157408,4864924801.0,0.0
31,4FGL J0035.8+6131,BCU,1.40413114571551e-06,152.01011453024452,64.59042255523316,10825920.0,108259200.0,179.0,0.20622119815668202,72845.31305231356,59397.50001157408,5131944001.0,0.8603351955307262
32,4FGL J0045.3+2128,BLL,1.0338713370297018e-08,0.7190781923308982,0.4145611491979571,6955200.0,69552000.0,115.0,0.13097949886104784,9097085.202370845,56391.00001157408,4872182401.0,0.0
33,4FGL J0045.3+2128,BLL,4.911904556278879e-09,0.22280399067280995,0.19695727356673523,4536000.0,45360000.0,75.0,0.08542141230068337,15463241.764610756,60325.00001157408,5212080001.0,-0.9266666666666666
34,4FGL J0056.3-0935,BLL,9.605756430972033e-08,5.635274644768329,4.430064395740899,5866560.0,58665600.0,97.0,0.11022727272727273,781840.0627447283,54959.50001157408,4748500801.0,0.0
35,4FGL J0056.3-0935,BLL,2.8905661777585115e-08,0.8478839957895487,1.333095878460144,2933280.0,29332800.0,48.5,0.055113636363636365,1837179.162629131,55960.50001157408,4834987201.0,0.0
36,4FGL J0056.3-0935,BLL,1.234460416489566e-07,10.228442740532586,5.693189472730064,8285760.0,82857600.0,137.0,0.15568181818181817,723014.0284249306,59541.00001157408,5144342401.0,0.0
37,4FGL J0056.3-0935,BLL,1.7018851525826015e-09,0.044259906032124166,0.07848898599788161,2600640.0,26006400.0,43.0,0.048863636363636366,29381058.953749966,60542.00001157408,5230828801.0,-0.29069767441860467
