,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s)
0,4FGL J0136.5+3906,BLL,8.299469486611269e-07,70.77521995158519,42.791723591207145,8527680.0,85276800.0,141.0,0.18601583113456466,97587.1860198768,55078.50001157408,4758782401.0
1,4FGL J0136.5+3906,BLL,3.719095484868961e-08,0.21368435017863102,1.917550347700594,574560.0,5745600.0,9.5,0.012532981530343008,565272.2688517909,56849.50001157408,4911796801.0
2,4FGL J0136.5+3906,BLL,2.9722878290233996e-07,8.089378555470084,15.324993894882153,2721600.0,27216000.0,45.0,0.059366754617414245,153939.15494285265,57437.50001157408,4962600001.0
3,4FGL J0136.5+3906,BLL,6.387274808092279e-07,46.549436837407235,32.93252641387383,7287840.0,72878400.0,120.5,0.15897097625329815,117222.60938657733,58690.50001157408,5070859201.0
4,4FGL J2253.9+1609,FSRQ,0.000754451769471144,7985.117528082588,38384.36832926648,1058400.0,10584000.0,17.5,0.02308707124010554,39.01595713843755,54683.00001157408,4724611201.0
5,4FGL J2253.9+1609,FSRQ,0.0036214165324152947,186169.78109840548,184247.41206633265,5140800.0,51408000.0,85.0,0.11213720316622691,17.910032768141377,55050.50001157408,4756363201.0
6,4FGL J2253.9+1609,FSRQ,3.1225319971744264e-05,37.770147037821864,1588.6558047770275,120960.0,1209600.0,2.0,0.002638522427440633,315.1087765424965,56548.50001157408,4885790401.0
7,4FGL J2253.9+1609,FSRQ,0.0019525432773100705,50778.62148703662,99339.86951563426,2600640.0,26006400.0,43.0,0.05672823218997362,23.65335311649309,56730.50001157408,4901515201.0
8,4FGL J2253.9+1609,FSRQ,0.000411453639319984,2239.6244495465367,20933.595335254213,544320.0,5443200.0,9.0,0.011873350923482849,51.35868312144254,57045.50001157408,4928731201.0
9,4FGL J2253.9+1609,FSRQ,0.00015180309401647982,550.863067567002,7723.311297069856,362880.0,3628800.0,6.0,0.0079155672823219,112.71640924814702,57164.50001157408,4939012801.0
10,4FGL J2253.9+1609,FSRQ,0.0009353184305382474,10182.250562211577,47586.35156770572,1088640.0,10886400.0,18.0,0.023746701846965697,32.03214762191693,57227.50001157408,4944456001.0
11,4FGL J2253.9+1609,FSRQ,0.0007097755424346485,5580.53922483818,36111.36848550858,786240.0,7862400.0,13.0,0.017150395778364115,35.91044610970398,57374.50001157408,4957156801.0
12,4FGL J2253.9+1609,FSRQ,2.858317751259667e-05,34.57421151923693,1454.2310828343557,120960.0,1209600.0,2.0,0.002638522427440633,344.0476287302883,57479.50001157408,4966228801.0
13,4FGL J2253.9+1609,FSRQ,3.506843627595894e-05,42.41878051939993,1784.182673057277,120960.0,1209600.0,2.0,0.002638522427440633,280.80004897910834,57521.50001157408,4969857601.0
14,4FGL J2253.9+1609,FSRQ,0.0006586140566347906,5178.287158885378,33508.41705152776,786240.0,7862400.0,13.0,0.017150395778364115,38.63869222165529,57542.50001157408,4971672001.0
15,4FGL J2253.9+1609,FSRQ,0.0010763127599491234,19528.618716516896,54759.74354773738,1814400.0,18144000.0,30.0,0.0395778364116095,35.70243534804228,57647.50001157408,4980744001.0
16,4FGL J2253.9+1609,FSRQ,5.3227160813373296e-05,96.5753605797845,2708.047125681456,181440.0,1814400.0,3.0,0.00395778364116095,226.60181210325868,58067.50001157408,5017032001.0
17,4FGL J2253.9+1609,FSRQ,2.7862593205556415e-05,33.70259274144104,1417.569795031809,120960.0,1209600.0,2.0,0.002638522427440633,352.89255725682074,58109.50001157408,5020660801.0
18,4FGL J2253.9+1609,FSRQ,2.8823372281610085e-05,34.86475111183556,1466.4515121018712,120960.0,1209600.0,2.0,0.002638522427440633,341.1975945048459,58151.50001157408,5024289601.0
19,4FGL J2253.9+1609,FSRQ,5.349137505928806e-05,97.05475090757226,2721.489597875723,181440.0,1814400.0,3.0,0.00395778364116095,225.49076932655515,58564.50001157408,5059972801.0
20,4FGL J2253.9+1609,FSRQ,0.0003468412464553747,2097.695858562106,17646.299862292522,604800.0,6048000.0,10.0,0.013192612137203167,63.93421355934101,59824.50001157408,5168836801.0
21,4FGL J1642.9+3948,FSRQ,1.1958883760244346e-05,54.245496736468354,592.1819903982479,453600.0,4536000.0,7.5,0.009894459102902375,1627.4238237450706,54683.00001157408,4724611201.0
22,4FGL J1642.9+3948,FSRQ,1.3623134791501674e-05,24.717815765700635,674.5926491161285,181440.0,1814400.0,3.0,0.00395778364116095,904.6212938383636,54840.50001157408,4738219201.0
