,Name,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),MDP99,Start Time (MJD),Start Time (s)
307,4FGL J1129.8-1447,7.785562011908765e-06,18.162159061380766,168.72752998343276,23328.0,2332800.0,3.857142857142857,1299.1334915096418,59085.50001157408,5104987201.0
308,4FGL J1129.8-1447,2.701930261202271e-06,1.4006806474072573,58.555826600934246,5184.0,518400.0,0.8571428571428571,1768.2247019521935,59190.50001157408,5114059201.0
309,4FGL J1129.8-1447,8.115797932722376e-06,18.93253341745476,175.88435323465802,23328.0,2332800.0,3.857142857142857,1246.4608781774214,59340.50001157408,5127019201.0
310,4FGL J1129.8-1447,1.6536813913469454e-05,60.00879032919796,358.38334614090303,36288.0,3628800.0,6.0,763.8424275723564,59670.50001157408,5155531201.0
311,4FGL J1129.8-1447,1.3189422534313306e-05,23.93088824625806,285.83918318530124,18144.0,1814400.0,3.0,679.1646108963075,59718.50001157408,5159678401.0
312,4FGL J1129.8-1447,1.0344890398214248e-05,21.451164729737066,224.1929101804288,20736.0,2073600.0,3.4285714285714284,923.4466299685689,59751.50001157408,5162529601.0
313,4FGL J1129.8-1447,5.924232276413868e-06,6.1422440241858975,128.3890716583447,10368.0,1036800.0,1.7142857142857142,1141.1111239599963,59793.50001157408,5166158401.0
314,4FGL J1129.8-1447,2.812759437657142e-05,58.3253796992585,609.5769985873183,20736.0,2073600.0,3.4285714285714284,342.737335125644,59871.50001157408,5172897601.0
315,4FGL J1129.8-1447,3.40743427384953e-06,2.6496208913453945,73.84540354673373,7776.0,777600.0,1.2857142857142858,1715.706992184726,59925.50001157408,5177563201.0
316,4FGL J1129.8-1447,1.234381843404815e-05,22.396624166736963,267.51337819352744,18144.0,1814400.0,3.0,725.3293907337357,59946.50001157408,5179377601.0
317,4FGL J1044.6+8053,0.030835958603409225,3648658.634556676,679490.7989052678,1183248.0,118324800.0,195.64285714285714,2.872291000502279,54875.00001157408,4741200001.0
318,4FGL J1044.6+8053,0.043698530257170194,7770088.10326374,962926.0960334721,1778112.0,177811200.0,294.0,2.4586721204782673,56247.50001157408,4859784001.0
