,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s)
17,4FGL J2253.9+1609,FSRQ,3.033144556331845e-05,55.033374830084995,1518.3051079434094,181440.0,1814400.0,3.0,0.00395778364116095,402.8589797709477,58067.50001157408,5017032001.0
18,4FGL J2253.9+1609,FSRQ,1.587747150426417e-05,19.20538953155794,794.7806521725428,120960.0,1209600.0,2.0,0.002638522427440633,627.815107959063,58109.50001157408,5020660801.0
19,4FGL J2253.9+1609,FSRQ,1.642497052165259e-05,19.867644342990975,822.186881557803,120960.0,1209600.0,2.0,0.002638522427440633,606.9562371645482,58151.50001157408,5024289601.0
20,4FGL J2253.9+1609,FSRQ,3.048200779310027e-05,55.306554939801124,1525.8418210243558,181440.0,1814400.0,3.0,0.00395778364116095,400.8773625873775,58564.50001157408,5059972801.0
21,4FGL J2253.9+1609,FSRQ,0.0001976471452772195,1195.3699346366236,9893.648808078897,604800.0,6048000.0,10.0,0.013192612137203167,113.3206116925771,59824.50001157408,5168836801.0
22,4FGL J1642.9+3948,FSRQ,1.0752489259426855e-05,48.77329128076021,518.3270660703621,453600.0,4536000.0,7.5,0.009894459102902375,1859.1595620798603,54683.00001157408,4724611201.0
23,4FGL J1642.9+3948,FSRQ,1.2248853108875196e-05,22.224319080743157,590.4597476425224,181440.0,1814400.0,3.0,0.00395778364116095,1033.27940647349,54840.50001157408,4738219201.0
24,4FGL J1642.9+3948,FSRQ,0.0001336223830571095,4040.740863646992,6441.308249678125,3024000.0,30240000.0,50.0,0.06596306068601583,386.4692045137504,54910.50001157408,4744267201.0
25,4FGL J1642.9+3948,FSRQ,8.816911917235466e-05,4345.961686948368,4250.219624125502,4929120.0,49291200.0,81.5,0.10751978891820581,747.3026446725912,56153.00001157408,4851619201.0
26,4FGL J1642.9+3948,FSRQ,0.00018784698924726996,9884.057741417151,9055.22214042911,5261760.0,52617600.0,87.0,0.11477572559366754,362.5566074980466,57514.50001157408,4969252801.0
27,4FGL J1642.9+3948,FSRQ,2.4032314437360413e-05,181.68429714644472,1158.4851407572023,756000.0,7560000.0,12.5,0.016490765171503958,1074.0857791610852,58165.50001157408,5025499201.0
28,4FGL J1642.9+3948,FSRQ,4.427685688432459e-06,10.711457217455806,213.4379562718353,241920.0,2419200.0,4.0,0.005277044854881266,3296.7936720644566,58403.50001157408,5046062401.0
29,4FGL J1642.9+3948,FSRQ,3.574467424384161e-05,172.94703186140325,1723.0830630412395,483840.0,4838400.0,8.0,0.010554089709762533,578.299283248481,58501.50001157408,5054529601.0
30,4FGL J1642.9+3948,FSRQ,1.6068943972909625e-05,48.592486574078706,774.6084077252302,302400.0,3024000.0,5.0,0.006596306068601583,1016.4832897180851,58606.50001157408,5063601601.0
31,4FGL J1642.9+3948,FSRQ,1.4507942376184898e-05,65.8080266183747,699.3598435797583,453600.0,4536000.0,7.5,0.009894459102902375,1378.181474633784,58876.00001157408,5086886401.0
32,4FGL J1642.9+3948,FSRQ,3.371504897936308e-05,346.64464758621943,1625.2443502392598,1028160.0,10281600.0,17.0,0.022427440633245383,892.8750855902574,59369.50001157408,5129524801.0
