0,1,2
4FGL J1759.1-3849,0.21056241426611796,BCU
4FGL J1642.9+3948,0.21108179419525067,FSRQ
4FGL J0442.6-0017,0.21174142480211083,FSRQ
4FGL J2127.7+3612,0.21285140562248997,BLL
4FGL J2348.0-1630,0.21532364597093792,FSRQ
4FGL J1316.1-3338,0.2216358839050132,FSRQ
4FGL J1513.4-3231,0.2221476510067114,FSRQ
4FGL J0245.1-0257,0.22297297297297297,BLL
4FGL J0019.6+7327,0.22446236559139784,FSRQ
4FGL J0949.7+5819,0.22641509433962265,BCU
4FGL J1751.5+0938,0.22757255936675463,BLL
4FGL J0921.6+6216,0.22889182058047491,FSRQ
4FGL J1310.5+3221,0.22889182058047494,FSRQ
4FGL J1239.5+0443,0.2304635761589404,FSRQ
4FGL J1833.6-2103,0.23218997361477572,FSRQ
4FGL J2007.9-4432,0.23284960422163586,None
4FGL J1314.7+2348,0.23576158940397351,BLL
4FGL J0543.9-5531,0.2376502002670227,BLL
4FGL J0245.9-4650,0.24335106382978722,FSRQ
4FGL J2328.3-4036,0.244340878828229,FSRQ
4FGL J1220.1+7105,0.2445945945945946,FSRQ
4FGL J0221.1+3556,0.24538258575197885,FSRQ
4FGL J0920.9+4441,0.24897680763983626,FSRQ
4FGL J0945.2+5200,0.2510204081632653,FSRQ
4FGL J1849.2+6705,0.2552770448548813,FSRQ
4FGL J1224.9+2122,0.2559681697612732,FSRQ
4FGL J2130.4-4241,0.2566489361702128,BCU
4FGL J1641.9-0621,0.2605820105820106,BLL
4FGL J0403.9-3605,0.2612137203166227,FSRQ
4FGL J1040.5+0617,0.2617135207496653,BLL
4FGL J0909.1+0121,0.2627005347593583,FSRQ
4FGL J0739.2+0137,0.263262599469496,FSRQ
4FGL J0904.5-3513,0.26451187335092347,BCU
4FGL J1734.3+3858,0.26552179656538966,FSRQ
4FGL J0343.2-2529,0.26785714285714285,FSRQ
4FGL J1800.6+7828,0.2684696569920844,BLL
4FGL J1740.5+5211,0.27010723860589814,FSRQ
4FGL J0556.2-4352,0.2701612903225806,BLL
4FGL J0512.8+4041,0.2764060356652949,BCU
4FGL J1626.0-2950,0.2770448548812665,FSRQ
4FGL J2025.6-0735,0.27718832891246686,FSRQ
4FGL J0422.1-0644,0.279023746701847,FSRQ
4FGL J1617.3-5849,0.28021248339973437,FSRQ
4FGL J2345.2-1555,0.2822045152722443,FSRQ
4FGL J2025.3+3341,0.28401585204755614,BLL
4FGL J1147.0-3812,0.287598944591029,BLL
4FGL J0030.3-4224,0.287598944591029,FSRQ
4FGL J1939.5-1525,0.287716955941255,FSRQ
4FGL J0205.2+3212,0.28818061088977426,FSRQ
4FGL J2253.9+1609,0.2882585751978892,FSRQ
4FGL J0035.8+6131,0.29436038514442914,BCU
4FGL J1012.7+2439,0.29458388375165123,FSRQ
4FGL J0824.7+5552,0.29458388375165123,FSRQ
4FGL J0958.7+6534,0.2948548812664908,BLL
4FGL J1748.6+7005,0.2952443857331572,BLL
4FGL J1229.0+0202,0.2973509933774835,FSRQ
4FGL J2321.9+3204,0.29774535809018565,FSRQ
4FGL J0808.2-0751,0.2985468956406869,FSRQ
4FGL J2329.3-4955,0.2989417989417989,FSRQ
4FGL J2034.6+1154,0.3005427408412483,FSRQ
4FGL J2248.7-3235,0.30660377358490565,FSRQ
4FGL J0309.0+1029,0.30763473053892215,FSRQ
4FGL J0225.1-2604,0.30884353741496595,BCU
4FGL J0222.6+4302,0.30936675461741425,BLL
4FGL J0152.2+2206,0.31010928961748635,FSRQ
4FGL J1246.7-2548,0.3106860158311346,FSRQ
4FGL J1159.5+2914,0.31109643328929987,FSRQ
4FGL J0152.6+0147,0.3133245382585752,BLL
4FGL J0253.9+5103,0.3156123822341857,FSRQ
4FGL J0205.7+6449,0.3157199471598415,None
4FGL J1848.4+3217,0.316622691292876,FSRQ
4FGL J0526.2-4830,0.3236459709379128,FSRQ
4FGL J1913.4-3629,0.3241758241758242,BCU
4FGL J0539.9-2839,0.32496697490092474,FSRQ
4FGL J1350.8+3033,0.32519788918205805,FSRQ
4FGL J1019.7+6321,0.3262316910785619,BLL
4FGL J0210.7-5101,0.32694848084544254,FSRQ
4FGL J1539.6+2743,0.3283687943262411,FSRQ
4FGL J1628.8-6149,0.328476821192053,FSRQ
4FGL J2207.5-5346,0.32849604221635886,FSRQ
4FGL J2236.5-1433,0.33156498673740054,BLL
4FGL J0033.5-1921,0.33178807947019867,BLL
4FGL J1249.3-0545,0.3326417704011065,BCU
4FGL J1719.2+1745,0.3326719576719577,BLL
4FGL J0738.1+1742,0.33311345646437995,BLL
4FGL J0809.5+5341,0.3333333333333333,FSRQ
4FGL J0534.5+2201s,0.3364116094986807,None
4FGL J2126.3-4605,0.3373173970783533,FSRQ
4FGL J1635.2+3808,0.33773087071240104,FSRQ
4FGL J0238.6+1637,0.3390501319261214,BLL
4FGL J2253.2-1232,0.3410904255319149,BCU
4FGL J0536.4-3401,0.34391891891891896,FSRQ
4FGL J1512.9-5639,0.34503311258278146,BCU
4FGL J1038.8-5312,0.34678522571819426,FSRQ
4FGL J1717.6-5154,0.347009735744089,FSRQ
4FGL J0817.8-0934,0.349933598937583,BLL
4FGL J0943.7+6137,0.3500687757909216,BCU
4FGL J0905.6+1358,0.35133333333333333,BLL
4FGL J1037.7+5711,0.35158311345646437,BLL
4FGL J0143.1-3622,0.3522427440633245,BCU
4FGL J1203.1+6031,0.3533424283765348,BLL
4FGL J0509.4+0542,0.35422163588390504,BLL
4FGL J0555.6+3947,0.35952063914780297,FSRQ
4FGL J1427.6-3305,0.3605898123324397,BLL
4FGL J1446.3+3111,0.3655126498002663,BCU
4FGL J0900.7-1243,0.37207702888583216,BCU
4FGL J0118.9-2141,0.37318361955085866,FSRQ
4FGL J0102.8+5824,0.375,FSRQ
4FGL J0634.9-2335,0.37566489361702127,FSRQ
4FGL J0252.8-2219,0.37739726027397263,FSRQ
4FGL J0116.0-1136,0.3777173913043478,FSRQ
4FGL J1808.1-5013,0.3791500664010624,FSRQ
4FGL J1256.1-0547,0.379287598944591,FSRQ
4FGL J0809.3+4053,0.37945791726105566,FSRQ
4FGL J1512.8-0906,0.37994722955145116,FSRQ
4FGL J0137.6-2430,0.38,FSRQ
4FGL J0238.2+1531,0.38239247311827956,BCU
4FGL J1419.4-0838,0.3838926174496644,FSRQ
4FGL J0303.4-2407,0.3896961690885073,BLL
4FGL J0108.6+0134,0.39072847682119205,FSRQ
4FGL J0334.2-4008,0.39116094986807387,BLL
