,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s),Asymmetry
0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0,0
1,4FGL J0001.5+2113,FSRQ,1.4892417772314265e-07,0.40531204209130506,1.0535024819578265,680400.0,2721600.0,4.5,0.005136986301369863,1119651.7495389595,56765.50001157408,4904539201.0,0.0
2,4FGL J0001.5+2113,FSRQ,7.635921214466869e-08,0.09236410301019125,0.5401716547618154,302400.0,1209600.0,2.0,0.00228310502283105,1455779.2595394566,56814.50001157408,4908772801.0,0.0
3,4FGL J0001.5+2113,FSRQ,1.3611859556223547e-07,1.3171924255366403,0.9629146889232363,2419200.0,9676800.0,16.0,0.0182648401826484,2309852.239172038,56870.50001157408,4913611201.0,0.0
4,4FGL J0001.5+2113,FSRQ,7.873061624854039e-08,0.26188952188914477,0.5569471719904433,831600.0,3326400.0,5.5,0.006278538812785388,2341420.5200025076,57280.00001157408,4948992001.0,0.0
5,4FGL J0001.5+2113,FSRQ,5.22183183672548e-07,4.105613063307041,3.693968893743843,1965600.0,7862400.0,13.0,0.014840182648401826,542738.6915260586,57465.50001157408,4965019201.0,0.8461538461538461
6,4FGL J0001.5+2113,FSRQ,9.011335594712454e-08,0.13625139419205232,0.6374696546878568,378000.0,1512000.0,2.5,0.0028538812785388126,1379185.8335489258,57570.50001157408,4974091201.0,0.0
7,4FGL J0001.5+2113,FSRQ,8.094076487334881e-07,6.11912182442517,5.725819540475243,1890000.0,7560000.0,12.5,0.014269406392694063,343344.3784169712,57644.00001157408,4980441601.0,0.0
8,4FGL J0001.5+2113,FSRQ,5.94748149251022e-07,2.5179257646691267,4.207299720939855,1058400.0,4233600.0,7.0,0.007990867579908675,349669.99290285213,57801.50001157408,4994049601.0,0.0
9,4FGL J0001.5+2113,FSRQ,1.4767207635629843e-06,44.65603589014464,10.44645008861111,7560000.0,30240000.0,50.0,0.05707762557077625,376381.70186481,57990.50001157408,5010379201.0,0.98
10,4FGL J0001.5+2113,FSRQ,3.8108463949218196e-07,3.4571998494730747,2.6958256186404888,2268000.0,9072000.0,15.0,0.017123287671232876,798851.4439910934,58393.00001157408,5045155201.0,0.7666666666666667
