,Name,Photon Count,Duration (s),Background Counts,Duration (weeks),MDP99
56,4FGL J1221.3+3010,12.39946629680204,70502400.0,0.0,116.57142857142857,4.061014510017833
57,4FGL J1800.6+7828,31.988789139924403,777600.0,0.0,1.2857142857142858,2.5283496717640555
58,4FGL J1800.6+7828,20.84286957897513,518400.0,0.0,0.8571428571428571,3.132256231790663
59,4FGL J1800.6+7828,16.904644667439722,518400.0,0.0,0.8571428571428571,3.4780275217057177
60,4FGL J1800.6+7828,42.94894337485785,1036800.0,0.0,1.7142857142857142,2.182025369024484
61,4FGL J1800.6+7828,41.054137049496475,777600.0,0.0,1.2857142857142858,2.23181182123927
62,4FGL J1800.6+7828,45.06666809143821,1036800.0,0.0,1.7142857142857142,2.1301408067421415
63,4FGL J1800.6+7828,16.384501754595423,518400.0,0.0,0.8571428571428571,3.5328029784205937
64,4FGL J1800.6+7828,28.199176489201648,777600.0,0.0,1.2857142857142858,2.6928851081180776
65,4FGL J1800.6+7828,165.33114015408086,1555200.0,0.0,2.5714285714285716,1.1121380689881828
66,4FGL J1800.6+7828,155.41127174483597,2592000.0,0.0,4.285714285714286,1.1470828331276395
67,4FGL J1800.6+7828,203.7474095741526,2592000.0,0.0,4.285714285714286,1.001820673536082
68,4FGL J1800.6+7828,81.14229440371068,1814400.0,0.0,3.0,1.587495107718342
69,4FGL J1800.6+7828,95.0375407896941,2073600.0,0.0,3.4285714285714284,1.4668592455061849
70,4FGL J1800.6+7828,243.94702612397631,2851200.0,0.0,4.714285714285714,0.9155630840572013
71,4FGL J1800.6+7828,336.9411483274964,1814400.0,0.0,3.0,0.7790386626107899
72,4FGL J1800.6+7828,36.1499324426788,777600.0,0.0,1.2857142857142858,2.378385740738884
73,4FGL J2000.0+6508,68.84089989415754,107308800.0,0.0,177.42857142857142,1.7235058746179024
74,4FGL J2000.0+6508,121.81320225666616,127526400.0,0.0,210.85714285714286,1.295653454700653
75,4FGL J2000.0+6508,29.612066977290798,14644800.0,0.0,24.214285714285715,2.627856681827539
76,4FGL J2000.0+6508,9.146120876485995,5443200.0,0.0,9.0,4.728436586780745
77,4FGL J2000.0+6508,103.59304678697568,61300800.0,0.0,101.35714285714286,1.4049819158999337
78,4FGL J2000.0+6508,64.27306390512692,65577600.0,0.0,108.42857142857143,1.7836988644264034
79,4FGL J2000.0+6508,16.28082880620468,23846400.0,0.0,39.42857142857143,3.5440332079591563
80,4FGL J2000.0+6508,7.210295705557415,10108800.0,0.0,16.714285714285715,5.325489090778381
81,4FGL J2000.0+6508,5.575710053044937,9590400.0,0.0,15.857142857142858,6.056001118090453
82,4FGL J2253.9+1609,8489.813962771701,2332800.0,0.0,3.857142857142857,0.15519829672384886
83,4FGL J2253.9+1609,8500.825394630032,2332800.0,0.0,3.857142857142857,0.15509774712034052
84,4FGL J2253.9+1609,1566.9267534402245,777600.0,0.0,1.2857142857142858,0.36125318904907605
85,4FGL J2253.9+1609,43828.80222570714,6998400.0,0.0,11.571428571428571,0.06830558833074818
86,4FGL J2253.9+1609,693.7202070747304,518400.0,0.0,0.8571428571428571,0.5429300316947736
87,4FGL J2253.9+1609,697.0236366322292,518400.0,0.0,0.8571428571428571,0.5416419396506548
88,4FGL J2253.9+1609,894.1282668963192,518400.0,0.0,0.8571428571428571,0.4782292385893948
89,4FGL J2253.9+1609,2016.1931732600506,777600.0,0.0,1.2857142857142858,0.3184710556851197
90,4FGL J2229.7-0832,261.3700967867074,12960000.0,0.0,21.428571428571427,0.8845208775546475
91,4FGL J2229.7-0832,767.292808882209,52747200.0,0.0,87.21428571428571,0.5162445424358563
92,4FGL J2229.7-0832,36.74942040438856,3369600.0,0.0,5.571428571428571,2.35890684428694
93,4FGL J2229.7-0832,1103.5982826165387,137116800.0,0.0,226.71428571428572,0.43045774819361066
94,4FGL J2229.7-0832,623.3183293437404,34214400.0,0.0,56.57142857142857,0.5727710889027764
95,4FGL J2229.7-0832,968.6021539458517,206193600.0,0.0,340.92857142857144,0.45947651903925846
96,4FGL J2147.3-7536,341.1373620426882,9072000.0,0.0,15.0,0.7742324933899938
97,4FGL J2147.3-7536,222.07352316180973,5702400.0,0.0,9.428571428571429,0.9595942702977394
98,4FGL J2147.3-7536,262.6787218782311,9072000.0,0.0,15.0,0.8823148529519319
99,4FGL J2147.3-7536,14.094366496609057,777600.0,0.0,1.2857142857142858,3.8090200377529952
100,4FGL J2147.3-7536,64.37769687403527,3888000.0,0.0,6.428571428571429,1.782248753499437
101,4FGL J2147.3-7536,57.53186171853944,2073600.0,0.0,3.4285714285714284,1.885305886377219
102,4FGL J2147.3-7536,34.49763990122407,1555200.0,0.0,2.5714285714285716,2.4346769558885297
103,4FGL J2147.3-7536,83.41180324755113,4147200.0,0.0,6.857142857142857,1.565749502548827
104,4FGL J2147.3-7536,73.88132685460594,3888000.0,0.0,6.428571428571429,1.6636757803673656
105,4FGL J2147.3-7536,280.59064821449306,12441600.0,0.0,20.571428571428573,0.8536885200180216
106,4FGL J2147.3-7536,35.57149639620381,1555200.0,0.0,2.5714285714285716,2.397645490531423
107,4FGL J2147.3-7536,73.75246407520838,7257600.0,0.0,12.0,1.6651285611247961
108,4FGL J2147.3-7536,231.41607466813343,4276800.0,0.0,7.071428571428571,0.9400247235482181
109,4FGL J2147.3-7536,331.41896076312145,12571200.0,0.0,20.785714285714285,0.7855021207026449
110,4FGL J2147.3-7536,20.13480928087008,777600.0,0.0,1.2857142857142858,3.1868548058552473
111,4FGL J1642.9+3948,15.772075617339102,648000.0,0.0,1.0714285714285714,3.600738747547519
112,4FGL J1642.9+3948,65.280353656851,1684800.0,0.0,2.7857142857142856,1.7698839388709529
113,4FGL J1642.9+3948,36.56982956698286,1425600.0,0.0,2.357142857142857,2.3646919302789886
114,4FGL J1642.9+3948,40.68660862642392,777600.0,0.0,1.2857142857142858,2.2418693101208476
115,4FGL J1642.9+3948,13.312701114296393,518400.0,0.0,0.8571428571428571,3.919249815924572
116,4FGL J1642.9+3948,194.61137371903163,2592000.0,0.0,4.285714285714286,1.0250662348991781
117,4FGL J1642.9+3948,46.460792242263324,777600.0,0.0,1.2857142857142858,2.097938398641743
118,4FGL J1642.9+3948,55.068603002912795,1036800.0,0.0,1.7142857142857142,1.9270101749487198
119,4FGL J1642.9+3948,288.3883928133123,3369600.0,0.0,5.571428571428571,0.8420679716119804
120,4FGL J1642.9+3948,215.72991564733312,2592000.0,0.0,4.285714285714286,0.9736006398390777
121,4FGL J1642.9+3948,248.3433601442038,1036800.0,0.0,1.7142857142857142,0.9074229542075339
122,4FGL J1626.0-2950,32.26305634215885,12830400.0,0.0,21.214285714285715,2.517580025269278
123,4FGL J1626.0-2950,196.1830147353535,69984000.0,0.0,115.71428571428571,1.0209520263579024
124,4FGL J1626.0-2950,112.94509998698676,50544000.0,0.0,83.57142857142857,1.3455577449402747
125,4FGL J1626.0-2950,18.27640492631053,10238400.0,0.0,16.928571428571427,3.3449578662066353
126,4FGL J1626.0-2950,107.12824560109354,15811200.0,0.0,26.142857142857142,1.3816054608163222
127,4FGL J1626.0-2950,565.7478483763493,96422400.0,0.0,159.42857142857142,0.6012077661614765
128,4FGL J1626.0-2950,83.99311686338226,36936000.0,0.0,61.07142857142857,1.5603218445233287
129,4FGL J1626.0-2950,117.44677245829514,74131200.0,0.0,122.57142857142857,1.319518532517949
130,4FGL J1626.0-2950,15.621638307710116,21124800.0,0.0,34.92857142857143,3.618034871206982
131,4FGL J1626.0-2950,16.94067329431032,11793600.0,0.0,19.5,3.47432710054553
132,4FGL J1626.0-2950,37.8975319859905,17884800.0,0.0,29.571428571428573,2.322900317667672
133,4FGL J1512.8-0906,776.5277528267867,1814400.0,0.0,3.0,0.5131656126824189
134,4FGL J1512.8-0906,774.052106430952,1036800.0,0.0,1.7142857142857142,0.5139855848900993
135,4FGL J1512.8-0906,7672.853396156709,11923200.0,0.0,19.714285714285715,0.1632516529672352
136,4FGL J1512.8-0906,1676.0126099800254,3628800.0,0.0,6.0,0.34929904361830577
137,4FGL J1512.8-0906,132.8596899097903,518400.0,0.0,0.8571428571428571,1.2406218342222324
138,4FGL J1512.8-0906,98.20064036810587,777600.0,0.0,1.2857142857142858,1.4430416878252348
139,4FGL J1512.8-0906,823.5650343476442,1296000.0,0.0,2.142857142857143,0.4982956404726081
140,4FGL J1512.8-0906,342.46441809045325,1036800.0,0.0,1.7142857142857142,0.7727309546336972
141,4FGL J1512.8-0906,4331.473455698747,4147200.0,0.0,6.857142857142857,0.217279227641002
142,4FGL J1512.8-0906,5271.476392197146,4924800.0,0.0,8.142857142857142,0.19695631245102235
143,4FGL J1512.8-0906,241.8706528730406,1036800.0,0.0,1.7142857142857142,0.9194845770812057
144,4FGL J1512.8-0906,94.89977850699307,518400.0,0.0,0.8571428571428571,1.4679235503828223
145,4FGL J1512.8-0906,113.05451874311348,518400.0,0.0,0.8571428571428571,1.3449064445886916
146,4FGL J1512.8-0906,393.1326476585347,1555200.0,0.0,2.5714285714285716,0.7212178748277028
147,4FGL J1512.8-0906,338.33834076406225,907200.0,0.0,1.5,0.7774284505128283
148,4FGL J1512.8-0906,178.98923441884168,777600.0,0.0,1.2857142857142858,1.06886432542483
149,4FGL J1512.8-0906,3687.8879143282784,5961600.0,0.0,9.857142857142858,0.23547628791719982
150,4FGL J1512.8-0906,99.85107129866228,518400.0,0.0,0.8571428571428571,1.4310660310821368
151,4FGL J1512.8-0906,129.5588280486775,518400.0,0.0,0.8571428571428571,1.2563265332351665
152,4FGL J1512.8-0906,168.09639027716943,777600.0,0.0,1.2857142857142858,1.1029525871679147
153,4FGL J1512.8-0906,265.05920744735806,1036800.0,0.0,1.7142857142857142,0.8783439008540052
154,4FGL J1512.8-0906,94.07456304171488,518400.0,0.0,0.8571428571428571,1.4743477541628625
155,4FGL J1512.8-0906,353.27474068559764,1296000.0,0.0,2.142857142857143,0.7608161875597342
156,4FGL J1512.8-0906,333.3870479723931,1036800.0,0.0,1.7142857142857142,0.7831801574151117
157,4FGL J1512.8-0906,307.6403254557132,1296000.0,0.0,2.142857142857143,0.8152943006893466
158,4FGL J1512.8-0906,2986.454768841808,3888000.0,0.0,6.428571428571429,0.261672489785038
159,4FGL J1512.8-0906,2259.4399439317135,2851200.0,0.0,4.714285714285714,0.30084003902548306
160,4FGL J1512.8-0906,1824.5513937301012,3369600.0,0.0,5.571428571428571,0.33477882977886214
161,4FGL J1512.8-0906,1232.0466896603534,1296000.0,0.0,2.142857142857143,0.40740134118004223
162,4FGL J1512.8-0906,574.4324853801553,2073600.0,0.0,3.4285714285714284,0.5966457361760197
163,4FGL J1512.8-0906,321.9990745515539,1036800.0,0.0,1.7142857142857142,0.7969089891670956
164,4FGL J1512.8-0906,1527.473826229949,2332800.0,0.0,3.857142857142857,0.3658888278868812
165,4FGL J1512.8-0906,422.1802320363273,1555200.0,0.0,2.5714285714285716,0.6959645044996292
166,4FGL J1512.8-0906,89.12327025004566,518400.0,0.0,0.8571428571428571,1.5147483235012353
167,4FGL J1512.8-0906,258.2924406320768,777600.0,0.0,1.2857142857142858,0.889774980031843
168,4FGL J1512.8-0906,104.80236409033147,518400.0,0.0,0.8571428571428571,1.3968523338935181
169,4FGL J1512.8-0906,761.6738744517793,2073600.0,0.0,3.4285714285714284,0.518145233934413
170,4FGL J1512.8-0906,968.3903485039685,2332800.0,0.0,3.857142857142857,0.45952676443176343
171,4FGL J1512.8-0906,78.89059848059598,518400.0,0.0,0.8571428571428571,1.6099908658469637
172,4FGL J1512.8-0906,70.63844382781399,518400.0,0.0,0.8571428571428571,1.7014354447651023
173,4FGL J1256.1-0547,325.73916461219585,777600.0,0.0,1.2857142857142858,0.7923207838846669
174,4FGL J1256.1-0547,447.6286584670821,1166400.0,0.0,1.9285714285714286,0.6758916726036278
175,4FGL J1256.1-0547,407.6993415146193,518400.0,0.0,0.8571428571428571,0.7082164865350872
176,4FGL J1256.1-0547,355.86128090966776,777600.0,0.0,1.2857142857142858,0.758046188872352
177,4FGL J1256.1-0547,359.36385257216443,777600.0,0.0,1.2857142857142858,0.7543429611111215
178,4FGL J1256.1-0547,390.1864832021357,518400.0,0.0,0.8571428571428571,0.7239355888847901
179,4FGL J1256.1-0547,474.94871743455656,777600.0,0.0,1.2857142857142858,0.6561644206625741
180,4FGL J1256.1-0547,429.4152858220991,1036800.0,0.0,1.7142857142857142,0.6900765785195909
181,4FGL J1256.1-0547,226.96664372978807,518400.0,0.0,0.8571428571428571,0.9491940773001415
182,4FGL J1256.1-0547,666.8896445393773,1296000.0,0.0,2.142857142857143,0.5537440217516514
183,4FGL J1256.1-0547,149.2095528223607,518400.0,0.0,0.8571428571428571,1.1706787173621929
184,4FGL J1256.1-0547,129.595151512379,518400.0,0.0,0.8571428571428571,1.256150456704627
185,4FGL J1256.1-0547,5564.885857374804,5184000.0,0.0,8.571428571428571,0.19169372956657585
186,4FGL J1256.1-0547,3171.928897557038,2332800.0,0.0,3.857142857142857,0.2539067904205328
187,4FGL J1256.1-0547,151.31109581985874,518400.0,0.0,0.8571428571428571,1.1625205781286196
188,4FGL J1256.1-0547,1529.2227878460722,1036800.0,0.0,1.7142857142857142,0.36567953575654516
189,4FGL J1256.1-0547,554.807351339482,1036800.0,0.0,1.7142857142857142,0.6071065717226785
190,4FGL J1256.1-0547,262.69287468725474,907200.0,0.0,1.5,0.8822910848885192
191,4FGL J1229.0+0202,1427.6000566116427,4147200.0,0.0,6.857142857142857,0.378471132048599
192,4FGL J1229.0+0202,346.3539795200876,1555200.0,0.0,2.5714285714285716,0.768379813023336
193,4FGL J1229.0+0202,716.5753005776171,2592000.0,0.0,4.285714285714286,0.534201520972138
194,4FGL J1229.0+0202,163.6485549602123,1036800.0,0.0,1.7142857142857142,1.1178407825476717
195,4FGL J1229.0+0202,6894.886432048921,12182400.0,0.0,20.142857142857142,0.17221559595408423
196,4FGL J1229.0+0202,278.63733608827556,1296000.0,0.0,2.142857142857143,0.856675571098319
197,4FGL J1229.0+0202,1741.390841475995,3628800.0,0.0,6.0,0.3426793302688428
198,4FGL J1229.0+0202,64.20129855420426,518400.0,0.0,0.8571428571428571,1.7846955111100893
199,4FGL J1229.0+0202,64.10878947847773,518400.0,0.0,0.8571428571428571,1.7859827060203817
200,4FGL J1229.0+0202,263.5583567448529,1555200.0,0.0,2.5714285714285716,0.8808412446438973
201,4FGL J1229.0+0202,69.56682494634236,518400.0,0.0,0.8571428571428571,1.7144899599642478
202,4FGL J1229.0+0202,244.68650529664302,1555200.0,0.0,2.5714285714285716,0.914178552992847
203,4FGL J1229.0+0202,95.28434799831467,648000.0,0.0,1.0714285714285714,1.464958271303148
204,4FGL J1229.0+0202,287.4256982822949,1555200.0,0.0,2.5714285714285716,0.8434769906651606
205,4FGL J1229.0+0202,76.41249655010478,518400.0,0.0,0.8571428571428571,1.6358890403976338
206,4FGL J1229.0+0202,105.4603463282318,518400.0,0.0,0.8571428571428571,1.3924879346100156
207,4FGL J1229.0+0202,248.66439555288332,1296000.0,0.0,2.142857142857143,0.9068370058578274
208,4FGL J1229.0+0202,117.48652617267925,518400.0,0.0,0.8571428571428571,1.3192952720187765
209,4FGL J1229.0+0202,85.75591319848321,518400.0,0.0,0.8571428571428571,1.544201604806944
210,4FGL J1224.9+2122,418.5666177458066,777600.0,0.0,1.2857142857142858,0.6989622859757013
211,4FGL J1224.9+2122,54.717200983946086,518400.0,0.0,0.8571428571428571,1.9331880452802146
212,4FGL J1224.9+2122,298.7479294597933,777600.0,0.0,1.2857142857142858,0.8273391684365993
213,4FGL J1224.9+2122,67.3381028167395,518400.0,0.0,0.8571428571428571,1.74263165702583
214,4FGL J1224.9+2122,804.7821896543894,2073600.0,0.0,3.4285714285714284,0.5040769735830601
215,4FGL J1224.9+2122,8421.336687494162,15033600.0,0.0,24.857142857142858,0.15582800908659492
216,4FGL J1224.9+2122,821.9562016420515,2073600.0,0.0,3.4285714285714284,0.4987830645115369
217,4FGL J1224.9+2122,147.93614047046447,777600.0,0.0,1.2857142857142858,1.1757064354513307
218,4FGL J1224.9+2122,504.5964359351641,1555200.0,0.0,2.5714285714285716,0.6365960625669184
219,4FGL J1224.9+2122,53.918409728706,518400.0,0.0,0.8571428571428571,1.9474553092818598
220,4FGL J1224.9+2122,50.08421170355357,518400.0,0.0,0.8571428571428571,2.0206245077445635
221,4FGL J1224.9+2122,224.460342722465,777600.0,0.0,1.2857142857142858,0.9544786679756528
222,4FGL J1224.9+2122,315.60242494535913,1296000.0,0.0,2.142857142857143,0.8049443784796049
223,4FGL J1224.9+2122,468.3313129472641,1814400.0,0.0,3.0,0.6607838796448264
224,4FGL J1224.9+2122,101.44648941549127,518400.0,0.0,0.8571428571428571,1.4197684663779226
225,4FGL J1224.9+2122,218.86880393578434,777600.0,0.0,1.2857142857142858,0.9665940226401073
226,4FGL J1224.9+2122,72.53024597580007,518400.0,0.0,0.8571428571428571,1.6790996160144287
227,4FGL J1224.9+2122,1211.7663341992147,2073600.0,0.0,3.4285714285714284,0.41079636893636245
228,4FGL J1224.9+2122,69.65459745693575,518400.0,0.0,0.8571428571428571,1.713409395790935
229,4FGL J1153.4+4931,560.5459028433114,8553600.0,0.0,14.142857142857142,0.6039909706377605
230,4FGL J0841.3+7053,2.3689821018113464,1036800.0,0.0,1.7142857142857142,9.290843565179602
231,4FGL J0841.3+7053,1.2869885573164217,777600.0,0.0,1.2857142857142858,12.605169637035198
232,4FGL J0841.3+7053,2.6133470177575018,777600.0,0.0,1.2857142857142858,8.845807750078764
233,4FGL J0841.3+7053,7.649300660547868,2073600.0,0.0,3.4285714285714284,5.170412248332275
234,4FGL J0841.3+7053,1.091496624559497,777600.0,0.0,1.2857142857142858,13.687522275424545
235,4FGL J0841.3+7053,0.4215294800071191,518400.0,0.0,0.8571428571428571,22.02531159173237
236,4FGL J0530.9+1332,1.5505038068702937,30715200.0,0.0,50.785714285714285,11.484170166610147
237,4FGL J0530.9+1332,0.5066634992165391,48729600.0,0.0,80.57142857142857,20.0898284547719
238,4FGL J0530.9+1332,2.2996058942722524,19699200.0,0.0,32.57142857142857,9.429948716519892
239,4FGL J0530.9+1332,0.5985240853787327,8164800.0,0.0,13.5,18.483968580963854
240,4FGL J0530.9+1332,5.169630963797321,337737600.0,0.0,558.4285714285714,6.289357281151654
241,4FGL J0403.9-3605,32.37987172684386,3888000.0,0.0,6.428571428571429,2.5130346427737815
242,4FGL J0403.9-3605,34.141330554643226,1296000.0,0.0,2.142857142857143,2.4473484966058074
243,4FGL J0403.9-3605,8.257564131200136,1296000.0,0.0,2.142857142857143,4.97634016846613
244,4FGL J0403.9-3605,2.949959619303565,518400.0,0.0,0.8571428571428571,8.325838873059517
245,4FGL J0403.9-3605,10.135163101491775,1296000.0,0.0,2.142857142857143,4.4918026440700665
246,4FGL J0403.9-3605,6.271567694582383,518400.0,0.0,0.8571428571428571,5.7101560928910855
247,4FGL J0403.9-3605,4.761745842182921,518400.0,0.0,0.8571428571428571,6.5531925950113665
248,4FGL J0403.9-3605,70.43899642155955,6739200.0,0.0,11.142857142857142,1.7038425418891174
249,4FGL J0403.9-3605,2.524112430165255,518400.0,0.0,0.8571428571428571,9.000811979424252
250,4FGL J0403.9-3605,25.2333816254864,2332800.0,0.0,3.857142857142857,2.846743315151841
251,4FGL J0403.9-3605,2.187306016937683,518400.0,0.0,0.8571428571428571,9.668993396958705
252,4FGL J0403.9-3605,2.0634231982792657,518400.0,0.0,0.8571428571428571,9.955014181573773
253,4FGL J0403.9-3605,19.00439864981785,1684800.0,0.0,2.7857142857142856,3.280265312679952
254,4FGL J2327.5+0939,417.6968915679118,39009600.0,0.0,64.5,0.6996895952928537
255,4FGL J2327.5+0939,396.7572659036992,178329600.0,0.0,294.85714285714283,0.7179159348774278
256,4FGL J2327.5+0939,182.82339011779266,52488000.0,0.0,86.78571428571429,1.057596874148357
257,4FGL J2327.5+0939,149.1144387861462,93960000.0,0.0,155.35714285714286,1.171052022014643
258,4FGL J2327.5+0939,213.09034402199867,73353600.0,0.0,121.28571428571429,0.9796121256710402
259,4FGL J2151.8-3027,2.34372377569192,1814400.0,0.0,3.0,9.34077314309272
260,4FGL J2151.8-3027,16.120743535411375,9072000.0,0.0,15.0,3.561586553726838
261,4FGL J2151.8-3027,0.6249930068511786,518400.0,0.0,0.8571428571428571,18.088329411949807
262,4FGL J2151.8-3027,29.821337519836536,11923200.0,0.0,19.714285714285715,2.6186199871492613
263,4FGL J2151.8-3027,0.6708484720277595,518400.0,0.0,0.8571428571428571,17.45917909656888
264,4FGL J2151.8-3027,22.021492728356307,33696000.0,0.0,55.714285714285715,3.047282098019223
265,4FGL J2151.8-3027,3.986028769238358,3110400.0,0.0,5.142857142857143,7.1625195934551105
266,4FGL J2151.8-3027,3.3627341129492763,22680000.0,0.0,37.5,7.798117463085507
267,4FGL J1924.8-2914,628.3033160031882,41212800.0,0.0,68.14285714285714,0.5704943682680514
268,4FGL J1924.8-2914,2506.9391422237263,388152000.0,0.0,641.7857142857143,0.28560390544128395
269,4FGL J1357.1+1921,169089.53513554405,270993600.0,0.0,448.07142857142856,0.034775843470229016
270,4FGL J1332.0-0509,4.7773254926807205,777600.0,0.0,1.2857142857142858,6.542498345184886
271,4FGL J1332.0-0509,3.2426914816757497,777600.0,0.0,1.2857142857142858,7.941146757087987
272,4FGL J1332.0-0509,3.2917735929019214,777600.0,0.0,1.2857142857142858,7.881721027360191
273,4FGL J1332.0-0509,4.509009951310982,1036800.0,0.0,1.7142857142857142,6.734346226160025
274,4FGL J1332.0-0509,1.632798233457315,518400.0,0.0,0.8571428571428571,11.191022696809357
275,4FGL J1332.0-0509,8.543559494102304,1036800.0,0.0,1.7142857142857142,4.892339798701209
276,4FGL J1332.0-0509,43.35913705720016,4665600.0,0.0,7.714285714285714,2.1716794530414827
277,4FGL J1332.0-0509,1.9403794638079914,518400.0,0.0,0.8571428571428571,10.265797722814892
278,4FGL J1332.0-0509,1.8323988191104135,6220800.0,0.0,10.285714285714286,10.563942675039414
279,4FGL J1332.0-0509,3.046363036771062,518400.0,0.0,0.8571428571428571,8.193042522124163
280,4FGL J1332.0-0509,1.4201090848105704,518400.0,0.0,0.8571428571428571,11.99983251719246
