,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s)
0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0
1,4FGL J0136.5+3906,BLL,8.626764856035755e-05,7356.629012751899,4452.0414294434795,8527680.0,85276800.0,141.0,0.18601583113456466,938.2220258554219,55078.50001157408,4758782401.0
2,4FGL J0136.5+3906,BLL,3.865760609984341e-06,22.21111416072603,199.50151278227506,574560.0,5745600.0,9.5,0.012532981530343008,5434.166289036803,56849.50001157408,4911796801.0
3,4FGL J0136.5+3906,BLL,3.089502073211593e-05,840.8388842452671,1594.4089651019137,2721600.0,27216000.0,45.0,0.059366754617414245,1480.047430124283,57437.50001157408,4962600001.0
4,4FGL J0136.5+3906,BLL,6.639161446304844e-05,4838.51463548383,3426.292742294094,7287840.0,72878400.0,120.5,0.15897097625329815,1126.9718056641802,58690.50001157408,5070859201.0
5,4FGL J2253.9+1609,FSRQ,5.730349112971205e-05,606.5001501168723,2502.8505796010527,1058400.0,10584000.0,17.5,0.02308707124010554,588.4897767384299,54683.00001157408,4724611201.0
6,4FGL J2253.9+1609,FSRQ,0.0002750604061644918,14140.305360104194,12013.842148565767,5140800.0,51408000.0,85.0,0.11213720316622691,270.1943992537501,55050.50001157408,4756363201.0
7,4FGL J2253.9+1609,FSRQ,2.3716822180396583e-06,2.8687868109407706,103.58821246359021,120960.0,1209600.0,2.0,0.002638522427440633,4803.219896098581,56548.50001157408,4885790401.0
8,4FGL J2253.9+1609,FSRQ,0.0001483031134649568,3856.8300900150525,6477.450608588652,2600640.0,26006400.0,43.0,0.05672823218997362,356.4611678658126,56730.50001157408,4901515201.0
9,4FGL J2253.9+1609,FSRQ,3.125147415001488e-05,170.108024093361,1364.9739073086928,544320.0,5443200.0,9.0,0.011873350923482849,773.8961488825357,57045.50001157408,4928731201.0
10,4FGL J2253.9+1609,FSRQ,1.1530024321546646e-05,41.84015225802847,503.5980790537617,362880.0,3628800.0,6.0,0.0079155672823219,1711.7275200279262,57164.50001157408,4939012801.0
11,4FGL J2253.9+1609,FSRQ,7.104100428497254e-05,773.3807890479251,3102.8653794863094,1088640.0,10886400.0,18.0,0.023746701846965697,481.54101622680815,57227.50001157408,4944456001.0
12,4FGL J2253.9+1609,FSRQ,5.391016118697839e-05,423.86325131649886,2354.639752537762,786240.0,7862400.0,13.0,0.017150395778364115,539.310003622351,57374.50001157408,4957156801.0
13,4FGL J2253.9+1609,FSRQ,2.171001414974764e-06,2.6260433115534747,94.82305602436335,120960.0,1209600.0,2.0,0.002638522427440633,5247.025056614703,57479.50001157408,4966228801.0
14,4FGL J2253.9+1609,FSRQ,2.6635815679522314e-06,3.221868264595019,116.33753092064748,120960.0,1209600.0,2.0,0.002638522427440633,4277.064826552683,57521.50001157408,4969857601.0
15,4FGL J2253.9+1609,FSRQ,5.002425109126725e-05,393.31067177997966,2184.9144505781874,786240.0,7862400.0,13.0,0.017150395778364115,581.1413397533429,57542.50001157408,4971672001.0
16,4FGL J2253.9+1609,FSRQ,8.175006168489007e-05,1483.2731192106455,3570.6060003795983,1814400.0,18144000.0,30.0,0.0395778364116095,539.9922607528531,57647.50001157408,4980744001.0
17,4FGL J2253.9+1609,FSRQ,4.04280599628914e-06,7.335267199667016,176.578060630243,181440.0,1814400.0,3.0,0.00395778364116095,3451.254923144093,58067.50001157408,5017032001.0
18,4FGL J2253.9+1609,FSRQ,2.1162702868661564e-06,2.5598405389933028,92.43255881366511,120960.0,1209600.0,2.0,0.002638522427440633,5382.670833291011,58109.50001157408,5020660801.0
19,4FGL J2253.9+1609,FSRQ,2.1892451243442998e-06,2.648110902406865,95.61988842792941,120960.0,1209600.0,2.0,0.002638522427440633,5203.31697290628,58151.50001157408,5024289601.0
20,4FGL J2253.9+1609,FSRQ,4.06287407659563e-06,7.371678724575111,177.45457627416567,181440.0,1814400.0,3.0,0.00395778364116095,3434.216149510401,58564.50001157408,5059972801.0
21,4FGL J2253.9+1609,FSRQ,2.634391632960974e-05,159.3280059614797,1150.6259907494177,604800.0,6048000.0,10.0,0.013192612137203167,967.4320631271077,59824.50001157408,5168836801.0
22,4FGL J1642.9+3948,FSRQ,7.450398561630355e-06,33.79500787555529,301.53715640360457,453600.0,4536000.0,7.5,0.009894459102902375,3195.038010751229,54683.00001157408,4724611201.0
23,4FGL J1642.9+3948,FSRQ,8.48722889948273e-06,15.399228115221467,343.50039758631243,181440.0,1814400.0,3.0,0.00395778364116095,1774.9495944168282,54840.50001157408,4738219201.0
24,4FGL J1642.9+3948,FSRQ,9.258693373327533e-05,2799.828876094246,3747.235867600551,3024000.0,30240000.0,50.0,0.06596306068601583,664.0255882672154,54910.50001157408,4744267201.0
25,4FGL J1642.9+3948,FSRQ,6.109237245561697e-05,3011.316349184307,2472.5684291694433,4929120.0,49291200.0,81.5,0.10751978891820581,1284.3438560482653,56153.00001157408,4851619201.0
26,4FGL J1642.9+3948,FSRQ,0.00013015915707774005,6848.662463453695,5267.88221870956,5261760.0,52617600.0,87.0,0.11477572559366754,622.992459149921,57514.50001157408,4969252801.0
27,4FGL J1642.9+3948,FSRQ,1.665198788827271e-05,125.8890284353417,673.9495927313507,756000.0,7560000.0,12.5,0.016490765171503958,1845.7080803730275,58165.50001157408,5025499201.0
28,4FGL J1642.9+3948,FSRQ,3.0679429003407233e-06,7.421967464504278,124.16768989267757,241920.0,2419200.0,4.0,0.005277044854881266,5665.9762187148335,58403.50001157408,5046062401.0
29,4FGL J1642.9+3948,FSRQ,2.4767480640706863e-05,119.83497833199608,1002.4048541700831,483840.0,4838400.0,8.0,0.010554089709762533,993.329137144446,58501.50001157408,5054529601.0
30,4FGL J1642.9+3948,FSRQ,1.1134169416419033e-05,33.669728315251156,450.6290176251044,302400.0,3024000.0,5.0,0.006596306068601583,1746.3493360053612,58606.50001157408,5063601601.0
31,4FGL J1642.9+3948,FSRQ,1.0052551590970444e-05,45.598374016641934,406.853109436664,453600.0,4536000.0,7.5,0.009894459102902375,2368.2612127589396,58876.00001157408,5086886401.0
32,4FGL J1642.9+3948,FSRQ,2.3361153530185712e-05,240.19003613595743,945.4871101900821,1028160.0,10281600.0,17.0,0.022427440633245383,1534.3003068213409,59369.50001157408,5129524801.0
33,4FGL J1642.9+3948,FSRQ,9.360584907608921e-06,45.290254016975005,378.8474041980965,483840.0,4838400.0,8.0,0.010554089709762533,2626.5916929261193,59502.50001157408,5141016001.0
34,4FGL J1642.9+3948,FSRQ,4.171506594711459e-05,555.0439814659278,1688.3180491392684,1330560.0,13305600.0,22.0,0.029023746701846966,977.6296496178379,59579.50001157408,5147668801.0
35,4FGL J1642.9+3948,FSRQ,5.172954817362825e-06,35.97893534572192,209.36303916210596,695520.0,6955200.0,11.5,0.015171503957783642,5697.13079299963,59772.00001157408,5164300801.0
36,4FGL J1256.1-0547,FSRQ,2.4448513651283285e-05,251.3698379570342,1012.4233415155019,1028160.0,10281600.0,17.0,0.022427440633245383,1432.9068491105445,54777.50001157408,4732776001.0
37,4FGL J1256.1-0547,FSRQ,2.0767946919553334e-06,2.512090859389171,86.0009508823745,120960.0,1209600.0,2.0,0.002638522427440633,5785.061861658896,55008.50001157408,4752734401.0
38,4FGL J1256.1-0547,FSRQ,2.2484343400323365e-05,176.78090155070242,931.0862166028872,786240.0,7862400.0,13.0,0.017150395778364115,1362.6386609798656,55029.50001157408,4754548801.0
39,4FGL J1256.1-0547,FSRQ,5.417235611879151e-06,16.381720490322554,224.33002914545622,302400.0,3024000.0,5.0,0.006596306068601583,3506.7155985768904,55155.50001157408,4765435201.0
40,4FGL J1256.1-0547,FSRQ,6.604297219970756e-06,15.977115834553254,273.4867548667267,241920.0,2419200.0,4.0,0.005277044854881266,2573.2440025262176,55449.50001157408,4790836801.0
41,4FGL J1256.1-0547,FSRQ,7.084077338611197e-06,29.991149820744365,293.3546534979043,423360.0,4233600.0,7.0,0.009234828496042216,3172.8415226147813,55512.50001157408,4796280001.0
42,4FGL J1256.1-0547,FSRQ,2.004715049718272e-05,157.6187160690494,830.1610226172809,786240.0,7862400.0,13.0,0.017150395778364115,1528.200800178311,55652.50001157408,4808376001.0
43,4FGL J1256.1-0547,FSRQ,2.7629027864993623e-05,417.7509013187036,1144.1297869015245,1512000.0,15120000.0,25.0,0.032981530343007916,1537.4496208886053,56618.50001157408,4891838401.0
