,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV)
31,4FGL J0011.4+0057,FSRQ,3.0160255633604503e-06,511.6578791320723,6295.7891576224665,212058000.0,169646400.0,55579.00001157408,0.3269230769230769,3307.6506943723975,0.9536541889483066,2.6619670349469237e-06
32,4FGL J0011.4+0057,FSRQ,7.554900505331043e-06,25.130621040933182,309.22438200738856,4158000.0,3326400.0,57556.50001157408,0.00641025641025641,9430.195537554599,0.0,2.6619670349469237e-06
33,4FGL J0011.4+0057,FSRQ,1.2312092898457363e-05,7.446353784987013,91.62503957305644,756000.0,604800.0,58557.50001157408,0.0011655011655011655,13570.913302534605,0.0,2.6619670349469237e-06
34,4FGL J0011.4+0057,FSRQ,2.924893156734912e-06,275.96015946615086,3395.6029033499835,117936000.0,94348800.0,59597.00001157408,0.18181818181818182,4573.499017682478,-0.8846153846153846,2.6619670349469237e-06
35,4FGL J0014.1+1910,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
36,4FGL J0014.3-0500,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
37,4FGL J0014.9+3212,BCU,4.699364820789437e-07,64.37528285784468,676.2699688258415,171234000.0,136987200.0,56587.00001157408,0.26184971098265897,27670.167866632044,0.0,4.0781856571278e-07
38,4FGL J0016.2-0016,FSRQ,1.4082827581448486e-06,9.369023533386049,98.40696331248817,8316000.0,6652800.0,55967.50001157408,0.012716763005780347,41905.40256086088,0.0,9.18972228291471e-07
39,4FGL J0016.2-0016,FSRQ,1.0825418131774728e-06,42.88424440393768,450.43202748972993,49518000.0,39614400.0,56559.00001157408,0.07572254335260116,22340.36670042256,0.0,9.18972228291471e-07
40,4FGL J0016.2-0016,FSRQ,9.892543499908537e-07,80.17233813717876,842.0852300805786,101304000.0,81043200.0,57024.50001157408,0.15491329479768787,17092.08678937603,0.0,9.18972228291471e-07
41,4FGL J0016.2-0016,FSRQ,9.686170039924686e-07,158.75710184796878,1667.495469669697,204876000.0,163900800.0,58358.00001157408,0.3132947976878613,12274.920423553038,0.0,9.18972228291471e-07
42,4FGL J0017.0-0649,BCU,7.217216152805906e-06,831.5272287158408,10826.374259614906,144018000.0,115214400.0,56233.50001157408,0.2199769053117783,1585.1768167238781,0.0,6.389986341080374e-06
43,4FGL J0017.0-0649,BCU,7.935771254080877e-06,251.976608859576,3280.7020359337007,39690000.0,31752000.0,58025.50001157408,0.06062355658198614,2746.17207758274,0.0,6.389986341080374e-06
44,4FGL J0017.0-0649,BCU,1.1280445168586947e-05,266.074116280494,3464.249713262633,29484000.0,23587200.0,58484.00001157408,0.04503464203233257,2241.5351909403585,0.0,6.389986341080374e-06
45,4FGL J0017.5-0514,FSRQ,4.042004619945859e-06,55.00359886822325,662.7402375631041,17010000.0,13608000.0,54683.00001157408,0.025597269624573378,8899.248118602894,0.8,2.901948033164564e-06
46,4FGL J0017.5-0514,FSRQ,3.4707950998289526e-06,87.11418036962685,1049.6417285639795,31374000.0,25099200.0,56097.00001157408,0.047212741751990896,7631.100277650451,0.0,2.901948033164564e-06
47,4FGL J0017.5-0514,FSRQ,8.034736812171068e-06,19.43763529600425,234.2047302141369,3024000.0,2419200.0,56429.50001157408,0.004550625711035267,10618.131162749163,-0.5,2.901948033164564e-06
48,4FGL J0017.5-0514,FSRQ,5.086441292052603e-06,84.59769156941888,1019.3204692356519,20790000.0,16632000.0,56660.50001157408,0.03128555176336746,6396.806046984032,0.0,2.901948033164564e-06
49,4FGL J0017.5-0514,FSRQ,3.1874885657477873e-06,308.4468935302819,3716.4871335711523,120960000.0,96768000.0,58550.50001157408,0.1820250284414107,4231.856812517141,0.95,2.901948033164564e-06
50,4FGL J0017.5-0514,FSRQ,3.872118840987898e-06,11.709287375147404,141.08560269468273,3780000.0,3024000.0,59747.50001157408,0.005688282138794084,19706.402291601855,0.0,2.901948033164564e-06
51,4FGL J0017.5-0514,FSRQ,4.731386799591716e-06,30.046198732127234,362.02767264929463,7938000.0,6350400.0,59908.50001157408,0.011945392491467578,11129.091666531365,-0.6190476190476191,2.901948033164564e-06
52,4FGL J0019.2-5640,BCU,1.911877831980396e-05,2925.448393337811,39091.613875568626,191268000.0,153014400.0,55120.50001157408,0.29282407407407407,505.9620828258676,0.0,1.7164013800877664e-05
53,4FGL J0019.2-5640,BCU,1.8694303564895413e-05,1136.284637002899,15183.723761326577,75978000.0,60782400.0,57448.00001157408,0.11631944444444445,821.0036034229524,0.0,1.7164013800877664e-05
54,4FGL J0019.2-5640,BCU,2.1267757349640116e-05,3035.6065562347126,40563.61398981244,178416000.0,142732800.0,58662.50001157408,0.27314814814814814,470.94008642473506,0.9915254237288136,1.7164013800877664e-05
55,4FGL J0019.6+7327,FSRQ,8.252113231366947e-06,833.4766397492318,10229.059114086172,126252000.0,101001600.0,56275.50001157408,0.1928406466512702,1570.8585317271984,0.9940119760479041,6.41278403324364e-06
56,4FGL J0021.5-2552,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
57,4FGL J0021.9-5140,BLL,8.48936452724575e-07,91.90518122280031,1149.0649714590818,135324000.0,108259200.0,58386.00001157408,0.20410490307867732,14477.071152433555,0.0,6.460845464137347e-07
58,4FGL J0021.9-5140,BLL,6.392791334120763e-07,5.026268258539109,62.842036936336626,9828000.0,7862400.0,60241.00001157408,0.014823261117445839,71337.80563150698,0.0,6.460845464137347e-07
59,4FGL J0021.9-5140,BLL,6.992414613840054e-07,23.893919825245124,298.7390475351082,42714000.0,34171200.0,60395.00001157408,0.06442417331812998,31284.605712364846,0.8849557522123894,6.460845464137347e-07
60,4FGL J0022.5+0608,BLL,1.8269657679264277e-06,40.88310916835043,515.5859548827996,27972000.0,22377600.0,54812.50001157408,0.04214123006833713,14669.007192715231,0.0,1.8368142427862597e-06
61,4FGL J0022.5+0608,BLL,2.4127268046155135e-06,33.56199494292364,423.2577600486144,17388000.0,13910400.0,55330.50001157408,0.02619589977220957,14088.384948172708,0.0,1.8368142427862597e-06
62,4FGL J0022.5+0608,BLL,3.2047581699414542e-06,28.10444724711858,354.4314159348844,10962000.0,8769600.0,55782.00001157408,0.01651480637813212,13358.440101933063,0.0,1.8368142427862597e-06
63,4FGL J0022.5+0608,BLL,3.920907495946459e-06,21.342283681935765,269.1522718152023,6804000.0,5443200.0,55978.00001157408,0.010250569476082005,13858.899000717509,0.0,1.8368142427862597e-06
64,4FGL J0022.5+0608,BLL,2.0136484405161027e-06,66.98200172532763,844.7248759213635,41580000.0,33264000.0,56135.50001157408,0.06264236902050115,10916.097541783492,-0.6909090909090909,1.8368142427862597e-06
65,4FGL J0022.5+0608,BLL,2.275897599495164e-06,87.40539212909188,1102.2887808559906,48006000.0,38404800.0,56531.00001157408,0.07232346241457858,8988.6277807838,0.0,1.8368142427862597e-06
66,4FGL J0022.5+0608,BLL,1.8947178519903453e-06,174.75361692477352,2203.8566117944238,115290000.0,92232000.0,57385.00001157408,0.17369020501138951,6967.110090846222,0.0,1.8368142427862597e-06
67,4FGL J0022.5+0608,BLL,2.579379008196453e-06,109.98059390308364,1386.9896561095313,53298000.0,42638400.0,58491.00001157408,0.08029612756264237,7527.034772147908,0.0,1.8368142427862597e-06
68,4FGL J0022.5+0608,BLL,3.3267330129878375e-06,26.156105641315573,329.86044793122073,9828000.0,7862400.0,59019.50001157408,0.014806378132118452,13590.819825757748,0.0,1.8368142427862597e-06
69,4FGL J0023.7-6820,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
70,4FGL J0023.7+4457,FSRQ,6.263226184485661e-07,24.811394736268877,284.5650792980124,49518000.0,39614400.0,57276.50001157408,0.07554786620530565,35362.03331534933,0.0,6.406499239257363e-07
71,4FGL J0023.7+4457,FSRQ,9.05316783393803e-07,5.201588110667434,59.65768345235183,7182000.0,5745600.0,57756.00001157408,0.010957324106113034,64238.31729408238,0.0,6.406499239257363e-07
72,4FGL J0023.7+4457,FSRQ,7.400630460441611e-07,25.73643248923175,295.1744563331834,43470000.0,34776000.0,57829.50001157408,0.06632064590542099,31941.37150626377,0.0,6.406499239257363e-07
73,4FGL J0025.7-4801,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
74,4FGL J0030.2-1647,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
75,4FGL J0030.3-4224,FSRQ,1.5513195578506497e-05,65.6766648011651,845.7624057176567,5292000.0,4233600.0,55257.00001157408,0.007954545454545454,3889.8448544613084,0.0,8.2870733167807e-06
76,4FGL J0030.3-4224,FSRQ,8.462079650621437e-06,547.6116376784554,7051.961872365054,80892000.0,64713600.0,56849.50001157408,0.1215909090909091,1823.8864548228723,0.0,8.2870733167807e-06
77,4FGL J0030.3-4224,FSRQ,1.5580132443820688e-05,37.69145640809101,485.3781315360539,3024000.0,2419200.0,57619.50001157408,0.004545454545454545,5123.675027988412,0.0,8.2870733167807e-06
78,4FGL J0030.3-4224,FSRQ,1.1753703208235426e-05,565.1368561770925,7277.645850121972,60102000.0,48081600.0,58907.50001157408,0.0903409090909091,1523.40674490808,0.5974842767295597,8.2870733167807e-06
79,4FGL J0030.3-4224,FSRQ,1.0592246009799986e-05,570.1509444187058,7342.215623062579,67284000.0,53827200.0,59845.50001157408,0.10113636363636364,1597.6752166812112,-0.9775280898876404,8.2870733167807e-06
80,4FGL J0030.6-0212,BCU,2.749221385189948e-06,88.12464196943266,1041.6129385065483,40068000.0,32054400.0,55988.50001157408,0.06162790697674419,8690.287592566434,-0.8490566037735849,1.8390179706015269e-06
81,4FGL J0030.6-0212,BCU,3.061101979041179e-06,3.70270895384821,43.76516565241905,1512000.0,1209600.0,56548.50001157408,0.002325581395348837,40178.12279100146,0.0,1.8390179706015269e-06
82,4FGL J0030.6-0212,BCU,3.224906767217295e-06,3.9008472256260402,46.10711431609364,1512000.0,1209600.0,56604.50001157408,0.002325581395348837,38137.35878714884,0.0,1.8390179706015269e-06
83,4FGL J0030.6-0212,BCU,2.3047648705587633e-06,125.4529614342546,1482.8250632690074,68040000.0,54432000.0,56653.50001157408,0.10465116279069768,7954.868489249735,0.35555555555555557,1.8390179706015269e-06
84,4FGL J0030.6-0212,BCU,1.9357728345562682e-06,128.78309513735942,1522.1864754074402,83160000.0,66528000.0,57367.50001157408,0.12790697674418605,8567.012361703724,-0.9636363636363636,1.8390179706015269e-06
85,4FGL J0030.6-0212,BCU,1.8057115327356621e-06,71.53217894240362,845.4938532609048,49518000.0,39614400.0,58151.50001157408,0.07616279069767441,11901.750402784344,0.5038167938931297,1.8390179706015269e-06
86,4FGL J0030.6-0212,BCU,2.395960036283736e-06,30.430609228832473,359.68278101354696,15876000.0,12700800.0,58683.50001157408,0.02441860465116279,15841.337790930756,0.9047619047619048,1.8390179706015269e-06
87,4FGL J0030.6-0212,BCU,3.2032611344940224e-06,13.561326338993894,160.29174884937828,5292000.0,4233600.0,58991.50001157408,0.00813953488372093,20523.0245725206,-0.5714285714285714,1.8390179706015269e-06
88,4FGL J0030.6-0212,BCU,2.440896099809357e-06,16.23879357281169,191.93879388519602,8316000.0,6652800.0,59131.50001157408,0.012790697674418604,21485.00841922361,0.0,1.8390179706015269e-06
89,4FGL J0030.6-0212,BCU,3.0572993678870903e-06,16.64149191928301,196.69859544155543,6804000.0,5443200.0,59285.50001157408,0.010465116279069767,18963.705778554326,0.0,1.8390179706015269e-06
90,4FGL J0030.6-0212,BCU,1.8705336775511256e-06,71.83747177961547,849.1023441684029,48006000.0,38404800.0,59383.50001157408,0.07383720930232558,11668.837683478441,-0.968503937007874,1.8390179706015269e-06
91,4FGL J0030.6-0212,BCU,1.5098706350133546e-06,8.218527840504692,97.14110313339272,6804000.0,5443200.0,59901.50001157408,0.010465116279069767,38398.853640143025,0.0,1.8390179706015269e-06
92,4FGL J0030.6-0212,BCU,1.5280939176979474e-06,41.58860406406734,491.5677059157241,34020000.0,27216000.0,59992.50001157408,0.05232558139534884,16967.700353990105,0.0,1.8390179706015269e-06
93,4FGL J0032.3-5522,BCU,1.465846791373981e-07,4.033775834374576,41.01720557390682,34398000.0,27518400.0,55197.50001157408,0.054819277108433734,204473.4021576142,-0.23076923076923078,9.706073186631696e-08
94,4FGL J0033.5-1921,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
95,4FGL J0034.0-4116,BCU,2.9018017421052996e-05,2439.4634741391465,32181.936233041637,105084000.0,84067200.0,59051.00001157408,0.16087962962962962,455.5737124703174,0.24820143884892087,2.4352912643518284e-05
96,4FGL J0035.2+1514,BLL,7.429932278810115e-09,0.489804911602455,4.67539699065664,82404000.0,65923200.0,56268.50001157408,0.12557603686635946,2776461.805983088,0.0,4.6783294292412786e-09
97,4FGL J0035.2+1514,BLL,5.005660828816151e-09,0.7962124250174861,7.6001875188862895,198828000.0,159062400.0,57360.50001157408,0.3029953917050691,2653081.003669119,-0.8631178707224335,4.6783294292412786e-09
98,4FGL J0035.8+6131,BCU,1.3600278435815586e-05,1213.2536387022367,15000.158826355992,111510000.0,89208000.0,56307.00001157408,0.16993087557603687,1006.7607977252223,0.0,1.537040533829541e-05
99,4FGL J0035.8+6131,BCU,5.7012247902250915e-05,6172.100348099362,76309.25847684154,135324000.0,108259200.0,59397.50001157408,0.20622119815668202,218.05629676746446,0.8603351955307262,1.537040533829541e-05
100,4FGL J0035.9+5950,BLL,8.725647874473451e-08,3.1135903823441105,35.96284646892915,44604000.0,35683200.0,56699.00001157408,0.06696935300794551,265563.91175028455,0.0,1.2976772918414697e-07
101,4FGL J0035.9+5950,BLL,1.0282698113557935e-05,118.16054056251694,1364.7875465674642,14364000.0,11491200.0,60587.50001157408,0.021566401816118047,3971.2690931685856,0.0,1.2976772918414697e-07
102,4FGL J0036.9+1832,BCU,6.618525593942757e-06,834.6013722166568,10694.02863385538,157626000.0,126100800.0,54816.00001157408,0.24104046242774566,1678.8942973789456,0.9904076738609112,6.080331929129187e-06
103,4FGL J0037.8+1239,BLL,7.155649296244637e-05,1406.5144256698459,19033.344090058206,24570000.0,19656000.0,55659.50001157408,0.036931818181818184,372.55608951677715,0.0,6.69281910882773e-05
104,4FGL J0037.8+1239,BLL,0.00010398809731127206,10534.410210021104,142554.56656099667,126630000.0,101304000.0,55939.50001157408,0.1903409090909091,112.94513384181816,0.0,6.69281910882773e-05
105,4FGL J0037.8+1239,BLL,9.857182122857612e-05,2623.114449077885,35496.71370993975,33264000.0,26611200.0,59908.50001157408,0.05,232.4698976549907,0.0,6.69281910882773e-05
106,4FGL J0038.2-2459,FSRQ,1.918517046954584e-06,16.24446753997385,195.27719183503146,10584000.0,8467200.0,57717.50001157408,0.015909090909090907,23823.931862569127,0.0,2.3171770912686336e-06
107,4FGL J0038.2-2459,FSRQ,1.8409811849679356e-06,16.701381310029113,200.76982110758757,11340000.0,9072000.0,57864.50001157408,0.017045454545454544,23985.45587338187,0.0,2.3171770912686336e-06
108,4FGL J0038.2-2459,FSRQ,2.4272667217024422e-06,29.360218265712742,352.94360744564057,15120000.0,12096000.0,57990.50001157408,0.022727272727272728,15754.756001161752,0.05,2.3171770912686336e-06
109,4FGL J0038.2-2459,FSRQ,4.610574938235874e-06,4.182713583967585,50.28103019797377,1134000.0,907200.0,58169.00001157408,0.0017045454545454545,30286.425912444436,0.0,2.3171770912686336e-06
110,4FGL J0038.2-2459,FSRQ,5.170355048103367e-06,65.66764539495124,789.4006593684483,15876000.0,12700800.0,58277.50001157408,0.023863636363636365,7218.0501422929265,-0.5714285714285714,2.3171770912686336e-06
111,4FGL J0038.2-2459,FSRQ,3.4667300108109434e-06,9.435052397423064,113.42018643894085,3402000.0,2721600.0,58617.00001157408,0.005113636363636364,23255.199773944416,0.0,2.3171770912686336e-06
112,4FGL J0038.2-2459,FSRQ,3.835274332482361e-06,34.79360874427998,418.25921303178177,11340000.0,9072000.0,58809.50001157408,0.017045454545454544,11513.43882567337,0.4666666666666667,2.3171770912686336e-06
113,4FGL J0038.2-2459,FSRQ,3.3094513332900154e-06,80.06224665495205,962.440329934498,30240000.0,24192000.0,59040.50001157408,0.045454545454545456,8170.714365234787,-0.55,2.3171770912686336e-06
114,4FGL J0038.2-2459,FSRQ,3.441967653590865e-06,30.18467953493045,362.8545805836273,10962000.0,8769600.0,59362.50001157408,0.016477272727272726,13048.347498824429,-0.9310344827586207,2.3171770912686336e-06
115,4FGL J0038.2-2459,FSRQ,4.820146526337506e-06,32.06747081041816,385.4878981844656,8316000.0,6652800.0,59691.50001157408,0.0125,10697.753703804232,0.36363636363636365,2.3171770912686336e-06
116,4FGL J0038.2-2459,FSRQ,3.598712117821512e-06,10.882505444292253,130.82023760159842,3780000.0,3024000.0,60237.50001157408,0.005681818181818182,21252.71991659781,0.0,2.3171770912686336e-06
117,4FGL J0038.2-2459,FSRQ,3.941865596048991e-06,25.032423281149512,300.918531871843,7938000.0,6350400.0,60325.00001157408,0.011931818181818182,13389.084487303317,0.0,2.3171770912686336e-06
118,4FGL J0038.2-2459,FSRQ,3.151556739269705e-06,23.82576894887897,286.4131583382673,9450000.0,7560000.0,60556.00001157408,0.014204545454545454,15348.486502140016,-0.84,2.3171770912686336e-06
119,4FGL J0038.2-2459,FSRQ,7.144631392838797e-06,6.481609599583357,77.91640557395935,1134000.0,907200.0,60657.50001157408,0.0017045454545454545,19544.680472844208,0.0,2.3171770912686336e-06
120,4FGL J0038.2-2459,FSRQ,5.803693185611417e-06,52.651104579866775,632.9268610416698,11340000.0,9072000.0,60720.50001157408,0.017045454545454544,7608.537000108392,-0.26666666666666666,2.3171770912686336e-06
121,4FGL J0043.8+3425,FSRQ,2.048701034648349e-07,26.949432890178244,315.0579948831252,164430000.0,131544000.0,54830.00001157408,0.2471590909090909,58201.80817346916,0.8988505747126436,1.9133144965324808e-07
122,4FGL J0043.8+3425,FSRQ,2.0578025740895803e-07,3.2358533917043832,37.829422440191465,19656000.0,15724800.0,57290.50001157408,0.029545454545454545,167592.39847597462,0.0,1.9133144965324808e-07
123,4FGL J0043.8+3425,FSRQ,3.843888436631073e-07,1.1623918632372365,13.589185761064876,3780000.0,3024000.0,57752.50001157408,0.005681818181818182,204592.2990535032,0.0,1.9133144965324808e-07
124,4FGL J0043.8+3425,FSRQ,2.2816883617026516e-07,32.636175115381114,381.5400470357917,178794000.0,143035200.0,58281.00001157408,0.26875,50115.58938276557,0.5200845665961945,1.9133144965324808e-07
125,4FGL J0043.8+3425,FSRQ,1.972472197326296e-07,1.7297792181672684,20.222346580988667,10962000.0,8769600.0,60405.50001157408,0.016477272727272726,234126.07670912275,0.0,1.9133144965324808e-07
126,4FGL J0043.8+3425,FSRQ,2.377647347801959e-07,4.889203794232125,57.1582619294054,25704000.0,20563200.0,60524.50001157408,0.038636363636363635,126840.47575980343,0.0,1.9133144965324808e-07
127,4FGL J0044.2-8424,FSRQ,0.00025643776099860396,16750.104248011212,227221.50081808664,81648000.0,65318400.0,54777.50001157408,0.12471131639722864,56.94595195344184,0.0,0.00023271972433553358
128,4FGL J0045.1-3706,FSRQ,4.5272728195038146e-05,4175.594266884758,55924.488114382184,115290000.0,92232000.0,57269.50001157408,0.19451530612244897,274.62188698799343,0.0,4.550776076055987e-05
129,4FGL J0045.3+2128,BLL,3.399171809608131e-08,2.3641919770186473,25.60632957054984,86940000.0,69552000.0,56391.00001157408,0.13097949886104784,520713.2016596216,0.0,1.960993433830842e-08
130,4FGL J0045.3+2128,BLL,2.609943903224994e-08,1.1838705545028574,12.822384934110895,56700000.0,45360000.0,60325.00001157408,0.08542141230068337,839767.0023451345,-0.9266666666666666,1.960993433830842e-08
131,4FGL J0045.7+1217,BLL,3.7990066316815837e-06,160.83474475887152,2102.5198887335087,52920000.0,42336000.0,55232.50001157408,0.07990867579908675,4947.826583874124,0.0,3.0349900769236604e-06
132,4FGL J0045.7+1217,BLL,3.890072824118999e-06,117.63580220135852,1537.7996472483892,37800000.0,30240000.0,55743.50001157408,0.05707762557077625,5717.300435817603,0.0,3.0349900769236604e-06
133,4FGL J0045.7+1217,BLL,3.0202105707210367e-06,487.70843529694616,6375.591832798725,201852000.0,161481600.0,56408.50001157408,0.3047945205479452,3186.683405990076,-0.7827715355805244,3.0349900769236604e-06
134,4FGL J0045.7+1217,BLL,3.7898212063981387e-06,288.80256706932886,3775.385362726878,95256000.0,76204800.0,58501.50001157408,0.14383561643835616,3696.83039556476,0.0,3.0349900769236604e-06
135,4FGL J0047.0+5657,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
136,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
137,4FGL J0047.9+2233,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
138,4FGL J0049.7+0237,BLL,3.2371155130008783e-07,2.055697835376078,22.660070240256815,7938000.0,6350400.0,55243.00001157408,0.012110726643598616,177799.67095065085,0.0,2.1721899821529807e-07
139,4FGL J0049.7+0237,BLL,2.212670747063923e-07,15.121922926414145,166.68978766405428,85428000.0,68342400.0,56499.50001157408,0.1303344867358708,79291.67410093223,0.0,2.1721899821529807e-07
