,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph) (0.2-5 MeV),Background Counts,Duration (s),Coverage,MDP99 (%),Asymmetry
2408,4FGL J1150.4+2418,BLL,2.704911434101923e-06,80.97855654956973,1033.8407477577998,374220.0,29937600.0,0.056378132118451024,847.3151370292859,0.0
2409,4FGL J1150.4+2418,BLL,2.8730698070264303e-06,139.8794258528116,1785.8190659533416,608580.0,48686400.0,0.09168564920273349,625.5955985868948,0.0
2410,4FGL J1150.4+2418,BLL,3.0313690979124852e-06,83.41842738399494,1064.990202568723,343980.0,27518400.0,0.051822323462414575,788.7298695515173,0.0
2411,4FGL J1150.6+4154,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2412,4FGL J1152.3-0839,FSRQ,nan,nan,,30240.0,2419200.0,0.004545454545454545,,0.0
2413,4FGL J1152.3-0839,FSRQ,1.8713533393796654e-06,17.542814744680737,200.99060561629392,117180.0,9374400.0,0.017613636363636363,2437.581604803581,0.0
2414,4FGL J1152.3-0839,FSRQ,1.696591167229902e-06,9.234885041465802,105.8054345494284,68040.0,5443200.0,0.010227272727272727,3528.154758682885,0.0
2415,4FGL J1152.3-0839,FSRQ,1.9991044872211424e-06,20.553992695812898,235.49011375252363,128520.0,10281600.0,0.019318181818181818,2178.9448397315655,-0.8235294117647058
2416,4FGL J1152.3-0839,FSRQ,2.0510088523496216e-06,15.50562692376314,177.65024548369203,94500.0,7560000.0,0.014204545454545454,2476.8172343426004,0.0
2417,4FGL J1153.0+8056,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2418,4FGL J1153.3-1104,BCU,6.687564157137275e-06,34.3794298190113,415.543603047985,64260.0,5140800.0,0.009792626728110598,875.1640717912238,0.0
2419,4FGL J1153.3-1104,BCU,3.6438455330536448e-06,61.70633779494364,745.843490517329,211680.0,16934400.0,0.03225806451612903,883.673862385122,-0.8928571428571429
2420,4FGL J1153.3-1104,BCU,5.75344031534786e-06,6.959361405444771,84.11768690045062,15120.0,1209600.0,0.002304147465437788,2096.1836391793563,0.0
2421,4FGL J1153.3-1104,BCU,2.691954274518359e-06,28.491644041502312,344.3780331464208,132300.0,10584000.0,0.020161290322580645,1512.3246118219847,0.0
2422,4FGL J1153.3-1104,BCU,3.217089830405244e-06,28.212590976721827,341.0051233398615,109620.0,8769600.0,0.016705069124423964,1390.5752134495597,0.8620689655172413
2423,4FGL J1153.3-1104,BCU,3.844777477797735e-06,22.090553476434668,267.00815671601623,71820.0,5745600.0,0.010944700460829493,1437.9374987729034,-0.5789473684210527
2424,4FGL J1154.0+4037,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2425,4FGL J1154.0+6018,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2426,4FGL J1154.1-3243,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2427,4FGL J1156.6+0640,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2428,4FGL J1158.5+4824,FSRQ,1.4999644477759788e-05,2231.6591051166833,29342.315919388755,1859760.0,148780800.0,0.2850521436848204,66.98373946310416,0.0
2429,4FGL J1158.5+4824,FSRQ,3.919785679629912e-05,71.12059137120512,935.108258964374,22680.0,1814400.0,0.0034762456546929316,235.00067794310908,0.0
2430,4FGL J1159.0+0939,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2431,4FGL J1159.2-2227,BCU,2.5650874894142675e-07,0.6205459654390996,6.076585381139371,30240.0,2419200.0,0.0045871559633027525,40927.09850121046,0.0
2432,4FGL J1159.2-2227,BCU,2.46712799547624e-07,0.596847604665612,5.844523421746495,30240.0,2419200.0,0.0045871559633027525,42551.981819115055,0.0
2433,4FGL J1159.2-2227,BCU,1.8502828987044827e-07,4.476204388545884,43.83243090007525,302400.0,24192000.0,0.045871559633027525,17941.669275957385,0.0
2434,4FGL J1159.2-2227,BCU,2.0532700651038742e-07,8.195997053473834,80.25783528180588,498960.0,39916800.0,0.07568807339449542,12586.830580876296,-0.5606060606060606
2435,4FGL J1159.2-2227,BCU,nan,nan,,30240.0,2419200.0,0.0045871559633027525,,0.0
2436,4FGL J1159.3-2142,FSRQ,8.947132813070252e-06,381.4914277368146,4870.516487276,532980.0,42638400.0,0.08131487889273356,215.32369046491002,0.9078014184397163
2437,4FGL J1159.3-2142,FSRQ,1.3700747802507328e-05,74.57591043860789,952.1136647805372,68040.0,5443200.0,0.010380622837370242,394.4999608233345,0.0
2438,4FGL J1159.3-2142,FSRQ,1.0812983806457079e-05,232.15908751815607,2963.984459981649,268380.0,21470400.0,0.040945790080738176,251.31604359951854,0.8450704225352113
2439,4FGL J1159.3-2142,FSRQ,nan,nan,,7560.0,604800.0,0.0011534025374855825,,0.0
2440,4FGL J1159.3-2142,FSRQ,9.61454069973801e-06,1410.1069971863753,18002.893064631564,1833300.0,146664000.0,0.27970011534025374,108.07679954721121,-0.8845360824742268
2441,4FGL J1200.2+0201,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2442,4FGL J1200.6+1229,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2443,4FGL J1200.7+2008,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2444,4FGL J1202.5-0528,FSRQ,3.153844147098587e-06,556.0202000581633,6116.827852502411,2203740.0,176299200.0,0.3327625570776256,347.5296380386983,0.9794168096054888
2445,4FGL J1202.5-0528,FSRQ,3.3484368310742347e-06,160.99820033697893,1771.1555729827437,601020.0,48081600.0,0.09075342465753425,626.848748651469,-0.6226415094339622
2446,4FGL J1202.5-0528,FSRQ,3.869693129278994e-06,91.2752257789295,1004.12690623398,294840.0,23587200.0,0.04452054794520548,774.6025263120544,0.0
2447,4FGL J1203.3+1119,BCU,nan,nan,,2150820.0,172065600.0,0.3456865127582017,,0.0
2448,4FGL J1203.3+1119,BCU,nan,nan,,1300320.0,104025600.0,0.20899149453219928,,0.0
