,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
0,0,0,0,0,0.0,0,0.0,0,0.0,,0,0,0
1,4FGL J0001.5+2113,FSRQ,3.816979727374914e-06,188.14351113798233,685.7264817709491,246456000.0,49291200.0,55208.00001157408,0.0930365296803653,32738.246759928068,0.0,5.303845714759447e-06,8.090758245652706e-06
2,4FGL J0001.5+2113,FSRQ,3.869948747981882e-06,322.99521038356306,1177.2203458175745,417312000.0,83462400.0,55831.00001157408,0.15753424657534246,24814.717035929316,0.967391304347826,5.303845714759447e-06,7.626217102361642e-06
3,4FGL J0001.5+2113,FSRQ,6.2325936724884485e-06,7.538945306242027,27.477187014552896,6048000.0,1209600.0,56814.50001157408,0.00228310502283105,127988.41051806876,0.0,5.303845714759447e-06,6.2325936724884485e-06
4,4FGL J0001.5+2113,FSRQ,7.188108834020864e-06,426.0420858359502,1552.7951978762883,296352000.0,59270400.0,56870.50001157408,0.11187214611872145,15853.56462157809,0.9795918367346939,5.303845714759447e-06,3.46083151751843e-05
5,4FGL J0001.5+2113,FSRQ,6.43161767211413e-06,89.46637446617639,326.07801262144204,69552000.0,13910400.0,57570.50001157408,0.026255707762557076,36573.82238948528,-0.8913043478260869,5.303845714759447e-06,1.2426475583035973e-05
6,4FGL J0001.5+2113,FSRQ,7.948115244873783e-06,370.1405477076741,1349.05091334354,232848000.0,46569600.0,57801.50001157408,0.08789954337899543,16175.034335563705,0.987012987012987,5.303845714759447e-06,1.9975269161515773e-05
7,4FGL J0001.5+2113,FSRQ,4.138476189347692e-06,354.167481503424,1290.8338936595503,427896000.0,85579200.0,58393.00001157408,0.1615296803652968,22915.822288297437,-0.8127208480565371,5.303845714759447e-06,1.3742675489027323e-05
8,4FGL J0001.5+2113,FSRQ,5.539169236721682e-06,40.20107465243128,146.52081976191943,36288000.0,7257600.0,60650.50001157408,0.0136986301369863,58792.11594739178,0.6666666666666666,5.303845714759447e-06,1.0607022771812637e-05
9,4FGL J0003.3-1928,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
10,4FGL J0004.3+4614,FSRQ,7.519352279418712e-06,661.6909696251996,2619.1150424592147,439992000.0,87998400.0,59376.50001157408,0.17787286063569682,11452.627760309864,0.0,6.954892419348258e-06,9.839683508990997e-06
11,4FGL J0004.4-4737,FSRQ,3.993017834198519e-06,79.69424714206772,315.9799038634559,99792000.0,19958400.0,59537.50001157408,0.0375,45209.02342181225,0.6666666666666666,3.096546530376466e-06,9.457317616047327e-06
12,4FGL J0004.4-4001,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
13,4FGL J0005.9+3824,FSRQ,9.115032559497898e-07,34.17918449030284,116.00837882715823,187488000.0,37497600.0,54910.50001157408,0.07276995305164319,168784.8850388881,0.0,7.963855203762628e-07,1.7138269855960145e-06
14,4FGL J0005.9+3824,FSRQ,1.082939950318641e-06,16.701533089794207,56.68706865211687,77112000.0,15422400.0,57990.50001157408,0.02992957746478873,221520.12151985988,0.0,7.963855203762628e-07,1.4654462630458677e-06
15,4FGL J0005.9+3824,FSRQ,8.217082251669864e-07,101.38170345452265,344.1020385911108,616896000.0,123379200.0,58407.00001157408,0.23943661971830985,103217.86938688807,0.0,7.963855203762628e-07,2.0739790332937278e-06
16,4FGL J0007.7+4008,BCU,3.056917379467464e-07,39.10261979780565,140.53131393391533,639576000.0,127915200.0,57304.50001157408,0.24911660777385158,257341.04347629595,0.8439716312056738,2.3026915475735737e-07,2.014781580208893e-06
17,4FGL J0009.1-5012,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
18,4FGL J0010.6-3025,FSRQ,1.0584588723994019e-06,52.1727079712134,182.97510670622614,246456000.0,49291200.0,55477.50001157408,0.0930365296803653,122691.33368243888,0.0,6.447822340104397e-07,1.3112721412281984e-06
19,4FGL J0011.4+0057,FSRQ,2.681366628244095e-06,306.4995114480234,1178.5562553685372,571536000.0,114307200.0,59366.00001157408,0.2202797202797203,29007.343875873506,-0.5555555555555556,2.6619670349469237e-06,1.1103744258555712e-05
20,4FGL J0014.1+1910,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
21,4FGL J0014.3-0500,BCU,5.531945849668667e-06,388.10361858603477,1562.1303467080593,350784000.0,70156800.0,55120.50001157408,0.1334867663981588,17145.084236307248,0.0,5.392089539089057e-06,8.112714907444187e-06
22,4FGL J0014.3-0500,BCU,6.659035593913454e-06,1135.7224930700777,4571.32190193792,852768000.0,170553600.0,57682.50001157408,0.3245109321058688,9135.048231336788,0.0,5.392089539089057e-06,2.4025141123192377e-05
23,4FGL J0014.9+3212,BCU,4.699364820789437e-07,64.37528285784468,211.33436525807545,684936000.0,136987200.0,56587.00001157408,0.26184971098265897,177088.75197052833,0.0,4.0781856571278e-07,1.181441436687232e-06
24,4FGL J0016.2-0016,FSRQ,1.4082827581448486e-06,9.369023533386049,30.75217603515255,33264000.0,6652800.0,55967.50001157408,0.012716763005780347,268193.11354074953,0.0,9.18972228291471e-07,2.3327948787253166e-06
25,4FGL J0016.2-0016,FSRQ,1.0825418131774728e-06,42.88424440393768,140.7600085905406,198072000.0,39614400.0,56559.00001157408,0.07572254335260116,142977.74740167978,0.0,9.18972228291471e-07,1.8932828001248948e-06
26,4FGL J0016.2-0016,FSRQ,9.892543499908537e-07,80.17233813717876,263.1516344001808,405216000.0,81043200.0,57024.50001157408,0.15491329479768787,109388.93632679712,0.0,9.18972228291471e-07,2.0172477453711675e-06
