,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph) (0.2-5 MeV),Background Counts,Duration (s),Start Time (MJD),Coverage,MDP99 (%),Asymmetry,Average Flux of Entire Source (0.2-5 MeV)
60,4FGL J0024.7+0349,FSRQ,5.1286448046123514e-05,7552.893660014955,101271.13872448614,3681720.0,147268800.0,55085.50001157408,0.2808535178777393,27.46426659446068,0.0,4.810480937594323e-05
61,4FGL J0024.7+0349,FSRQ,6.161709207022189e-05,9465.56839015383,126916.77292110605,3840480.0,153619200.0,56856.50001157408,0.29296424452133796,22.442427684911628,0.952755905511811,4.810480937594323e-05
62,4FGL J0024.7+0349,FSRQ,6.911173897596554e-05,5872.728552439286,78743.05328484555,2124360.0,84974400.0,58911.00001157408,0.16205305651672433,26.95511524530006,-0.9110320284697508,4.810480937594323e-05
63,4FGL J0024.7+0349,FSRQ,4.8154091246287266e-05,2723.0560750680493,36511.43547706525,1413720.0,56548800.0,60111.50001157408,0.10784313725490197,47.1656459798271,0.9411764705882353,4.810480937594323e-05
64,4FGL J0025.7-4801,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
65,4FGL J0029.0-7044,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
66,4FGL J0030.2-1647,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
67,4FGL J0030.3-4224,FSRQ,1.5513195578506497e-05,65.6766648011651,845.7624057176567,105840.0,4233600.0,55257.00001157408,0.007954545454545454,552.2565725963237,0.0,7.858071792454528e-06
68,4FGL J0030.3-4224,FSRQ,8.462079650621437e-06,547.6116376784554,7051.961872365054,1617840.0,64713600.0,56849.50001157408,0.1215909090909091,258.486774369574,0.0,7.858071792454528e-06
69,4FGL J0030.3-4224,FSRQ,1.5580132443820688e-05,37.69145640809101,485.3781315360539,60480.0,2419200.0,57619.50001157408,0.004545454545454545,727.4404853657164,0.0,7.858071792454528e-06
70,4FGL J0030.3-4224,FSRQ,8.68351949600352e-06,417.5175109990428,5376.652660436775,1202040.0,48081600.0,58907.50001157408,0.0903409090909091,292.2487328546267,0.5974842767295597,7.858071792454528e-06
71,4FGL J0030.3-4224,FSRQ,1.0592246009799986e-05,570.1509444187058,7342.215623062579,1345680.0,53827200.0,59845.50001157408,0.10113636363636364,226.54859162282065,-0.9775280898876404,7.858071792454528e-06
72,4FGL J0030.6-0212,BCU,2.1209106727891447e-06,67.98451906985235,803.5613319809697,801360.0,32054400.0,55988.50001157408,0.06162790697674419,1593.8537644518194,-0.8490566037735849,1.7283372294673952e-06
73,4FGL J0030.6-0212,BCU,3.061101979041179e-06,3.70270895384821,43.76516565241905,30240.0,1209600.0,56548.50001157408,0.002325581395348837,5686.072538001055,0.0,1.7283372294673952e-06
74,4FGL J0030.6-0212,BCU,3.224906767217295e-06,3.9008472256260402,46.10711431609364,30240.0,1209600.0,56604.50001157408,0.002325581395348837,5397.464845359003,0.0,1.7283372294673952e-06
75,4FGL J0030.6-0212,BCU,2.1610765704075057e-06,117.63171988042136,1390.3797923936536,1360800.0,54432000.0,56653.50001157408,0.10465116279069768,1200.387583966253,0.35555555555555557,1.7283372294673952e-06
76,4FGL J0030.6-0212,BCU,1.9357728345562682e-06,128.78309513735942,1522.1864754074402,1663200.0,66528000.0,57367.50001157408,0.12790697674418605,1212.10170558925,-0.9636363636363636,1.7283372294673952e-06
77,4FGL J0030.6-0212,BCU,2.1155388392945454e-06,41.58303142517359,491.5018386095582,491400.0,19656000.0,58382.50001157408,0.0377906976744186,2040.5420576552676,0.0,1.7283372294673952e-06
78,4FGL J0030.6-0212,BCU,2.6461298489950166e-06,19.204551992066232,226.9933742266604,181440.0,7257600.0,58683.50001157408,0.013953488372093023,2685.1025135582227,0.0,1.7283372294673952e-06
79,4FGL J0030.6-0212,BCU,nan,nan,,30240.0,1209600.0,58816.50001157408,0.002325581395348837,,0.0,1.7283372294673952e-06
80,4FGL J0030.6-0212,BCU,1.8228401584223473e-06,7.71717609469685,91.2152411553386,105840.0,4233600.0,58991.50001157408,0.00813953488372093,5102.471693147966,-0.5714285714285714,1.7283372294673952e-06
81,4FGL J0030.6-0212,BCU,2.440896099809357e-06,16.23879357281169,191.93879388519602,166320.0,6652800.0,59131.50001157408,0.012790697674418604,3040.1566693591194,0.0,1.7283372294673952e-06
82,4FGL J0030.6-0212,BCU,3.0572993678870903e-06,16.64149191928301,196.69859544155543,136080.0,5443200.0,59285.50001157408,0.010465116279069767,2683.7717719173497,0.0,1.7283372294673952e-06
83,4FGL J0030.6-0212,BCU,3.122528774607223e-06,3.777010805764897,44.64339640129703,30240.0,1209600.0,59383.50001157408,0.002325581395348837,5574.296198999483,0.0,1.7283372294673952e-06
84,4FGL J0030.6-0212,BCU,2.6027045171295773e-06,30.695255993219384,362.81084471694237,294840.0,11793600.0,59691.50001157408,0.022674418604651164,2141.489856657548,0.0,1.7283372294673952e-06
85,4FGL J0032.3-5522,BCU,1.305831589805085e-07,3.5934396020892247,36.539673231287644,687960.0,27518400.0,55197.50001157408,0.054819277108433734,32461.195125247832,-0.23076923076923078,9.237251922610734e-08
86,4FGL J0033.5-1921,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
87,4FGL J0033.9+3858,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
88,4FGL J0034.0-4116,BCU,2.4968156568859076e-05,2099.0030119055896,27690.50727678778,2101680.0,84067200.0,59051.00001157408,0.16087962962962962,75.35823930136742,0.24820143884892087,2.3022954579322527e-05
89,4FGL J0035.2+1514,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
90,4FGL J0035.8+6131,BCU,1.3600278435815586e-05,1213.2536387022367,15000.158826355992,2230200.0,89208000.0,56307.00001157408,0.16993087557603687,142.84587776852368,0.0,1.1777943786797841e-05
91,4FGL J0035.8+6131,BCU,2.8089093483518454e-05,3040.902789250921,37596.44591963807,2706480.0,108259200.0,59397.50001157408,0.20622119815668202,63.006789166153624,0.8603351955307262,1.1777943786797841e-05
92,4FGL J0035.9+5950,BLL,3.887598530645722e-06,11.756097956672663,135.78624480822447,75600.0,3024000.0,60216.50001157408,0.0056753688989784334,2898.216526846861,0.0,8.915600764665183e-08
93,4FGL J0035.9+5950,BLL,nan,nan,,287280.0,11491200.0,60587.50001157408,0.021566401816118047,,0.0,8.915600764665183e-08
94,4FGL J0036.9+1832,BCU,nan,nan,,30240.0,1209600.0,56261.50001157408,0.0023121387283236996,,0.0,5.806241982258498e-06
95,4FGL J0037.8+1239,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
96,4FGL J0038.2-2459,FSRQ,2.8383485346550683e-06,20.599598325112623,247.63087518620415,181440.0,7257600.0,58046.50001157408,0.013636363636363636,2461.4664795000326,-0.5833333333333334,1.9524473940028955e-06
97,4FGL J0038.2-2459,FSRQ,4.610574938235874e-06,4.182713583967585,50.28103019797377,22680.0,907200.0,58169.00001157408,0.0017045454545454545,4287.7975600612735,0.0,1.9524473940028955e-06
98,4FGL J0038.2-2459,FSRQ,3.4217303971825774e-06,43.45871342853648,522.4237420035273,317520.0,12700800.0,58277.50001157408,0.023863636363636365,1543.674247634497,-0.5714285714285714,1.9524473940028955e-06
99,4FGL J0038.2-2459,FSRQ,3.4667300108109434e-06,9.435052397423064,113.42018643894085,68040.0,2721600.0,58617.00001157408,0.005113636363636364,3291.467022557744,0.0,1.9524473940028955e-06
100,4FGL J0038.2-2459,FSRQ,3.835274332482361e-06,34.79360874427998,418.25921303178177,226800.0,9072000.0,58809.50001157408,0.017045454545454544,1629.7167741050814,0.4666666666666667,1.9524473940028955e-06
101,4FGL J0038.2-2459,FSRQ,2.7012337901496437e-06,65.34824785130017,785.5611333729236,604800.0,24192000.0,59040.50001157408,0.045454545454545456,1416.5888049605128,-0.55,1.9524473940028955e-06
102,4FGL J0038.2-2459,FSRQ,3.441967653590865e-06,30.18467953493045,362.8545805836273,219240.0,8769600.0,59362.50001157408,0.016477272727272726,1846.8108533789277,-0.9310344827586207,1.9524473940028955e-06
103,4FGL J0038.2-2459,FSRQ,3.213764305707353e-06,21.380531173009878,257.01858661311593,166320.0,6652800.0,59691.50001157408,0.0125,2270.800853812822,0.36363636363636365,1.9524473940028955e-06
104,4FGL J0038.2-2459,FSRQ,3.598712117821512e-06,10.882505444292253,130.82023760159842,75600.0,3024000.0,60237.50001157408,0.005681818181818182,3008.1357720575384,0.0,1.9524473940028955e-06
105,4FGL J0038.2-2459,FSRQ,3.941865596048991e-06,25.032423281149512,300.918531871843,158760.0,6350400.0,60325.00001157408,0.011931818181818182,1895.260215536756,0.0,1.9524473940028955e-06
106,4FGL J0038.2-2459,FSRQ,2.7763169443601013e-06,20.988956099362365,252.31140365459063,189000.0,7560000.0,60556.00001157408,0.014204545454545454,2465.5837212560764,-0.84,1.9524473940028955e-06
107,4FGL J0038.2-2459,FSRQ,nan,nan,,22680.0,907200.0,60657.50001157408,0.0017045454545454545,,0.0,1.9524473940028955e-06
108,4FGL J0038.2-2459,FSRQ,4.108243040038072e-06,37.269980859225385,448.02805533794816,226800.0,9072000.0,60720.50001157408,0.017045454545454544,1521.5312933613668,-0.26666666666666666,1.9524473940028955e-06
109,4FGL J0039.1+4330,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
110,4FGL J0043.8+3425,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
111,4FGL J0044.2-8424,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
112,4FGL J0045.1-3706,FSRQ,4.496107268378513e-05,1658.739862308348,22215.80253862231,922320.0,36892800.0,54795.00001157408,0.0778061224489796,62.55805579637206,0.8934426229508197,4.357522213994159e-05
113,4FGL J0045.1-3706,FSRQ,4.5272728195038146e-05,4175.594266884758,55924.488114382184,2305800.0,92232000.0,57269.50001157408,0.19451530612244897,39.29602633685784,0.0,4.357522213994159e-05
114,4FGL J0045.3+2128,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
115,4FGL J0045.7+1217,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
116,4FGL J0047.0+5657,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
117,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
118,4FGL J0049.7+0237,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
119,4FGL J0050.0-5736,FSRQ,2.2127584042471758e-05,1626.0056837097607,21507.552627344354,1837080.0,73483200.0,57164.50001157408,0.14160839160839161,90.64347679636539,0.0,1.9402716892447405e-05
120,4FGL J0050.0-5736,FSRQ,2.7668155117205305e-05,267.7392034381723,3541.448265550844,241920.0,9676800.0,58837.50001157408,0.018648018648018648,200.05378920236123,0.8125,1.9402716892447405e-05
121,4FGL J0050.0-5736,FSRQ,3.186735228340794e-05,472.1976791946255,6245.867734371998,370440.0,14817600.0,59698.50001157408,0.028554778554778556,140.51830994720825,-0.8775510204081632,1.9402716892447405e-05
122,4FGL J0050.0-5736,FSRQ,2.225415286494494e-05,625.8579918514196,8278.368170446793,703080.0,28123200.0,60104.50001157408,0.05419580419580419,145.6919387672191,0.0,1.9402716892447405e-05
123,4FGL J0050.0-5736,FSRQ,2.334066435537684e-05,599.9484365906063,7935.656500428735,642600.0,25704000.0,60444.00001157408,0.049533799533799536,145.34119593000023,0.9411764705882353,1.9402716892447405e-05
124,4FGL J0050.4-0452,FSRQ,1.5580205551557781e-06,242.63988917774026,2928.1648340730176,3893400.0,155736000.0,54725.00001157408,0.2963176064441887,963.9805708390043,0.9883495145631068,1.4862308244158047e-06
125,4FGL J0050.4-0452,FSRQ,3.1825287546179384e-06,3.849586781585858,46.45660150007251,30240.0,1209600.0,56534.50001157408,0.0023014959723820483,5356.891302283762,0.0,1.4862308244158047e-06
126,4FGL J0050.4-0452,FSRQ,1.7566484943989406e-06,109.42936396948537,1320.5875442668964,1557360.0,62294400.0,56562.50001157408,0.11852704257767549,1351.9088280864362,-0.970873786407767,1.4862308244158047e-06
127,4FGL J0050.4-0452,FSRQ,1.8811781274646243e-06,107.51610222586216,1297.4984068005053,1428840.0,57153600.0,57703.50001157408,0.10874568469505179,1318.0081666491906,0.0,1.4862308244158047e-06
128,4FGL J0050.7-0929,BLL,nan,nan,,15120.0,604800.0,54756.50001157408,0.0011363636363636363,,0.0,7.401042946275374e-07
129,4FGL J0050.7-0929,BLL,7.963138314037827e-07,34.19435297154355,421.6483551222953,1073520.0,42940800.0,55050.50001157408,0.08068181818181819,3514.6005245447304,0.9859154929577465,7.401042946275374e-07
130,4FGL J0050.7-0929,BLL,1.1627840378458853e-06,2.813007144356766,34.68700917816355,60480.0,2419200.0,55897.50001157408,0.004545454545454545,10141.438887374357,0.0,7.401042946275374e-07
131,4FGL J0050.7-0929,BLL,8.671581509158658e-07,20.191604112445752,248.98136450712926,582120.0,23284800.0,56216.00001157408,0.04375,4382.968125718254,0.0,7.401042946275374e-07
132,4FGL J0050.7-0929,BLL,8.161813418277709e-07,15.30242074166051,188.6931605484679,468720.0,18748800.0,56709.50001157408,0.035227272727272725,5189.482129615503,0.0,7.401042946275374e-07
133,4FGL J0050.7-0929,BLL,7.928057787680302e-07,64.73100622485214,798.1938515647223,2041200.0,81648000.0,57010.50001157408,0.1534090909090909,2560.090606849512,0.0,7.401042946275374e-07
134,4FGL J0050.7-0929,BLL,8.054565132545448e-07,11.691362381192368,144.16543343489727,362880.0,14515200.0,58543.50001157408,0.02727272727272727,5976.441369113757,0.0,7.401042946275374e-07
135,4FGL J0050.7-0929,BLL,2.956675772257366e-06,5.364592521183765,66.15044344722381,45360.0,1814400.0,59100.00001157408,0.003409090909090909,4607.403469695766,0.0,7.401042946275374e-07
136,4FGL J0050.7-0929,BLL,1.6104127429604838e-06,2.921932880827502,36.030165390289916,45360.0,1814400.0,59250.50001157408,0.003409090909090909,8456.267637164829,0.0,7.401042946275374e-07
137,4FGL J0050.7-0929,BLL,1.2727213476519017e-06,1.5394837421197403,18.983274464719386,30240.0,1209600.0,59292.50001157408,0.0022727272727272726,13103.64371456618,0.0,7.401042946275374e-07
138,4FGL J0050.7-0929,BLL,1.0408178515403152e-06,50.98841756553819,628.7348795483713,1224720.0,48988800.0,60209.50001157408,0.09204545454545454,2517.6672870360317,0.4567901234567901,7.401042946275374e-07
139,4FGL J0051.1-0648,FSRQ,3.736172325351947e-07,5.423128853694858,57.78509884523316,362880.0,14515200.0,54683.00001157408,0.02768166089965398,14908.579626594463,-0.7083333333333334,2.840795099212414e-07
140,4FGL J0051.1-0648,FSRQ,3.118366620347165e-07,12.730419890905267,135.64652280686428,1020600.0,40824000.0,54889.50001157408,0.07785467128027682,10650.843732791902,0.0,2.840795099212414e-07
141,4FGL J0051.1-0648,FSRQ,3.9857053345664677e-07,3.9774150674705693,42.380575682931884,249480.0,9979200.0,56226.50001157408,0.01903114186851211,16854.812993653453,0.0,2.840795099212414e-07
142,4FGL J0051.1-0648,FSRQ,3.3508458463555117e-07,11.652901515285928,124.16523450955654,869400.0,34776000.0,57658.00001157408,0.06632064590542099,10739.32170991834,-0.48695652173913045,2.840795099212414e-07
143,4FGL J0051.2-6242,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
144,4FGL J0051.5-4220,FSRQ,6.751155190941482e-07,29.19415541529207,305.4501545743999,1081080.0,43243200.0,58417.50001157408,0.08180778032036613,4868.396585811962,0.8951048951048951,5.647294869491977e-07
145,4FGL J0055.1-1219,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
146,4FGL J0056.3-0935,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
147,4FGL J0056.4-2118,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
148,4FGL J0056.6-5317,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
149,4FGL J0058.0-0539,FSRQ,nan,nan,,22680.0,907200.0,59968.00001157408,0.001736111111111111,,0.0,3.8777901120110285e-05
150,4FGL J0058.0-3233,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
