,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph) (0.2-5 MeV),Background Counts,Duration (s),Coverage,MDP99 (%),Asymmetry
0,0,0,0,0,0.0,0,0.0,0.0,,0
1,4FGL J0001.5+2113,FSRQ,6.5939034506037195e-06,17.945967631163082,209.30448543259422,680400.0,2721600.0,0.005136986301369863,5636.460177640177,0.0
2,4FGL J0001.5+2113,FSRQ,6.2325936724884485e-06,7.538945306242027,87.92699844656927,302400.0,1209600.0,0.00228310502283105,8944.741874923693,0.0
3,4FGL J0001.5+2113,FSRQ,7.935911197889019e-06,76.79422547973246,895.6538972197119,2419200.0,9676800.0,0.0182648401826484,2483.774038690221,0.0
4,4FGL J0001.5+2113,FSRQ,7.684284745273024e-06,25.56100477667619,298.1189458200062,831600.0,3326400.0,0.006278538812785388,4375.035000601284,0.0
5,4FGL J0001.5+2113,FSRQ,8.51658762700285e-06,30.90499318086794,360.4460805884206,907200.0,3628800.0,0.00684931506849315,3779.492692229371,-0.8333333333333334
6,4FGL J0001.5+2113,FSRQ,7.089782686894579e-06,55.742707397439936,650.129261805911,1965600.0,7862400.0,0.014840182648401826,3084.2935511951096,0.8461538461538461
7,4FGL J0001.5+2113,FSRQ,9.852143413964659e-06,14.896440841914563,173.73774149574442,378000.0,1512000.0,0.0028538812785388126,5061.596823030773,0.0
8,4FGL J0001.5+2113,FSRQ,7.222066307698416e-06,54.59882128620002,636.7880757062097,1890000.0,7560000.0,0.014269406392694063,3087.771591214547,0.0
9,4FGL J0001.5+2113,FSRQ,7.958032204712402e-06,33.69112514187042,392.9408408838919,1058400.0,4233600.0,0.007990867579908675,3744.677194752329,0.0
10,4FGL J0001.5+2113,FSRQ,6.2918226682580606e-06,190.26471748812375,2219.064449925607,7560000.0,30240000.0,0.05707762557077625,1772.1102945930386,0.98
11,4FGL J0001.5+2113,FSRQ,4.541373572694417e-06,41.19934105148375,480.509441238967,2268000.0,9072000.0,0.017123287671232876,4482.307408541702,0.7666666666666667
12,4FGL J0001.5+2113,FSRQ,6.987473030336428e-06,16.904094754989888,197.15308347336344,604800.0,2419200.0,0.0045662100456621,5641.688834947692,0.0
13,4FGL J0003.3-1928,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
14,4FGL J0004.3+4614,FSRQ,nan,nan,,21999600.0,87998400.0,0.17787286063569682,,0.0
15,4FGL J0004.4-4737,FSRQ,nan,nan,,4989600.0,19958400.0,0.0375,,0.6666666666666666
16,4FGL J0004.4-4001,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
17,4FGL J0005.9+3824,FSRQ,nan,nan,,9374400.0,37497600.0,0.07276995305164319,,0.0
18,4FGL J0005.9+3824,FSRQ,nan,nan,,3855600.0,15422400.0,0.02992957746478873,,0.0
19,4FGL J0005.9+3824,FSRQ,8.217082251669864e-07,101.38170345452265,1101.1265234915545,30844800.0,123379200.0,0.23943661971830985,7212.694616548881,0.0
20,4FGL J0007.7+4008,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
21,4FGL J0009.1-5012,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
22,4FGL J0009.3+5030,BLL,3.484404079386788e-07,34.24472329221335,412.29246786063516,24570000.0,98280000.0,0.18486916951080773,17192.413924961376,0.4553846153846154
23,4FGL J0009.3+5030,BLL,3.4970198311562546e-07,13.007235202382311,156.60179397195873,9298800.0,37195200.0,0.06996587030716724,27845.58940737841,-0.8861788617886179
24,4FGL J0009.3+5030,BLL,nan,nan,,3250800.0,13003200.0,0.024459613196814563,,0.0
25,4FGL J0009.3+5030,BLL,3.5113680591653937e-07,29.306720550128574,352.84093369392036,20865600.0,83462400.0,0.15699658703071673,18512.97375989768,-0.7681159420289855
26,4FGL J0009.3+5030,BLL,nan,nan,,4687200.0,18748800.0,0.03526734926052332,,0.0
27,4FGL J0010.6+2043,FSRQ,0.00021310427048285433,19526.14761238659,264793.61039629026,22906800.0,91627200.0,0.19104665825977302,25.99599758065413,0.0
28,4FGL J0010.6+2043,FSRQ,nan,nan,,30996000.0,123984000.0,0.25851197982345525,,0.0
29,4FGL J0010.6+2043,FSRQ,0.000159269955501882,3756.7322944139914,50944.954799951716,5896800.0,23587200.0,0.04918032786885246,68.45592211132598,0.46153846153846156
30,4FGL J0010.6-3025,FSRQ,nan,nan,,12322800.0,49291200.0,0.0930365296803653,,0.0
31,4FGL J0010.6-3025,FSRQ,6.848686975492131e-07,20.503325119749324,230.10333164618075,7484400.0,29937600.0,0.05650684931506849,17001.93304843768,0.9494949494949495
32,4FGL J0010.6-3025,FSRQ,6.425776087386957e-07,88.21922287269204,990.0607330608224,34322400.0,137289600.0,0.2591324200913242,8461.927286773249,-0.9911894273127754
33,4FGL J0011.4+0057,FSRQ,nan,nan,,2343600.0,9374400.0,0.018065268065268064,,0.0
34,4FGL J0011.4+0057,FSRQ,2.555870906935426e-06,433.59429822633007,5335.241365208439,42411600.0,169646400.0,0.3269230769230769,1745.6276363616641,0.9536541889483066
35,4FGL J0011.4+0057,FSRQ,nan,nan,,831600.0,3326400.0,0.00641025641025641,,0.0
36,4FGL J0011.4+0057,FSRQ,nan,nan,,151200.0,604800.0,0.0011655011655011655,,0.0
37,4FGL J0011.4+0057,FSRQ,2.7574609271330957e-06,260.16312952189503,3201.2254220251793,23587200.0,94348800.0,0.18181818181818182,2169.638826214487,-0.8846153846153846
38,4FGL J0014.1+1910,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
39,4FGL J0014.3-0500,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
40,4FGL J0014.9+3212,BCU,nan,nan,,34246800.0,136987200.0,0.26184971098265897,,0.0
41,4FGL J0016.2-0016,FSRQ,nan,nan,,1663200.0,6652800.0,0.012716763005780347,,0.0
42,4FGL J0016.2-0016,FSRQ,1.0825418131774728e-06,42.88424440393768,450.43202748972993,9903600.0,39614400.0,0.07572254335260116,9991.097474892858,0.0
43,4FGL J0016.2-0016,FSRQ,9.892543499908537e-07,80.17233813717876,842.0852300805786,20260800.0,81043200.0,0.15491329479768787,7643.940663318101,0.0
44,4FGL J0016.2-0016,FSRQ,9.686170039924686e-07,158.75710184796878,1667.495469669697,40975200.0,163900800.0,0.3132947976878613,5489.600654423467,0.0
45,4FGL J0017.0-0649,BCU,nan,nan,,28803600.0,115214400.0,0.2199769053117783,,0.0
46,4FGL J0017.0-0649,BCU,nan,nan,,7938000.0,31752000.0,0.06062355658198614,,0.0
47,4FGL J0017.0-0649,BCU,nan,nan,,5896800.0,23587200.0,0.04503464203233257,,0.0
48,4FGL J0017.5-0514,FSRQ,3.74431125265147e-06,50.9525875260812,613.9294638227499,3402000.0,13608000.0,0.025597269624573378,4296.589854573926,0.8
49,4FGL J0017.5-0514,FSRQ,3.4707950998289526e-06,87.11418036962685,1049.6417285639795,6274800.0,25099200.0,0.047212741751990896,3412.9601287377354,0.0
50,4FGL J0017.5-0514,FSRQ,3.962335962166554e-06,9.585683159673327,115.49822311930039,604800.0,2419200.0,0.004550625711035267,9629.596514500494,-0.5
51,4FGL J0017.5-0514,FSRQ,nan,nan,,4158000.0,16632000.0,0.03128555176336746,,0.0
52,4FGL J0017.5-0514,FSRQ,3.1874885657477873e-06,308.4468935302819,3716.4871335711523,24192000.0,96768000.0,0.1820250284414107,1892.6601901661786,0.95
53,4FGL J0017.5-0514,FSRQ,3.872118840987898e-06,11.709287375147404,141.08560269468273,756000.0,3024000.0,0.005688282138794084,8813.628848868013,0.0
54,4FGL J0017.5-0514,FSRQ,3.298337950291649e-06,20.94576531953209,252.3762402722964,1587600.0,6350400.0,0.011945392491467578,7139.9082808514195,-0.6190476190476191
55,4FGL J0019.2-5640,BCU,1.911877831980396e-05,2925.448393337811,39091.613875568626,38253600.0,153014400.0,0.29282407407407407,226.36557647592372,0.0
56,4FGL J0019.2-5640,BCU,1.8694303564895413e-05,1136.284637002899,15183.723761326577,15195600.0,60782400.0,0.11631944444444445,367.3106655854676,0.0
57,4FGL J0019.2-5640,BCU,2.0121767989547143e-05,2872.036286098434,38377.88893779938,35683200.0,142732800.0,0.27314814814814814,222.7000286342325,0.9915254237288136
58,4FGL J0019.6+7327,FSRQ,6.9189599215426465e-06,698.8260224116817,8576.52434729487,25250400.0,101001600.0,0.1928406466512702,837.9779427052724,0.9940119760479041
59,4FGL J0021.5-2552,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
60,4FGL J0021.9-5140,BLL,8.48936452724575e-07,91.90518122280031,1149.0649714590818,27064800.0,108259200.0,0.20410490307867732,6474.452990579039,0.0
61,4FGL J0021.9-5140,BLL,6.392791334120763e-07,5.026268258539109,62.842036936336626,1965600.0,7862400.0,0.014823261117445839,31903.644536633175,0.0
62,4FGL J0021.9-5140,BLL,5.860566273251495e-07,20.026258223653148,250.38274804560638,8542800.0,34171200.0,0.06442417331812998,16693.143225878892,0.8849557522123894
63,4FGL J0022.5+0608,BLL,1.8269657679264277e-06,40.88310916835043,515.5859548827996,5594400.0,22377600.0,0.04214123006833713,6560.421277447535,0.0
64,4FGL J0022.5+0608,BLL,2.4127268046155135e-06,33.56199494292364,423.2577600486144,3477600.0,13910400.0,0.02619589977220957,6300.824006233066,0.0
65,4FGL J0022.5+0608,BLL,3.2047581699414542e-06,28.10444724711858,354.4314159348844,2192400.0,8769600.0,0.01651480637813212,5974.462319683786,0.0
66,4FGL J0022.5+0608,BLL,nan,nan,,1360800.0,5443200.0,0.010250569476082005,,0.0
67,4FGL J0022.5+0608,BLL,2.0136484405161027e-06,66.98200172532763,844.7248759213635,8316000.0,33264000.0,0.06264236902050115,4882.025577451953,-0.6909090909090909
68,4FGL J0022.5+0608,BLL,2.275897599495164e-06,87.40539212909188,1102.2887808559906,9601200.0,38404800.0,0.07232346241457858,4020.02114276644,0.0
69,4FGL J0022.5+0608,BLL,1.8947178519903453e-06,174.75361692477352,2203.8566117944238,23058000.0,92232000.0,0.17369020501138951,3115.9054707003825,0.0
70,4FGL J0022.5+0608,BLL,2.579379008196453e-06,109.98059390308364,1386.9896561095313,10659600.0,42638400.0,0.08029612756264237,3366.3674736272283,0.0
71,4FGL J0022.5+0608,BLL,3.3267330129878375e-06,26.156105641315573,329.86044793122073,1965600.0,7862400.0,0.014806378132118452,6078.40736853367,0.0
72,4FGL J0023.7-6820,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
73,4FGL J0023.7+4457,FSRQ,nan,nan,,9903600.0,39614400.0,0.07554786620530565,,0.0
74,4FGL J0023.7+4457,FSRQ,nan,nan,,1436400.0,5745600.0,0.010957324106113034,,0.0
75,4FGL J0023.7+4457,FSRQ,nan,nan,,8694000.0,34776000.0,0.06632064590542099,,0.0
76,4FGL J0024.7+0349,FSRQ,5.1286448046123514e-05,7552.893660014955,101271.13872448614,36817200.0,147268800.0,0.2808535178777393,85.79701887690962,0.0
77,4FGL J0024.7+0349,FSRQ,6.161709207022189e-05,9465.56839015383,126916.77292110605,38404800.0,153619200.0,0.29296424452133796,69.94009151854996,0.952755905511811
78,4FGL J0024.7+0349,FSRQ,6.911173897596554e-05,5872.728552439286,78743.05328484555,21243600.0,84974400.0,0.16205305651672433,83.85737239179556,-0.9110320284697508
79,4FGL J0024.7+0349,FSRQ,4.8154091246287266e-05,2723.0560750680493,36511.43547706525,14137200.0,56548800.0,0.10784313725490197,147.4514076323408,0.9411764705882353
80,4FGL J0025.7-4801,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
81,4FGL J0030.2-1647,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
82,4FGL J0030.3-4224,FSRQ,1.5513195578506497e-05,65.6766648011651,845.7624057176567,1058400.0,4233600.0,0.007954545454545454,1740.1473653585192,0.0
83,4FGL J0030.3-4224,FSRQ,8.462079650621437e-06,547.6116376784554,7051.961872365054,16178400.0,64713600.0,0.1215909090909091,815.8090100334558,0.0
84,4FGL J0030.3-4224,FSRQ,1.5580132443820688e-05,37.69145640809101,485.3781315360539,604800.0,2419200.0,0.004545454545454545,2292.1124670640547,0.0
85,4FGL J0030.3-4224,FSRQ,8.68351949600352e-06,417.5175109990428,5376.652660436775,12020400.0,48081600.0,0.0903409090909091,922.3178695070089,0.5974842767295597
86,4FGL J0030.3-4224,FSRQ,9.689481594580445e-06,521.5576636878005,6716.447397207803,13456800.0,53827200.0,0.10113636363636364,781.2241718869366,-0.9775280898876404
87,4FGL J0030.6-0212,BCU,1.8850713525017559e-06,60.424831161632284,714.2075648586608,8013600.0,32054400.0,0.06162790697674419,5668.19488980593,-0.8490566037735849
88,4FGL J0030.6-0212,BCU,nan,nan,,302400.0,1209600.0,0.002325581395348837,,0.0
89,4FGL J0030.6-0212,BCU,nan,nan,,302400.0,1209600.0,0.002325581395348837,,0.0
90,4FGL J0030.6-0212,BCU,1.8540904164105195e-06,100.9218495460574,1192.8729798601341,13608000.0,54432000.0,0.10465116279069768,4422.399992657585,0.35555555555555557
91,4FGL J0030.6-0212,BCU,1.7655893072917145e-06,117.46112543550318,1388.3634054093438,16632000.0,66528000.0,0.12790697674418605,4200.715249327495,-0.9636363636363636
92,4FGL J0030.6-0212,BCU,1.8057115327356621e-06,71.53217894240362,845.4938532609048,9903600.0,39614400.0,0.07616279069767441,5322.806346206593,0.5038167938931297
93,4FGL J0030.6-0212,BCU,1.5839923016630476e-06,20.117969424962034,237.78975756620036,3175200.0,12700800.0,0.02441860465116279,10716.295921730076,0.9047619047619048
94,4FGL J0030.6-0212,BCU,1.8228401584223473e-06,7.71717609469685,91.2152411553386,1058400.0,4233600.0,0.00813953488372093,16129.178781646357,-0.5714285714285714
95,4FGL J0030.6-0212,BCU,nan,nan,,1663200.0,6652800.0,0.012790697674418604,,0.0
96,4FGL J0030.6-0212,BCU,nan,nan,,1360800.0,5443200.0,0.010465116279069767,,0.0
97,4FGL J0030.6-0212,BCU,1.5360794011215333e-06,58.99282218419226,697.2815490970713,9601200.0,38404800.0,0.07383720930232558,6354.865920136189,-0.968503937007874
98,4FGL J0030.6-0212,BCU,1.5098706350133546e-06,8.218527840504692,97.14110313339272,1360800.0,5443200.0,0.010465116279069767,17172.979730740986,0.0
99,4FGL J0030.6-0212,BCU,1.5280939176979474e-06,41.58860406406734,491.5677059157241,6804000.0,27216000.0,0.05232558139534884,7588.40556542112,0.0
100,4FGL J0032.3-5522,BCU,1.187871165455333e-07,3.2688313879466038,33.238914240913296,6879600.0,27518400.0,0.054819277108433734,112842.27973094024,-0.23076923076923078
101,4FGL J0033.5-1921,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
102,4FGL J0034.0-4116,BCU,2.3508205076264885e-05,1976.2689777873754,26071.373028011963,21016800.0,84067200.0,0.16087962962962962,251.60810925533795,0.24820143884892087
103,4FGL J0035.2+1514,BLL,nan,nan,,16480800.0,65923200.0,0.12557603686635946,,0.0
104,4FGL J0035.2+1514,BLL,4.800574579523598e-09,0.7635909139980144,7.288801269303516,39765600.0,159062400.0,0.3029953917050691,1237182.4133254595,-0.8631178707224335
105,4FGL J0035.8+6131,BCU,1.3600278435815586e-05,1213.2536387022367,15000.158826355992,22302000.0,89208000.0,0.16993087557603687,450.35821403170075,0.0
