,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph) (0.2-5 MeV),Background Counts,Duration (s),Start Time (MJD),Coverage,MDP99 (%),Asymmetry,Average Flux of Entire Source (0.2-5 MeV)
120,4FGL J0038.2-2459,FSRQ,2.40775099735625e-06,58.24831212804239,700.2117363037207,604800.0,24192000.0,59040.50001157408,0.045454545454545456,1589.1460084923806,-0.55,1.5864299862839207e-06
121,4FGL J0038.2-2459,FSRQ,2.2887457117059457e-06,20.071384393376462,241.28113592736082,219240.0,8769600.0,59362.50001157408,0.016477272727272726,2776.587805399295,-0.9310344827586207,1.5864299862839207e-06
122,4FGL J0038.2-2459,FSRQ,2.92874580318691e-06,19.484360079441874,234.22442820321112,166320.0,6652800.0,59691.50001157408,0.0125,2491.6192429018743,0.36363636363636365,1.5864299862839207e-06
123,4FGL J0038.2-2459,FSRQ,3.598712117821512e-06,10.882505444292253,130.82023760159842,75600.0,3024000.0,60237.50001157408,0.005681818181818182,3008.1357720575384,0.0,1.5864299862839207e-06
124,4FGL J0038.2-2459,FSRQ,nan,nan,,158760.0,6350400.0,60325.00001157408,0.011931818181818182,,0.0,1.5864299862839207e-06
125,4FGL J0038.2-2459,FSRQ,2.7763169443601013e-06,20.988956099362365,252.31140365459063,189000.0,7560000.0,60556.00001157408,0.014204545454545454,2465.5837212560764,-0.84,1.5864299862839207e-06
126,4FGL J0038.2-2459,FSRQ,nan,nan,,22680.0,907200.0,60657.50001157408,0.0017045454545454545,,0.0,1.5864299862839207e-06
127,4FGL J0038.2-2459,FSRQ,3.079582496913275e-06,27.93797241199723,335.84657574982486,226800.0,9072000.0,60720.50001157408,0.017045454545454544,2029.26120553047,-0.26666666666666666,1.5864299862839207e-06
128,4FGL J0043.8+3425,FSRQ,2.048701034648349e-07,26.949432890178244,315.0579948831252,3288600.0,131544000.0,54830.00001157408,0.2471590909090909,8231.365028551252,0.8988505747126436,1.8359627748396516e-07
129,4FGL J0043.8+3425,FSRQ,2.0578025740895803e-07,3.2358533917043832,37.829422440191465,393120.0,15724800.0,57290.50001157408,0.029545454545454545,23702.261816766266,0.0,1.8359627748396516e-07
130,4FGL J0043.8+3425,FSRQ,nan,nan,,75600.0,3024000.0,57752.50001157408,0.005681818181818182,,0.0,1.8359627748396516e-07
131,4FGL J0043.8+3425,FSRQ,2.0726161476354792e-07,29.64570652002703,346.57934699981473,3575880.0,143035200.0,58281.00001157408,0.26875,7802.717288728756,0.5200845665961945,1.8359627748396516e-07
132,4FGL J0043.8+3425,FSRQ,1.972472197326296e-07,1.7297792181672684,20.222346580988667,219240.0,8769600.0,60405.50001157408,0.016477272727272726,33111.9237480202,0.0,1.8359627748396516e-07
133,4FGL J0043.8+3425,FSRQ,2.377647347801959e-07,4.889203794232125,57.1582619294054,514080.0,20563200.0,60524.50001157408,0.038636363636363635,17938.929354972708,0.0,1.8359627748396516e-07
134,4FGL J0044.2-8424,FSRQ,nan,nan,,1632960.0,65318400.0,54777.50001157408,0.12471131639722864,,0.0,0.00017767843732361847
135,4FGL J0045.1-3706,FSRQ,nan,nan,,2305800.0,92232000.0,57269.50001157408,0.21151178918169208,,0.0,4.24894277392011e-05
136,4FGL J0045.3+2128,BLL,3.399171809608131e-08,2.3641919770186473,25.60632957054984,1738800.0,69552000.0,56391.00001157408,0.13097949886104784,73640.498569946,0.0,1.8922823146837383e-08
137,4FGL J0045.3+2128,BLL,2.2358527872888317e-08,1.0141828243142141,10.984513904378243,1134000.0,45360000.0,60325.00001157408,0.08542141230068337,138632.1074122672,-0.9266666666666666,1.8922823146837383e-08
138,4FGL J0045.7+1217,BLL,nan,nan,,1058400.0,42336000.0,55232.50001157408,0.07990867579908675,,0.0,2.4833149297166892e-06
139,4FGL J0045.7+1217,BLL,nan,nan,,756000.0,30240000.0,55743.50001157408,0.05707762557077625,,0.0,2.4833149297166892e-06
140,4FGL J0045.7+1217,BLL,2.5729856738953263e-06,415.48984339769555,5431.510838159489,4037040.0,161481600.0,56408.50001157408,0.3047945205479452,529.3450678914795,-0.7827715355805244,2.4833149297166892e-06
141,4FGL J0045.7+1217,BLL,nan,nan,,1905120.0,76204800.0,58501.50001157408,0.14383561643835616,,0.0,2.4833149297166892e-06
142,4FGL J0047.0+5657,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
143,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
144,4FGL J0047.9+2233,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
145,4FGL J0049.7+0237,BLL,3.2371155130008783e-07,2.055697835376078,22.660070240256815,158760.0,6350400.0,55243.00001157408,0.012110726643598616,25146.42911813003,0.0,2.148017722603706e-07
146,4FGL J0049.7+0237,BLL,2.212670747063923e-07,15.121922926414145,166.68978766405428,1708560.0,68342400.0,56499.50001157408,0.1303344867358708,11214.07214078621,0.0,2.148017722603706e-07
147,4FGL J0049.7+0237,BLL,2.9547177138053257e-07,2.8592212372951376,31.51735286897786,241920.0,9676800.0,57472.50001157408,0.01845444059976932,22317.753597336632,0.0,2.148017722603706e-07
148,4FGL J0049.7+0237,BLL,2.4544460134330284e-07,9.871585510346566,108.81502971774626,1005480.0,40219200.0,57661.50001157408,0.07670126874279123,13178.238693527344,0.0,2.148017722603706e-07
149,4FGL J0049.7+0237,BLL,3.077286203039506e-07,3.7222853911965865,41.03095647973265,302400.0,12096000.0,58200.50001157408,0.02306805074971165,19166.585524164457,0.0,2.148017722603706e-07
150,4FGL J0049.7+0237,BLL,3.6660606549607913e-07,2.8824035293563726,31.772892548690393,196560.0,7862400.0,58410.50001157408,0.014994232987312572,19955.469637128204,0.7692307692307693,2.148017722603706e-07
151,4FGL J0049.7+0237,BLL,4.774262650395619e-07,5.053079589178723,55.700374077326515,264600.0,10584000.0,58540.00001157408,0.020184544405997693,13207.43712648343,0.0,2.148017722603706e-07
