,Unnamed: 0,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
1102,1257,4FGL J0532.6+0732,FSRQ,1.1534142209559677e-05,76.73434129175861,965.3435618374896,166320.0,6652800.0,57325.50001157408,0.0125142207053469,605.8750649413039,0.0,7.050083303669251e-06,1.6420133006664817e-05
1103,1258,4FGL J0532.6+0732,FSRQ,9.561723793515185e-06,49.15490967770285,618.3851296729657,128520.0,5140800.0,57892.50001157408,0.0096700796359499,831.0069875074985,0.0,7.050083303669251e-06,1.596242895072991e-05
1104,1259,4FGL J0532.6+0732,FSRQ,1.283478456850804e-05,23.287433121100985,292.96366211969263,45360.0,1814400.0,58277.50001157408,0.0034129692832764,1042.9338651088292,0.0,7.050083303669251e-06,1.6420133006664817e-05
1105,1260,4FGL J0532.6+0732,FSRQ,1.0765580815635644e-05,39.06613966377863,491.4650438828129,90720.0,3628800.0,58368.50001157408,0.0068259385665529,878.7556284542493,-0.8333333333333334,7.050083303669251e-06,1.630570699268109e-05
1106,1261,4FGL J0532.6+0732,FSRQ,8.36358807209391e-06,37.93723549501797,477.2630535757475,113400.0,4536000.0,59275.00001157408,0.0085324232081911,1011.1061040538788,0.0,7.050083303669251e-06,1.0813258321462196e-05
1107,1262,4FGL J0532.6+0732,FSRQ,8.509719627452293e-06,156.973692135836,1974.7813108218384,461160.0,18446400.0,59877.00001157408,0.0346985210466439,492.8000325506604,0.7377049180327869,7.050083303669251e-06,2.1798155663899983e-05
1108,1263,4FGL J0532.6+0732,FSRQ,1.3712050675716612e-05,116.1026754814277,1460.6103134704438,211680.0,8467200.0,60601.50001157408,0.0159271899886234,451.99619315755575,0.0,7.050083303669251e-06,3.3297970069264544e-05
1112,1267,4FGL J0533.3+4823,FSRQ,5.841584503270411e-06,565.2784492124712,7137.165061924447,2419200.0,96768000.0,54777.50001157408,0.183066361556064,312.0943251273089,0.1875,5.414510157257461e-06,1.157959739966551e-05
1113,1268,4FGL J0533.3+4823,FSRQ,1.3824621385314946e-05,8.36113101383848,105.56703909954116,15120.0,604800.0,56352.50001157408,0.0011441647597254,1671.4540218452055,0.0,5.414510157257461e-06,1.3824621385314946e-05
1114,1269,4FGL J0533.3+4823,FSRQ,7.532646267639553e-06,20.50085008200781,258.8422593306057,68040.0,2721600.0,56986.00001157408,0.0051487414187643,1443.801625750856,0.0,5.414510157257461e-06,1.010260793542246e-05
1115,1270,4FGL J0533.3+4823,FSRQ,9.113024994379615e-06,22.04623006640317,278.35411591631146,60480.0,2419200.0,57024.50001157408,0.0045766590389016,1266.3139476991598,0.0,5.414510157257461e-06,9.984448778283017e-06
1116,1271,4FGL J0533.3+4823,FSRQ,9.186874467591768e-06,25.002997550997755,315.6860496149739,68040.0,2721600.0,57101.50001157408,0.0051487414187643,1184.3170186556713,0.0,5.414510157257461e-06,1.069340372111968e-05
1117,1272,4FGL J0533.3+4823,FSRQ,6.806765823915348e-06,205.8365985152001,2598.878095272776,756000.0,30240000.0,57388.50001157408,0.05720823798627,479.24349514605177,0.92,5.414510157257461e-06,1.305658686390856e-05
1118,1273,4FGL J0533.3+4823,FSRQ,8.481981245781774e-06,128.24755643622044,1619.244427854941,378000.0,15120000.0,58256.50001157408,0.028604118993135,544.1238176327331,0.0,5.414510157257461e-06,2.9953346334849047e-05
1119,1274,4FGL J0533.3+4823,FSRQ,7.026379725126705e-06,546.0677478217272,6894.61212722103,1942920.0,77716800.0,59450.00001157408,0.1470251716247139,289.6162053010489,0.0,5.414510157257461e-06,1.831466935661381e-05
1120,1275,4FGL J0533.3+4823,FSRQ,6.381216375830709e-06,218.05382102178632,2753.1318683455747,854280.0,34171200.0,60405.50001157408,0.0646453089244851,480.8480173585418,-0.8584070796460177,5.414510157257461e-06,2.906715265630322e-05
1121,1276,4FGL J0533.8-3749,FSRQ,1.0153678836819097e-07,10.04044501043089,101.28245235619498,2472120.0,98884800.0,59023.00001157408,0.1896751740139211,22199.61790172,0.0,1.0767853652620153e-07,2.671671827656109e-07
1123,1322,4FGL J0536.4-3401,FSRQ,6.145880393639859e-06,217.44616503129316,2635.035975083764,884520.0,35380800.0,54697.00001157408,0.0665529010238907,511.151041132668,-0.0769230769230769,5.277658864202582e-06,1.830482395243657e-05
1124,1323,4FGL J0536.4-3401,FSRQ,6.160016871799875e-06,331.5764601617462,4018.079145665279,1345680.0,53827200.0,56177.50001157408,0.1012514220705347,413.462251652272,0.7752808988764045,5.277658864202582e-06,1.933447029976112e-05
1125,1324,4FGL J0536.4-3401,FSRQ,6.148025490196785e-06,193.35294245649283,2343.0717170286143,786240.0,31449600.0,56814.50001157408,0.0591581342434584,541.9686688006559,-0.7307692307692307,5.277658864202582e-06,1.6931962156003824e-05
1126,1325,4FGL J0536.4-3401,FSRQ,7.27426076859849e-06,70.39156660557387,853.0125620817391,241920.0,9676800.0,57185.50001157408,0.018202502844141,826.0014586789667,0.9375,5.277658864202582e-06,1.864803940154475e-05
1127,1326,4FGL J0536.4-3401,FSRQ,9.499807613488683e-06,183.8554766284146,2227.980406379317,483840.0,19353600.0,57395.50001157408,0.0364050056882821,447.47953362360136,-0.1875,5.277658864202582e-06,1.979209089857204e-05
1128,1327,4FGL J0536.4-3401,FSRQ,5.514328215671516e-06,50.025985572572,606.220264467658,226800.0,9072000.0,57693.00001157408,0.0170648464163822,1124.8814568424364,0.0,5.277658864202582e-06,6.177878083947341e-06
1129,1328,4FGL J0536.4-3401,FSRQ,5.510753054743305e-06,33.32903447508751,403.8848183136446,151200.0,6048000.0,60720.50001157408,0.0113765642775881,1378.5853970242567,0.0,5.277658864202582e-06,7.836752754636904e-06
1131,1331,4FGL J0539.6+1432,FSRQ,3.0058682964205803e-06,410.85650692258776,4757.305542010609,3417120.0,136684800.0,54704.00001157408,0.2594718714121699,556.0415034728163,0.5707964601769911,2.6536527066261325e-06,9.432442931729618e-06
1132,1332,4FGL J0539.6+1432,FSRQ,3.87534477040054e-06,23.43808517138247,271.38947686410467,151200.0,6048000.0,56611.50001157408,0.0114810562571756,2050.7293083064924,0.0,2.6536527066261325e-06,5.025318432972227e-06
1133,1334,4FGL J0540.8-5415,FSRQ,9.498035739870454e-06,738.1569439883641,9191.777979717344,1942920.0,77716800.0,54746.00001157408,0.1488991888760139,217.36461815657503,0.4163424124513619,7.125773379878714e-06,2.699341814801912e-05
1134,1335,4FGL J0542.9-0913,BCU,4.378676998536949e-07,48.59490762392294,488.0227522790441,2774520.0,110980800.0,54749.50001157408,0.2161366313309776,4881.216707534335,0.0,4.408680007478047e-07,7.497987572147995e-07
1135,1336,4FGL J0542.9-0913,BCU,4.527091124652418e-07,75.84217652765697,761.6581559183616,4188240.0,167529600.0,56258.00001157408,0.326266195524146,3842.653337925237,-0.6462093862815884,4.408680007478047e-07,8.753808150734358e-07
1136,1337,4FGL J0542.9-0913,BCU,4.884442906891447e-07,82.27199330194934,826.230701320122,4210920.0,168436800.0,58344.00001157408,0.3280329799764429,3551.941519815485,0.5978456014362658,4.408680007478047e-07,1.7027449609656284e-06
1137,1338,4FGL J0542.9-0913,BCU,5.626568670725178e-07,8.677519266739198,87.1454858661717,385560.0,15422400.0,60454.50001157408,0.0300353356890459,10190.281996430667,0.0,4.408680007478047e-07,7.571859370888369e-07
1138,1339,4FGL J0543.9-5531,BLL,4.1693623627989875e-08,4.488502035497072,50.77719032992641,2691360.0,107654400.0,58662.50001157408,0.2041284403669724,46201.63712517119,0.7415730337078652,3.5415568049241234e-08,1.2777128374769293e-07
1139,1340,4FGL J0543.9-5531,BLL,4.171924475627301e-08,0.933576571457975,10.561295256543646,559440.0,22377600.0,59929.50001157408,0.0424311926605504,101274.40732259704,0.0,3.5415568049241234e-08,9.81736319428476e-08
1141,1342,4FGL J0552.8+0313,BCU,1.3567477598128328e-07,12.3904717815355,119.42923043891376,2283120.0,91324800.0,55992.00001157408,0.1766081871345029,18092.606237488737,0.0,8.695747479306861e-08,2.0845422465697425e-07
1142,1343,4FGL J0552.8+0313,BCU,1.201485845869762e-07,20.746104160067016,199.96746678642623,4316760.0,172670400.0,57332.50001157408,0.3339181286549708,14858.183006013289,0.0,8.695747479306861e-08,2.0845422465697425e-07
1143,1344,4FGL J0555.1+0304,BCU,9.672460561979709e-09,0.4592174756089981,3.4093510013446635,1186920.0,47476800.0,57766.50001157408,0.0905420991926182,456957.3528574324,0.0,6.246965353184442e-09,1.1526766472825558e-08
1144,1345,4FGL J0555.6+3947,FSRQ,6.343620384173821e-07,4.22028376918316,40.19617424284026,166320.0,6652800.0,56786.50001157408,0.0126002290950744,14510.287894369412,0.0,1.3302548716460029e-06,7.88966480437635e-07
1145,1346,4FGL J0555.6+3947,FSRQ,4.4090718251286123e-07,3.7332492957728975,35.55740499741155,211680.0,8467200.0,57045.50001157408,0.0160366552119129,18504.71348888221,0.0,1.3302548716460029e-06,8.58241586037037e-07
1146,1347,4FGL J0555.6+3947,FSRQ,5.147350270597998e-07,44.51757944430467,424.0085449417781,2162160.0,86486400.0,58116.50001157408,0.1638029782359679,4959.614512865457,-0.986013986013986,1.3302548716460029e-06,1.9127626379390466e-06
1147,1348,4FGL J0555.6+3947,FSRQ,3.090012738637871e-06,318.63716958795544,3034.865873837176,2577960.0,103118400.0,59275.00001157408,0.195303550973654,756.9899358904497,-0.2228739002932551,1.3302548716460029e-06,7.235399918159773e-05
1148,1349,4FGL J0601.1-7035,FSRQ,1.1174438772449845e-06,25.343627135916247,293.06961823851856,567000.0,22680000.0,58781.50001157408,0.0425652667423382,3675.098452025707,-0.1733333333333333,9.20090064988104e-07,3.5065078191957246e-06
1149,1350,4FGL J0601.1-7035,FSRQ,1.0943798425034344e-06,7.942571144952926,91.8466121995948,181440.0,7257600.0,59096.50001157408,0.0136208853575482,6633.600427520282,0.0,9.20090064988104e-07,1.4100903329861811e-06
1150,1351,4FGL J0601.1-7035,FSRQ,1.3272631242676345e-06,6.4218299004565225,74.26100562584114,120960.0,4838400.0,59222.50001157408,0.0090805902383654,6699.299175869199,0.0,9.20090064988104e-07,1.6970998697886784e-06
1151,1352,4FGL J0601.1-7035,FSRQ,1.969384569485656e-06,5.955418938124622,68.86750445334498,75600.0,3024000.0,59334.50001157408,0.0056753688989784,5711.896228836442,0.0,9.20090064988104e-07,2.5331711291698656e-06
1152,1353,4FGL J0601.1-7035,FSRQ,1.164326102616629e-06,15.49205739097582,179.1476540020663,332640.0,13305600.0,60664.50001157408,0.0249716231555051,4604.993952282846,-0.8636363636363636,9.20090064988104e-07,2.171289539288456e-06
1153,1354,4FGL J0602.0+5315,BLL,3.187661871214214e-06,59.76483489102106,772.251070282196,468720.0,18748800.0,57413.00001157408,0.0355097365406643,1268.7958016420882,0.0,2.125463098230912e-06,4.705035972271902e-06
1154,1355,4FGL J0602.0+5315,BLL,2.362516187577029e-06,200.0389706345222,2584.8027431573705,2116800.0,84672000.0,57668.50001157408,0.1603665521191294,805.4035499188419,0.0,2.125463098230912e-06,9.48848921074834e-06
1155,1356,4FGL J0602.0+5315,BLL,4.679942447086453e-06,101.89545091192392,1316.641653358642,544320.0,21772800.0,59208.50001157408,0.0412371134020618,802.2693685724624,0.0,2.125463098230912e-06,1.0782374103123111e-05
1156,1357,4FGL J0602.0+5315,BLL,2.040373701494024e-06,64.16893676250646,829.1586546516359,786240.0,31449600.0,59488.50001157408,0.0595647193585337,1530.0472642732095,0.0,2.125463098230912e-06,4.54820143986284e-06
1157,1358,4FGL J0607.4+4739,BLL,5.051343494108692e-07,5.193589326902793,62.573903916816526,257040.0,10281600.0,55162.50001157408,0.0195402298850574,11587.666800669267,0.0,5.097456441988543e-07,9.392090068952136e-07
1158,1359,4FGL J0607.4+4739,BLL,5.801024014813242e-07,5.613534918654478,67.63353290450765,241920.0,9676800.0,55313.00001157408,0.0183908045977011,10400.891115880602,0.0,5.097456441988543e-07,1.4144100970577971e-06
1159,1360,4FGL J0607.4+4739,BLL,6.242172778462109e-07,9.249401936214014,111.43953663156188,370440.0,14817600.0,56877.50001157408,0.0281609195402298,7811.258175839273,0.0,5.097456441988543e-07,1.1600197918315748e-06
1160,1361,4FGL J0607.4+4739,BLL,8.740850887573006e-07,1.5859399850412463,19.10787511206425,45360.0,1814400.0,57171.50001157408,0.0034482758620689,15942.323597726145,0.0,5.097456441988543e-07,1.333005199385406e-06
1161,1362,4FGL J0607.4+4739,BLL,6.75351748167358e-07,35.9438408816624,433.0620509557631,1330560.0,53222400.0,57742.00001157408,0.1011494252873563,3809.5511133482105,-0.3863636363636363,5.097456441988543e-07,3.917610700483828e-06
1162,1363,4FGL J0607.4+4739,BLL,6.356544279431654e-07,14.608864324761006,176.01192837026824,574560.0,22982400.0,58382.50001157408,0.0436781609195402,6159.254386288937,0.0,5.097456441988543e-07,2.075824890645976e-06
1163,1364,4FGL J0607.4+4739,BLL,5.678161206186105e-07,57.350336688272655,690.9738586645508,2525040.0,101001600.0,58837.50001157408,0.1919540229885057,3289.030988693773,0.0,5.097456441988543e-07,4.813064574880131e-06
1164,1365,4FGL J0607.4+4739,BLL,1.0275020112937304e-06,33.5573936872442,404.30942766447686,816480.0,32659200.0,60150.00001157408,0.0620689655172413,3196.704160673268,0.8518518518518519,5.097456441988543e-07,4.212703454546245e-06
1165,1366,4FGL J0608.0+6721,FSRQ,4.111564713240425e-07,2.6110080554962,27.90314530046285,158760.0,6350400.0,60447.50001157408,0.0120412844036697,20421.68550351907,0.0,2.876784495775142e-07,6.711713114448544e-07
1166,1367,4FGL J0608.0-0835,FSRQ,3.1734162721807472e-06,321.4797620369984,3908.423298479766,2532600.0,101304000.0,54739.00001157408,0.1927502876869965,582.7101707280018,0.9492537313432836,3.407832615051086e-06,8.22819473539646e-06
1167,1368,4FGL J0608.0-0835,FSRQ,4.897734961545513e-06,23.697200837941807,288.1011584583253,120960.0,4838400.0,55932.50001157408,0.0092059838895281,1728.3373123270292,0.0,3.407832615051086e-06,5.877281953854615e-06
1168,1369,4FGL J0608.0-0835,FSRQ,4.699240647409543e-06,75.31566970416222,915.6580070457944,400680.0,16027200.0,56058.50001157408,0.0304948216340621,989.6855840633336,0.0,3.407832615051086e-06,9.142438594884955e-06
1169,1370,4FGL J0608.0-0835,FSRQ,4.69725434378625e-06,41.19304169326789,500.8086445910941,219240.0,8769600.0,56261.50001157408,0.0166858457997698,1338.5037119603385,0.0,3.407832615051086e-06,7.150693043856448e-06
1170,1371,4FGL J0608.0-0835,FSRQ,3.991926090046345e-06,432.1627249675453,5254.062813457183,2706480.0,108259200.0,56412.00001157408,0.2059838895281933,448.1922319786586,-0.61731843575419,3.407832615051086e-06,6.922132078984324e-06
1171,1372,4FGL J0608.0-0835,FSRQ,3.469337769649438e-06,157.3691612312985,1913.2317764619947,1134000.0,45360000.0,57763.00001157408,0.0863060989643268,796.6013376579126,0.0,3.407832615051086e-06,8.032285336934641e-06
1172,1373,4FGL J0608.0-0835,FSRQ,3.946758089845425e-06,286.4399151286216,3482.422752865007,1814400.0,72576000.0,58494.50001157408,0.1380897583429229,553.6527239961872,0.0,3.407832615051086e-06,5.746675688213401e-06
1173,1374,4FGL J0608.0-0835,FSRQ,4.158051399404407e-06,118.19510585890993,1436.9691658913205,710640.0,28425600.0,59474.50001157408,0.0540851553509781,839.7539551034397,0.0,3.407832615051086e-06,8.260846301806765e-06
1174,1375,4FGL J0608.0-0835,FSRQ,2.9990191651476933e-06,154.17357724191262,1874.381135173641,1285200.0,51408000.0,60227.00001157408,0.097813578826237,865.5256758798652,-0.7823529411764706,3.407832615051086e-06,5.518114723341277e-06
1176,1377,4FGL J0608.1-1521,FSRQ,1.321532298761056e-05,747.310656561792,9407.596989202018,1413720.0,56548800.0,54700.50001157408,0.1066134549600912,181.3340048484343,-0.2299465240641711,1.041082428792415e-05,3.683573709297489e-05
1177,1378,4FGL J0608.1-1521,FSRQ,1.624046719832493e-05,304.48927140795445,3833.094480574872,468720.0,18748800.0,58764.00001157408,0.0353477765108323,256.45538282121004,0.0,1.041082428792415e-05,1.9547497817338676e-05
1179,1380,4FGL J0610.1-1848,BLL,6.22152038043862e-07,42.331224668504376,482.81777886737007,1701000.0,68040000.0,56611.50001157408,0.1285714285714285,3863.372352587288,0.0,4.980125185640454e-07,1.264965173928557e-06
1180,1381,4FGL J0610.1-1848,BLL,6.272871942856433e-07,34.33418820690811,391.6058800351103,1368360.0,54734400.0,57728.00001157408,0.1034285714285714,4272.176179011089,0.0,4.980125185640454e-07,1.1068445271874871e-06
1181,1382,4FGL J0610.1-1848,BLL,6.841592892401098e-07,36.20570958658661,412.9519148525598,1323000.0,52920000.0,58421.00001157408,0.1,3983.678149527215,0.0,4.980125185640454e-07,1.3756496266473056e-06
1183,1384,4FGL J0611.6-2712,BCU,1.4580187066442526e-05,1666.620359041259,22027.468636710688,2857680.0,114307200.0,57444.50001157408,0.2263473053892215,110.16550568096164,0.9603174603174603,1.2315515631806644e-05,3.0221310797769025e-05
1184,1385,4FGL J0611.6-2712,BCU,1.837351995928089e-05,161.12842063490973,2129.6099095176933,219240.0,8769600.0,58827.00001157408,0.0173652694610778,315.93299048454,0.0,1.2315515631806644e-05,3.066574183891268e-05
1185,1386,4FGL J0611.6-2712,BCU,1.87518154288258e-05,79.38768579947691,1049.255008558148,105840.0,4233600.0,58970.50001157408,0.0083832335329341,445.57622686910713,0.0,1.2315515631806644e-05,2.8665802153766205e-05
1186,1387,4FGL J0611.6-2712,BCU,1.2266296735565074e-05,459.9566884715249,6079.177825104801,937440.0,37497600.0,59723.00001157408,0.074251497005988,228.48966247315076,0.0,1.2315515631806644e-05,2.511035382461691e-05
1188,1389,4FGL J0612.8+4122,BLL,5.2829340366617385e-08,0.4153654056984925,4.296359439846816,196560.0,7862400.0,55225.50001157408,0.0148401826484018,147566.49008192035,0.0,3.8135820298400516e-08,1.0576715987156457e-07
1189,1390,4FGL J0612.8+4122,BLL,5.1723455817532936e-08,0.4848763642158807,5.015350618943137,234360.0,9374400.0,55344.50001157408,0.0176940639269406,138032.42869153598,0.0,3.8135820298400516e-08,1.0215118859390425e-07
1190,1391,4FGL J0612.8+4122,BLL,5.5660532877922996e-08,1.178222159959874,12.1870185377325,529200.0,21168000.0,55666.50001157408,0.0399543378995433,85359.81872778888,-0.6857142857142857,3.8135820298400516e-08,1.202310449822059e-07
1191,1392,4FGL J0612.8+4122,BLL,4.63446985420132e-08,0.336351284138515,3.479071667711474,181440.0,7257600.0,55988.50001157408,0.0136986301369863,175082.7440432819,0.0,3.8135820298400516e-08,7.656819180445742e-08
1192,1393,4FGL J0612.8+4122,BLL,4.3387135367826847e-08,3.8179984929521735,39.49171895750759,2199960.0,87998400.0,58242.50001157408,0.1660958904109589,53708.28564269863,0.4742268041237113,3.8135820298400516e-08,1.7989457106360128e-07
1193,1394,4FGL J0612.8+4122,BLL,6.436626622664629e-08,2.218936915390913,22.951720177159967,861840.0,34473600.0,59558.50001157408,0.0650684931506849,57841.54744958871,0.1929824561403508,3.8135820298400516e-08,3.697330631407685e-07
1194,1395,4FGL J0612.8+4122,BLL,5.6992638205850834e-08,0.8444941158790154,8.735080526387385,370440.0,14817600.0,60045.00001157408,0.0279680365296803,99639.87696063622,0.0,3.8135820298400516e-08,1.247510090792813e-07
1195,1396,4FGL J0612.8+4122,BLL,1.509668008423187e-07,0.0913047211494343,0.9444163987448244,15120.0,604800.0,60223.50001157408,0.0011415525114155,186192.4113406769,0.0,3.8135820298400516e-08,1.509668008423187e-07
1198,1399,4FGL J0617.2+5701,BLL,8.961106000001246e-06,18.96886918080264,224.44465458893444,52920.0,2116800.0,58302.00001157408,0.0039954337899543,1468.7764732217436,0.0,7.227509097550422e-07,8.961106000001246e-06
1199,1400,4FGL J0617.2+5701,BLL,3.046499462654744e-06,68.17334637550279,806.644984135742,559440.0,22377600.0,59198.00001157408,0.0422374429223744,1326.9153926205036,-0.8918918918918919,7.227509097550422e-07,4.741918591667326e-05
1200,1401,4FGL J0617.2+5701,BLL,4.897493348611792e-05,59.24007954480823,700.944218894807,30240.0,1209600.0,59579.50001157408,0.002283105022831,358.85529660299954,0.0,7.227509097550422e-07,4.897493348611792e-05
1201,1402,4FGL J0617.2+5701,BLL,4.927808201250685e-07,47.83443132186845,565.9895860508321,2426760.0,97070400.0,59719.50001157408,0.1832191780821918,3936.331358450191,-0.9501557632398754,7.227509097550422e-07,5.071737076389594e-06
1202,1403,4FGL J0618.9-1138,BCU,1.799348882307095e-07,1.0338338938183644,9.988229087285646,143640.0,5745600.0,58841.00001157408,0.0109321058688147,54262.56763675357,0.0,1.4685799998519588e-07,2.1825670504712297e-07
1203,1404,4FGL J0618.9-1138,BCU,1.627877234358041e-07,23.185920564050956,224.00724872542804,3560760.0,142430400.0,58921.50001157408,0.2710011507479862,12046.447077760722,-0.9660297239915074,1.4685799998519588e-07,2.931238306156128e-07
1204,1405,4FGL J0620.5-2512,BCU,6.746314371674681e-06,795.6333317378252,9981.713414151684,2948400.0,117936000.0,55211.50001157408,0.2315914489311163,246.409839297723,0.6564102564102564,5.043085164476908e-06,1.4096597617935206e-05
1205,1406,4FGL J0620.5-2512,BCU,5.044846060465305e-06,250.19207758429212,3138.8147244697466,1239840.0,49593600.0,56674.50001157408,0.0973871733966745,507.928076183395,0.0,5.043085164476908e-06,7.658852081591549e-06
1206,1407,4FGL J0620.5-2512,BCU,5.455062609405304e-06,415.70195513720927,5215.238749260279,1905120.0,76204800.0,57283.50001157408,0.1496437054631829,378.9803007257356,0.9126984126984128,5.043085164476908e-06,1.2031490960530686e-05
1207,1408,4FGL J0620.5-2512,BCU,4.721957310519948e-06,706.82034589711,8867.499445537751,3742200.0,149688000.0,59096.50001157408,0.2939429928741092,312.3289974087714,0.006060606060606,5.043085164476908e-06,1.5353619061572743e-05
1208,1409,4FGL J0622.3-2605,BLL,8.554494016539054e-07,23.79928671353297,297.2510053134848,695520.0,27820800.0,55705.00001157408,0.0527522935779816,4012.918146056335,0.0,4.6267551747265646e-07,2.106333021493937e-06
1209,1410,4FGL J0622.3-2605,BLL,4.715385094047755e-07,37.787209989661086,471.9589411489172,2003400.0,80136000.0,56065.50001157408,0.1519495412844036,4289.106236532131,0.0,4.6267551747265646e-07,1.281021403638136e-06
1210,1411,4FGL J0622.3-2605,BLL,6.936658040124292e-07,4.40505532180053,55.018754915968,158760.0,6350400.0,57217.00001157408,0.0120412844036697,10357.884515417103,0.0,4.6267551747265646e-07,9.43213277549486e-07
1211,1412,4FGL J0622.3-2605,BLL,5.555531782609628e-07,35.27984903228418,440.6422225331337,1587600.0,63504000.0,57346.50001157408,0.1204128440366972,4089.59908396455,0.0,4.6267551747265646e-07,1.3644798818482732e-06
1212,1413,4FGL J0622.3-2605,BLL,5.343225127513665e-07,41.84899411470743,522.6902689012668,1958040.0,78321600.0,59208.50001157408,0.1485091743119266,3828.7795465760328,-0.8764478764478765,4.6267551747265646e-07,2.795196651164909e-06
1215,1419,4FGL J0625.8-5441,FSRQ,0.0006373209347851,65334.06338018619,888086.0318038618,2562840.0,102513600.0,55516.00001157408,0.1980140186915887,2.99122321967747,0.0,0.0005843739326743,0.0012269822292601
1216,1420,4FGL J0625.8-5441,FSRQ,0.0006530164315014,55489.67945697888,754271.304820781,2124360.0,84974400.0,57189.00001157408,0.1641355140186916,3.216632706783213,0.0,0.0005843739326743,0.0012176869093414
1218,1422,4FGL J0628.8-6250,BLL,1.4609304729609278e-07,4.329496675229168,46.08203359948803,740880.0,29635200.0,56863.50001157408,0.0571761960326721,26711.104275223177,0.0,1.0482967456395337e-07,2.924267750654905e-07
1219,1423,4FGL J0628.8-6250,BLL,1.08130602199018e-07,7.291808785411219,77.61211121211349,1685880.0,67435200.0,57255.50001157408,0.1301050175029171,23923.78362808721,0.0,1.0482967456395337e-07,3.5091213007858857e-07
1220,1424,4FGL J0628.8-6250,BLL,1.4442633501845618e-07,3.45028737305691,36.72395906036395,597240.0,23889600.0,58081.50001157408,0.0460910151691948,30093.613446459483,0.0,1.0482967456395337e-07,2.038322928419456e-07
1221,1425,4FGL J0629.3-1959,BLL,2.233474794019913e-06,196.542208314082,2440.6919306476,2199960.0,87998400.0,54725.00001157408,0.1668577981651376,869.5033099577106,0.0,2.288403168243108e-06,5.064132667669498e-06
1222,1426,4FGL J0629.3-1959,BLL,2.99096337925222e-06,101.3003404992176,1257.963496742598,846720.0,33868800.0,55757.50001157408,0.0642201834862385,1046.7917268093504,-0.6071428571428571,2.288403168243108e-06,6.586479297827813e-06
1223,1427,4FGL J0629.3-1959,BLL,2.234925939774544e-06,275.7433745086314,3424.224419099173,3084480.0,123379200.0,56580.00001157408,0.2339449541284403,733.8473465796868,0.0,2.288403168243108e-06,5.5612254448640505e-06
1224,1428,4FGL J0630.9-2406,BLL,1.4219221800994302e-08,0.0945976387976549,0.9374679728677132,166320.0,6652800.0,55575.50001157408,0.0125,622089.7704398676,0.0,7.137408161089181e-09,3.264800295770769e-08
1225,1429,4FGL J0630.9-2406,BLL,8.035811402258955e-09,0.5321764316014407,5.2738986604995866,1655640.0,66225600.0,56916.00001157408,0.1244318181818181,348889.5036599264,0.91324200913242,7.137408161089181e-09,2.8462361552873373e-08
1226,1430,4FGL J0630.9-2406,BLL,8.500479607697861e-09,0.4472748358060029,4.432519024440889,1315440.0,52617600.0,57689.50001157408,0.0988636363636363,370017.0043469429,0.0,7.137408161089181e-09,2.0258504399398107e-08
1227,1431,4FGL J0630.9-2406,BLL,7.490053640276926e-09,0.2785940431608283,2.7608827896185986,929880.0,37195200.0,58319.50001157408,0.0698863636363636,499461.6713853431,0.0,7.137408161089181e-09,1.8584247837464382e-08
1228,1432,4FGL J0630.9-2406,BLL,7.374771869717693e-09,0.0981257645897157,0.9724318998361268,332640.0,13305600.0,59215.50001157408,0.025,848134.464051988,0.0,7.137408161089181e-09,1.350566959959874e-08
1229,1433,4FGL J0630.9-2406,BLL,7.215072376956499e-09,0.2225474644527478,2.205458011627865,771120.0,30844800.0,59376.50001157408,0.0579545454545454,569375.5950922759,0.0,7.137408161089181e-09,1.3421956771502052e-08
1230,1434,4FGL J0630.9-2406,BLL,7.931810113059652e-09,0.5084988281761186,5.03925226585773,1602720.0,64108800.0,59950.50001157408,0.1204545454545454,359252.21018421446,-0.8301886792452831,7.137408161089181e-09,3.7670772643508884e-08
1231,1435,4FGL J0631.1+2020,BCU,2.319137770088129e-07,45.09405692568001,432.06875657495954,4861080.0,194443200.0,58487.50001157408,0.3716763005780347,7297.411865563789,-0.9144634525660964,1.8853842369655888e-07,9.341734787592512e-07
1233,1437,4FGL J0634.9-2335,FSRQ,8.434160079133537e-06,1275.2450039649907,16380.200073364163,3780000.0,151200000.0,55110.00001157408,0.2873563218390804,170.0989705438025,0.0,9.081111533714147e-06,1.6825468777111884e-05
1234,1438,4FGL J0634.9-2335,FSRQ,2.7706358697890853e-05,167.56805740484387,2152.3693860098965,151200.0,6048000.0,59628.50001157408,0.0114942528735632,260.1743489218685,0.9,9.081111533714147e-06,5.973986666929613e-05
1235,1439,4FGL J0634.9-2335,FSRQ,9.761784878462364e-06,788.1743205149542,10123.900131019243,2018520.0,80740800.0,59758.00001157408,0.1534482758620689,201.18291424539896,-0.846441947565543,9.081111533714147e-06,2.003932236375123e-05
1236,1440,4FGL J0638.6+7320,FSRQ,3.0779255622190635e-05,1349.608800521815,17179.48599015591,1096200.0,43848000.0,60307.50001157408,0.0827625570776255,87.83092962144386,0.1448275862068965,1.898487694529357e-05,0.0001304016364091
