,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV)
1664,4FGL J0738.1+1742,BLL,1.8362832892244745e-06,117.721918132234,1458.1862423389173,320544000.0,64108800.0,59740.50001157408,0.12045454545454545,17557.709327402426,-0.42452830188679247,9.906751825518533e-07
1665,4FGL J0738.1+1742,BLL,2.0137562965115333e-06,3.6537594243905263,45.258026797335866,9072000.0,1814400.0,60489.50001157408,0.003409090909090909,95168.4566249169,0.0,9.906751825518533e-07
1666,4FGL J0739.2+0137,FSRQ,7.6042937910617184e-06,25.2949228665877,307.42153964251537,16632000.0,3326400.0,55250.00001157408,0.006271379703534778,18970.465857966916,0.0,5.564339206529791e-06
1667,4FGL J0739.2+0137,FSRQ,9.501313777318054e-06,25.858775576348815,314.27431674251335,13608000.0,2721600.0,55460.00001157408,0.005131128848346636,16785.30788877459,0.0,5.564339206529791e-06
1668,4FGL J0739.2+0137,FSRQ,6.420683030406057e-06,17.474530935553126,212.3765007338486,13608000.0,2721600.0,55638.50001157408,0.005131128848346636,24838.771708345033,0.0,5.564339206529791e-06
1669,4FGL J0739.2+0137,FSRQ,6.147363911507097e-06,26.025479855756448,316.3003551894692,21168000.0,4233600.0,56471.50001157408,0.00798175598631699,20800.774983047788,0.0,5.564339206529791e-06
1670,4FGL J0739.2+0137,FSRQ,8.20420609440774e-06,19.847615383591204,241.2177539199268,12096000.0,2419200.0,56737.50001157408,0.004561003420752566,20618.25884811022,0.0,5.564339206529791e-06
1671,4FGL J0739.2+0137,FSRQ,7.746164943880035e-06,44.50636530155713,540.907573312662,28728000.0,5745600.0,56811.00001157408,0.010832383124287344,14169.997054339667,0.0,5.564339206529791e-06
1672,4FGL J0739.2+0137,FSRQ,1.1391610949364184e-05,323.81337620224656,3935.461957878849,142128000.0,28425600.0,56954.50001157408,0.053591790193842644,4331.977116630164,-0.0425531914893617,5.564339206529791e-06
1673,4FGL J0739.2+0137,FSRQ,1.0863276844373885e-05,13.14021967095465,159.69950111299502,6048000.0,1209600.0,57332.50001157408,0.002280501710376283,22021.358292283545,0.0,5.564339206529791e-06
1674,4FGL J0739.2+0137,FSRQ,6.615249182842605e-06,12.002708117349624,145.87476818082533,9072000.0,1814400.0,57661.50001157408,0.0034207525655644243,29526.425294472057,0.0,5.564339206529791e-06
1675,4FGL J0739.2+0137,FSRQ,1.1479402993756285e-05,10.414114395935702,126.56781356865727,4536000.0,907200.0,57934.50001157408,0.0017103762827822121,24063.308646669517,0.0,5.564339206529791e-06
1676,4FGL J0739.2+0137,FSRQ,1.1609113762047315e-05,14.042384006572433,170.6639444729917,6048000.0,1209600.0,58263.50001157408,0.002280501710376283,20606.596968637707,0.0,5.564339206529791e-06
1677,4FGL J0739.2+0137,FSRQ,1.1425356840301689e-05,24.185195359550615,293.93447978483835,10584000.0,2116800.0,58337.00001157408,0.003990877993158495,15827.650428400602,0.0,5.564339206529791e-06
1678,4FGL J0739.2+0137,FSRQ,8.674407629462728e-06,13.115704335747646,159.4015542825603,7560000.0,1512000.0,58386.00001157408,0.0028506271379703536,24666.58129531124,0.0,5.564339206529791e-06
1679,4FGL J0739.2+0137,FSRQ,9.851532851703839e-06,29.79103534355241,362.064988344238,15120000.0,3024000.0,58501.50001157408,0.005701254275940707,15357.85638956071,0.0,5.564339206529791e-06
1680,4FGL J0739.2+0137,FSRQ,1.0312006079137e-05,12.473402553324114,151.59534732517136,6048000.0,1209600.0,58557.50001157408,0.002280501710376283,23198.58517437529,0.0,5.564339206529791e-06
1681,4FGL J0739.2+0137,FSRQ,1.3419168574108526e-05,129.85461045793338,1578.1864403068728,48384000.0,9676800.0,58599.50001157408,0.018244013683010263,6302.831507483019,-0.6875,5.564339206529791e-06
1682,4FGL J0739.2+0137,FSRQ,1.3133215289466936e-05,15.885937214139206,193.06954612168053,6048000.0,1209600.0,58753.50001157408,0.002280501710376283,18215.247849879008,0.0,5.564339206529791e-06
1683,4FGL J0739.2+0137,FSRQ,1.165543903643697e-05,49.34446670465956,599.7073802989486,21168000.0,4233600.0,58809.50001157408,0.00798175598631699,10970.91143781232,0.0,5.564339206529791e-06
1684,4FGL J0739.2+0137,FSRQ,8.874378397244736e-06,16.10167216396085,195.69147822950583,9072000.0,1814400.0,58956.50001157408,0.0034207525655644243,22010.01448642811,0.0,5.564339206529791e-06
1685,4FGL J0739.2+0137,FSRQ,1.0409289155355275e-05,62.955380811588704,765.1274605562896,30240000.0,6048000.0,59033.50001157408,0.011402508551881414,10277.763876377208,0.0,5.564339206529791e-06
1686,4FGL J0739.2+0137,FSRQ,6.654702874864459e-06,52.32193588333432,635.8940160113431,39312000.0,7862400.0,59222.50001157408,0.014823261117445839,14099.943790696767,0.9230769230769231,5.564339206529791e-06
1687,4FGL J0739.2+0137,FSRQ,1.1171339919065086e-05,27.025705532202256,328.4565858712047,12096000.0,2419200.0,59327.50001157408,0.004561003420752566,15142.056020627773,0.0,5.564339206529791e-06
1688,4FGL J0739.2+0137,FSRQ,1.1187553765101462e-05,6.766232517133364,82.23332519997504,3024000.0,604800.0,59754.50001157408,0.0011402508551881414,30240.22261968631,0.0,5.564339206529791e-06
1689,4FGL J0739.2+0137,FSRQ,9.15902147210561e-06,52.62407377012999,639.566045170434,28728000.0,5745600.0,59782.50001157408,0.010832383124287344,11984.175737937436,-0.6842105263157895,5.564339206529791e-06
1690,4FGL J0739.2+0137,FSRQ,8.831141474481058e-06,85.45718982025831,1038.602924651279,48384000.0,9676800.0,59950.50001157408,0.018244013683010263,9577.276860067344,0.25,5.564339206529791e-06
1691,4FGL J0739.2+0137,FSRQ,1.3001010083324153e-05,102.21914167912782,1242.3191041804926,39312000.0,7862400.0,60097.50001157408,0.014823261117445839,7217.259242116133,0.3076923076923077,5.564339206529791e-06
1692,4FGL J0739.2+0137,FSRQ,6.550393798697089e-06,11.885034508355998,144.44462339473878,9072000.0,1814400.0,60202.50001157408,0.0034207525655644243,29818.7637886373,0.0,5.564339206529791e-06
1693,4FGL J0739.2+0137,FSRQ,6.7936014892427735e-06,12.326310542082089,149.80766634256324,9072000.0,1814400.0,60251.50001157408,0.0034207525655644243,28751.27477652942,0.0,5.564339206529791e-06
1694,4FGL J0739.2+0137,FSRQ,1.1803679914483862e-05,7.13886561227984,86.76211702258236,3024000.0,604800.0,60433.50001157408,0.0011402508551881414,28661.77092252698,0.0,5.564339206529791e-06
1695,4FGL J0739.2+0137,FSRQ,1.4127664513031509e-05,34.17764598992583,415.3776078700189,12096000.0,2419200.0,60545.50001157408,0.004561003420752566,11973.505067436849,-0.25,5.564339206529791e-06
1696,4FGL J0739.8-6722,BCU,4.751233146946338e-13,4.5258346464552034e-05,0.0002898919929173926,476280000.0,95256000.0,56807.50001157408,0.1937269372693727,107654202990.2791,0.0,4.2096811646247094e-13
1697,4FGL J0739.8-6722,BCU,nan,nan,,18144000.0,3628800.0,59068.50001157408,0.007380073800738007,,0.0,4.2096811646247094e-13
1698,4FGL J0739.8-6722,BCU,4.964991234852949e-13,3.30310936872297e-05,0.00021157312021401314,332640000.0,66528000.0,59124.50001157408,0.13530135301353013,123271528921.7923,0.0,4.2096811646247094e-13
1699,4FGL J0742.6+5443,FSRQ,1.2455954165278005e-05,7.533361079160137,95.80139305412423,3024000.0,604800.0,54917.50001157408,0.0011627906976744186,25957.447591802436,0.0,5.0672879987544315e-06
1700,4FGL J0742.6+5443,FSRQ,8.724217626842689e-06,29.02023751392952,369.0489744726206,16632000.0,3326400.0,54987.50001157408,0.006395348837209302,15802.619786699603,0.0,5.0672879987544315e-06
1701,4FGL J0742.6+5443,FSRQ,1.0469734447030971e-05,12.664190787128662,161.04990940450074,6048000.0,1209600.0,55106.50001157408,0.002325581395348837,21836.71098431694,0.0,5.0672879987544315e-06
1702,4FGL J0742.6+5443,FSRQ,7.5745667221285166e-06,9.162195907086653,116.51520776852948,6048000.0,1209600.0,55197.50001157408,0.002325581395348837,30183.07605793919,0.0,5.0672879987544315e-06
1703,4FGL J0742.6+5443,FSRQ,7.2424079443877695e-06,28.4713541109772,362.0688504516725,19656000.0,3931200.0,55372.50001157408,0.007558139534883721,17510.415276592365,0.0,5.0672879987544315e-06
1704,4FGL J0742.6+5443,FSRQ,8.223174065149297e-06,228.77528103170556,2909.3243226872632,139104000.0,27820800.0,55505.50001157408,0.053488372093023255,5797.199558625785,0.043478260869565216,5.0672879987544315e-06
1705,4FGL J0742.6+5443,FSRQ,6.351863329472038e-06,42.25767635831158,537.3888520431724,33264000.0,6652800.0,56933.50001157408,0.012790697674418604,15347.51719441617,0.0,5.0672879987544315e-06
1706,4FGL J0742.6+5443,FSRQ,5.278631386798895e-06,919.4446836679599,11692.534129987469,870912000.0,174182400.0,57826.00001157408,0.33488372093023255,3609.253977966629,0.0,5.0672879987544315e-06
1707,4FGL J0742.6+5443,FSRQ,1.0296514052496638e-05,87.18264378529953,1108.6975172182156,42336000.0,8467200.0,59954.00001157408,0.01627906976744186,8392.349471721733,0.5714285714285714,5.0672879987544315e-06
1708,4FGL J0742.6+5443,FSRQ,nan,nan,,3024000.0,604800.0,60783.50001157408,0.0011627906976744186,,0.0,5.0672879987544315e-06
1709,4FGL J0742.9-5242,BCU,2.846303536271037e-07,27.457037840850735,266.5040840954138,482328000.0,96465600.0,55946.50001157408,0.18228571428571427,117842.92826784893,0.0,2.050280074235894e-07
1710,4FGL J0742.9-5242,BCU,nan,nan,,281232000.0,56246400.0,57077.00001157408,0.10628571428571429,,0.0,2.050280074235894e-07
1711,4FGL J0743.0-5622,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1712,4FGL J0743.6-3805,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1713,4FGL J0746.3-0225,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1714,4FGL J0746.6-4754,BLL,4.229631270778985e-07,1.790656694796991,21.57356696491517,21168000.0,4233600.0,59005.50001157408,0.008,304967.9602867681,0.0,3.035201232580036e-07
1715,4FGL J0746.6-4754,BLL,4.3497319118011046e-07,1.3153589301286541,15.847249807561143,15120000.0,3024000.0,59068.50001157408,0.005714285714285714,350879.71103624837,0.0,3.035201232580036e-07
1716,4FGL J0746.6-4754,BLL,3.9635889366530636e-07,4.674498248331157,56.31766339174458,58968000.0,11793600.0,59124.50001157408,0.022285714285714287,194984.37746849284,0.0,3.035201232580036e-07
1717,4FGL J0746.6-4754,BLL,3.070633306623221e-07,4.085661852460593,49.223449601572426,66528000.0,13305600.0,59607.50001157408,0.025142857142857144,236955.27758764848,0.9545454545454546,3.035201232580036e-07
1718,4FGL J0746.6-4754,BLL,4.6346529420074256e-07,2.803038099326091,33.770588363882716,30240000.0,6048000.0,59789.50001157408,0.011428571428571429,232856.59695095688,0.0,3.035201232580036e-07
1719,4FGL J0746.6-4754,BLL,5.739424864230126e-07,2.6034031184147852,31.365415646106182,22680000.0,4536000.0,59912.00001157408,0.008571428571428572,217123.49233919985,0.0,3.035201232580036e-07
1720,4FGL J0746.6-4754,BLL,3.6916614641938916e-07,4.911977077797824,59.17877319863006,66528000.0,13305600.0,60020.50001157408,0.025142857142857144,197093.59296282672,-0.6818181818181818,3.035201232580036e-07
1721,4FGL J0747.3-3310,BLL,4.377787075947859e-05,3812.667297887902,50927.07132252332,435456000.0,87091200.0,55176.50001157408,0.16457142857142856,585.9828008605842,-0.013888888888888888,3.907158324590104e-05
1722,4FGL J0747.3-3310,BLL,4.38262754511068e-05,2014.4659858550338,26907.895424095535,229824000.0,45964800.0,56223.00001157408,0.08685714285714285,805.7112322092315,0.0,3.907158324590104e-05
1723,4FGL J0748.0-1638,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1724,4FGL J0748.3+4928,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1725,4FGL J0748.6+2400,FSRQ,0.00010369362155379011,188.14170694719678,2513.269751911848,9072000.0,1814400.0,56485.50001157408,0.0034207525655644243,1713.9912602934082,0.0,2.8062741710356138e-05
1726,4FGL J0748.6+2400,FSRQ,4.799282266345516e-05,551.4951237902959,7367.085349863636,57456000.0,11491200.0,57857.50001157408,0.021664766248574687,1471.417344957317,0.0,2.8062741710356138e-05
1727,4FGL J0749.3+4453,BCU,nan,nan,,27216000.0,5443200.0,58659.00001157408,0.01070154577883472,,0.0,5.143786502357065e-08
1728,4FGL J0750.8+1229,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1729,4FGL J0751.0+7908,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1730,4FGL J0751.0-5131,BCU,9.933848475001867e-08,1.2015983115362259,11.61198220311305,60480000.0,12096000.0,58225.00001157408,0.022909507445589918,957713.4989994542,0.0,8.790502707484235e-08
1731,4FGL J0753.9+0923,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1732,4FGL J0754.4-1148,BLL,3.200780534243369e-07,14.80911531339448,167.16344507517675,231336000.0,46267200.0,55670.00001157408,0.08722919042189281,130111.74228852284,0.0,2.418329303164577e-07
1733,4FGL J0754.4-1148,BLL,3.72248346917064e-07,6.528938206247768,73.69783948215851,87696000.0,17539200.0,56807.50001157408,0.0330672748004561,181706.87356100616,0.0,2.418329303164577e-07
1734,4FGL J0754.4-1148,BLL,2.7098476615534927e-07,12.373814786092021,139.67407671506493,228312000.0,45662400.0,57472.50001157408,0.08608893956670467,154698.0111523663,0.0,2.418329303164577e-07
1735,4FGL J0754.4-1148,BLL,2.892133464295467e-07,21.777070874113438,245.81685765323903,376488000.0,75297600.0,58519.00001157408,0.1419612314709236,112875.60360110879,0.0,2.418329303164577e-07
1736,4FGL J0754.4-1148,BLL,nan,nan,,13608000.0,2721600.0,59779.00001157408,0.005131128848346636,,0.0,2.418329303164577e-07
1737,4FGL J0754.7+4823,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1738,4FGL J0757.1+0956,BLL,nan,nan,,9072000.0,1814400.0,54812.50001157408,0.0034403669724770644,,0.0,4.802340368622705e-06
1739,4FGL J0757.1+0956,BLL,5.647779254916863e-06,251.05960166296833,3290.8188294167753,222264000.0,44452800.0,55397.00001157408,0.08428899082568807,6478.431064054169,0.0,4.802340368622705e-06
1740,4FGL J0757.1+0956,BLL,5.689964701341423e-06,392.3071342563274,5142.251862800128,344736000.0,68947200.0,56636.00001157408,0.13073394495412843,5163.322495133978,0.0,4.802340368622705e-06
1741,4FGL J0757.1+0956,BLL,6.219032542529679e-06,282.0953161291462,3697.6262682607517,226800000.0,45360000.0,57689.50001157408,0.0860091743119266,5824.224265127841,0.0,4.802340368622705e-06
1742,4FGL J0800.4-2257,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1743,4FGL J0800.9+4401,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1744,4FGL J0801.1+6444,BLL,9.758267513885338e-07,151.08608492538502,1914.5066334961748,774144000.0,154828800.0,56331.50001157408,0.2994152046783626,20782.154784269183,0.0,7.293648723330804e-07
1745,4FGL J0801.1+6444,BLL,8.578521523048763e-07,68.74484007710358,871.1090264285176,400680000.0,80136000.0,59138.50001157408,0.15497076023391812,32859.64204741852,0.7471698113207547,7.293648723330804e-07
1746,4FGL J0801.1+6444,BLL,8.961624950867519e-07,12.736978310168988,161.39824840625232,71064000.0,14212800.0,60143.00001157408,0.027485380116959064,74690.01351334334,0.0,7.293648723330804e-07
1747,4FGL J0803.2-0337,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1748,4FGL J0803.5+2046,BCU,nan,nan,,49896000.0,9979200.0,54931.50001157408,0.01896551724137931,,0.0,2.1676515498623974e-10
1749,4FGL J0803.5+2046,BCU,3.9259155848993284e-10,0.012346847477884991,0.08081800275041554,157248000.0,31449600.0,55085.50001157408,0.059770114942528735,221881191.44262326,0.0,2.1676515498623974e-10
1750,4FGL J0803.5+2046,BCU,nan,nan,,15120000.0,3024000.0,57924.00001157408,0.005747126436781609,,0.0,2.1676515498623974e-10
1751,4FGL J0803.5+2046,BCU,nan,nan,,66528000.0,13305600.0,58442.00001157408,0.02528735632183908,,0.0,2.1676515498623974e-10
1752,4FGL J0804.0-3629,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1753,4FGL J0804.5+0414,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1754,4FGL J0805.2-0110,FSRQ,1.2359099416140145e-06,33.262785804622936,380.3113838714063,134568000.0,26913600.0,55530.00001157408,0.05085714285714286,43618.24873120781,0.8876404494382022,1.065598246038739e-06
1755,4FGL J0805.2-0110,FSRQ,1.0828066279286228e-06,37.9831240171314,434.28155848289873,175392000.0,35078400.0,55932.50001157408,0.06628571428571428,43608.39247102696,0.0,1.065598246038739e-06
1756,4FGL J0805.2-0110,FSRQ,1.3958927297053756e-06,39.25697041605022,448.84613192716796,140616000.0,28123200.0,56510.00001157408,0.053142857142857144,37779.53546782649,0.0,1.065598246038739e-06
1757,4FGL J0805.2-0110,FSRQ,1.5734469289083207e-06,6.185534566924391,70.72255537912548,19656000.0,3931200.0,57038.50001157408,0.0074285714285714285,89645.07730884007,0.0,1.065598246038739e-06
1758,4FGL J0805.2-0110,FSRQ,1.3592737055539511e-06,254.4364641383397,2909.1094279406616,935928000.0,187185600.0,58067.50001157408,0.3537142857142857,15038.269886848826,0.0,1.065598246038739e-06
1759,4FGL J0805.2-0110,FSRQ,nan,nan,,148176000.0,29635200.0,60458.00001157408,0.056,,0.0,1.065598246038739e-06
1760,4FGL J0805.4+7534,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1761,4FGL J0806.5+4503,FSRQ,nan,nan,,34776000.0,6955200.0,59401.00001157408,0.013097949886104784,,0.0,8.458407841745531e-06
1762,4FGL J0806.5+4503,FSRQ,1.1174453759389199e-05,868.4427879276985,11150.425288906315,388584000.0,77716800.0,59555.00001157408,0.14635535307517084,2528.094440097288,0.0,8.458407841745531e-06
1763,4FGL J0807.1-0541,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1764,4FGL J0807.2-7630,BCU,nan,nan,,783216000.0,156643200.0,56135.50001157408,0.29873125720876587,,0.0,7.898051779866638e-07
1765,4FGL J0807.7-1206,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1766,4FGL J0808.2-0751,FSRQ,3.189950689514173e-06,13.504975239127202,158.25564138612472,21168000.0,4233600.0,54924.50001157408,0.007954545454545454,41573.670909057924,0.42857142857142855,1.7480816074943516e-06
1767,4FGL J0808.2-0751,FSRQ,2.506007098262038e-06,75.78165465144403,888.0337912371584,151200000.0,30240000.0,54987.50001157408,0.056818181818181816,19800.844657782447,-0.74,1.7480816074943516e-06
1768,4FGL J0808.2-0751,FSRQ,2.1285258159569657e-06,7.723994480944637,90.51225041148467,18144000.0,3628800.0,55414.50001157408,0.006818181818181818,67297.08862707346,0.0,1.7480816074943516e-06
1769,4FGL J0808.2-0751,FSRQ,2.7358651821100203e-06,3.3093025242802807,38.77947084296499,6048000.0,1209600.0,55624.50001157408,0.0022727272727272726,90686.24973567038,0.0,1.7480816074943516e-06
1770,4FGL J0808.2-0751,FSRQ,2.24900037714013e-06,21.76312684950961,255.02731675939918,48384000.0,9676800.0,56394.50001157408,0.01818181818181818,39003.301055984564,0.875,1.7480816074943516e-06
1771,4FGL J0808.2-0751,FSRQ,4.200290943488413e-06,11.431511831798064,133.9581306089973,13608000.0,2721600.0,57056.00001157408,0.005113636363636364,39379.14178595283,0.3333333333333333,1.7480816074943516e-06
1772,4FGL J0808.2-0751,FSRQ,2.312998053339903e-06,5.595604890639893,65.57109696476445,12096000.0,2419200.0,57528.50001157408,0.004545454545454545,75848.265619009,0.75,1.7480816074943516e-06
1773,4FGL J0808.2-0751,FSRQ,2.0758194624189838e-06,15.693195135887517,183.89790559793707,37800000.0,7560000.0,58309.00001157408,0.014204545454545454,47808.62030452894,0.0,1.7480816074943516e-06
1774,4FGL J0808.2-0751,FSRQ,2.7320811362149857e-06,9.91417602709694,116.1775018614968,18144000.0,3628800.0,58991.50001157408,0.006818181818181818,52430.2480967426,0.0,1.7480816074943516e-06
1775,4FGL J0808.2-0751,FSRQ,2.9969643488674076e-06,1.812564038195008,21.240208096561734,3024000.0,604800.0,59110.50001157408,0.0011363636363636363,117076.4886829692,0.0,1.7480816074943516e-06
1776,4FGL J0808.2-0751,FSRQ,2.355131948978846e-06,37.03397887130256,433.97606997293184,78624000.0,15724800.0,59124.50001157408,0.029545454545454545,29217.901513759403,-0.8076923076923077,1.7480816074943516e-06
1777,4FGL J0808.2-0751,FSRQ,3.596223664079889e-06,195.74964648319653,2293.8572864282805,272160000.0,54432000.0,59327.50001157408,0.10227272727272728,10284.510389516381,0.8111111111111111,1.7480816074943516e-06
1778,4FGL J0808.2-0751,FSRQ,2.470981969457598e-06,4.483349685383866,52.53733290551066,9072000.0,1814400.0,59992.50001157408,0.003409090909090909,81982.43134908352,0.0,1.7480816074943516e-06
1779,4FGL J0809.3+4053,FSRQ,1.2158739931524544e-05,22.06081773175813,271.70676755648884,9072000.0,1814400.0,59866.50001157408,0.0036407766990291263,15852.348302349017,0.6666666666666666,5.8112078121497405e-06
1780,4FGL J0809.3+4053,FSRQ,1.0432687654813145e-05,31.54844746815495,388.5588824143255,15120000.0,3024000.0,59915.50001157408,0.006067961165048544,14310.69322548002,0.0,5.8112078121497405e-06
1781,4FGL J0809.3+4053,FSRQ,9.22597854100606e-06,27.899359108002326,343.6157613151575,15120000.0,3024000.0,59964.50001157408,0.006067961165048544,16182.432031132737,0.0,5.8112078121497405e-06
1782,4FGL J0809.3+4053,FSRQ,nan,nan,,15120000.0,3024000.0,60125.50001157408,0.006067961165048544,,0.0,5.8112078121497405e-06
1783,4FGL J0809.3+4053,FSRQ,9.67403930900194e-06,111.16632050760309,1369.1533094345682,57456000.0,11491200.0,60391.50001157408,0.023058252427184466,7916.930370337079,0.0,5.8112078121497405e-06
1784,4FGL J0809.3+4053,FSRQ,8.3028493895521e-06,140.60377270243106,1731.712625150285,84672000.0,16934400.0,60538.50001157408,0.03398058252427184,7598.6171657250825,-0.7857142857142857,5.8112078121497405e-06
1785,4FGL J0809.3+4053,FSRQ,8.310169486420543e-06,57.798890811952155,711.8661684176116,34776000.0,6955200.0,60769.50001157408,0.013956310679611651,11846.278610770532,-0.8260869565217391,5.8112078121497405e-06
1786,4FGL J0809.5+5341,FSRQ,2.0650231765975186e-07,3.8716706533391556,41.724056148733936,93744000.0,18748800.0,55575.50001157408,0.036686390532544376,331834.3599711069,0.0,1.9319163530420243e-07
1787,4FGL J0809.5+5341,FSRQ,3.6460969450051196e-07,1.5436116026373674,16.63512807442219,21168000.0,4233600.0,58018.50001157408,0.008284023668639054,395503.17355575523,0.0,1.9319163530420243e-07
1788,4FGL J0809.5+5341,FSRQ,nan,nan,,12096000.0,2419200.0,58284.50001157408,0.004733727810650888,,0.0,1.9319163530420243e-07
1789,4FGL J0809.5+5341,FSRQ,3.2524381188376456e-07,1.0818910158501545,11.659277230414858,16632000.0,3326400.0,58813.00001157408,0.00650887573964497,500192.0662378588,0.0,1.9319163530420243e-07
1790,4FGL J0809.5+5341,FSRQ,3.0279790779031325e-07,0.7325286985263258,7.894284221079386,12096000.0,2419200.0,58956.50001157408,0.004733727810650888,630005.4549511669,-0.75,1.9319163530420243e-07
1791,4FGL J0809.5+5341,FSRQ,2.60094084798959e-07,38.225091304197726,411.942543328495,734832000.0,146966400.0,59005.50001157408,0.2875739644970414,94100.84936028841,0.7325102880658436,1.9319163530420243e-07
1792,4FGL J0809.8+0507,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1793,4FGL J0809.8+5218,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1794,4FGL J0811.0-7529,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1795,4FGL J0811.4+0146,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1796,4FGL J0814.2-1013,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1797,4FGL J0814.6+6430,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1798,4FGL J0816.3+5739,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1799,4FGL J0816.4-1311,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1800,4FGL J0816.7-2420,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1801,4FGL J0817.8-0934,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1802,4FGL J0818.2+4222,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1803,4FGL J0818.7+3153,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1804,4FGL J0824.4+2440,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1805,4FGL J0824.7+5552,FSRQ,0.0004617911455966497,13545.627315557407,183979.88909437277,146664000.0,29332800.0,54690.00001157408,0.055176336746302616,94.1888887354968,0.17525773195876287,0.00035843046934657297
1806,4FGL J0824.7+5552,FSRQ,0.00043399966755438565,10368.07845800725,140821.67480239985,119448000.0,23889600.0,57479.50001157408,0.044937428896473265,111.04827730856073,0.0,0.00035843046934657297
1807,4FGL J0824.7+5552,FSRQ,0.0005363052328150222,30651.77475421665,416319.59808532614,285768000.0,57153600.0,58274.00001157408,0.1075085324232082,58.10748772186606,0.0,0.00035843046934657297
1808,4FGL J0824.7+5552,FSRQ,0.00036527883666070146,8947.285936701886,121524.13734574358,122472000.0,24494400.0,59135.00001157408,0.04607508532423208,130.28885139811285,0.0,0.00035843046934657297
1809,4FGL J0824.9+3915,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
1810,4FGL J0825.9-3218,BCU,3.6089532187596953e-07,25.646665153793897,251.5405086513539,355320000.0,71064000.0,54900.00001157408,0.13474770642201836,107161.32704824874,0.9574468085106383,3.116265209860535e-07
1811,4FGL J0825.9-3218,BCU,3.2284981700103045e-07,43.542883958855775,427.0652388323173,674352000.0,134870400.0,55883.50001157408,0.25573394495412843,86953.14141086004,0.0,3.116265209860535e-07
1812,4FGL J0825.9-3218,BCU,4.367669227165342e-07,3.962349522884398,38.862417724253355,45360000.0,9072000.0,57871.50001157408,0.017201834862385322,247823.75372545933,0.0,3.116265209860535e-07
1813,4FGL J0825.9-3218,BCU,3.1520566192427395e-07,10.580319330414948,103.77095384943769,167832000.0,33566400.0,58172.50001157408,0.06364678899082568,178524.46816986843,0.0,3.116265209860535e-07
