,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV)
11,4FGL J0004.4-4737,FSRQ,3.993017834198519e-06,79.69424714206772,1011.1356923630589,498960.0,19958400.0,59537.50001157408,0.0375,999.9978418339806,0.6666666666666666,3.096546530376466e-06
12,4FGL J0004.4-4001,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
13,4FGL J0005.9+3824,FSRQ,9.115032559497898e-07,34.17918449030284,371.2268122469063,937440.0,37497600.0,54910.50001157408,0.07276995305164319,3730.3915196484013,0.0,7.963855203762628e-07
14,4FGL J0005.9+3824,FSRQ,1.082939950318641e-06,16.701533089794207,181.398619686774,385560.0,15422400.0,57990.50001157408,0.02992957746478873,4896.098933085641,0.0,7.963855203762628e-07
15,4FGL J0005.9+3824,FSRQ,8.217082251669864e-07,101.38170345452265,1101.1265234915545,3084480.0,123379200.0,58407.00001157408,0.23943661971830985,2281.2206713665496,0.0,7.963855203762628e-07
16,4FGL J0007.7+4008,BCU,3.056917379467464e-07,39.10261979780565,449.7002045885291,3197880.0,127915200.0,57304.50001157408,0.24911660777385158,5686.886594568239,0.8439716312056738,2.3026915475735737e-07
17,4FGL J0009.1-5012,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
18,4FGL J0010.6-3025,FSRQ,1.0584588723994019e-06,52.1727079712134,585.5203414599237,1232280.0,49291200.0,55477.50001157408,0.0930365296803653,2711.7640779425797,0.0,6.447822340104397e-07
19,4FGL J0011.4+0057,FSRQ,2.681366628244095e-06,306.4995114480234,3771.3800171793196,2857680.0,114307200.0,59366.00001157408,0.2202797202797203,641.3999583305607,-0.5555555555555556,2.6619670349469237e-06
20,4FGL J0014.1+1910,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
21,4FGL J0014.3-0500,BCU,5.531945849668667e-06,388.10361858603477,4998.81710946579,1753920.0,70156800.0,55120.50001157408,0.1334867663981588,379.3950736471172,0.0,5.392089539089057e-06
22,4FGL J0014.3-0500,BCU,6.659035593913454e-06,1135.7224930700777,14628.230086201347,4263840.0,170553600.0,57682.50001157408,0.3245109321058688,202.20337980636006,0.0,5.392089539089057e-06
23,4FGL J0014.9+3212,BCU,4.699364820789437e-07,64.37528285784468,676.2699688258415,3424680.0,136987200.0,56587.00001157408,0.26184971098265897,3913.531284136541,0.0,4.0781856571278e-07
24,4FGL J0016.2-0016,FSRQ,1.4082827581448486e-06,9.369023533386049,98.40696331248817,166320.0,6652800.0,55967.50001157408,0.012716763005780347,5928.036749940336,0.0,9.18972228291471e-07
25,4FGL J0016.2-0016,FSRQ,1.0825418131774728e-06,42.88424440393768,450.43202748972993,990360.0,39614400.0,56559.00001157408,0.07572254335260116,3160.1089779609233,0.0,9.18972228291471e-07
26,4FGL J0016.2-0016,FSRQ,9.892543499908537e-07,80.17233813717876,842.0852300805786,2026080.0,81043200.0,57024.50001157408,0.15491329479768787,2417.6783130309523,0.0,9.18972228291471e-07
27,4FGL J0016.2-0016,FSRQ,9.686170039924686e-07,158.75710184796878,1667.495469669697,4097520.0,163900800.0,58358.00001157408,0.3132947976878613,1736.2820138606942,0.0,9.18972228291471e-07
28,4FGL J0017.0-0649,BCU,7.217216152805906e-06,831.5272287158408,10826.374259614906,2880360.0,115214400.0,56233.50001157408,0.2199769053117783,224.59032595319388,0.0,6.389986341080374e-06
29,4FGL J0017.0-0649,BCU,7.935771254080877e-06,251.976608859576,3280.7020359337007,793800.0,31752000.0,58025.50001157408,0.06062355658198614,389.1530124140008,0.0,6.389986341080374e-06
30,4FGL J0017.0-0649,BCU,1.1280445168586947e-05,266.074116280494,3464.249713262633,589680.0,23587200.0,58484.00001157408,0.04503464203233257,317.91206498056135,0.0,6.389986341080374e-06
31,4FGL J0017.5-0514,FSRQ,2.7277647794595283e-06,317.5772866837961,3826.4995518876635,2910600.0,116424000.0,54683.00001157408,0.21899886234357224,637.9856702967603,-0.7896103896103897,2.901948033164564e-06
32,4FGL J0017.5-0514,FSRQ,3.4416027387233545e-06,224.79998432902755,2708.62267349697,1632960.0,65318400.0,56097.00001157408,0.12286689419795221,675.204284145769,-0.10185185185185185,2.901948033164564e-06
33,4FGL J0017.5-0514,FSRQ,2.339174405401887e-06,270.21394195392867,3255.8169968559782,2887920.0,115516800.0,57150.50001157408,0.21729237770193402,746.8154650131515,0.0,2.901948033164564e-06
34,4FGL J0017.5-0514,FSRQ,3.170298157550499e-06,392.1075486028978,4724.517218117898,3092040.0,123681600.0,58550.50001157408,0.23265073947667805,532.6386688950539,0.9168704156479217,2.901948033164564e-06
35,4FGL J0019.2-5640,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
36,4FGL J0021.5-2552,BLL,4.425598834034529e-07,72.00059850276784,847.0359963528886,4067280.0,162691200.0,56583.50001157408,0.30778032036613273,3405.1121767386767,0.0,4.231505978923339e-07
37,4FGL J0021.5-2552,BLL,8.054725424614636e-07,30.446862105043326,358.1857472750449,945000.0,37800000.0,58473.50001157408,0.07151029748283753,3881.735427971269,0.0,4.231505978923339e-07
38,4FGL J0021.5-2552,BLL,5.056278134076114e-07,18.959829496033247,223.04895239497273,937440.0,37497600.0,59201.50001157408,0.07093821510297482,6208.107814331862,0.0,4.231505978923339e-07
39,4FGL J0021.5-2552,BLL,4.810551381926046e-07,25.021024691784305,294.3546167711512,1300320.0,52012800.0,59957.50001157408,0.09839816933638444,5540.378778138449,0.0,4.231505978923339e-07
40,4FGL J0021.9-5140,BLL,8.48936452724575e-07,91.90518122280031,1149.0649714590818,2706480.0,108259200.0,58386.00001157408,0.20410490307867732,2047.7929122598064,0.0,6.460845464137347e-07
41,4FGL J0021.9-5140,BLL,4.6476883626982633e-07,21.363006605375315,267.09574203196166,1149120.0,45964800.0,59684.50001157408,0.08665906499429875,5739.87231194835,0.0,6.460845464137347e-07
42,4FGL J0021.9-5140,BLL,5.690465567026004e-07,29.597704744461012,370.0518872271275,1300320.0,52012800.0,60241.00001157408,0.09806157354618016,4407.1752797033905,0.75,6.460845464137347e-07
43,4FGL J0022.5+0608,BLL,1.5661546843884934e-06,50.67575389182161,639.0831688492834,808920.0,32356800.0,54697.00001157408,0.06093394077448747,2013.2742201742176,0.308411214953271,1.8368142427862597e-06
44,4FGL J0022.5+0608,BLL,1.8911707018110704e-06,235.6186883337991,2971.4395231676585,3114720.0,124588800.0,55078.50001157408,0.23462414578587698,849.7393048655138,0.2912621359223301,1.8368142427862597e-06
45,4FGL J0022.5+0608,BLL,1.8719458721800794e-06,310.77596102924355,3919.2645540257804,4150440.0,166017600.0,56531.00001157408,0.31264236902050113,743.6755156987263,-0.7686703096539163,1.8368142427862597e-06
46,4FGL J0022.5+0608,BLL,2.579379008196453e-06,109.98059390308364,1386.9896561095313,1065960.0,42638400.0,58491.00001157408,0.08029612756264237,1065.1619155926462,0.0,1.8368142427862597e-06
47,4FGL J0022.5+0608,BLL,1.6728051889626435e-06,263.5511266431401,3323.7016962480616,3938760.0,157550400.0,59019.50001157408,0.2966970387243736,854.2341304058618,-0.9500959692898272,1.8368142427862597e-06
48,4FGL J0023.7-6820,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
49,4FGL J0023.7+4457,FSRQ,6.263226184485661e-07,24.811394736268877,284.5650792980124,990360.0,39614400.0,57276.50001157408,0.07554786620530565,5001.650761173432,0.0,6.406499239257363e-07
50,4FGL J0023.7+4457,FSRQ,9.05316783393803e-07,5.201588110667434,59.65768345235183,143640.0,5745600.0,57756.00001157408,0.010957324106113034,9086.51857746707,0.0,6.406499239257363e-07
51,4FGL J0023.7+4457,FSRQ,7.400630460441611e-07,25.73643248923175,295.1744563331834,869400.0,34776000.0,57829.50001157408,0.06632064590542099,4517.943501877287,0.0,6.406499239257363e-07
52,4FGL J0025.7-4801,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
53,4FGL J0029.0-7044,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
54,4FGL J0030.2-1647,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
55,4FGL J0030.6-0212,BCU,1.8388793772645923e-06,236.3327775660454,2793.39891095807,3213000.0,128520000.0,55131.00001157408,0.24709302325581395,918.0094411433537,0.19058823529411764,1.8390179706015269e-06
56,4FGL J0030.6-0212,BCU,2.081768579429146e-06,266.9193710098145,3154.925389407994,3205440.0,128217600.0,56653.50001157408,0.24651162790697675,811.9034568512475,-0.42452830188679247,1.8390179706015269e-06
57,4FGL J0030.6-0212,BCU,1.8856956617957104e-06,283.97671532725735,3356.539264262345,3764880.0,150595200.0,58151.50001157408,0.2895348837209302,827.0149946406264,-0.024096385542168676,1.8390179706015269e-06
58,4FGL J0030.6-0212,BCU,1.5098706350133546e-06,8.218527840504692,97.14110313339272,136080.0,5443200.0,59901.50001157408,0.010465116279069767,5432.317095161767,0.0,1.8390179706015269e-06
59,4FGL J0030.6-0212,BCU,1.5280939176979474e-06,41.58860406406734,491.5677059157241,680400.0,27216000.0,59992.50001157408,0.05232558139534884,2400.4445136017694,0.0,1.8390179706015269e-06
60,4FGL J0032.3-5522,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
61,4FGL J0033.5-1921,BLL,1.2213535449268844e-08,2.4265461397472965,25.252956337323035,4966920.0,198676800.0,58543.50001157408,0.37329545454545454,126202.65635718853,-0.969558599695586,1.1645966274355205e-08
62,4FGL J0034.0-4116,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
63,4FGL J0035.2+1514,BLL,5.065902299717079e-09,1.0064772580204302,9.607255116976823,4966920.0,198676800.0,54732.00001157408,0.3784562211981567,331726.92016408447,0.6681887366818874,4.6783294292412786e-09
64,4FGL J0035.2+1514,BLL,5.005660828816151e-09,0.7962124250174861,7.6001875188862895,3976560.0,159062400.0,57360.50001157408,0.3029953917050691,375202.66512721713,-0.8631178707224335,4.6783294292412786e-09
65,4FGL J0035.8+6131,BCU,1.3600278435815586e-05,1213.2536387022367,15000.158826355992,2230200.0,89208000.0,56307.00001157408,0.16993087557603687,142.84587776852368,0.0,1.537040533829541e-05
66,4FGL J0035.8+6131,BCU,5.7012247902250915e-05,6172.100348099362,76309.25847684154,2706480.0,108259200.0,59397.50001157408,0.20622119815668202,31.260719044506676,0.8603351955307262,1.537040533829541e-05
67,4FGL J0035.9+5950,BLL,8.725647874473451e-08,3.1135903823441105,35.96284646892915,892080.0,35683200.0,56699.00001157408,0.06696935300794551,37557.15043389551,0.0,1.2976772918414697e-07
68,4FGL J0035.9+5950,BLL,1.0282698113557935e-05,118.16054056251694,1364.7875465674642,287280.0,11491200.0,60587.50001157408,0.021566401816118047,562.927993691462,0.0,1.2976772918414697e-07
69,4FGL J0036.9+1832,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
70,4FGL J0037.8+1239,BLL,7.155649296244637e-05,1406.5144256698459,19033.344090058206,491400.0,19656000.0,55659.50001157408,0.036931818181818184,53.677274604996704,0.0,6.69281910882773e-05
71,4FGL J0037.8+1239,BLL,0.00010398809731127206,10534.410210021104,142554.56656099667,2532600.0,101304000.0,55939.50001157408,0.1903409090909091,16.40700624875711,0.0,6.69281910882773e-05
72,4FGL J0037.8+1239,BLL,9.857182122857612e-05,2623.114449077885,35496.71370993975,665280.0,26611200.0,59908.50001157408,0.05,33.72389439397645,0.0,6.69281910882773e-05
73,4FGL J0038.2-2459,FSRQ,1.3484297630157895e-06,205.1058756489953,2465.60863426524,3802680.0,152107200.0,56055.00001157408,0.2857954545454545,1131.3514436400988,0.9443339960238568,2.3171770912686336e-06
74,4FGL J0038.2-2459,FSRQ,1.8409811849679356e-06,16.701381310029113,200.76982110758757,226800.0,9072000.0,57864.50001157408,0.017045454545454544,3393.526699303598,0.0,2.3171770912686336e-06
75,4FGL J0038.2-2459,FSRQ,2.4272667217024422e-06,29.360218265712742,352.94360744564057,302400.0,12096000.0,57990.50001157408,0.022727272727272728,2229.3327924921896,0.05,2.3171770912686336e-06
76,4FGL J0038.2-2459,FSRQ,4.610574938235874e-06,4.182713583967585,50.28103019797377,22680.0,907200.0,58169.00001157408,0.0017045454545454545,4287.7975600612735,0.0,2.3171770912686336e-06
77,4FGL J0038.2-2459,FSRQ,4.385184694690359e-06,74.26047169376442,892.6963189786703,423360.0,16934400.0,58277.50001157408,0.031818181818181815,1043.3850244422456,-0.6785714285714286,2.3171770912686336e-06
78,4FGL J0038.2-2459,FSRQ,1.8627074702758293e-06,26.474288733536305,318.25141371935064,355320.0,14212800.0,58617.00001157408,0.026704545454545453,2679.5997528659254,-0.8085106382978723,2.3171770912686336e-06
79,4FGL J0038.2-2459,FSRQ,3.0110397893391197e-06,47.34799847939979,569.1774235944831,393120.0,15724800.0,58809.50001157408,0.029545454545454545,1576.3952226929766,-0.15384615384615385,2.3171770912686336e-06
80,4FGL J0038.2-2459,FSRQ,2.8550117994036725e-06,131.23004635722992,1577.5361595546703,1149120.0,45964800.0,59040.50001157408,0.08636363636363636,972.3828853441454,-0.7631578947368421,2.3171770912686336e-06
81,4FGL J0038.2-2459,FSRQ,2.9194794023023207e-06,292.2235390858094,3512.8631923668,2502360.0,100094400.0,59691.50001157408,0.18806818181818183,644.3981981222737,0.8429003021148036,2.3171770912686336e-06
82,4FGL J0043.8+3425,FSRQ,2.048701034648349e-07,26.949432890178244,315.0579948831252,3288600.0,131544000.0,54830.00001157408,0.2471590909090909,8231.365028551252,0.8988505747126436,1.9133144965324808e-07
83,4FGL J0043.8+3425,FSRQ,1.8359658705554854e-07,1.887666669470328,22.06816292998049,257040.0,10281600.0,56359.50001157408,0.019318181818181818,32854.04551011961,0.0,1.9133144965324808e-07
84,4FGL J0043.8+3425,FSRQ,1.825768218396772e-07,11.64956972503118,136.191737086873,1595160.0,63806400.0,56531.00001157408,0.11988636363636364,13261.905913103,0.0,1.9133144965324808e-07
85,4FGL J0043.8+3425,FSRQ,2.0578025740895803e-07,3.2358533917043832,37.829422440191465,393120.0,15724800.0,57290.50001157408,0.029545454545454545,23702.261816766266,0.0,1.9133144965324808e-07
86,4FGL J0043.8+3425,FSRQ,1.6297453335612626e-07,2.267040948797059,26.503317474493052,347760.0,13910400.0,60181.50001157408,0.026136363636363635,31819.412787267367,0.0,1.9133144965324808e-07
87,4FGL J0043.8+3425,FSRQ,1.972472197326296e-07,1.7297792181672684,20.222346580988667,219240.0,8769600.0,60405.50001157408,0.016477272727272726,33111.9237480202,0.0,1.9133144965324808e-07
88,4FGL J0043.8+3425,FSRQ,2.377647347801959e-07,4.889203794232125,57.1582619294054,514080.0,20563200.0,60524.50001157408,0.038636363636363635,17938.929354972708,0.0,1.9133144965324808e-07
89,4FGL J0044.2-8424,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
90,4FGL J0047.0+5657,BLL,1.7084152823155366e-07,7.749371720583274,82.99491450324548,1134000.0,45360000.0,55880.00001157408,0.0860091743119266,18348.77075761889,0.0,1.2263162716605687e-07
91,4FGL J0047.0+5657,BLL,2.1653485760777074e-07,7.661176490049015,82.05035333342279,884520.0,35380800.0,56590.50001157408,0.06708715596330275,16391.90969036673,0.0,1.2263162716605687e-07
92,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
93,4FGL J0047.9+2233,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
94,4FGL J0049.7+0237,BLL,3.2371155130008783e-07,2.055697835376078,22.660070240256815,158760.0,6350400.0,55243.00001157408,0.012110726643598616,25146.42911813003,0.0,2.1721899821529807e-07
95,4FGL J0049.7+0237,BLL,2.136940753634869e-07,8.853089109418827,97.58808790397082,1035720.0,41428800.0,56009.50001157408,0.0790080738177624,14913.544322464375,0.0,2.1721899821529807e-07
96,4FGL J0049.7+0237,BLL,2.212670747063923e-07,15.121922926414145,166.68978766405428,1708560.0,68342400.0,56499.50001157408,0.1303344867358708,11214.07214078621,0.0,2.1721899821529807e-07
97,4FGL J0049.7+0237,BLL,2.9547177138053257e-07,2.8592212372951376,31.51735286897786,241920.0,9676800.0,57472.50001157408,0.01845444059976932,22317.753597336632,0.0,2.1721899821529807e-07
98,4FGL J0049.7+0237,BLL,2.4544460134330284e-07,9.871585510346566,108.81502971774626,1005480.0,40219200.0,57661.50001157408,0.07670126874279123,13178.238693527344,0.0,2.1721899821529807e-07
99,4FGL J0049.7+0237,BLL,3.077286203039506e-07,3.7222853911965865,41.03095647973265,302400.0,12096000.0,58200.50001157408,0.02306805074971165,19166.585524164457,0.0,2.1721899821529807e-07
100,4FGL J0049.7+0237,BLL,3.6660606549607913e-07,2.8824035293563726,31.772892548690393,196560.0,7862400.0,58410.50001157408,0.014994232987312572,19955.469637128204,0.7692307692307693,2.1721899821529807e-07
101,4FGL J0049.7+0237,BLL,4.774262650395619e-07,5.053079589178723,55.700374077326515,264600.0,10584000.0,58540.00001157408,0.020184544405997693,13207.43712648343,0.0,2.1721899821529807e-07
102,4FGL J0049.7+0237,BLL,2.2877007590595114e-07,27.81038852349177,306.55544142063405,3039120.0,121564800.0,58718.50001157408,0.23183391003460208,8132.476835376654,-0.17412935323383086,2.1721899821529807e-07
103,4FGL J0050.0-5736,FSRQ,2.225415286494494e-05,625.8579918514196,8278.368170446793,703080.0,28123200.0,60104.50001157408,0.05419580419580419,145.6919387672191,0.0,2.0924093054391932e-05
104,4FGL J0050.0-5736,FSRQ,2.32362958262481e-05,815.0920795114613,10781.411142566149,876960.0,35078400.0,60444.00001157408,0.0675990675990676,124.96939552736191,0.4224137931034483,2.0924093054391932e-05
105,4FGL J0050.7-0929,BLL,8.895285534957782e-07,27.706323761443702,341.6448865173878,778680.0,31147200.0,54683.00001157408,0.058522727272727275,3694.3316007807953,-0.5728155339805825,7.443764400020967e-07
106,4FGL J0050.7-0929,BLL,7.963138314037827e-07,34.19435297154355,421.6483551222953,1073520.0,42940800.0,55050.50001157408,0.08068181818181819,3514.6005245447304,0.9859154929577465,7.443764400020967e-07
107,4FGL J0050.7-0929,BLL,7.527266272315454e-07,17.52708896976109,216.12540059851545,582120.0,23284800.0,55897.50001157408,0.04375,5049.13627622569,-0.8961038961038961,7.443764400020967e-07
108,4FGL J0050.7-0929,BLL,8.671581509158658e-07,20.191604112445752,248.98136450712926,582120.0,23284800.0,56216.00001157408,0.04375,4382.968125718254,0.0,7.443764400020967e-07
109,4FGL J0050.7-0929,BLL,8.161813418277709e-07,15.30242074166051,188.6931605484679,468720.0,18748800.0,56709.50001157408,0.035227272727272725,5189.482129615503,0.0,7.443764400020967e-07
110,4FGL J0050.7-0929,BLL,7.081767581548025e-07,126.35006448294725,1558.0144740029502,4460400.0,178416000.0,57010.50001157408,0.3352272727272727,1938.7744563913614,0.5661016949152542,7.443764400020967e-07
111,4FGL J0050.7-0929,BLL,9.853584773330133e-07,14.600647773729658,180.03964346500138,370440.0,14817600.0,59100.00001157408,0.02784090909090909,4835.399289313327,-0.8775510204081632,7.443764400020967e-07
112,4FGL J0050.7-0929,BLL,8.149433836895581e-07,109.17242349788101,1346.198093904691,3349080.0,133963200.0,59292.50001157408,0.25170454545454546,1944.361862767253,-0.9909706546275395,7.443764400020967e-07
113,4FGL J0051.1-0648,FSRQ,3.081938047960993e-07,44.17576031434137,470.7062555941948,3583440.0,143337600.0,54683.00001157408,0.27335640138408307,5751.281934438451,-0.9704641350210971,2.997918512872683e-07
114,4FGL J0051.1-0648,FSRQ,2.8464320422230275e-07,16.698764361623926,177.93044850340732,1466640.0,58665600.0,56394.50001157408,0.1118800461361015,9733.608382982477,0.0,2.997918512872683e-07
115,4FGL J0051.2-6242,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
116,4FGL J0051.5-4220,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
117,4FGL J0055.1-1219,BCU,4.1736962848815124e-07,1.0097006052385356,11.009391658385722,60480.0,2419200.0,59425.50001157408,0.004689331770222743,31946.120921856942,0.0,2.7092042156085465e-07
118,4FGL J0056.3-0935,BLL,1.0565143828553005e-06,27.476135646288085,340.1206585061089,650160.0,26006400.0,60542.00001157408,0.048863636363636366,3390.9916233026925,-0.29069767441860467,4.773375293705247e-07
119,4FGL J0058.0-0539,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
120,4FGL J0058.0-3233,BLL,1.6270231134420645e-08,0.24600589475244014,2.2579570010511056,378000.0,15120000.0,54882.50001157408,0.028409090909090908,389374.5546047973,0.0,1.0715438864989047e-08
121,4FGL J0058.0-3233,BLL,1.2082451055846358e-08,1.9912845936119266,18.276940045505377,4120200.0,164808000.0,55278.00001157408,0.3096590909090909,158815.41814778195,0.9192660550458716,1.0715438864989047e-08
122,4FGL J0059.4-5654,None,5.0090808452378e-08,3.5293582909077923,31.183107103222248,1761480.0,70459200.0,59481.50001157408,0.13562281722933645,60863.84058820761,-0.04721030042918455,4.043832600331865e-08
123,4FGL J0059.4-5654,None,3.91809670795858e-08,1.6469170978364776,14.551084933559828,1050840.0,42033600.0,60314.50001157408,0.08090803259604191,100742.32428898425,-0.5827338129496403,4.043832600331865e-08
124,4FGL J0100.3+0745,BLL,1.2170515797098803e-08,0.8722462625591146,8.170711465902428,1791720.0,71668800.0,55257.00001157408,0.1345062429057889,234267.59766687738,-0.9451476793248945,8.934133312138695e-09
125,4FGL J0102.4+4214,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
126,4FGL J0102.8+5824,FSRQ,6.477350778606156e-06,141.03006303243612,1785.3258140790012,544320.0,21772800.0,54798.50001157408,0.04100227790432802,591.9114743155613,0.0,6.1348163410303365e-06
127,4FGL J0102.8+5824,FSRQ,1.1011162414727941e-05,329.6477759071592,4173.0725437272395,748440.0,29937600.0,55768.00001157408,0.056378132118451024,297.2801981472971,0.13131313131313133,6.1348163410303365e-06
128,4FGL J0102.8+5824,FSRQ,6.845935719049501e-06,72.45738365041991,917.2515041843835,264600.0,10584000.0,56300.00001157408,0.019931662870159454,803.3299832824633,0.0,6.1348163410303365e-06
129,4FGL J0102.8+5824,FSRQ,7.727409323584016e-06,23.367685794518064,295.8158832747962,75600.0,3024000.0,56569.50001157408,0.0056947608200455585,1331.752330843283,0.0,6.1348163410303365e-06
130,4FGL J0102.8+5824,FSRQ,6.539003442979547e-06,57.34444459355343,725.9339960966158,219240.0,8769600.0,56692.00001157408,0.01651480637813212,923.8822338409244,0.0,6.1348163410303365e-06
131,4FGL J0102.8+5824,FSRQ,5.617414872011126e-06,67.94825029184658,860.1695458338847,302400.0,12096000.0,57395.50001157408,0.022779043280182234,915.5027682200903,0.0,6.1348163410303365e-06
132,4FGL J0102.8+5824,FSRQ,9.281204487265741e-06,44.90617979118656,568.4756871620982,120960.0,4838400.0,58788.50001157408,0.009111617312072893,876.9264458500529,0.0,6.1348163410303365e-06
133,4FGL J0102.8+5824,FSRQ,6.455870453330334e-06,50.75863585226442,642.5630176003064,196560.0,7862400.0,58977.50001157408,0.014806378132118452,988.2722223415028,0.0,6.1348163410303365e-06
134,4FGL J0102.8+5824,FSRQ,7.576978199456867e-06,18.330225660126054,232.0457379458852,60480.0,2419200.0,59075.50001157408,0.004555808656036446,1518.4478289345482,0.0,6.1348163410303365e-06
135,4FGL J0102.8+5824,FSRQ,6.625936797869868e-06,24.044199452110178,304.3799955676371,90720.0,3628800.0,59520.00001157408,0.00683371298405467,1417.4207813074008,0.0,6.1348163410303365e-06
136,4FGL J0102.8+5824,FSRQ,9.595922233794904e-06,17.410841300997475,220.40708024327031,45360.0,1814400.0,60076.50001157408,0.003416856492027335,1385.1588967180633,0.0,6.1348163410303365e-06
137,4FGL J0102.8+5824,FSRQ,0.0004626944681047642,419.7564214646421,5313.774657350131,22680.0,907200.0,60223.50001157408,0.0017084282460136675,45.026027825489315,0.0,6.1348163410303365e-06
138,4FGL J0102.8+5824,FSRQ,1.95718809917005e-05,41.42975768323162,524.4670127240854,52920.0,2116800.0,60584.00001157408,0.003986332574031891,630.3318250880656,0.0,6.1348163410303365e-06
139,4FGL J0102.8+5824,FSRQ,1.169630266615666e-05,99.03493393488166,1253.7016594035522,211680.0,8467200.0,60678.50001157408,0.015945330296127564,526.3371672397882,0.42857142857142855,6.1348163410303365e-06
140,4FGL J0103.5+5337,BLL,3.523182086655707e-08,3.1962307890140575,34.16704738596348,2268000.0,90720000.0,59639.00001157408,0.176056338028169,63030.88193269085,0.49666666666666665,2.889388737206082e-08
141,4FGL J0103.8+1321,BLL,5.373315000001042e-09,0.8628168321361673,7.198783972173879,4014360.0,160574400.0,56562.50001157408,0.3013620885357548,398002.17380991305,0.0,3.886260596510175e-09
