,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
0,0,0,0,0,0.0,0,0.0,0,0.0,,0,0,0
1,4FGL J0001.5+2113,FSRQ,6.5939034506037195e-06,17.945967631163082,164.80668144298758,6804000.0,2721600.0,56765.50001157408,0.005136986301369863,22633.339356101456,0.0,5.303845714759447e-06,7.626217102361642e-06
2,4FGL J0001.5+2113,FSRQ,6.2325936724884485e-06,7.538945306242027,69.23385704454273,3024000.0,1209600.0,56814.50001157408,0.00228310502283105,35918.10166458308,0.0,5.303845714759447e-06,6.2325936724884485e-06
3,4FGL J0001.5+2113,FSRQ,7.935911197889019e-06,76.79422547973246,705.2392891493795,24192000.0,9676800.0,56870.50001157408,0.0182648401826484,9973.365966369038,0.0,5.303845714759447e-06,1.2697457916622429e-05
4,4FGL J0001.5+2113,FSRQ,7.684284745273024e-06,25.56100477667619,234.73932741732773,8316000.0,3326400.0,57280.00001157408,0.006278538812785388,17567.645182648208,0.0,5.303845714759447e-06,8.94241700835299e-06
5,4FGL J0001.5+2113,FSRQ,1.5407281252486975e-05,55.909942209024734,513.4486044172921,9072000.0,3628800.0,57416.50001157408,0.00684931506849315,8388.858520919215,-0.8333333333333334,5.303845714759447e-06,2.6091727548181455e-05
6,4FGL J0001.5+2113,FSRQ,1.3945167782256765e-05,109.64248717121559,1006.9010948434586,19656000.0,7862400.0,57465.50001157408,0.014840182648401826,6296.626306248888,0.8461538461538461,5.303845714759447e-06,3.46083151751843e-05
7,4FGL J0001.5+2113,FSRQ,9.852143413964659e-06,14.896440841914563,136.80137125649168,3780000.0,1512000.0,57570.50001157408,0.0028538812785388126,20323.53947328119,0.0,5.303845714759447e-06,1.234905205915413e-05
8,4FGL J0001.5+2113,FSRQ,7.222066307698416e-06,54.59882128620002,501.40793362693677,18900000.0,7560000.0,57644.00001157408,0.014269406392694063,12398.852652704674,0.0,5.303845714759447e-06,1.2426475583035973e-05
9,4FGL J0001.5+2113,FSRQ,7.958032204712402e-06,33.69112514187042,309.4022369164503,10584000.0,4233600.0,57801.50001157408,0.007990867579908675,15036.399350740894,0.0,5.303845714759447e-06,1.3781387250968247e-05
10,4FGL J0001.5+2113,FSRQ,9.652411647626227e-06,291.8889282242171,2680.560145837391,75600000.0,30240000.0,57990.50001157408,0.05707762557077625,4638.516205497118,0.98,5.303845714759447e-06,1.9975269161515773e-05
11,4FGL J0001.5+2113,FSRQ,6.145492208121374e-06,55.751905312077106,511.9972735630975,22680000.0,9072000.0,58393.00001157408,0.017123287671232876,13301.322282475823,0.7666666666666667,5.303845714759447e-06,1.3742675489027323e-05
12,4FGL J0001.5+2113,FSRQ,6.987473030336428e-06,16.904094754989888,155.23864840422317,6048000.0,2419200.0,60706.50001157408,0.0045662100456621,22654.143619141018,0.0,5.303845714759447e-06,1.0607022771812637e-05
13,4FGL J0003.3-1928,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
14,4FGL J0004.3+4614,FSRQ,7.519352279418712e-06,661.6909696251996,6599.344988873612,219996000.0,87998400.0,59376.50001157408,0.17787286063569682,3214.0239691459365,0.0,6.954892419348258e-06,9.839683508990997e-06
15,4FGL J0004.4-4737,FSRQ,3.993017834198519e-06,79.69424714206772,796.1698365063455,49896000.0,19958400.0,59537.50001157408,0.0375,12687.225176024585,0.6666666666666666,3.096546530376466e-06,9.457317616047327e-06
16,4FGL J0004.4-4001,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
17,4FGL J0005.9+3824,FSRQ,9.115032559497898e-07,34.17918449030284,292.3045765723672,93744000.0,37497600.0,54910.50001157408,0.07276995305164319,47366.6684748284,0.0,7.963855203762628e-07,1.7138269855960145e-06
18,4FGL J0005.9+3824,FSRQ,1.082939950318641e-06,16.701533089794207,142.83355880848347,38556000.0,15422400.0,57990.50001157408,0.02992957746478873,62165.94939957797,0.0,7.963855203762628e-07,1.4654462630458677e-06
19,4FGL J0005.9+3824,FSRQ,8.217082251669864e-07,101.38170345452265,867.0287586547673,308448000.0,123379200.0,58407.00001157408,0.23943661971830985,28966.373362797014,0.0,7.963855203762628e-07,2.0739790332937278e-06
20,4FGL J0007.7+4008,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
21,4FGL J0009.1-5012,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
22,4FGL J0009.3+5030,BLL,3.484404079386788e-07,34.24472329221335,324.6397384729411,245700000.0,98280000.0,54690.00001157408,0.18486916951080773,69045.7931407725,0.4553846153846154,3.347337150339616e-07,9.93555681967563e-07
23,4FGL J0009.3+5030,BLL,4.103514760989334e-07,15.263105223795048,144.69413129305346,92988000.0,37195200.0,56139.00001157408,0.06996587030716724,95301.31913672746,-0.8861788617886179,3.347337150339616e-07,1.1166510761936326e-06
24,4FGL J0009.3+5030,BLL,8.607885067665876e-07,11.193005111187292,106.10961055271171,32508000.0,13003200.0,56867.00001157408,0.024459613196814563,76838.19444978183,0.0,3.347337150339616e-07,1.398011977281792e-06
25,4FGL J0009.3+5030,BLL,3.5113680591653937e-07,29.306720550128574,277.8275068456066,208656000.0,83462400.0,57297.50001157408,0.15699658703071673,74349.23831924895,-0.7681159420289855,3.347337150339616e-07,1.0375183227625878e-06
26,4FGL J0009.3+5030,BLL,6.611981175571745e-07,12.396671266455954,117.52035732735422,46872000.0,18748800.0,60573.50001157408,0.03526734926052332,83306.75560439516,0.0,3.347337150339616e-07,8.335316694736722e-07
27,4FGL J0010.6+2043,FSRQ,0.00021310427048285433,19526.14761238659,208498.9058238506,229068000.0,91627200.0,56594.00001157408,0.19104665825977302,103.85132166172164,0.0,0.00017891107632759788,0.0004925725337543971
28,4FGL J0010.6+2043,FSRQ,0.00026992749157858366,33466.690115879115,357355.0917068895,309960000.0,123984000.0,58036.00001157408,0.25851197982345525,70.49188037079492,0.0,0.00017891107632759788,0.0006906171607278146
29,4FGL J0010.6+2043,FSRQ,0.00023119312222893957,5453.198412638443,58228.89004250981,58968000.0,23587200.0,59677.50001157408,0.04918032786885246,188.67747020841486,0.46153846153846156,0.00017891107632759788,0.0006474535881823261
30,4FGL J0010.6-3025,FSRQ,1.0584588723994019e-06,52.1727079712134,461.0396389448218,123228000.0,49291200.0,55477.50001157408,0.0930365296803653,34431.289137845684,0.0,6.447822340104397e-07,1.3112721412281984e-06
31,4FGL J0010.6-3025,FSRQ,8.535918837463375e-07,25.554492378844355,225.8198663228519,74844000.0,29937600.0,56247.50001157408,0.05650684931506849,54783.912083427436,0.9494949494949495,6.447822340104397e-07,2.244897905782676e-06
32,4FGL J0010.6-3025,FSRQ,6.535558151493711e-07,89.72641643953109,792.8941442318628,343224000.0,137289600.0,58288.00001157408,0.2591324200913242,33412.59086468932,-0.9911894273127754,6.447822340104397e-07,2.5491130425476178e-06
33,4FGL J0011.4+0057,FSRQ,5.110988166070497e-06,47.91244746401127,464.21069726673835,23436000.0,9374400.0,54812.50001157408,0.018065268065268064,14913.065974003293,0.0,2.6619670349469237e-06,6.205033556251721e-06
34,4FGL J0011.4+0057,FSRQ,3.0160255633604503e-06,511.6578791320723,4957.314297340525,424116000.0,169646400.0,55579.00001157408,0.3269230769230769,5940.656612622552,0.9536541889483066,2.6619670349469237e-06,7.739962909640305e-06
