,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph) (0.2-5 MeV),Background Counts,Duration (s),Start Time (MJD),Coverage,MDP99 (%),Asymmetry,Average Flux of Entire Source (0.2-5 MeV)
52,4FGL J0017.5-0514,FSRQ,3.1874885657477873e-06,308.4468935302819,3716.4871335711523,1209600.0,96768000.0,58550.50001157408,0.1820250284414107,423.8287890947335,0.95,2.6769784768534134e-06
53,4FGL J0017.5-0514,FSRQ,3.872118840987898e-06,11.709287375147404,141.08560269468273,37800.0,3024000.0,59747.50001157408,0.005688282138794084,1974.2775918791324,0.0,2.6769784768534134e-06
54,4FGL J0017.5-0514,FSRQ,3.298337950291649e-06,20.94576531953209,252.3762402722964,79380.0,6350400.0,59908.50001157408,0.011945392491467578,1598.9408897545131,-0.6190476190476191,2.6769784768534134e-06
55,4FGL J0019.2-5640,BCU,1.911877831980396e-05,2925.448393337811,39091.613875568626,1912680.0,153014400.0,55120.50001157408,0.29282407407407407,51.10541693672733,0.0,1.6739048707718336e-05
56,4FGL J0019.2-5640,BCU,1.8694303564895413e-05,1136.284637002899,15183.723761326577,759780.0,60782400.0,57448.00001157408,0.11631944444444445,82.90838018523061,0.0,1.6739048707718336e-05
57,4FGL J0019.2-5640,BCU,2.0121767989547143e-05,2872.036286098434,38377.88893779938,1784160.0,142732800.0,58662.50001157408,0.27314814814814814,50.30292495057953,0.9915254237288136,1.6739048707718336e-05
58,4FGL J0019.6+7327,FSRQ,6.9189599215426465e-06,698.8260224116817,8576.52434729487,1262520.0,101001600.0,56275.50001157408,0.1928406466512702,187.9810098001309,0.9940119760479041,5.854536360561238e-06
59,4FGL J0021.5-2552,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
60,4FGL J0021.9-5140,BLL,8.48936452724575e-07,91.90518122280031,1149.0649714590818,1353240.0,108259200.0,58386.00001157408,0.20410490307867732,1448.3154753657523,0.0,5.833753792192059e-07
61,4FGL J0021.9-5140,BLL,6.392791334120763e-07,5.026268258539109,62.842036936336626,98280.0,7862400.0,60241.00001157408,0.014823261117445839,7136.038119301409,0.0,5.833753792192059e-07
62,4FGL J0021.9-5140,BLL,5.860566273251495e-07,20.026258223653148,250.38274804560638,427140.0,34171200.0,60395.00001157408,0.06442417331812998,3733.739449856249,0.8849557522123894,5.833753792192059e-07
63,4FGL J0022.5+0608,BLL,1.8269657679264277e-06,40.88310916835043,515.5859548827996,279720.0,22377600.0,54812.50001157408,0.04214123006833713,1468.2384770634046,0.0,1.8041652623189981e-06
64,4FGL J0022.5+0608,BLL,2.4127268046155135e-06,33.56199494292364,423.2577600486144,173880.0,13910400.0,55330.50001157408,0.02619589977220957,1410.534978672449,0.0,1.8041652623189981e-06
65,4FGL J0022.5+0608,BLL,3.2047581699414542e-06,28.10444724711858,354.4314159348844,109620.0,8769600.0,55782.00001157408,0.01651480637813212,1337.9802116486965,0.0,1.8041652623189981e-06
66,4FGL J0022.5+0608,BLL,nan,nan,,68040.0,5443200.0,55978.00001157408,0.010250569476082005,,0.0,1.8041652623189981e-06
67,4FGL J0022.5+0608,BLL,2.0136484405161027e-06,66.98200172532763,844.7248759213635,415800.0,33264000.0,56135.50001157408,0.06264236902050115,1092.70693038957,-0.6909090909090909,1.8041652623189981e-06
68,4FGL J0022.5+0608,BLL,2.275897599495164e-06,87.40539212909188,1102.2887808559906,480060.0,38404800.0,56531.00001157408,0.07232346241457858,899.8838160600368,0.0,1.8041652623189981e-06
69,4FGL J0022.5+0608,BLL,1.8947178519903453e-06,174.75361692477352,2203.8566117944238,1152900.0,92232000.0,57385.00001157408,0.17369020501138951,697.3699340223102,0.0,1.8041652623189981e-06
70,4FGL J0022.5+0608,BLL,2.579379008196453e-06,109.98059390308364,1386.9896561095313,532980.0,42638400.0,58491.00001157408,0.08029612756264237,753.672425698752,0.0,1.8041652623189981e-06
71,4FGL J0022.5+0608,BLL,3.3267330129878375e-06,26.156105641315573,329.86044793122073,98280.0,7862400.0,59019.50001157408,0.014806378132118452,1361.337992833742,0.0,1.8041652623189981e-06
72,4FGL J0023.7-6820,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
73,4FGL J0023.7+4457,FSRQ,nan,nan,,495180.0,39614400.0,57276.50001157408,0.07554786620530565,,0.0,6.241147105987391e-07
74,4FGL J0023.7+4457,FSRQ,nan,nan,,71820.0,5745600.0,57756.00001157408,0.010957324106113034,,0.0,6.241147105987391e-07
75,4FGL J0023.7+4457,FSRQ,nan,nan,,434700.0,34776000.0,57829.50001157408,0.06632064590542099,,0.0,6.241147105987391e-07
76,4FGL J0024.7+0349,FSRQ,5.1286448046123514e-05,7552.893660014955,101271.13872448614,1840860.0,147268800.0,55085.50001157408,0.2808535178777393,19.678392554745272,0.0,4.810480937594323e-05
77,4FGL J0024.7+0349,FSRQ,6.161709207022189e-05,9465.56839015383,126916.77292110605,1920240.0,153619200.0,56856.50001157408,0.29296424452133796,16.121021896603974,0.952755905511811,4.810480937594323e-05
78,4FGL J0024.7+0349,FSRQ,6.911173897596554e-05,5872.728552439286,78743.05328484555,1062180.0,84974400.0,58911.00001157408,0.16205305651672433,19.39777709974417,-0.9110320284697508,4.810480937594323e-05
79,4FGL J0024.7+0349,FSRQ,4.8154091246287266e-05,2723.0560750680493,36511.43547706525,706860.0,56548800.0,60111.50001157408,0.10784313725490197,33.768367381022344,0.9411764705882353,4.810480937594323e-05
80,4FGL J0025.7-4801,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
81,4FGL J0030.2-1647,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
82,4FGL J0030.3-4224,FSRQ,1.5513195578506497e-05,65.6766648011651,845.7624057176567,52920.0,4233600.0,55257.00001157408,0.007954545454545454,392.04919365195997,0.0,7.666453996830661e-06
83,4FGL J0030.3-4224,FSRQ,8.462079650621437e-06,547.6116376784554,7051.961872365054,808920.0,64713600.0,56849.50001157408,0.1215909090909091,183.17394542771316,0.0,7.666453996830661e-06
84,4FGL J0030.3-4224,FSRQ,1.5580132443820688e-05,37.69145640809101,485.3781315360539,30240.0,2419200.0,57619.50001157408,0.004545454545454545,516.4216609173062,0.0,7.666453996830661e-06
85,4FGL J0030.3-4224,FSRQ,8.68351949600352e-06,417.5175109990428,5376.652660436775,601020.0,48081600.0,58907.50001157408,0.0903409090909091,207.11066054911277,0.5974842767295597,7.666453996830661e-06
86,4FGL J0030.3-4224,FSRQ,9.689481594580445e-06,521.5576636878005,6716.447397207803,672840.0,53827200.0,59845.50001157408,0.10113636363636364,175.5129590988553,-0.9775280898876404,7.666453996830661e-06
87,4FGL J0030.6-0212,BCU,1.8850713525017559e-06,60.424831161632284,714.2075648586608,400680.0,32054400.0,55988.50001157408,0.06162790697674419,1268.5194835065472,-0.8490566037735849,1.4922424704440776e-06
88,4FGL J0030.6-0212,BCU,nan,nan,,15120.0,1209600.0,56548.50001157408,0.002325581395348837,,0.0,1.4922424704440776e-06
89,4FGL J0030.6-0212,BCU,nan,nan,,15120.0,1209600.0,56604.50001157408,0.002325581395348837,,0.0,1.4922424704440776e-06
90,4FGL J0030.6-0212,BCU,1.8540904164105195e-06,100.9218495460574,1192.8729798601341,680400.0,54432000.0,56653.50001157408,0.10465116279069768,989.7017915439337,0.35555555555555557,1.4922424704440776e-06
91,4FGL J0030.6-0212,BCU,1.7655893072917145e-06,117.46112543550318,1388.3634054093438,831600.0,66528000.0,57367.50001157408,0.12790697674418605,940.0530151522355,-0.9636363636363636,1.4922424704440776e-06
92,4FGL J0030.6-0212,BCU,1.8057115327356621e-06,71.53217894240362,845.4938532609048,495180.0,39614400.0,58151.50001157408,0.07616279069767441,1191.1805182734224,0.5038167938931297,1.4922424704440776e-06
93,4FGL J0030.6-0212,BCU,1.5839923016630476e-06,20.117969424962034,237.78975756620036,158760.0,12700800.0,58683.50001157408,0.02441860465116279,2397.940688776969,0.9047619047619048,1.4922424704440776e-06
94,4FGL J0030.6-0212,BCU,1.8228401584223473e-06,7.71717609469685,91.2152411553386,52920.0,4233600.0,58991.50001157408,0.00813953488372093,3609.5453856394442,-0.5714285714285714,1.4922424704440776e-06
95,4FGL J0030.6-0212,BCU,nan,nan,,83160.0,6652800.0,59131.50001157408,0.012790697674418604,,0.0,1.4922424704440776e-06
96,4FGL J0030.6-0212,BCU,nan,nan,,68040.0,5443200.0,59285.50001157408,0.010465116279069767,,0.0,1.4922424704440776e-06
97,4FGL J0030.6-0212,BCU,1.5360794011215333e-06,58.99282218419226,697.2815490970713,480060.0,38404800.0,59383.50001157408,0.07383720930232558,1421.9711966730883,-0.968503937007874,1.4922424704440776e-06
98,4FGL J0030.6-0212,BCU,1.5098706350133546e-06,8.218527840504692,97.14110313339272,68040.0,5443200.0,59901.50001157408,0.010465116279069767,3842.5980692531743,0.0,1.4922424704440776e-06
99,4FGL J0030.6-0212,BCU,1.5280939176979474e-06,41.58860406406734,491.5677059157241,340200.0,27216000.0,59992.50001157408,0.05232558139534884,1697.9831887896632,0.0,1.4922424704440776e-06
100,4FGL J0032.3-5522,BCU,1.187871165455333e-07,3.2688313879466038,33.238914240913296,343980.0,27518400.0,55197.50001157408,0.054819277108433734,25233.45893737264,-0.23076923076923078,8.769623756276533e-08
101,4FGL J0033.5-1921,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
102,4FGL J0034.0-4116,BCU,2.3508205076264885e-05,1976.2689777873754,26071.373028011963,1050840.0,84067200.0,59051.00001157408,0.16087962962962962,56.91963620243601,0.24820143884892087,2.2553829639264758e-05
103,4FGL J0035.2+1514,BLL,nan,nan,,824040.0,65923200.0,56268.50001157408,0.12557603686635946,,0.0,4.35160460813682e-09
104,4FGL J0035.2+1514,BLL,4.800574579523598e-09,0.7635909139980144,7.288801269303516,1988280.0,159062400.0,57360.50001157408,0.3029953917050691,276642.87939161557,-0.8631178707224335,4.35160460813682e-09
105,4FGL J0035.8+6131,BCU,1.3600278435815586e-05,1213.2536387022367,15000.158826355992,1115100.0,89208000.0,56307.00001157408,0.16993087557603687,101.34414146525059,0.0,1.024759410574308e-05
106,4FGL J0035.8+6131,BCU,1.402265400032037e-05,1518.081303951483,18768.920153374904,1353240.0,108259200.0,59397.50001157408,0.20622119815668202,89.24321721588807,0.8603351955307262,1.024759410574308e-05
107,4FGL J0035.9+5950,BLL,8.725647874473451e-08,3.1135903823441105,35.96284646892915,446040.0,35683200.0,56699.00001157408,0.06696935300794551,26557.451027682248,0.0,7.390121839765958e-08
108,4FGL J0035.9+5950,BLL,nan,nan,,143640.0,11491200.0,60587.50001157408,0.021566401816118047,,0.0,7.390121839765958e-08
109,4FGL J0036.9+1832,BCU,nan,nan,,1576260.0,126100800.0,54816.00001157408,0.24104046242774566,,0.9904076738609112,4.028265712333759e-06
110,4FGL J0037.8+1239,BLL,nan,nan,,245700.0,19656000.0,55659.50001157408,0.036931818181818184,,0.0,5.527989278876823e-05
111,4FGL J0037.8+1239,BLL,nan,nan,,1266300.0,101304000.0,55939.50001157408,0.1903409090909091,,0.0,5.527989278876823e-05
112,4FGL J0037.8+1239,BLL,nan,nan,,332640.0,26611200.0,59908.50001157408,0.05,,0.0,5.527989278876823e-05
113,4FGL J0038.2-2459,FSRQ,1.918517046954584e-06,16.24446753997385,195.27719183503146,105840.0,8467200.0,57717.50001157408,0.015909090909090907,2384.567960276725,0.0,1.5864299862839207e-06
114,4FGL J0038.2-2459,FSRQ,1.8409811849679356e-06,16.701381310029113,200.76982110758757,113400.0,9072000.0,57864.50001157408,0.017045454545454544,2400.6466581536115,0.0,1.5864299862839207e-06
115,4FGL J0038.2-2459,FSRQ,2.4272667217024422e-06,29.360218265712742,352.94360744564057,151200.0,12096000.0,57990.50001157408,0.022727272727272728,1577.294922186041,0.05,1.5864299862839207e-06
116,4FGL J0038.2-2459,FSRQ,nan,nan,,11340.0,907200.0,58169.00001157408,0.0017045454545454545,,0.0,1.5864299862839207e-06
117,4FGL J0038.2-2459,FSRQ,2.3255247255262237e-06,29.536024433963462,355.0569998827147,158760.0,12700800.0,58277.50001157408,0.023863636363636365,1606.5476001454663,-0.5714285714285714,1.5864299862839207e-06
118,4FGL J0038.2-2459,FSRQ,3.4667300108109434e-06,9.435052397423064,113.42018643894085,34020.0,2721600.0,58617.00001157408,0.005113636363636364,2329.35447914413,0.0,1.5864299862839207e-06
119,4FGL J0038.2-2459,FSRQ,2.188556627806367e-06,19.854585727459362,238.6749664995421,113400.0,9072000.0,58809.50001157408,0.017045454545454544,2019.7250307110407,0.4666666666666667,1.5864299862839207e-06
120,4FGL J0038.2-2459,FSRQ,2.40775099735625e-06,58.24831212804239,700.2117363037207,302400.0,24192000.0,59040.50001157408,0.045454545454545456,1124.345462626363,-0.55,1.5864299862839207e-06
121,4FGL J0038.2-2459,FSRQ,2.2887457117059457e-06,20.071384393376462,241.28113592736082,109620.0,8769600.0,59362.50001157408,0.016477272727272726,1964.4229453848343,-0.9310344827586207,1.5864299862839207e-06
122,4FGL J0038.2-2459,FSRQ,2.92874580318691e-06,19.484360079441874,234.22442820321112,83160.0,6652800.0,59691.50001157408,0.0125,1763.079261844889,0.36363636363636365,1.5864299862839207e-06
123,4FGL J0038.2-2459,FSRQ,3.598712117821512e-06,10.882505444292253,130.82023760159842,37800.0,3024000.0,60237.50001157408,0.005681818181818182,2128.9096031381955,0.0,1.5864299862839207e-06
124,4FGL J0038.2-2459,FSRQ,nan,nan,,79380.0,6350400.0,60325.00001157408,0.011931818181818182,,0.0,1.5864299862839207e-06
125,4FGL J0038.2-2459,FSRQ,2.7763169443601013e-06,20.988956099362365,252.31140365459063,94500.0,7560000.0,60556.00001157408,0.014204545454545454,1744.5927538958567,-0.84,1.5864299862839207e-06
126,4FGL J0038.2-2459,FSRQ,nan,nan,,11340.0,907200.0,60657.50001157408,0.0017045454545454545,,0.0,1.5864299862839207e-06
127,4FGL J0038.2-2459,FSRQ,3.079582496913275e-06,27.93797241199723,335.84657574982486,113400.0,9072000.0,60720.50001157408,0.017045454545454544,1435.9648032662137,-0.26666666666666666,1.5864299862839207e-06
128,4FGL J0043.8+3425,FSRQ,2.048701034648349e-07,26.949432890178244,315.0579948831252,1644300.0,131544000.0,54830.00001157408,0.2471590909090909,5820.732805425282,0.8988505747126436,1.8359627748396516e-07
129,4FGL J0043.8+3425,FSRQ,2.0578025740895803e-07,3.2358533917043832,37.829422440191465,196560.0,15724800.0,57290.50001157408,0.029545454545454545,16760.836360973117,0.0,1.8359627748396516e-07
130,4FGL J0043.8+3425,FSRQ,nan,nan,,37800.0,3024000.0,57752.50001157408,0.005681818181818182,,0.0,1.8359627748396516e-07
131,4FGL J0043.8+3425,FSRQ,2.0726161476354792e-07,29.64570652002703,346.57934699981473,1787940.0,143035200.0,58281.00001157408,0.26875,5517.621649044073,0.5200845665961945,1.8359627748396516e-07
132,4FGL J0043.8+3425,FSRQ,1.972472197326296e-07,1.7297792181672684,20.222346580988667,109620.0,8769600.0,60405.50001157408,0.016477272727272726,23414.745515395018,0.0,1.8359627748396516e-07
133,4FGL J0043.8+3425,FSRQ,2.377647347801959e-07,4.889203794232125,57.1582619294054,257040.0,20563200.0,60524.50001157408,0.038636363636363635,12685.443675883876,0.0,1.8359627748396516e-07
134,4FGL J0044.2-8424,FSRQ,nan,nan,,816480.0,65318400.0,54777.50001157408,0.12471131639722864,,0.0,0.00017767843732361847
135,4FGL J0045.1-3706,FSRQ,nan,nan,,1152900.0,92232000.0,57269.50001157408,0.21151178918169208,,0.0,4.24894277392011e-05
136,4FGL J0045.3+2128,BLL,3.399171809608131e-08,2.3641919770186473,25.60632957054984,869400.0,69552000.0,56391.00001157408,0.13097949886104784,52072.07931699761,0.0,1.8922823146837383e-08
137,4FGL J0045.3+2128,BLL,2.2358527872888317e-08,1.0141828243142141,10.984513904378243,567000.0,45360000.0,60325.00001157408,0.08542141230068337,98028.17800931113,-0.9266666666666666,1.8922823146837383e-08
138,4FGL J0045.7+1217,BLL,nan,nan,,529200.0,42336000.0,55232.50001157408,0.07990867579908675,,0.0,2.4833149297166892e-06
139,4FGL J0045.7+1217,BLL,nan,nan,,378000.0,30240000.0,55743.50001157408,0.05707762557077625,,0.0,2.4833149297166892e-06
140,4FGL J0045.7+1217,BLL,2.5729856738953263e-06,415.48984339769555,5431.510838159489,2018520.0,161481600.0,56408.50001157408,0.3047945205479452,374.5548619021892,-0.7827715355805244,2.4833149297166892e-06
141,4FGL J0045.7+1217,BLL,nan,nan,,952560.0,76204800.0,58501.50001157408,0.14383561643835616,,0.0,2.4833149297166892e-06
142,4FGL J0047.0+5657,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
143,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
144,4FGL J0047.9+2233,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
145,4FGL J0049.7+0237,BLL,3.2371155130008783e-07,2.055697835376078,22.660070240256815,79380.0,6350400.0,55243.00001157408,0.012110726643598616,17782.479296091642,0.0,2.148017722603706e-07
146,4FGL J0049.7+0237,BLL,2.212670747063923e-07,15.121922926414145,166.68978766405428,854280.0,68342400.0,56499.50001157408,0.1303344867358708,7929.933217780238,0.0,2.148017722603706e-07
147,4FGL J0049.7+0237,BLL,2.9547177138053257e-07,2.8592212372951376,31.51735286897786,120960.0,9676800.0,57472.50001157408,0.01845444059976932,15782.062719261412,0.0,2.148017722603706e-07
148,4FGL J0049.7+0237,BLL,2.4544460134330284e-07,9.871585510346566,108.81502971774626,502740.0,40219200.0,57661.50001157408,0.07670126874279123,9318.926105092352,0.0,2.148017722603706e-07
149,4FGL J0049.7+0237,BLL,3.077286203039506e-07,3.7222853911965865,41.03095647973265,151200.0,12096000.0,58200.50001157408,0.02306805074971165,13553.741893576711,0.0,2.148017722603706e-07
