# of Flares,Detection Threshold (ph/cm^2)
2620.0,0.00017742330697338184
2619.0,0.00030346750501962944
2618.0,0.0005253618760672311
2617.0,0.0009306467878468419
2616.0,0.001816682424609747
2615.0,0.0019055496484995538
2614.0,0.0019580882878379967
2613.0,0.0020909761911627445
2611.0,0.002373656872821838
2611.0,0.002373656872821838
2610.0,0.0023945701492343653
2609.0,0.0024573099784719467
2608.0,0.002488679893090738
2607.0,0.0025723329987408466
2606.0,0.0029073710128690307
2605.0,0.003504935886487704
2604.0,0.004437402280850257
2603.0,0.004478383947948137
2602.0,0.00467468590704266
2601.0,0.004826694708280695
2600.0,0.004962298735391736
2599.0,0.005148392035193853
2598.0,0.005188568233489171
2597.0,0.005209183991953752
2596.0,0.00568221130124867
2595.0,0.00612660791567109
2594.0,0.0066384569835414705
2593.0,0.006665209311964171
2592.0,0.006744531643040023
2591.0,0.007077169224823142
2590.0,0.007120948970234547
2589.0,0.00823066552093193
2588.0,0.00839145216052654
2587.0,0.00863215117703296
2586.0,0.00875634501129795
2585.0,0.009406390358536756
2584.0,0.009417265038871137
2583.0,0.010075408162688627
2582.0,0.010148167379178827
2581.0,0.011236558155201654
2580.0,0.011850800709139945
2579.0,0.01231145781937212
2578.0,0.012321882822509922
2577.0,0.012468065777193562
2576.0,0.012617352642473146
2575.0,0.013363583627604883
2574.0,0.013701766951526268
2573.0,0.01393796606033399
2572.0,0.014221244853346207
2571.0,0.014283767789756083
2570.0,0.014430160724643773
2569.0,0.014555640383118936
2568.0,0.014959364589977469
2567.0,0.015601130309251154
2566.0,0.015867263700473613
2565.0,0.01587317679710815
2564.0,0.015942441259022496
2563.0,0.016426824779853844
2562.0,0.016617108768341635
2561.0,0.0172795946358506
2560.0,0.01837814927874535
2559.0,0.018575546945863244
2558.0,0.01897528246994715
2557.0,0.019216929628962147
2556.0,0.019631096164245212
2555.0,0.01971370077482021
2554.0,0.020945750331464015
2553.0,0.021318299123986056
2552.0,0.02137000411922618
2551.0,0.021913446345927103
2550.0,0.022409324876971965
2549.0,0.023292161604452178
2548.0,0.024112544827063914
2547.0,0.024290792137414703
2546.0,0.02465745514870269
2545.0,0.02528626879069748
2544.0,0.025548206627903445
2543.0,0.025562680780683595
2542.0,0.0269504360329419
2541.0,0.028620567833349413
2540.0,0.028682780003202485
2539.0,0.02892650146981086
2538.0,0.029044488108701097
2537.0,0.02904944095265821
2536.0,0.02972453134650091
2535.0,0.029858234542781078
2534.0,0.029872302975246054
2533.0,0.030246009458552294
2532.0,0.030891066532312886
2531.0,0.03128526807738881
2530.0,0.03133151079855995
2529.0,0.03142969851930766
2528.0,0.03153612360607348
2527.0,0.03194302539493977
2526.0,0.03200199815934502
2525.0,0.03275456474539905
2524.0,0.03276487717601138
2523.0,0.03287783252096354
2522.0,0.0332562758027684
2521.0,0.033408959069012215
2520.0,0.03347365503965955
2519.0,0.03348486358449777
2518.0,0.03381434973674071
2517.0,0.033983031134429985
2516.0,0.03439412009396577
2515.0,0.03443534074174829
2514.0,0.0345822264543874
2513.0,0.034868918487169887
2512.0,0.03511977401585455
2511.0,0.03522728352814799
2510.0,0.035370629544539234
2509.0,0.03541379921924185
2508.0,0.03583650409781077
2506.0,0.03619486913878889
2506.0,0.03619486913878889
2505.0,0.0365145806162725
2504.0,0.03655323417976699
2502.0,0.03726996426172321
2502.0,0.03726996426172321
2499.0,0.03762832930270131
2499.0,0.03762832930270131
2499.0,0.03762832930270131
2498.0,0.03787313129478146
2497.0,0.03790803070057935
2495.0,0.03798669434367942
2495.0,0.03798669434367942
2494.0,0.038515776224293495
2493.0,0.038569205113879707
2492.0,0.038703424425635645
2489.0,0.03906178946661375
2489.0,0.03906178946661375
2489.0,0.03906178946661375
2488.0,0.03910375691377635
2487.0,0.039420154507591856
2486.0,0.03957228364771524
2485.0,0.03977851954856996
2484.0,0.040136884589548075
2483.0,0.040238394476320216
2482.0,0.04033119480588822
2481.0,0.04049524963052618
2480.0,0.040853614671504286
2479.0,0.041224898609189486
2478.0,0.0412436926647911
2477.0,0.04131441584032864
2476.0,0.0415703447534605
2475.0,0.04192870979443861
2474.0,0.042645439876394825
2473.0,0.0427560823632589
2472.0,0.04293979903032626
2471.0,0.043003804917372934
2470.0,0.04307001374198991
2469.0,0.04312298913179148
2468.0,0.04336216995835104
2467.0,0.0434863155403646
2466.0,0.043720534999329146
2465.0,0.04389736252633237
2464.0,0.04442401209515551
2463.0,0.044437265081285364
2462.0,0.044593209097326725
2461.0,0.04493408906707463
2460.0,0.044936964031145527
2459.0,0.045153995163241575
2458.0,0.04551236020421968
2457.0,0.04555910244280461
2456.0,0.04583222500163494
2455.0,0.0458707252451978
2454.0,0.04601282540523047
2453.0,0.046274153647768254
2452.0,0.04822215924653264
2451.0,0.048325525775897826
2450.0,0.04840033389237358
2449.0,0.04863746532392251
2448.0,0.04903212434490631
2447.0,0.04909601061400076
2446.0,0.05017110573693509
2445.0,0.051250421787587444
2444.0,0.05190492309622858
2443.0,0.05194100301541774
2442.0,0.05194263695567708
2441.0,0.051993181523639444
2440.0,0.05209996457929716
2439.0,0.0521683609668502
2438.0,0.05263236868707898
2437.0,0.05369511027153579
2436.0,0.05422472380916656
2435.0,0.055066805490250476
2434.0,0.05660668499421977
2433.0,0.05813576877267353
2432.0,0.05815461073785832
2431.0,0.05938131088608509
2430.0,0.060439368832203626
2429.0,0.060705882621819425
2428.0,0.060797727262166396
2427.0,0.060926058039411805
2426.0,0.06123407333587965
2425.0,0.06209438939921754
2424.0,0.06214781556242953
2423.0,0.06241483588040064
2422.0,0.06265617613193152
2421.0,0.06279695955531768
2420.0,0.06287647400165784
2419.0,0.06307450515795472
2418.0,0.0635976807836444
2417.0,0.06361346593855252
2416.0,0.0637063212004987
2415.0,0.06450570737605939
2414.0,0.06466525208250612
2413.0,0.0657342366406013
2412.0,0.06637212328553556
2411.0,0.06688484654228245
2410.0,0.06705545307159952
2409.0,0.06729892349551256
2408.0,0.06752876312483207
2407.0,0.06826921451940891
2406.0,0.06859562762216317
2405.0,0.06863167942035527
2404.0,0.0694864990229112
2403.0,0.06985740832167754
2402.0,0.07147208072886996
2401.0,0.07175756077003106
2400.0,0.07242439933839456
2399.0,0.07319086673453552
2398.0,0.07346591618117272
2397.0,0.07371813466573814
2396.0,0.07391106950761572
2395.0,0.07626951309590213
2394.0,0.07652708506346252
2393.0,0.07740714848746828
2392.0,0.07755289265487438
2391.0,0.07759348380957906
2390.0,0.0779753278529883
2389.0,0.07835868148390851
2388.0,0.07906336569877252
2387.0,0.07957692601393075
2386.0,0.08087340394009705
2385.0,0.0816458206763982
2384.0,0.08209361627133141
2383.0,0.0847513129002305
2382.0,0.08486698256820512
2381.0,0.08650991530006366
2380.0,0.08914721912260257
2379.0,0.09129332128505278
2378.0,0.09135944753439502
2377.0,0.09199240287814765
2376.0,0.09308267911556976
2375.0,0.09331686856125661
2374.0,0.09331692584821218
2373.0,0.09378965323410282
2372.0,0.09432426883381531
2371.0,0.09451344522404598
2370.0,0.09581158952444084
2369.0,0.09665105155179565
2368.0,0.09675518919799359
2367.0,0.0975604344644394
2366.0,0.0985657185328526
2365.0,0.09862531165095333
2364.0,0.09913639406196421
2363.0,0.09923127984683804
2362.0,0.09925442332438768
2361.0,0.0998608948698174
2360.0,0.10260844258952607
2359.0,0.10378213419716625
2358.0,0.1038648711214849
2357.0,0.10393898377026022
2356.0,0.10465427537053311
2355.0,0.10473069742116088
2354.0,0.10509054826683009
2353.0,0.106810700463525
2352.0,0.1071273096884353
2351.0,0.10738142198115139
2350.0,0.10811184304908097
2349.0,0.10817114329542846
2348.0,0.10864383090225463
2347.0,0.11063782286982449
2346.0,0.1111491795927638
2345.0,0.11136042087443353
2344.0,0.11179390907561455
2343.0,0.11453245277133953
2342.0,0.11515754312096162
2341.0,0.1154114614469996
2340.0,0.1161774018152149
2339.0,0.11636538361036311
2338.0,0.11663298879925912
2337.0,0.11696283620849025
2336.0,0.11741852541107138
2335.0,0.11765820286306371
2334.0,0.11795236878396016
2333.0,0.11965017103318279
2332.0,0.12151127309880935
2331.0,0.12153719766597959
2330.0,0.12198676551019982
2329.0,0.12213510319016216
2328.0,0.12309839157598003
2327.0,0.12366949605265667
2326.0,0.12405392258167174
2325.0,0.12434860429070052
2324.0,0.12462185743633608
2323.0,0.12490372054357853
2322.0,0.12590718313392885
2321.0,0.12619854256884167
2320.0,0.12689669160932932
2319.0,0.12699974735663047
2318.0,0.12739877206771733
2317.0,0.12759870889503053
2316.0,0.12788859572140526
2315.0,0.130061987631603
2314.0,0.1305008847949045
2313.0,0.13108980152900196
2312.0,0.13145963444339304
2311.0,0.1321435247941705
2310.0,0.13255759621610624
2309.0,0.13274546727198633
2308.0,0.13277424768238894
2307.0,0.13367793598042962
2306.0,0.13433785531559206
2305.0,0.13477963271177912
2304.0,0.13604309405376705
2303.0,0.1363428979322427
2302.0,0.13643424590107517
2301.0,0.13682442428315927
2300.0,0.13695676091546852
2299.0,0.13710877230491567
2298.0,0.13749598741493396
2297.0,0.13844659286017325
2296.0,0.13855593166626856
2295.0,0.14049164966496638
2294.0,0.1410183517224805
2293.0,0.14104713608086378
2292.0,0.1412685445747153
2291.0,0.14158608427200445
2290.0,0.14254430862686915
2289.0,0.14480620930666363
2288.0,0.14571953912189403
2287.0,0.14617850442579297
2286.0,0.14717113000262816
2285.0,0.1476234975403334
2284.0,0.14810361252508034
2283.0,0.14826777432826388
2282.0,0.14845344818710493
2281.0,0.14924601407163765
2280.0,0.14945337658055083
2279.0,0.14954326407504065
2278.0,0.15005124824084512
2277.0,0.1510664295482422
2276.0,0.15234003461348136
2275.0,0.153090887100303
2274.0,0.15359949153292862
2273.0,0.15490463838758903
2272.0,0.15597448972100858
2271.0,0.1583615070835879
2270.0,0.15866726889561458
2269.0,0.16004299575028175
2268.0,0.16216632360360575
2267.0,0.16236107521825652
2266.0,0.16320796851915104
2265.0,0.1637261462393068
2264.0,0.1639986712353751
2263.0,0.16503437461776133
2262.0,0.1650490491485527
2261.0,0.16536243933530115
2260.0,0.16686580633914164
2259.0,0.1684630117343044
2258.0,0.17001542371854741
2257.0,0.17019224344514639
2256.0,0.17063289818152186
2255.0,0.170892720427591
2254.0,0.17182347900532352
2253.0,0.17367452484046644
2252.0,0.1737330306040082
2251.0,0.17406621006788003
2250.0,0.17673833682745316
2249.0,0.17682160398116387
2248.0,0.17752743917286057
2247.0,0.18008294446486017
2246.0,0.1804715505890304
2245.0,0.18049653486035547
2244.0,0.18138460631887213
2243.0,0.18369085279375186
2242.0,0.1838353254083123
2241.0,0.18388148317798608
2240.0,0.18398071962826154
2239.0,0.18444870391178733
2238.0,0.18451441551298745
2237.0,0.18481223105604522
2236.0,0.1869671362798437
2235.0,0.18733915035480544
2234.0,0.1885612197062245
2233.0,0.19102274442131292
2232.0,0.19104808508591087
2231.0,0.19149684903087327
2230.0,0.19255666688551046
2229.0,0.19267379307011062
2228.0,0.19476259607683485
2227.0,0.19712735692479322
2226.0,0.19798968511116413
2225.0,0.19835305248894688
2224.0,0.19860771740398417
2223.0,0.1989508828677151
2222.0,0.2004765905724595
2221.0,0.20296878584731753
2220.0,0.20511428735744192
2219.0,0.20573498642279472
2218.0,0.20577273332119494
2217.0,0.2093836510722301
