# of Flares,Detection Threshold (ph/cm^2)
105.0,35.09529119131648
104.0,35.56634528621256
103.0,35.68504814907851
102.0,37.361540979736866
101.0,37.97898097396314
100.0,38.40694719675277
99.0,38.676682692468965
98.0,40.243286097272104
97.0,41.18954266346168
96.0,41.96610684709679
95.0,42.122255876998494
94.0,43.16190847863748
93.0,43.36618874626555
92.0,44.84431329014989
91.0,48.80050859624975
90.0,49.905196882308495
89.0,52.158778311410046
88.0,53.07232315373725
87.0,56.44998443149302
86.0,56.83402664017021
85.0,56.92395788736998
84.0,57.809619739081946
83.0,59.93692250349005
82.0,60.62784861759922
81.0,65.33108814985142
80.0,67.63217185478989
79.0,70.99119204849441
78.0,76.69504129391782
77.0,76.96616594231544
76.0,77.06463099194823
75.0,79.3823055976122
74.0,83.18019487964256
73.0,83.39950064529056
72.0,87.43811203605942
71.0,94.30942454700332
70.0,94.93984237522368
69.0,97.77200180030692
68.0,108.1372345598946
67.0,110.50474936772197
66.0,111.88922274606186
65.0,116.79548063000819
64.0,117.355585372429
63.0,117.49878257569692
62.0,122.05028359877764
61.0,123.78886751895037
60.0,124.89475409296672
59.0,140.7602838159001
58.0,149.36287746706049
57.0,155.9009207803051
56.0,156.90867383095923
55.0,182.81345556085822
54.0,202.9729329462983
53.0,208.26112762889503
52.0,216.51748526298533
51.0,225.59509222473588
50.0,230.80774642624039
49.0,231.2329645420255
48.0,299.37398442041564
47.0,305.22957400195173
46.0,314.25257364178043
45.0,331.8581046467397
44.0,343.34803083978244
43.0,374.00438433110776
42.0,376.213054833095
41.0,378.671260495173
40.0,385.0898925665965
39.0,397.20351972206737
38.0,432.1519020218341
37.0,536.0175364719402
36.0,547.5703712575191
35.0,572.2840969382204
34.0,691.8094144670079
33.0,715.1793547291976
32.0,754.9693134716886
31.0,779.3933299022143
30.0,855.7111329712586
29.0,903.2692698899742
28.0,910.0058224461477
27.0,1109.9301137037553
26.0,1159.569966850717
25.0,1236.863058062277
24.0,1323.1912122630736
23.0,1326.4104986811024
22.0,1425.9774005242095
21.0,1527.3100638309365
20.0,2040.4116299183775
19.0,2173.8233330937123
18.0,2442.224427810434
17.0,2507.5931222867894
16.0,2522.5121429197734
15.0,2601.838030913521
14.0,2617.61486676228
13.0,2790.6908834472015
12.0,2869.3512243782743
11.0,3489.719806100597
10.0,3753.318781697315
9.0,4990.085694454497
8.0,5534.322168494134
7.0,6867.81565054697
6.0,7161.074411283331
5.0,7170.750918585351
4.0,8536.204925978325
3.0,12377.250060492917
2.0,12975.299295093997
1.0,39078.865318497876
0.0,47571.370760244645
