# of Flares,Detection Threshold (ph/cm^2)
276.0,1.4878234117592322
275.0,1.497866081219562
274.0,1.5270157002917102
273.0,1.5379562291461615
272.0,1.538738831429406
271.0,1.5467200321585937
270.0,1.555371175501402
269.0,1.569405005746121
268.0,1.578699907068258
267.0,1.593332441104729
266.0,1.6204811385189888
265.0,1.6460842571567567
264.0,1.786622490777007
263.0,1.811832117043396
262.0,1.8334846822622084
261.0,1.8594776554936907
260.0,1.8597879001742623
259.0,1.8966611844758825
258.0,1.9807328393144277
257.0,2.0381706072376233
256.0,2.0695904905037654
255.0,2.0927862138204225
254.0,2.106324787141983
253.0,2.1113621256656323
252.0,2.2302225430058207
251.0,2.23714464648678
250.0,2.2591335945809736
249.0,2.262013950990329
248.0,2.298062727638453
247.0,2.4573789183323136
246.0,2.4772181831803888
245.0,2.5186707992146067
244.0,2.574144999836222
243.0,2.591113825452439
242.0,2.603801605335676
241.0,2.6378843061863275
240.0,2.7105038089774403
239.0,2.736447813389322
238.0,2.7762806349686797
237.0,2.84977635858291
236.0,2.8954306460392707
235.0,2.9012495699824754
234.0,2.9077498269336948
233.0,2.9484273900248974
232.0,2.9493688239542903
231.0,2.9577266815474017
230.0,3.0045732445821227
229.0,3.0173307177904434
228.0,3.0424703134999347
227.0,3.0993672930938607
226.0,3.108194391454817
225.0,3.1941202441276633
224.0,3.205713744482872
223.0,3.2474150734480505
222.0,3.282996559032473
221.0,3.3148946736622156
220.0,3.3726090536653937
219.0,3.421901677281899
218.0,3.4247621972970377
217.0,3.427353060392093
216.0,3.459192222791364
215.0,3.4820328444625606
214.0,3.5013799060257798
213.0,3.5056996429235765
212.0,3.700333321676761
211.0,3.9191284802486583
210.0,3.9531213597761843
209.0,3.9563243356370577
208.0,3.9845009971946728
207.0,4.0195576130132915
206.0,4.038156291998037
205.0,4.079209998745382
204.0,4.185477966148693
203.0,4.370996922485822
202.0,4.377280072964851
201.0,4.4756103067488
200.0,4.488258818442799
199.0,4.602709720050999
198.0,4.6683991811418535
197.0,4.8113358032346065
196.0,4.904182250171946
195.0,4.927340590653481
194.0,4.959898074549881
193.0,5.148728337415156
192.0,5.192141505088362
191.0,5.3836638057597455
190.0,5.518416093990942
189.0,5.5289065343324015
188.0,5.612690618518784
187.0,5.978000360103242
186.0,6.078110162558501
185.0,6.176881022610814
184.0,6.180189440258282
183.0,6.235754480052655
182.0,6.41495410264071
181.0,6.4341735428576
180.0,6.528629215080361
179.0,6.571937966430079
178.0,6.712267296225963
177.0,6.7137067427397525
176.0,6.769830625616857
175.0,6.885762212537556
174.0,6.893801114856362
173.0,6.900793229707093
172.0,6.952894232753397
171.0,7.233208774387118
170.0,7.301002870481434
169.0,7.307033378622667
168.0,7.374832636892516
167.0,7.44075916856318
166.0,7.542705409313019
165.0,7.6206477109154145
164.0,7.655905603874171
163.0,7.819389212791028
162.0,8.077559647432912
161.0,8.08598146520923
160.0,8.134924558198815
159.0,8.289636127174575
158.0,8.412241565735895
157.0,8.696004520113839
156.0,8.885012891793364
155.0,9.069089961946762
154.0,9.388771474173037
153.0,9.61763254636197
152.0,9.807037146202582
151.0,9.83110263472292
150.0,10.05542712617521
149.0,10.130521588919583
148.0,10.243670325482416
147.0,10.485827023321045
146.0,10.594319851200346
145.0,11.203636250030542
144.0,11.479550713822585
143.0,11.581980883984208
142.0,11.725960180457728
141.0,11.775147826611045
140.0,11.938724878399455
139.0,11.948671161603057
138.0,12.327549498685736
137.0,12.498475794634535
136.0,12.549473721945994
135.0,12.549590282622338
134.0,12.643902414203172
133.0,12.800403256904309
132.0,13.166404238233293
131.0,13.374973910577433
130.0,13.76270662789876
129.0,13.901352568370099
128.0,15.144306415896969
127.0,15.216772576562034
126.0,15.299298633473159
125.0,15.472178917793633
124.0,15.926672804838187
123.0,16.110924321469795
122.0,16.75800165734924
121.0,16.87820907523316
120.0,16.99547777984933
119.0,17.033261307716145
118.0,17.051200657816054
117.0,17.160025956077885
116.0,17.432337134802662
115.0,17.921628449380815
114.0,18.135223299779536
113.0,18.277103973083875
112.0,18.2941504940417
111.0,18.331808878369085
110.0,19.316153183046683
109.0,19.462269445160068
108.0,19.618600538100154
107.0,19.809572316332183
106.0,20.095496368171702
105.0,20.5705535203199
104.0,21.46752080627651
103.0,21.98396597659086
102.0,22.124515850156833
101.0,24.167015870964896
100.0,24.705573396337964
99.0,24.910859327158825
98.0,25.396885507891266
97.0,26.63818904088065
96.0,26.929246697859817
95.0,28.452396023309237
94.0,29.240580213035862
93.0,29.811739712194733
92.0,30.12001210178948
91.0,30.70458340859628
90.0,31.483426051196293
89.0,32.166031306288616
88.0,32.48643785459724
87.0,33.14990995963953
86.0,33.947108665770045
85.0,36.77890664745099
84.0,37.150009532837316
83.0,38.849990518396574
82.0,40.14787072288437
81.0,40.30435763332793
80.0,41.33663188193107
79.0,41.425774662776135
78.0,41.5975174632084
77.0,43.17017857476713
76.0,45.30948766452139
75.0,46.25496762610488
74.0,47.80228682783221
73.0,49.1849976038439
72.0,49.91784808281568
71.0,49.98931955851736
70.0,51.66346630684364
69.0,53.08212102517108
68.0,53.18916912757708
67.0,53.49020290685862
66.0,54.018878671934615
65.0,54.56873744864963
64.0,55.60028763519234
63.0,55.926016298110035
62.0,57.02444190761415
61.0,59.12671038168661
60.0,60.40306581158103
59.0,66.59998374582271
58.0,72.78020898284288
57.0,75.4581394440026
56.0,75.78047381818324
55.0,77.24523240425928
54.0,84.07467827618581
53.0,85.38335390281377
52.0,86.2423590969984
51.0,90.69349687483701
50.0,109.82236870741006
49.0,132.17602348149816
48.0,133.50868300179621
