# of Flares,Detection Threshold (ph/cm^2)
582.0,0.00017742330697338184
581.0,0.0009306467878468419
580.0,0.0019580882878379967
579.0,0.003504935886487704
578.0,0.004962298735391736
577.0,0.005188568233489171
576.0,0.00612660791567109
575.0,0.007120948970234547
574.0,0.00863215117703296
573.0,0.013701766951526268
572.0,0.014221244853346207
571.0,0.015601130309251154
570.0,0.015867263700473613
569.0,0.01897528246994715
568.0,0.01971370077482021
567.0,0.020945750331464015
566.0,0.02137000411922618
565.0,0.024290792137414703
564.0,0.02528626879069748
563.0,0.029872302975246054
562.0,0.03287783252096354
561.0,0.03348486358449777
560.0,0.03381434973674071
559.0,0.03443534074174829
558.0,0.03787313129478146
557.0,0.03790803070057935
556.0,0.038569205113879707
555.0,0.03910375691377635
554.0,0.040238394476320216
553.0,0.04033119480588822
552.0,0.0412436926647911
551.0,0.0427560823632589
550.0,0.0434863155403646
549.0,0.044593209097326725
548.0,0.046274153647768254
547.0,0.04863746532392251
546.0,0.055066805490250476
545.0,0.05938131088608509
544.0,0.060705882621819425
543.0,0.06209438939921754
542.0,0.06279695955531768
541.0,0.06361346593855252
540.0,0.06826921451940891
539.0,0.06859562762216317
538.0,0.07175756077003106
537.0,0.07242439933839456
536.0,0.07319086673453552
535.0,0.07346591618117272
534.0,0.07626951309590213
533.0,0.07740714848746828
532.0,0.07835868148390851
531.0,0.0816458206763982
530.0,0.0847513129002305
529.0,0.09331692584821218
528.0,0.09451344522404598
527.0,0.09581158952444084
526.0,0.0985657185328526
525.0,0.09862531165095333
524.0,0.09913639406196421
523.0,0.1038648711214849
522.0,0.11136042087443353
521.0,0.11636538361036311
520.0,0.12153719766597959
519.0,0.12405392258167174
518.0,0.12462185743633608
517.0,0.12689669160932932
516.0,0.130061987631603
515.0,0.13108980152900196
514.0,0.1321435247941705
513.0,0.13367793598042962
512.0,0.13477963271177912
511.0,0.13710877230491567
510.0,0.13749598741493396
509.0,0.13855593166626856
508.0,0.14810361252508034
507.0,0.14826777432826388
506.0,0.14945337658055083
505.0,0.1510664295482422
504.0,0.153090887100303
503.0,0.16216632360360575
502.0,0.1639986712353751
501.0,0.170892720427591
500.0,0.1737330306040082
499.0,0.17406621006788003
498.0,0.17673833682745316
497.0,0.17752743917286057
496.0,0.18138460631887213
495.0,0.1838353254083123
494.0,0.18444870391178733
493.0,0.18481223105604522
492.0,0.18733915035480544
491.0,0.19102274442131292
490.0,0.19149684903087327
489.0,0.19267379307011062
488.0,0.19712735692479322
487.0,0.19835305248894688
486.0,0.20511428735744192
485.0,0.20950148525997372
484.0,0.20995795662167518
483.0,0.21673371804463523
482.0,0.22478907988872648
481.0,0.22962567446400595
480.0,0.23121169702422387
479.0,0.2403754928079142
478.0,0.24371944820987568
477.0,0.24461878332166795
476.0,0.24838469048991907
475.0,0.25110453160631857
474.0,0.26503570595136605
473.0,0.281920331808316
472.0,0.2848708772994267
471.0,0.29348496387216644
470.0,0.2996565392204369
469.0,0.3021067484840064
468.0,0.3046576754651808
467.0,0.3069682363906455
466.0,0.3374653110892203
465.0,0.3485442868207235
464.0,0.35210500710129844
463.0,0.35526060166303497
462.0,0.35943977390421283
461.0,0.3668021802742737
460.0,0.3678345239193661
459.0,0.3697767491337606
458.0,0.38951906971184197
457.0,0.39414081545445573
456.0,0.3975410828047383
455.0,0.39994419260512
454.0,0.42354087150059044
453.0,0.43228163853364343
452.0,0.4358061086307344
451.0,0.4435877945497004
450.0,0.453907760201141
449.0,0.4715138687286969
448.0,0.4987164000672211
447.0,0.5034082306489353
446.0,0.5094614899975479
445.0,0.5158592522122835
444.0,0.5174207131812286
443.0,0.5199600175660192
442.0,0.5356626832515942
441.0,0.5418933274694276
440.0,0.5576745680132876
439.0,0.5755725233460011
438.0,0.5757873934876561
437.0,0.583208931109144
436.0,0.6079960388835239
435.0,0.6091144747470779
434.0,0.6227083708440877
433.0,0.6243159353263124
432.0,0.6377705660721567
431.0,0.6545881282428943
430.0,0.6632704505580583
429.0,0.6671370843547636
428.0,0.6812935371935305
427.0,0.696760177106628
426.0,0.7054064294763962
425.0,0.7160711407688606
424.0,0.7172416125381685
423.0,0.7302673225639673
422.0,0.7364323558314779
421.0,0.7415956313332593
420.0,0.7552304832227055
419.0,0.771662449619763
418.0,0.7762250262252388
417.0,0.7829262191283524
416.0,0.793375951971528
415.0,0.7949549145568178
414.0,0.8044988322052767
413.0,0.8359504326412857
412.0,0.8399479619710521
411.0,0.8458495441955929
410.0,0.8461968894021773
409.0,0.8518136164580136
408.0,0.8519083283443462
407.0,0.8529284015283921
406.0,0.8543365088070021
405.0,0.8588480527837014
404.0,0.8616758244244227
403.0,0.8714563714359301
402.0,0.8905750627845052
401.0,0.917213524045528
400.0,0.9386535524022105
399.0,0.9422398457358122
398.0,0.9492367925095693
397.0,0.9514434864093234
396.0,0.9683782239507962
395.0,0.9996993845442921
394.0,1.0069122228166174
393.0,1.0348018641362755
392.0,1.0480036045385206
391.0,1.069423487843437
390.0,1.0722863216888743
389.0,1.0808398005609916
388.0,1.1059455335804533
387.0,1.1111881369510666
386.0,1.129429008033839
385.0,1.1341630643967124
384.0,1.1602434951881806
383.0,1.161321643931386
382.0,1.165364563523693
381.0,1.166291692043213
380.0,1.1901579766843071
379.0,1.1942179904862746
378.0,1.197618702588863
377.0,1.2010934640635733
376.0,1.2052929823401644
375.0,1.2234021129341555
374.0,1.225022864426283
373.0,1.2471742001250998
372.0,1.2551129872650024
371.0,1.2697645099523631
370.0,1.3039569409633918
369.0,1.3071845571538951
368.0,1.3488791393980284
367.0,1.3526575124716858
366.0,1.386662809251602
365.0,1.4010963647703276
364.0,1.422570678251992
363.0,1.427885970215267
362.0,1.4713171928869881
361.0,1.4782482152505778
360.0,1.4862206683474959
359.0,1.497866081219562
358.0,1.5046079942664077
357.0,1.5061633157911891
356.0,1.5270157002917102
355.0,1.5379562291461615
354.0,1.538738831429406
353.0,1.5467200321585937
352.0,1.569405005746121
351.0,1.6047705449262535
350.0,1.6204811385189888
349.0,1.728182676589113
348.0,1.769218942165169
347.0,1.786622490777007
346.0,1.8334846822622084
345.0,1.8563055358205822
344.0,1.8594776554936907
343.0,1.8597879001742623
342.0,1.863043970487293
341.0,1.921019259862649
340.0,1.9257631113304885
339.0,1.9342380211818693
338.0,1.9705226131412652
337.0,2.0219276407757056
336.0,2.2083589642193404
335.0,2.2302225430058207
334.0,2.23714464648678
333.0,2.2591335945809736
332.0,2.262013950990329
331.0,2.298062727638453
330.0,2.328833704304745
329.0,2.3427636503337568
328.0,2.3563024255382556
327.0,2.373839960947818
326.0,2.389885321748066
325.0,2.427672738957202
324.0,2.4454665089073164
323.0,2.4573789183323136
322.0,2.4658738631770785
321.0,2.4772181831803888
320.0,2.477558838609878
319.0,2.5186707992146067
318.0,2.519710037263696
317.0,2.55758100126346
316.0,2.591113825452439
315.0,2.6052230004082157
314.0,2.6182737685097717
313.0,2.6378843061863275
312.0,2.6626569942315914
311.0,2.6654100468557775
310.0,2.6723490858377072
309.0,2.688284163583065
308.0,2.707329298881528
307.0,2.804720268323579
306.0,2.820816603141024
305.0,2.832435447718949
304.0,2.8372808089993526
303.0,2.84977635858291
302.0,2.8954306460392707
301.0,2.9077498269336948
300.0,2.9484273900248974
299.0,2.9493688239542903
