# of Flares,Detection Threshold (ph/cm^2)
1605.0,0.0019055496484995538
1604.0,0.0020909761911627445
1603.0,0.004437402280850257
1602.0,0.004478383947948137
1601.0,0.004826694708280695
1600.0,0.005209183991953752
1599.0,0.00568221130124867
1598.0,0.006665209311964171
1597.0,0.007077169224823142
1596.0,0.00823066552093193
1595.0,0.00875634501129795
1594.0,0.009406390358536756
1593.0,0.010075408162688627
1592.0,0.011236558155201654
1591.0,0.011850800709139945
1590.0,0.01231145781937212
1589.0,0.012617352642473146
1588.0,0.01393796606033399
1587.0,0.014959364589977469
1586.0,0.015942441259022496
1585.0,0.01837814927874535
1584.0,0.018575546945863244
1583.0,0.019216929628962147
1582.0,0.021913446345927103
1581.0,0.022409324876971965
1580.0,0.024112544827063914
1579.0,0.02465745514870269
1578.0,0.025548206627903445
1577.0,0.025562680780683595
1576.0,0.029044488108701097
1575.0,0.02972453134650091
1574.0,0.029858234542781078
1573.0,0.03142969851930766
1572.0,0.03276487717601138
1571.0,0.03347365503965955
1570.0,0.033983031134429985
1569.0,0.03541379921924185
1568.0,0.038515776224293495
1567.0,0.03957228364771524
1566.0,0.041224898609189486
1565.0,0.04131441584032864
1564.0,0.04293979903032626
1563.0,0.04307001374198991
1562.0,0.04312298913179148
1561.0,0.04389736252633237
1560.0,0.044936964031145527
1559.0,0.04555910244280461
1558.0,0.04601282540523047
1557.0,0.04822215924653264
1556.0,0.04840033389237358
1555.0,0.04903212434490631
1554.0,0.051250421787587444
1553.0,0.05190492309622858
1552.0,0.05194100301541774
1551.0,0.05194263695567708
1550.0,0.051993181523639444
1549.0,0.05209996457929716
1548.0,0.0521683609668502
1547.0,0.05263236868707898
1546.0,0.05422472380916656
1545.0,0.05660668499421977
1544.0,0.05815461073785832
1543.0,0.060797727262166396
1542.0,0.060926058039411805
1541.0,0.06241483588040064
1540.0,0.06287647400165784
1539.0,0.06307450515795472
1538.0,0.0657342366406013
1537.0,0.06637212328553556
1536.0,0.06688484654228245
1535.0,0.06752876312483207
1534.0,0.06863167942035527
1533.0,0.0694864990229112
1532.0,0.06985740832167754
1531.0,0.07371813466573814
1530.0,0.07391106950761572
1529.0,0.07652708506346252
1528.0,0.07755289265487438
1527.0,0.0779753278529883
1526.0,0.07906336569877252
1525.0,0.08087340394009705
1524.0,0.08209361627133141
1523.0,0.08486698256820512
1522.0,0.08914721912260257
1521.0,0.09129332128505278
1520.0,0.09135944753439502
1519.0,0.09199240287814765
1518.0,0.09308267911556976
1517.0,0.09331686856125661
1516.0,0.09378965323410282
1515.0,0.09675518919799359
1514.0,0.09925442332438768
1513.0,0.10260844258952607
1512.0,0.10465427537053311
1511.0,0.10473069742116088
1510.0,0.10738142198115139
1509.0,0.10811184304908097
1508.0,0.10817114329542846
1507.0,0.10864383090225463
1506.0,0.11063782286982449
1505.0,0.11179390907561455
1504.0,0.11515754312096162
1503.0,0.11696283620849025
1502.0,0.11741852541107138
1501.0,0.11765820286306371
1500.0,0.11795236878396016
1499.0,0.11965017103318279
1498.0,0.12198676551019982
1497.0,0.12213510319016216
1496.0,0.12366949605265667
1495.0,0.12490372054357853
1494.0,0.12590718313392885
1493.0,0.12619854256884167
1492.0,0.12699974735663047
1491.0,0.12759870889503053
1490.0,0.12788859572140526
1489.0,0.1305008847949045
1488.0,0.13145963444339304
1487.0,0.13255759621610624
1486.0,0.13274546727198633
1485.0,0.13433785531559206
1484.0,0.13604309405376705
1483.0,0.1363428979322427
1482.0,0.13682442428315927
1481.0,0.13844659286017325
1480.0,0.14049164966496638
1479.0,0.1410183517224805
1478.0,0.1412685445747153
1477.0,0.14158608427200445
1476.0,0.14254430862686915
1475.0,0.14480620930666363
1474.0,0.14617850442579297
1473.0,0.14717113000262816
1472.0,0.1476234975403334
1471.0,0.14845344818710493
1470.0,0.14924601407163765
1469.0,0.14954326407504065
1468.0,0.15005124824084512
1467.0,0.15234003461348136
1466.0,0.15359949153292862
1465.0,0.15597448972100858
1464.0,0.1583615070835879
1463.0,0.15866726889561458
1462.0,0.16004299575028175
1461.0,0.16320796851915104
1460.0,0.1637261462393068
1459.0,0.16503437461776133
1458.0,0.1650490491485527
1457.0,0.16536243933530115
1456.0,0.16686580633914164
1455.0,0.1684630117343044
1454.0,0.17001542371854741
1453.0,0.17063289818152186
1452.0,0.17367452484046644
1451.0,0.17682160398116387
1450.0,0.18008294446486017
1449.0,0.1804715505890304
1448.0,0.18369085279375186
1447.0,0.18398071962826154
1446.0,0.1869671362798437
1445.0,0.1885612197062245
1444.0,0.19104808508591087
1443.0,0.19255666688551046
1442.0,0.19476259607683485
1441.0,0.19798968511116413
1440.0,0.19860771740398417
1439.0,0.1989508828677151
1438.0,0.2004765905724595
1437.0,0.20573498642279472
1436.0,0.20577273332119494
1435.0,0.2093836510722301
1434.0,0.21031773319003705
1433.0,0.21060163746659813
1432.0,0.21088863000597602
1431.0,0.21168652477481775
1430.0,0.21230971241841526
1429.0,0.21403257847515614
1428.0,0.2153359771920194
1427.0,0.2155276917972239
1426.0,0.21830514391557196
1425.0,0.22213417645386044
1424.0,0.22356982434133005
1423.0,0.22392003529075477
1422.0,0.22511253328120479
1421.0,0.22602811991516158
1420.0,0.2262946777831936
1419.0,0.22961468809618946
1418.0,0.23082815460832812
1417.0,0.23115441153707178
1416.0,0.2340414449142107
1415.0,0.24155588810113574
1414.0,0.24556304086949232
1413.0,0.24581422550966148
1412.0,0.2485509859043911
1411.0,0.24862723851957813
1410.0,0.260998932722242
1409.0,0.26375289574871397
1408.0,0.2711002894607899
1407.0,0.2711590353371591
1406.0,0.27117007344915844
1405.0,0.2712904482031084
1404.0,0.27437201065826067
1403.0,0.2771956192331126
1402.0,0.2792700219638882
1401.0,0.2850568257579439
1400.0,0.2873266652890128
1399.0,0.2904382676126231
1398.0,0.29268023992809117
1397.0,0.2957389152558252
1396.0,0.29818690440125406
1395.0,0.29877729459831437
1394.0,0.29910082206032423
1393.0,0.30169579616084036
1392.0,0.30502000195218487
1391.0,0.309083309518562
1390.0,0.31029894893564025
1389.0,0.3116677199406661
1388.0,0.31300174106989304
1387.0,0.3137028952799682
1386.0,0.3157883203933398
1385.0,0.3167737384595253
1384.0,0.31681959899930856
1383.0,0.3182261244147754
1382.0,0.32065350305575285
1381.0,0.32120475446472097
1380.0,0.3233536751153559
1379.0,0.32563910259209633
1378.0,0.32603136817237655
1377.0,0.3260825478776317
1376.0,0.33200411750148884
1375.0,0.3388109666521886
1374.0,0.3408669531627595
1373.0,0.3447248811223712
1372.0,0.3474025382434942
1371.0,0.35355999917096087
1370.0,0.3705467565402265
1369.0,0.3775012633926562
1368.0,0.38100344186343404
1367.0,0.3859035973925479
1366.0,0.38922694169211547
1365.0,0.40050418424854767
1364.0,0.40250440719375097
1363.0,0.40353685666026573
1362.0,0.4056039301565609
1361.0,0.4088771117506716
1360.0,0.41025308267671146
1359.0,0.41080871142960274
