# of Flares,Detection Threshold (ph/cm^2)
127.0,51.865694496
126.0,51.99145055999999
125.0,53.713497600000004
124.0,55.75647268800001
123.0,55.78243977600001
122.0,57.156986879999984
121.0,57.63441600000001
120.0,58.0127184
119.0,58.82302944
118.0,59.52111984
117.0,59.55187392
116.0,59.61519648
115.0,59.82203807999999
114.0,59.99724864000002
113.0,60.827760000000005
112.0,61.335773856
111.0,62.45769599999998
110.0,62.5782024
109.0,64.76645952
108.0,64.81708128
107.0,66.258864
106.0,66.6707328
105.0,67.17537792
104.0,68.63007312
103.0,68.95687679999999
102.0,69.50479535999999
101.0,69.68440584000001
100.0,71.16850944000001
99.0,71.29503360000001
98.0,72.09273455999997
97.0,72.34557120000001
96.0,73.41516000000001
95.0,74.38144896
94.0,75.52415808
93.0,75.98785824000001
92.0,79.674350112
91.0,83.90511359999999
90.0,84.02994432
89.0,84.948647616
88.0,85.22635968
87.0,85.3022016
86.0,86.70436992
85.0,90.14519808000001
84.0,93.64172832
83.0,95.97742358400001
82.0,98.3937024
81.0,98.7644448
80.0,99.743616
79.0,100.9550304
78.0,102.63697919999997
77.0,104.37553727999999
76.0,105.12887615999999
75.0,106.2294912
74.0,109.84921919999998
73.0,112.94023103999999
72.0,113.0634288
71.0,114.0988464
70.0,114.21430271999998
69.0,116.34410592000002
68.0,117.44774496
67.0,124.03737359999998
66.0,124.11106847999999
65.0,124.56382176
64.0,126.28722960000002
63.0,126.84470400000001
62.0,129.60616032
61.0,137.58589151999996
60.0,138.54661632
59.0,142.59007929599997
58.0,145.39694399999996
57.0,145.70711568000002
56.0,147.70075723200003
55.0,149.114196
54.0,149.35705344000002
53.0,149.96620800000002
52.0,155.61564479999998
51.0,156.60219456
50.0,157.024308672
49.0,158.61121919999997
48.0,159.365114496
47.0,161.18948160000002
46.0,164.85275520000002
45.0,172.32270047999998
44.0,175.66533935999996
43.0,179.47240416000002
42.0,187.90742880000002
41.0,195.95520000000002
40.0,205.315834752
39.0,209.06284895999997
38.0,225.35295552
37.0,227.13107356800003
36.0,229.691642544
35.0,236.97576
34.0,239.3496
33.0,243.78307430399994
32.0,254.08131839999996
31.0,266.2839144
30.0,266.68214495999996
29.0,268.18319807999995
28.0,272.33490816000005
27.0,276.75206496
26.0,278.77025836800004
25.0,293.036431968
24.0,293.55008256
23.0,334.81677196800007
22.0,336.03546816
21.0,338.8136472
20.0,341.79739775999997
19.0,388.47873456
18.0,434.46205051199996
17.0,434.6132716800001
16.0,465.35313888
15.0,511.99446816
14.0,524.7111744
13.0,569.6955936
12.0,587.7219841919999
11.0,610.9652102399999
10.0,641.6253043200002
9.0,675.0363916799998
8.0,778.22918208
7.0,882.3990873600001
6.0,1150.0646975999998
5.0,1243.2819168
4.0,1308.3710976
3.0,1580.36399136
2.0,1585.6934284800002
1.0,2082.6650879999997
0.0,3203.887932
