# of Flares,Detection Threshold (ph/cm^2)
1103.0,0.0036783671081549348
1102.0,0.004437402280850257
1101.0,0.004478383947948137
1100.0,0.006375076172572914
1099.0,0.00823066552093193
1098.0,0.009406390358536756
1097.0,0.010075408162688627
1096.0,0.01393796606033399
1095.0,0.014959364589977469
1094.0,0.015942441259022496
1093.0,0.019216929628962147
1092.0,0.024031048853643985
1091.0,0.024112544827063914
1090.0,0.02465745514870269
1089.0,0.025548206627903445
1088.0,0.025562680780683595
1087.0,0.02762777195876275
1086.0,0.03142969851930766
1085.0,0.03276487717601138
1084.0,0.03347365503965955
1083.0,0.03397435877557795
1082.0,0.034921158906665105
1081.0,0.038515776224293495
1080.0,0.04131441584032864
1079.0,0.04293979903032626
1078.0,0.04555910244280461
1077.0,0.04615125199016382
1076.0,0.04840033389237358
1075.0,0.04903212434490631
1074.0,0.05194263695567708
1073.0,0.05209996457929716
1072.0,0.0521683609668502
1071.0,0.05263236868707898
1070.0,0.05660668499421977
1069.0,0.060797727262166396
1068.0,0.06307450515795472
1067.0,0.06589238887745284
1066.0,0.06637212328553556
1065.0,0.06688484654228245
1064.0,0.06822823868903947
1063.0,0.0694864990229112
1062.0,0.06985740832167754
1061.0,0.07272604677380194
1060.0,0.07371813466573814
1059.0,0.0737355000199875
1058.0,0.07383765578941595
1057.0,0.07391106950761572
1056.0,0.07450273180289654
1055.0,0.07652708506346252
1054.0,0.0779753278529883
1053.0,0.08087340394009705
1052.0,0.08209361627133141
1051.0,0.09308267911556976
1050.0,0.09378965323410282
1049.0,0.09675518919799359
1048.0,0.1016474928229025
1047.0,0.10260844258952607
1046.0,0.10287793529558695
1045.0,0.10473069742116088
1044.0,0.11063782286982449
1043.0,0.11179390907561455
1042.0,0.11515754312096162
1041.0,0.11741852541107138
1040.0,0.11795236878396016
1039.0,0.11965017103318279
1038.0,0.12018937478172442
1037.0,0.12333588660369194
1036.0,0.12619854256884167
1035.0,0.12699974735663047
1034.0,0.12759870889503053
1033.0,0.1305008847949045
1032.0,0.13145963444339304
1031.0,0.13433785531559206
1030.0,0.1363428979322427
1029.0,0.13844659286017325
1028.0,0.14049164966496638
1027.0,0.14158608427200445
1026.0,0.14643641986534825
1025.0,0.15092535580230615
1024.0,0.15234003461348136
1023.0,0.15597448972100858
1022.0,0.15866726889561458
1021.0,0.15896261575645765
1020.0,0.15993920845956933
1019.0,0.16320796851915104
1018.0,0.16457567557897987
1017.0,0.17001542371854741
1016.0,0.17058834662444122
1015.0,0.17367452484046644
1014.0,0.17682160398116387
1013.0,0.18008294446486017
1012.0,0.1804715505890304
1011.0,0.18398071962826154
1010.0,0.1885612197062245
1009.0,0.19255666688551046
1008.0,0.19950174035673748
1007.0,0.2004765905724595
1006.0,0.20182406345102394
1005.0,0.20577273332119494
1004.0,0.2093836510722301
1003.0,0.21060163746659813
1002.0,0.21088863000597602
1001.0,0.21230971241841526
1000.0,0.21297981204120353
999.0,0.2153359771920194
998.0,0.2155276917972239
997.0,0.21963536986197588
996.0,0.22213417645386044
995.0,0.22511253328120479
994.0,0.22602811991516158
993.0,0.2262946777831936
992.0,0.23082815460832812
991.0,0.23392163860923992
990.0,0.2340414449142107
