# of Flares,Detection Threshold (ph/cm^2)
1842.0,0.00030346750501962944
1841.0,0.0005253618760672311
1840.0,0.001816682424609747
1839.0,0.0019580882878379967
1838.0,0.0021493508665741037
1837.0,0.002174997506963801
1835.0,0.002373656872821838
1835.0,0.002373656872821838
1834.0,0.0023945701492343653
1833.0,0.0024573099784719467
1832.0,0.002488679893090738
1831.0,0.0025723329987408466
1830.0,0.0029073710128690307
1829.0,0.0036783671081549348
1828.0,0.004437402280850257
1827.0,0.004478383947948137
1826.0,0.00467468590704266
1825.0,0.005148392035193853
1824.0,0.005188568233489171
1823.0,0.0052638352045095965
1822.0,0.006375076172572914
1821.0,0.0066384569835414705
1820.0,0.006744531643040023
1819.0,0.00823066552093193
1818.0,0.00826575687268335
1817.0,0.00839145216052654
1816.0,0.009044801272250337
1815.0,0.009324784972958312
1814.0,0.009406390358536756
1813.0,0.009417265038871137
1812.0,0.010075408162688627
1811.0,0.011295230415958027
1810.0,0.012067457898559971
1809.0,0.012468065777193562
1808.0,0.013262015218322667
1807.0,0.013363583627604883
1806.0,0.013701766951526268
1805.0,0.01393796606033399
1804.0,0.014283767789756083
1803.0,0.014430160724643773
1802.0,0.014555640383118936
1801.0,0.014959364589977469
1800.0,0.015773900306977395
1799.0,0.01587317679710815
1798.0,0.015942441259022496
1797.0,0.016116618661967574
1796.0,0.016426824779853844
1795.0,0.0172795946358506
1794.0,0.01754674426801659
1793.0,0.01817895814565622
1792.0,0.01897528246994715
1791.0,0.019216929628962147
1790.0,0.019631096164245212
1789.0,0.01967121639041597
1788.0,0.021350701224325502
1787.0,0.022027775574716663
1786.0,0.023292161604452178
1785.0,0.024031048853643985
1784.0,0.024112544827063914
1783.0,0.02465745514870269
1782.0,0.02528626879069748
1781.0,0.025548206627903445
1780.0,0.025562680780683595
1779.0,0.026016391624774145
1778.0,0.0269504360329419
1777.0,0.02762777195876275
1776.0,0.02904944095265821
1775.0,0.029872302975246054
1774.0,0.030246009458552294
1773.0,0.030891066532312886
1772.0,0.03128526807738881
1771.0,0.03142969851930766
1770.0,0.03153612360607348
1769.0,0.03200199815934502
1768.0,0.03275456474539905
1767.0,0.03276487717601138
1766.0,0.0332562758027684
1765.0,0.033408959069012215
1764.0,0.03347365503965955
1763.0,0.03348486358449777
1762.0,0.03397435877557795
1761.0,0.03439412009396577
1760.0,0.03443534074174829
1759.0,0.0345822264543874
1758.0,0.034868918487169887
1757.0,0.034903553347727656
1756.0,0.034921158906665105
1755.0,0.03511977401585455
1754.0,0.03522728352814799
1753.0,0.035370629544539234
1752.0,0.03583650409781077
1750.0,0.03619486913878889
1750.0,0.03619486913878889
1749.0,0.0365145806162725
1748.0,0.03655323417976699
1747.0,0.03726996426172321
1744.0,0.03762832930270131
1744.0,0.03762832930270131
1744.0,0.03762832930270131
1742.0,0.03798669434367942
1742.0,0.03798669434367942
1741.0,0.038515776224293495
1740.0,0.038703424425635645
1737.0,0.03906178946661375
1737.0,0.03906178946661375
1737.0,0.03906178946661375
1736.0,0.040136884589548075
1735.0,0.04033119480588822
1734.0,0.04049524963052618
1733.0,0.040853614671504286
1732.0,0.0412436926647911
1731.0,0.04131441584032864
1730.0,0.04148050219688334
1729.0,0.0415703447534605
1728.0,0.04192870979443861
1727.0,0.042182371677281116
1726.0,0.042645439876394825
1725.0,0.04270375638464838
1724.0,0.0427560823632589
1723.0,0.04293979903032626
1722.0,0.043003804917372934
1721.0,0.04336216995835104
1720.0,0.0434863155403646
1719.0,0.043720534999329146
1718.0,0.04442401209515551
1717.0,0.044437265081285364
1716.0,0.04493408906707463
1715.0,0.045153995163241575
1714.0,0.04551236020421968
1713.0,0.04555910244280461
1712.0,0.0458707252451978
1711.0,0.04615125199016382
1710.0,0.048325525775897826
1709.0,0.04840033389237358
1708.0,0.04903212434490631
1707.0,0.04909601061400076
1706.0,0.05017110573693509
1705.0,0.05194263695567708
1704.0,0.05209996457929716
1703.0,0.0521683609668502
1702.0,0.05263236868707898
1701.0,0.05284065904808199
1700.0,0.05369511027153579
1699.0,0.055066805490250476
1698.0,0.05660668499421977
1697.0,0.05813576877267353
1696.0,0.060439368832203626
1695.0,0.060489174375458345
1694.0,0.060797727262166396
1693.0,0.06123407333587965
1692.0,0.06265617613193152
1691.0,0.06279695955531768
1690.0,0.06307450515795472
1689.0,0.06361346593855252
1688.0,0.0637063212004987
1687.0,0.06450570737605939
1686.0,0.06589238887745284
1685.0,0.06637212328553556
1684.0,0.06688484654228245
1683.0,0.06729892349551256
1682.0,0.06822823868903947
1681.0,0.0694864990229112
1680.0,0.06985740832167754
1679.0,0.07175756077003106
1678.0,0.07242439933839456
1677.0,0.07272604677380194
1676.0,0.07366701616312708
1675.0,0.07371813466573814
1674.0,0.0737355000199875
1673.0,0.07383765578941595
1672.0,0.07391106950761572
1671.0,0.07450273180289654
1670.0,0.07652708506346252
1669.0,0.07759348380957906
1668.0,0.0779753278529883
1667.0,0.08087340394009705
1666.0,0.0816458206763982
1665.0,0.08209361627133141
1664.0,0.0847513129002305
1663.0,0.08544862152563826
1662.0,0.08650991530006366
1661.0,0.09308267911556976
1660.0,0.09378965323410282
1659.0,0.09432426883381531
1658.0,0.09451344522404598
1657.0,0.09581158952444084
1656.0,0.09665105155179565
1655.0,0.09675518919799359
1654.0,0.09745838845674024
1653.0,0.0975604344644394
1652.0,0.0985657185328526
1651.0,0.09862531165095333
1650.0,0.09923127984683804
1649.0,0.0998608948698174
1648.0,0.1016474928229025
1647.0,0.10260844258952607
1646.0,0.10287793529558695
1645.0,0.10378213419716625
1644.0,0.1038648711214849
1643.0,0.10393898377026022
1642.0,0.10473069742116088
1641.0,0.10509054826683009
1640.0,0.106810700463525
1639.0,0.1071273096884353
1638.0,0.10881700549348221
1637.0,0.11063782286982449
1636.0,0.11136042087443353
1635.0,0.11179390907561455
1634.0,0.11515754312096162
1633.0,0.1154114614469996
1632.0,0.1161774018152149
1631.0,0.11636538361036311
1630.0,0.11739059829796095
1629.0,0.11741852541107138
1628.0,0.11795236878396016
1627.0,0.11944264817236595
1626.0,0.11965017103318279
1625.0,0.12018937478172442
1624.0,0.12309839157598003
1623.0,0.12333588660369194
1622.0,0.12619854256884167
1621.0,0.12699974735663047
1620.0,0.12739877206771733
1619.0,0.12759870889503053
1618.0,0.1305008847949045
1617.0,0.13145963444339304
1616.0,0.1321435247941705
1615.0,0.13277424768238894
1614.0,0.13367793598042962
1613.0,0.13433785531559206
1612.0,0.1363428979322427
1611.0,0.13643424590107517
1610.0,0.13695676091546852
1609.0,0.13844659286017325
1608.0,0.14049164966496638
1607.0,0.14158608427200445
1606.0,0.14643641986534825
1605.0,0.14810361252508034
1604.0,0.14861879987165444
